segment_onset,segment_offset,speaker_type
16354,17993,OCH
16492,26828,NA
16678,16992,CHI
17493,26015,FEM
22707,22823,MAL
23011,26828,MAL
30011,31746,MAL
30083,38652,NA
30512,30942,FEM
31146,31806,FEM
32559,38349,FEM
38877,43599,NA
39056,40840,FEM
39110,39473,CHI
40952,43510,FEM
46902,57992,NA
46992,56511,FEM
55802,58510,MAL
59992,64732,FEM
59992,64992,NA
63512,64447,MAL
66486,68012,NA
66867,67986,MAL
66992,67491,FEM
70436,83759,NA
70504,72121,FEM
70802,75122,MAL
74512,75283,FEM
75855,78493,FEM
78011,80304,MAL
80011,80235,FEM
80885,83583,FEM
89195,92011,NA
89492,91480,FEM
91587,91752,FEM
92176,93092,NA
92188,93003,FEM
94257,94365,NA
96436,96645,NA
98570,102777,NA
98948,102001,FEM
103592,104010,NA
140992,141510,NA
147798,151512,CHI
147808,157511,NA
151030,152993,OCH
153492,156011,FEM
154182,154430,OCH
154533,154884,OCH
154987,156324,OCH
161992,165634,NA
162010,165491,CHI
162623,163332,OCH
163482,164088,OCH
164813,165226,MAL
188538,188818,NA
188639,188777,FEM
190688,191127,NA
190733,191001,CHI
192011,193012,CHI
192043,193012,NA
200391,200492,NA
205492,206116,NA
226505,226606,FEM
228012,229993,FEM
228012,230012,NA
230371,230492,NA
232657,235700,NA
232752,233491,FEM
234880,234993,OCH
235011,235419,CHI
236512,238734,NA
236660,238493,FEM
243319,245607,NA
243447,245523,FEM
246360,253245,NA
246439,247732,FEM
246868,246993,CHI
247492,248010,OCH
247575,247857,CHI
247956,249527,FEM
248992,249367,OCH
249510,251056,OCH
250282,250908,CHI
251512,253194,FEM
254195,262298,NA
254267,259473,FEM
259011,259183,OCH
259781,260616,OCH
260889,261854,MAL
261696,262087,FEM
263414,265493,NA
263464,265482,FEM
267445,270408,NA
267511,269052,FEM
269219,269816,MAL
269511,269956,FEM
270979,278234,NA
271061,273818,FEM
273993,275581,MAL
274511,274918,FEM
275565,278010,FEM
275719,276011,MAL
279362,281191,NA
280660,280925,OCH
281566,281846,OCH
287511,288510,NA
312439,321152,NA
312491,314325,CHI
314207,320910,FEM
316011,316733,MAL
321327,324675,NA
321492,323011,CHI
322080,322544,FEM
322721,324569,FEM
325639,335492,NA
325978,326611,CHI
326492,335491,FEM
335710,336329,NA
336867,338355,NA
336992,338011,FEM
340991,345492,NA
341444,341552,CHI
342993,345381,FEM
347492,348992,NA
347547,348278,OCH
348530,348825,OCH
352937,354348,NA
353050,353415,OCH
353492,354010,FEM
362473,362976,NA
362586,362923,CHI
369374,369656,OCH
369466,371499,NA
369922,370631,OCH
370011,370921,CHI
374510,375519,NA
374760,375427,CHI
377485,377966,NA
378324,378493,NA
382511,384480,NA
382848,384011,CHI
385385,394661,NA
385462,386392,FEM
386512,392066,CHI
392507,394274,CHI
395010,402617,NA
395012,396492,FEM
396492,397980,CHI
398993,400014,FEM
400294,402527,CHI
403088,405712,NA
403144,404869,CHI
405241,405457,OCH
407184,409639,NA
407319,408993,CHI
409128,409277,CHI
410937,412511,CHI
410937,414909,NA
412472,413511,FEM
412992,413545,MAL
414448,414639,MAL
415992,416518,NA
418500,440390,NA
419718,420271,FEM
421046,422511,MAL
422574,424511,CHI
424904,426492,FEM
426607,427992,FEM
427511,430035,CHI
429710,430729,MAL
429840,431413,FEM
431425,434992,CHI
432611,433048,MAL
435225,439493,CHI
437511,438510,OCH
439012,440241,FEM
450370,452493,NA
450476,452467,OCH
450539,450993,FEM
453344,455492,NA
453401,455011,FEM
453533,454188,MAL
454910,455356,MAL
456011,461549,NA
456140,461535,FEM
463889,464071,MAL
464805,472824,NA
465387,465510,FEM
465492,472510,CHI
475011,477333,NA
475019,477211,CHI
477746,554134,NA
477822,480517,FEM
480715,483297,CHI
483698,489272,CHI
487492,488550,OCH
490607,492991,FEM
492991,494803,CHI
493091,494006,OCH
494269,494374,OCH
495011,497991,FEM
498207,499010,CHI
499011,501993,FEM
501441,501694,MAL
502033,502247,MAL
502991,504510,CHI
505840,508493,FEM
507767,515067,MAL
509480,510992,FEM
513989,515390,FEM
515813,516091,MAL
515967,516971,FEM
517011,520401,MAL
517492,524259,FEM
521017,521140,MAL
524419,535511,FEM
526993,531958,MAL
535982,537340,OCH
536083,536847,CHI
537820,546511,FEM
539711,539922,OCH
543206,543425,CHI
545096,545952,CHI
547032,547491,MAL
547643,549493,CHI
548881,549510,FEM
551492,554011,FEM
556166,557148,FEM
556291,559696,NA
557673,559492,FEM
560618,580510,NA
560744,563510,FEM
562992,566985,MAL
566011,566440,FEM
567211,567935,OCH
567407,567728,FEM
568564,568704,MAL
568991,570371,MAL
568991,578077,FEM
577233,580250,MAL
579003,579511,FEM
579714,580225,FEM
582512,584863,NA
582859,584525,FEM
585203,585492,NA
585655,585810,MAL
589444,592095,NA
589616,590721,CHI
590512,590647,FEM
590760,592036,FEM
597834,599557,NA
597950,599098,CHI
599012,599424,FEM
599044,599209,MAL
613042,619090,NA
613293,616892,CHI
613492,615451,OCH
616925,617492,FEM
617011,619011,CHI
620057,644666,NA
620183,628047,FEM
627470,627981,OCH
628493,628965,OCH
628526,628902,FEM
629309,630514,FEM
630511,632106,OCH
631220,631512,CHI
631835,633394,FEM
633744,635011,CHI
633852,634011,FEM
634122,637446,FEM
637635,637907,MAL
637991,638511,FEM
638012,639050,CHI
639011,639511,FEM
640011,640237,FEM
641449,641557,OCH
641515,641858,FEM
642492,644011,FEM
643594,643850,OCH
646215,647511,NA
646491,647304,FEM
648096,648211,NA
650012,654992,NA
650175,651753,FEM
652003,654492,FEM
656512,658493,FEM
656512,658903,NA
658127,659511,MAL
660494,662992,NA
660511,662926,FEM
714050,714290,NA
714118,714246,FEM
751992,755040,FEM
751992,755492,NA
754584,754766,OCH
756010,758786,NA
756201,758388,CHI
757608,757794,OCH
757991,758350,OCH
758990,761209,NA
759456,760085,CHI
759490,761022,OCH
762220,764993,NA
762419,764323,FEM
763935,764210,MAL
765202,766992,NA
765376,766923,CHI
767154,767394,NA
770455,773310,NA
770482,773118,FEM
777425,779840,NA
777492,777931,FEM
777992,779011,OCH
779281,779463,OCH
780308,780551,NA
794426,796812,NA
794492,795493,OCH
794792,796010,CHI
795992,796510,FEM
800079,806492,NA
800511,806139,FEM
867751,868283,NA
868914,870043,NA
869064,869874,FEM
869083,869280,CHI
872603,873992,CHI
872630,873992,NA
875991,877157,CHI
876010,877174,NA
888553,893691,NA
889292,893992,OCH
889512,890759,FEM
892328,892991,CHI
895288,896511,NA
895337,896258,CHI
897865,914708,NA
897991,899604,CHI
899993,908493,CHI
901493,902028,OCH
905340,905976,OCH
907151,907543,OCH
907944,908133,OCH
908511,909827,FEM
910378,911983,CHI
910492,910637,OCH
910830,911098,OCH
911321,911444,OCH
912676,914556,CHI
915224,922669,NA
915489,917011,CHI
915653,915911,OCH
917868,919809,CHI
920435,922639,CHI
922823,924511,NA
922841,924480,CHI
926993,928012,NA
927492,928010,FEM
931993,936375,NA
932492,934207,CHI
934011,936404,FEM
939074,943492,CHI
939101,945993,NA
942992,943586,FEM
943662,945920,CHI
947982,949992,NA
948011,949822,CHI
951067,951941,NA
951143,951663,CHI
952992,956738,NA
953011,954493,CHI
954492,955010,FEM
955301,956583,CHI
957648,958718,NA
957774,958547,CHI
959087,963626,NA
959156,960249,CHI
961004,963363,CHI
961232,962992,OCH
963887,967377,NA
963993,966511,CHI
966065,966649,OCH
968475,974769,NA
968492,974511,CHI
969710,971511,OCH
973492,974187,OCH
975377,976287,CHI
975380,976291,NA
979629,980139,NA
979665,980011,FEM
989012,990590,NA
989493,990512,FEM
995510,996733,FEM
995551,996776,NA
998008,1000013,NA
998011,1000011,FEM
1001992,1009992,NA
1002011,1003992,FEM
1005411,1009721,CHI
1011992,1013043,CHI
1011992,1013280,NA
1013771,1016488,NA
1013992,1015199,FEM
1017384,1019024,NA
1017633,1018713,FEM
1020354,1023716,NA
1020492,1022547,FEM
1021992,1023315,CHI
1024473,1028432,NA
1024491,1025183,OCH
1025781,1026545,FEM
1026844,1028008,CHI
1027534,1027971,MAL
1029814,1032511,NA
1030016,1031515,CHI
1031511,1032021,FEM
1034993,1038110,NA
1035015,1036011,OCH
1035492,1038011,FEM
1038238,1040817,NA
1038488,1040699,FEM
1041427,1047171,NA
1041491,1047011,FEM
1043493,1044953,OCH
1048992,1052443,FEM
1048992,1052510,NA
1054011,1062683,NA
1054428,1055623,OCH
1054492,1055508,CHI
1055992,1062541,FEM
1056902,1057496,CHI
1057187,1057334,OCH
1057492,1059362,OCH
1059531,1060012,OCH
1062803,1062992,NA
1063552,1065169,NA
1063996,1064386,FEM
1066817,1069011,OCH
1066991,1072912,NA
1069970,1072879,CHI
1070138,1070477,OCH
1074298,1075575,NA
1074352,1075542,FEM
1076340,1085493,NA
1076367,1078492,CHI
1078112,1079037,FEM
1079511,1085493,FEM
1082962,1083240,OCH
1092793,1093907,NA
1092948,1093664,FEM
1097493,1105914,NA
1097511,1100992,FEM
1100993,1101762,CHI
1102511,1105818,FEM
1108991,1110363,NA
1109012,1110163,FEM
1109209,1110284,OCH
1111867,1112301,FEM
1111901,1112341,NA
1113011,1115215,NA
1113276,1115063,CHI
1116489,1117680,NA
1116492,1117153,FEM
1118379,1125689,NA
1118526,1120860,CHI
1121492,1122972,FEM
1123073,1125010,OCH
1123868,1125572,CHI
1126815,1128578,NA
1126821,1128579,FEM
1137011,1139493,NA
1137117,1139415,FEM
1140600,1140767,NA
1140991,1143492,NA
1141007,1142338,FEM
1142215,1143492,CHI
1146118,1146427,NA
1147669,1162217,NA
1147672,1148823,CHI
1149010,1150458,FEM
1150669,1154532,CHI
1154694,1158012,CHI
1157536,1157654,FEM
1157699,1158435,OCH
1158850,1161010,FEM
1161378,1162188,CHI
1163437,1167700,NA
1163492,1167653,FEM
1164011,1164713,CHI
1165011,1165320,OCH
1184821,1184993,NA
1194429,1203901,NA
1194492,1199511,FEM
1194991,1196532,OCH
1198992,1199168,OCH
1199726,1202510,CHI
1201547,1201655,OCH
1202496,1202798,FEM
1203188,1203439,CHI
1203512,1203652,FEM
1205601,1210012,NA
1205817,1208870,OCH
1207619,1209021,CHI
1209492,1209988,FEM
1211757,1212511,NA
1211993,1212511,FEM
1239239,1240511,NA
1239400,1240500,FEM
1242511,1243589,NA
1242827,1243510,FEM
1249435,1251111,NA
1249493,1251029,CHI
1249877,1250491,OCH
1254012,1255510,CHI
1254012,1255510,NA
1272512,1274993,NA
1272854,1273492,OCH
1272999,1273355,CHI
1273055,1274550,MAL
1277618,1285991,NA
1277665,1280991,CHI
1281462,1282532,FEM
1283244,1285510,CHI
1287510,1289010,CHI
1287510,1289039,NA
1290862,1298793,NA
1290911,1295352,CHI
1296410,1296842,OCH
1296511,1298511,CHI
1302492,1303618,NA
1302991,1303511,FEM
1308992,1309372,NA
1309011,1309205,FEM
1310729,1310992,NA
1311512,1315014,NA
1313012,1315012,FEM
1313159,1313512,OCH
1318511,1322866,NA
1318835,1320131,CHI
1320011,1321511,FEM
1321807,1322833,CHI
1327011,1333710,NA
1327268,1330992,FEM
1327511,1328692,OCH
1330919,1331449,OCH
1331922,1333537,FEM
1331989,1333010,OCH
1335364,1336429,NA
1335511,1336257,CHI
1336989,1337205,NA
1338324,1350992,NA
1338393,1340011,OCH
1339492,1341379,FEM
1341492,1342272,CHI
1342452,1344111,FEM
1343512,1344192,OCH
1344764,1347511,FEM
1344870,1346345,OCH
1348512,1350652,FEM
1351644,1351816,OCH
1351657,1351812,NA
1352751,1355993,NA
1353171,1353360,OCH
1353491,1353891,FEM
1354413,1355493,FEM
1358512,1360483,FEM
1358512,1361523,NA
1359511,1361511,OCH
1363279,1370996,NA
1363598,1363900,MAL
1364838,1365440,CHI
1365010,1368510,FEM
1368903,1370812,CHI
1370064,1370673,FEM
1376492,1392903,NA
1376492,1381511,CHI
1379958,1380174,FEM
1381011,1383743,FEM
1383995,1387623,CHI
1387778,1388534,CHI
1387834,1388134,FEM
1387942,1389090,OCH
1388271,1388939,FEM
1388828,1392866,CHI
1397491,1399253,FEM
1397512,1401140,NA
1399731,1401135,CHI
1404991,1405911,NA
1404992,1405729,CHI
1407265,1409585,NA
1407400,1409491,OCH
1407491,1409511,FEM
1413011,1416415,NA
1413492,1414992,FEM
1413492,1415510,OCH
1415009,1416310,CHI
1415664,1415971,OCH
1417907,1419993,FEM
1417993,1419993,NA
1424831,1433135,NA
1425229,1433084,FEM
1430362,1430465,OCH
1433935,1441701,NA
1433992,1437991,FEM
1434572,1435529,OCH
1438250,1439939,CHI
1439993,1441512,FEM
1442787,1445212,NA
1442902,1444664,CHI
1443653,1444355,OCH
1445511,1458307,NA
1445558,1446996,CHI
1446520,1448049,FEM
1448015,1449584,CHI
1449109,1456328,FEM
1456734,1458179,CHI
1459011,1462180,NA
1459335,1462023,FEM
1463010,1464055,FEM
1463010,1464080,NA
1464845,1468011,NA
1465012,1466202,OCH
1465324,1465449,FEM
1466316,1468010,FEM
1492120,1499570,NA
1492896,1497268,FEM
