segment_onset,segment_offset,speaker_type
10,147,NA
432,2476,NA
511,2109,CHI
3502,4992,NA
3589,5010,OCH
5896,7011,NA
6149,6314,OCH
8495,15491,NA
9011,15202,FEM
16561,16792,OCH
16897,17508,OCH
21992,40011,NA
22015,24511,OCH
22145,22493,CHI
23785,26387,CHI
25625,26241,OCH
27640,28413,CHI
28227,28991,MAL
29000,33882,OCH
31992,33995,CHI
34511,35665,FEM
35335,38062,OCH
38190,39726,OCH
42083,60492,NA
42125,43510,FEM
42812,44300,OCH
43419,44607,CHI
44511,48510,FEM
47993,49864,OCH
48786,49802,CHI
50061,51283,CHI
50066,50540,FEM
50682,52010,FEM
51011,51235,OCH
51511,57718,OCH
52228,54010,CHI
54118,54511,CHI
55011,55408,CHI
55720,55862,CHI
56492,59324,FEM
58588,58706,MAL
61012,70492,NA
61413,66631,FEM
67237,70011,FEM
76938,78010,NA
76975,78009,FEM
80207,82473,NA
80511,82285,OCH
80539,81314,FEM
82698,112104,NA
82951,86458,FEM
84223,84748,OCH
85992,88272,OCH
87011,88187,CHI
88126,90791,FEM
90511,96014,OCH
91031,91409,CHI
92149,93892,FEM
94492,94695,CHI
95428,97227,FEM
97082,100020,OCH
97627,97991,FEM
98511,100251,FEM
100801,100998,OCH
101480,104173,OCH
102268,105511,FEM
105467,107492,CHI
105773,105891,OCH
106112,108512,OCH
108511,110992,FEM
110492,110835,MAL
111491,111594,OCH
112806,134133,NA
113010,118202,FEM
113218,113596,CHI
115317,115730,CHI
118726,119539,CHI
118884,119620,OCH
119510,121491,FEM
121724,124492,OCH
123491,133992,FEM
135127,147751,NA
135204,136492,OCH
136011,138044,CHI
141011,147521,FEM
148689,188288,NA
148704,150491,OCH
150749,152511,CHI
150876,151036,OCH
152064,155911,FEM
152908,153726,OCH
152955,153232,CHI
153492,153759,CHI
154028,154182,CHI
155012,157133,CHI
155203,155324,OCH
155593,157512,OCH
157098,161755,FEM
161409,161838,CHI
162896,164094,FEM
164079,164383,CHI
164989,169080,FEM
166168,167010,CHI
166492,167130,OCH
169464,172493,CHI
169992,170643,OCH
171511,174233,OCH
174751,177264,OCH
177009,181849,FEM
177039,177142,CHI
181992,183492,CHI
182073,183511,OCH
183492,185510,FEM
185402,188119,CHI
185510,188011,OCH
189511,202933,NA
189727,191499,FEM
190011,192534,OCH
192206,193954,CHI
192787,192993,OCH
193349,195511,OCH
194354,194491,CHI
197448,198867,FEM
199010,202454,OCH
199012,199999,CHI
201012,202551,CHI
204974,214395,NA
204992,206511,OCH
207011,214011,FEM
214647,216929,NA
214961,216512,CHI
218688,222632,NA
218774,221611,CHI
221446,221829,MAL
221668,222508,FEM
223511,224294,NA
225388,229954,NA
225492,229510,OCH
225771,226508,FEM
230492,233072,NA
231776,232864,CHI
233361,252511,NA
233665,233825,OCH
234075,236166,OCH
236512,237118,FEM
237399,239660,OCH
237480,238126,CHI
238493,239674,CHI
240914,244029,OCH
241100,242492,CHI
244510,246010,FEM
246178,247376,CHI
247318,250151,FEM
250577,252508,OCH
252637,263491,NA
252755,262063,OCH
254274,255040,FEM
256746,257740,CHI
259011,259875,CHI
261006,262992,FEM
262339,262460,OCH
263883,265312,NA
264350,264495,CHI
264430,264781,OCH
265493,267012,NA
265913,266510,FEM
266267,266416,CHI
267695,269112,NA
267808,268512,OCH
269256,270979,NA
269821,270010,MAL
269992,270512,CHI
270042,270493,OCH
271262,272325,NA
271333,272288,CHI
273898,275130,NA
273952,274492,CHI
276208,279492,NA
276492,277334,FEM
277685,277992,FEM
278012,278161,CHI
278485,279273,CHI
278623,279290,OCH
281036,295992,NA
281237,282685,FEM
283465,289047,OCH
284011,286552,CHI
284946,286011,FEM
289381,291060,FEM
289811,291991,OCH
290993,294992,CHI
293510,293832,OCH
293993,296011,OCH
297442,317289,NA
297493,301511,OCH
298011,301902,CHI
302203,303492,CHI
302511,303961,OCH
302635,302773,FEM
303011,305723,FEM
305512,306276,CHI
306452,309549,FEM
309557,309986,CHI
310372,312567,FEM
312753,313511,OCH
312812,313553,CHI
314128,315993,FEM
314180,314283,OCH
314327,314465,CHI
315492,316872,MAL
318511,319262,NA
318659,318814,FEM
319511,325058,NA
319852,320179,OCH
319992,325011,FEM
320374,321511,OCH
327424,330639,NA
327456,330558,CHI
328116,330011,OCH
334471,335492,CHI
334493,335492,NA
337699,342313,NA
337812,339002,CHI
338891,341517,FEM
341623,341939,FEM
341660,341761,OCH
343511,347188,NA
343686,347172,FEM
347620,348297,MAL
348011,348208,NA
348511,351992,NA
349365,351869,FEM
352531,357327,NA
352708,354004,OCH
354616,355826,CHI
356316,357087,FEM
358376,365133,NA
358489,361770,CHI
362401,365033,FEM
373672,375012,NA
373992,374456,OCH
374034,374711,FEM
379667,381511,NA
379730,380631,CHI
380511,381512,FEM
387258,388802,NA
387344,388095,CHI
388086,388658,FEM
389440,398637,NA
389651,390360,FEM
389676,390543,CHI
390439,390733,OCH
390493,390917,FEM
390862,391289,OCH
390869,391974,CHI
391512,395088,FEM
395655,396910,FEM
396107,396222,OCH
397416,398511,OCH
397418,397573,FEM
401492,404332,NA
401755,402511,OCH
402506,404302,FEM
408302,408558,OCH
408302,408672,NA
409511,414039,NA
409902,412992,FEM
413237,414012,FEM
421322,422478,NA
421386,422296,CHI
423917,424776,NA
423986,424511,CHI
426961,431764,NA
426975,428492,FEM
428203,430511,CHI
429511,429612,OCH
430095,430362,OCH
430809,431251,OCH
432096,434875,NA
432358,432993,OCH
433011,434854,FEM
435993,440986,NA
436011,440804,FEM
441511,444302,FEM
441511,449511,NA
445265,445491,CHI
445939,449511,FEM
446334,446678,OCH
452491,458601,NA
