segment_onset,segment_offset,speaker_type
3495,8171,MAL
3750,8090,NA
4511,5029,OCH
5493,6492,OCH
14808,15513,NA
14992,15492,CHI
19049,19196,OCH
20255,24232,NA
20324,21011,OCH
21556,21872,CHI
22692,22992,CHI
23011,24508,MAL
27159,27513,MAL
29604,29710,NA
31492,31985,MAL
36612,38138,MAL
38318,38419,MAL
39785,40381,OCH
40478,43966,NA
40854,41801,CHI
42265,43529,MAL
44132,44615,MAL
48011,50178,NA
48492,49317,MAL
49493,50215,OCH
54010,54263,NA
54511,54622,NA
54797,57212,NA
54918,56511,CHI
63484,67158,NA
64091,64292,OCH
64113,64417,CHI
64827,66707,CHI
67367,72175,NA
68011,71737,CHI
74993,76012,CHI
74993,76019,NA
84512,89355,OCH
84714,89334,NA
93410,99132,NA
93491,95003,FEM
95011,95244,OCH
96753,98012,FEM
96908,98511,OCH
99473,112634,NA
99728,101993,CHI
100087,100259,MAL
101522,102511,OCH
103267,104276,CHI
104011,104939,FEM
107011,107124,OCH
107106,107511,FEM
108297,110492,OCH
108992,109606,FEM
109961,110447,FEM
110580,111994,MAL
111993,112568,OCH
120877,122510,NA
120972,121807,FEM
121011,122326,OCH
124502,134922,NA
124610,124991,OCH
124656,127992,CHI
128360,128512,CHI
129511,130012,FEM
130218,130846,MAL
130228,132310,CHI
133277,134511,FEM
135165,137732,NA
135245,137511,FEM
139865,141173,NA
139992,140522,CHI
140135,140376,MAL
144624,144924,NA
144646,144923,OCH
145511,146773,OCH
145613,146958,NA
145928,146510,CHI
150992,153432,CHI
150992,153510,NA
152044,152591,FEM
156011,156981,NA
156479,156854,FEM
164653,166931,NA
165512,166648,CHI
170011,172087,NA
170100,171892,CHI
172662,174871,NA
172700,174511,CHI
177122,179493,CHI
177122,179503,NA
185682,188492,CHI
185694,188510,NA
202993,206493,NA
203040,206493,CHI
203128,204188,FEM
216913,220011,NA
216932,218493,CHI
218492,220530,MAL
221280,221552,MAL
229510,232269,NA
229581,232144,CHI
244998,249313,NA
245032,245992,OCH
245405,246274,CHI
247374,249217,CHI
250493,258549,NA
250545,258512,CHI
250688,250793,MAL
263979,265992,NA
264239,265493,CHI
267972,272366,NA
267989,272026,CHI
274035,279011,NA
274492,275511,CHI
275400,277012,MAL
277493,278512,CHI
286011,289945,NA
286080,289698,CHI
290285,290805,NA
295583,296987,MAL
295993,299511,NA
296992,299253,CHI
308492,312512,CHI
308492,313102,NA
312647,312843,FEM
314992,319751,NA
315014,319697,CHI
322156,323042,NA
322218,323011,CHI
324010,327500,NA
325515,327019,CHI
328420,343511,NA
328492,329213,OCH
330397,343495,CHI
352011,361512,CHI
352011,361967,NA
374492,382065,NA
374525,374650,MAL
375443,376376,CHI
376491,379510,CHI
380511,381773,FEM
380887,381356,CHI
385121,385366,NA
385889,390877,NA
387101,390630,CHI
390503,390668,MAL
400511,400793,NA
400989,403159,NA
400992,402992,CHI
404070,407291,NA
404247,407116,CHI
409539,417605,NA
409808,410616,CHI
409884,410468,OCH
411105,411377,CHI
411492,417493,CHI
411787,412003,MAL
415022,415253,FEM
417709,418511,NA
417940,418492,CHI
426511,429375,CHI
426511,429685,NA
434450,437992,NA
434492,437897,CHI
438335,439493,NA
438698,439214,CHI
441816,445977,NA
441848,445609,CHI
446615,451011,NA
446754,449106,CHI
449560,450993,CHI
460868,462464,NA
460991,462103,FEM
468492,469992,CHI
468492,472491,NA
469992,471011,FEM
470119,472125,CHI
476857,477999,NA
476921,477556,CHI
477011,477511,OCH
478644,478992,NA
481246,481511,NA
485573,486445,NA
485602,486010,CHI
487510,494491,NA
487763,494292,CHI
487991,488367,FEM
495992,496702,CHI
495992,496895,NA
499552,500235,NA
501002,502070,NA
501015,501984,CHI
502909,503817,NA
502971,503511,CHI
513243,514973,NA
513312,514816,CHI
515275,516601,NA
515381,516550,CHI
519866,520873,NA
519875,520550,CHI
521993,522494,OCH
525493,527748,CHI
525511,529492,NA
528101,529456,CHI
532511,533024,NA
560343,561244,NA
560547,560965,CHI
563492,565011,CHI
563504,566309,NA
565512,569511,MAL
566492,569241,NA
569822,569977,MAL
569842,570571,NA
570000,570511,CHI
581219,581511,NA
588109,588492,NA
617509,619492,NA
617510,619312,CHI
620168,621575,NA
620239,620511,MAL
628226,633992,NA
628233,633869,CHI
635037,636012,NA
635325,635946,CHI
635573,635829,OCH
636879,637157,NA
642858,644338,NA
642944,644156,CHI
644509,644681,NA
647976,649491,NA
647987,649162,CHI
652511,653901,NA
652538,653756,CHI
661510,661773,NA
662011,664471,NA
662197,664251,CHI
675992,679799,CHI
676011,682346,NA
679926,682344,CHI
683844,685493,NA
683917,685011,CHI
695513,696991,NA
695650,695831,CHI
697214,699872,NA
697400,699805,CHI
701501,706624,NA
701870,704492,CHI
703512,703691,MAL
704962,706493,CHI
707010,709227,NA
707110,709167,CHI
717976,718850,NA
718038,718440,CHI
719272,721361,NA
719381,721345,CHI
726535,726636,NA
726830,728269,CHI
726832,728492,NA
728912,729641,NA
729014,729512,CHI
737939,741660,NA
738011,741492,CHI
740715,741567,MAL
741992,742127,MAL
748352,749832,NA
748393,749512,CHI
756992,768511,NA
756992,765440,CHI
766493,768493,CHI
780440,782011,NA
780447,782011,CHI
783910,784899,NA
783923,784851,CHI
787126,787236,MAL
787492,788845,NA
787992,788468,FEM
811765,812511,NA
813777,813993,NA
818112,818514,NA
818125,818511,CHI
821352,821514,NA
821396,821511,CHI
837010,837118,NA
837432,839580,NA
837471,839012,CHI
877260,879800,NA
877265,879768,CHI
881511,889525,NA
882492,889512,CHI
893654,895492,NA
893805,895587,OCH
894237,894512,CHI
898012,900180,NA
898423,898992,OCH
898493,900020,FEM
908992,910342,NA
908992,910344,CHI
929689,930680,NA
929723,930511,CHI
931757,934992,NA
931772,934511,CHI
944865,944992,NA
961814,964718,NA
962005,964227,CHI
965010,968080,NA
965321,967813,CHI
967250,968154,MAL
969265,970607,OCH
969307,970723,NA
977145,978152,NA
977230,978079,CHI
979531,980304,NA
979565,980127,CHI
980512,980635,NA
980913,985405,NA
980954,984493,CHI
986634,988289,NA
986663,988298,CHI
989305,989492,NA
992512,994493,CHI
992512,994493,NA
999010,1000662,NA
999143,1000542,CHI
1002783,1009535,NA
1002817,1009390,CHI
1010099,1014738,CHI
1010131,1014878,NA
1016012,1032939,NA
1016054,1019394,CHI
1020327,1021162,CHI
1021665,1023493,CHI
1023492,1026511,MAL
1026091,1032647,CHI
1032060,1032492,FEM
1034799,1036824,NA
1034917,1036719,CHI
1040217,1043852,NA
1040264,1040492,CHI
1040943,1043763,CHI
1053373,1056513,NA
1053388,1055511,CHI
1054569,1054734,MAL
1055012,1056993,MAL
1055663,1055930,CHI
1064510,1067062,CHI
1064510,1067500,NA
1075493,1076511,NA
1075668,1075784,OCH
1076007,1076132,OCH
1078512,1081492,NA
1078513,1081248,CHI
1083151,1086786,NA
1083184,1086373,CHI
1092493,1097463,CHI
1092493,1097773,NA
1095010,1096510,FEM
1101011,1103217,CHI
1101011,1103434,NA
1105319,1112992,NA
1105340,1108874,CHI
1109511,1112511,CHI
1114511,1116511,NA
