segment_onset,segment_offset,speaker_type
2012,4766,MAL
2511,4011,NA
6991,7571,CHI
6991,7593,NA
76702,79002,NA
77004,78992,CHI
82510,86842,MAL
83071,84117,NA
85089,91333,NA
86992,88011,CHI
88189,89011,FEM
88219,90857,OCH
89213,89993,CHI
89699,90978,FEM
92084,92207,MAL
92500,93430,MAL
97927,104010,NA
97954,100242,CHI
100578,101260,MAL
101765,103783,CHI
106004,107992,NA
106010,107991,FEM
113493,117091,NA
113640,114011,CHI
114556,114806,FEM
115493,116975,FEM
121660,123385,NA
121704,123010,CHI
129457,132511,NA
129992,130897,CHI
131851,131954,CHI
134845,140010,NA
134941,139514,CHI
140165,149475,NA
141492,144832,CHI
144992,145750,FEM
146477,146776,OCH
147614,148718,CHI
150512,150613,NA
151011,151402,NA
151802,158938,NA
151858,153593,CHI
153888,155279,FEM
155512,156595,FEM
156492,157594,CHI
157604,158757,FEM
162992,166119,CHI
162992,166883,NA
166136,166423,MAL
167947,169012,FEM
167959,169012,NA
173011,173926,CHI
173011,173980,NA
182183,182451,NA
183487,183691,NA
188983,190163,NA
189248,189456,MAL
189493,190011,CHI
206348,207239,NA
206422,207038,CHI
232517,232674,NA
232796,233177,NA
250987,251625,NA
250992,251512,CHI
269001,271011,NA
269141,270511,CHI
274664,274959,NA
274666,274870,FEM
284270,287616,NA
284413,285817,CHI
285134,285426,OCH
286166,287560,CHI
291011,303011,NA
291124,292511,CHI
291306,291468,MAL
292992,294037,FEM
293973,294641,MAL
294992,296680,OCH
296936,298451,FEM
298649,302993,FEM
300620,301155,MAL
305512,311079,NA
306011,306153,FEM
306480,307801,CHI
307795,308011,FEM
308386,310725,FEM
313011,314221,CHI
313011,314511,NA
320041,323492,NA
320257,321723,CHI
321710,323347,FEM
324049,324501,NA
327478,328869,MAL
327694,328614,NA
329159,331582,NA
329272,330497,CHI
408925,410194,NA
408937,410057,CHI
428061,430111,MAL
428289,429990,NA
435534,435686,NA
438293,439700,MAL
440012,441738,MAL
440512,441098,NA
445011,450151,NA
445419,450146,FEM
446011,446492,CHI
446815,448111,MAL
451511,454527,NA
452036,454512,FEM
452346,452466,CHI
452491,453328,OCH
457947,458479,MAL
463151,464832,NA
463492,464834,FEM
470475,472080,NA
470610,472011,FEM
470640,471511,CHI
475492,477463,NA
475991,477144,CHI
477827,478927,NA
479758,482001,NA
479962,481992,FEM
486115,486260,NA
486493,486922,NA
486511,486697,FEM
487446,488516,NA
487492,488511,FEM
489979,495992,NA
489993,491181,CHI
491142,495793,FEM
492569,492718,CHI
497467,498020,NA
497824,497976,FEM
499490,500243,NA
514644,514764,MAL
515141,515284,MAL
517889,518010,MAL
518010,518614,NA
518154,518432,MAL
518992,520472,NA
519213,520320,FEM
569990,570511,NA
604992,605316,FEM
626653,630011,NA
626753,627730,CHI
628017,628992,CHI
629243,630011,CHI
754355,760012,MAL
754485,758095,NA
758552,759865,NA
761503,763493,MAL
761992,764118,NA
762829,762952,FEM
764540,766352,NA
764831,766151,FEM
769694,769972,NA
782519,782921,OCH
782595,782841,NA
801510,802371,NA
801618,802011,OCH
801696,801877,CHI
826440,827248,NA
826573,827076,FEM
840966,844012,MAL
841492,843828,NA
850492,851395,NA
850497,851022,CHI
854764,855550,NA
855156,855269,CHI
855767,856511,NA
860993,862993,MAL
861486,862514,NA
866086,868408,NA
866216,866322,MAL
866216,866511,FEM
866597,866850,MAL
867372,868447,MAL
868833,869010,MAL
872166,872306,MAL
872492,873726,NA
872515,872682,MAL
872993,873577,CHI
874992,876052,NA
875016,876012,CHI
878005,884993,NA
878155,879119,MAL
878308,880024,CHI
880492,882034,FEM
882161,883335,CHI
882510,884491,FEM
884063,884488,CHI
904993,906243,NA
905011,906172,CHI
915992,917011,NA
916400,917011,FEM
919011,928512,NA
919264,923493,FEM
923822,924517,CHI
924755,925356,CHI
924929,925729,MAL
925595,926709,CHI
926876,927267,CHI
926993,927152,OCH
927011,928992,MAL
933171,935012,NA
933992,934812,CHI
934025,934715,OCH
939482,940069,NA
939492,940012,CHI
947298,947757,NA
955992,956659,NA
956102,956510,CHI
956213,956510,OCH
970518,973596,NA
970685,972042,CHI
972471,973381,OCH
972572,972800,CHI
973753,974499,NA
973966,974438,CHI
985159,987581,MAL
985687,988806,NA
987787,988290,CHI
990991,992508,NA
991187,992183,CHI
991273,992095,OCH
993327,994523,NA
993468,994509,CHI
1007691,1008023,NA
1016992,1018492,NA
1017012,1018327,CHI
1029221,1030249,NA
1029248,1030227,CHI
1036493,1039510,MAL
1037004,1039476,NA
1043511,1047502,NA
1043970,1044491,MAL
1043992,1047266,FEM
1048206,1050746,NA
1048722,1048906,MAL
1049470,1049951,MAL
1051485,1054011,NA
1051993,1052408,FEM
1053010,1053147,FEM
1064151,1064991,NA
1064185,1064511,FEM
1069011,1069283,NA
1069408,1069879,NA
1077992,1079138,NA
1078014,1079011,CHI
1082187,1083996,FEM
1082244,1085010,NA
1084258,1084371,OCH
1146199,1146992,NA
1190631,1191682,CHI
1190643,1191838,NA
1219264,1220617,NA
1219323,1220381,CHI
1220010,1220131,MAL
1383686,1385428,NA
1383753,1385010,FEM
1386011,1386919,NA
1386352,1386691,FEM
1389930,1390615,NA
1392508,1395011,NA
1392992,1395010,FEM
1398511,1399743,NA
1399067,1399494,FEM
1431493,1432257,NA
1431508,1432180,CHI
1444073,1444324,CHI
1444075,1444492,NA
1456181,1456834,NA
1456260,1456511,CHI
1463127,1463829,NA
1463201,1463512,CHI
1470698,1472372,NA
1470837,1472320,FEM
1482481,1485394,NA
1482492,1483721,FEM
1484112,1484991,OCH
1485989,1486689,NA
1486269,1486385,MAL
1488129,1491572,NA
1488272,1488920,CHI
1489484,1490049,CHI
1490827,1491352,CHI
1494077,1495191,NA
1497131,1499028,NA
1498328,1498804,CHI
1499912,1500491,NA
1499985,1500147,CHI
1501011,1504221,NA
1501283,1503154,CHI
1502687,1503897,FEM
1513011,1514645,NA
1513299,1514511,CHI
1516145,1519012,NA
1516166,1517389,OCH
1517797,1518992,OCH
1520512,1520789,OCH
1521042,1522011,OCH
1521222,1521419,NA
1524290,1525103,OCH
1524486,1525011,NA
1535736,1539275,CHI
1535748,1540510,NA
1538511,1539375,FEM
1539709,1540497,CHI
1540802,1541052,NA
1543511,1543633,NA
1544010,1547010,NA
1544468,1545511,CHI
1544992,1547010,FEM
1548011,1550492,NA
1548047,1550492,FEM
1551194,1555511,NA
1551493,1554164,CHI
1554321,1554512,CHI
1554407,1554599,OCH
1554468,1555239,FEM
1558492,1559504,FEM
1558492,1561011,NA
1559142,1560511,CHI
1560492,1560853,OCH
1594492,1596512,NA
1595492,1596366,CHI
1691672,1694011,NA
1691731,1694011,FEM
1696493,1696890,NA
1696511,1696732,FEM
1698945,1699514,NA
1699167,1699375,FEM
1744991,1746906,FEM
1744991,1749991,NA
1746374,1746867,OCH
1747011,1747279,FEM
1747492,1749515,FEM
1750511,1750992,NA
1750688,1750896,FEM
1751674,1760967,NA
1751993,1752577,CHI
1752501,1757005,FEM
1755849,1755992,CHI
1756991,1758142,CHI
1758512,1760012,FEM
1760037,1760877,CHI
1762872,1763992,NA
1762886,1764012,FEM
1765312,1767509,FEM
1765331,1767493,NA
1770491,1773341,OCH
1770512,1774012,NA
1774251,1783495,NA
1775528,1775761,OCH
1777511,1783491,FEM
1777854,1777992,MAL
1809508,1810971,NA
1809511,1810510,CHI
1812265,1812511,NA
1812765,1812993,NA
1818511,1821381,NA
1819922,1820492,CHI
1821511,1824090,NA
1822011,1822656,CHI
1822829,1823992,CHI
1880992,1881812,MAL
1881048,1881561,NA
1896338,1899713,NA
1896409,1899492,FEM
1900010,1900145,NA
1900493,1904643,NA
1900511,1902755,FEM
1903011,1904592,FEM
1906296,1907973,NA
1906492,1906991,FEM
1911975,1914511,NA
1911992,1914501,FEM
1915972,1916510,FEM
1915986,1916511,NA
1958114,1958511,NA
1958207,1958489,OCH
1979102,1980511,MAL
1979490,1980411,NA
2008493,2014826,NA
2008792,2010702,CHI
2009855,2010657,FEM
2010992,2012435,CHI
2011510,2013511,OCH
2013346,2014175,CHI
2013874,2013992,OCH
2020898,2021511,NA
2069682,2069863,MAL
2069992,2070228,NA
