segment_onset,segment_offset,speaker_type
10,121,NA
434,2329,NA
511,2133,FEM
3395,8928,NA
3491,5865,FEM
5010,5569,MAL
7012,8212,OCH
19511,21011,FEM
19511,21013,NA
39093,40411,NA
39143,40216,FEM
39589,39748,MAL
57788,58991,NA
57792,58992,FEM
93012,106993,FEM
93012,107012,NA
104210,104382,OCH
108511,126010,NA
108511,113535,FEM
110833,111937,MAL
114011,115273,OCH
115511,117064,FEM
117278,117440,FEM
117890,125511,FEM
121129,121369,MAL
128140,140511,NA
128167,129703,FEM
128561,128711,MAL
130250,130993,OCH
130268,132992,FEM
133694,134531,OCH
135289,137511,FEM
135581,136210,MAL
136510,137300,MAL
137892,138371,OCH
138011,138647,FEM
139438,140511,FEM
143993,145993,MAL
144011,161492,NA
144492,144983,FEM
145493,146899,FEM
147493,152852,FEM
149081,149511,MAL
152781,153993,CHI
153510,155808,FEM
156023,158556,FEM
156041,156353,MAL
156732,156904,OCH
159074,159226,OCH
159074,160017,CHI
159479,159992,OCH
159992,161425,FEM
162992,168014,NA
163087,167993,FEM
168602,185286,NA
168769,169238,CHI
169766,170480,MAL
170476,171011,OCH
170492,171169,CHI
171131,178958,FEM
172530,172727,MAL
172847,173659,MAL
175154,176102,OCH
178986,179821,CHI
179012,179743,OCH
180063,184478,FEM
183440,184075,CHI
184486,185041,MAL
186740,188095,NA
186762,187950,FEM
188836,208991,NA
188922,189492,FEM
189969,190134,OCH
191012,191512,OCH
192257,194530,OCH
192311,193511,CHI
193722,198992,FEM
199014,201228,OCH
199122,199372,FEM
199641,199871,FEM
199986,208511,FEM
203141,204839,OCH
209512,210283,MAL
209709,210161,NA
213567,221493,NA
214054,214462,FEM
214360,215565,OCH
214628,214805,CHI
215450,215960,FEM
216393,217525,FEM
216432,217127,OCH
217986,218492,FEM
217991,218809,CHI
218452,218636,OCH
219422,220139,FEM
220131,221164,OCH
222502,230286,NA
222510,224992,FEM
224512,226043,OCH
226748,227271,CHI
228098,230228,FEM
231512,239480,NA
231628,232992,FEM
231722,233399,MAL
