segment_onset,segment_offset,speaker_type
10,432,MAL
8878,9855,MAL
8935,9882,NA
12012,17734,MAL
12786,13567,NA
13993,17493,NA
21992,24322,FEM
21992,25192,NA
23574,25511,MAL
26011,28888,NA
26163,28789,FEM
29465,32217,NA
29492,30275,CHI
30338,30512,OCH
35053,35171,NA
35492,36020,NA
36492,41509,MAL
36722,39196,NA
39785,42662,NA
41528,42512,CHI
55875,58992,NA
55991,58991,FEM
63869,65469,MAL
64078,65099,NA
67510,69491,FEM
67510,69511,NA
69984,70423,NA
70009,70168,FEM
71243,73514,NA
71572,73511,FEM
78011,78725,FEM
78011,80934,NA
79731,80723,FEM
79785,80126,CHI
80258,80491,CHI
84011,85493,FEM
84011,85493,NA
86019,89114,NA
86032,88992,FEM
89768,90492,NA
89809,90445,OCH
92011,93990,MAL
92350,97428,NA
93992,97249,CHI
95094,95540,FEM
99993,100516,NA
105011,106378,MAL
109777,112992,NA
109817,112684,FEM
112794,112895,FEM
147992,148802,NA
148134,148514,CHI
148240,148458,OCH
151689,155619,NA
151794,155512,CHI
162493,163992,NA
162982,163821,CHI
169493,172426,NA
169970,171150,CHI
170102,170492,OCH
171511,172164,CHI
177633,178011,NA
179734,181567,NA
179985,181492,CHI
189511,190510,NA
194160,204992,NA
194225,195663,FEM
196493,198047,CHI
198072,198877,FEM
198511,199409,MAL
200588,204760,FEM
201412,203511,MAL
206383,206558,MAL
206386,206492,NA
213975,215011,NA
213992,215011,CHI
260349,260469,NA
270248,271087,NA
270302,271043,CHI
284067,285297,NA
284126,285169,CHI
286963,288038,NA
287012,287317,CHI
288993,291511,MAL
289315,289467,NA
290122,294310,NA
291841,292992,CHI
292837,294239,FEM
297486,299049,MAL
297933,298824,NA
301097,302531,MAL
301298,302511,NA
306668,307929,NA
306735,307699,CHI
310510,317959,NA
310694,312992,FEM
313266,316916,FEM
317193,317338,OCH
320510,322689,NA
320883,322510,CHI
321832,322240,OCH
325492,328011,FEM
325492,328059,NA
330492,330841,FEM
330492,331489,NA
337510,340554,NA
337655,338992,CHI
339228,340492,CHI
369320,370613,NA
369974,370095,CHI
388925,390211,NA
388992,389741,CHI
389170,389319,FEM
389492,389814,FEM
419011,424946,NA
419077,421477,CHI
422012,423342,CHI
423011,424948,FEM
432511,433669,NA
432842,433492,OCH
470991,472538,CHI
470991,474094,NA
472439,474148,FEM
506593,510091,NA
506744,509257,CHI
508822,510012,FEM
553492,558492,NA
553510,557347,CHI
556511,558011,FEM
564011,570957,CHI
564011,571134,NA
571254,571492,NA
585714,586055,NA
585736,585984,OCH
595011,597508,NA
595477,597492,FEM
595576,596511,MAL
596722,596855,MAL
599992,606978,MAL
600735,601024,NA
602993,606511,NA
631511,634010,MAL
631992,633507,NA
642011,646375,MAL
642511,649290,NA
646432,646719,CHI
646512,646667,OCH
647492,647890,CHI
648010,648248,CHI
648375,649207,CHI
648570,648982,OCH
650660,653993,MAL
650992,653511,NA
656493,659001,NA
656561,657511,CHI
657992,659990,MAL
723295,723560,NA
723325,723555,FEM
723696,723971,NA
725505,731416,NA
725510,727196,FEM
728512,731251,CHI
731997,733145,NA
732513,732683,FEM
735271,735938,NA
735407,735864,FEM
