segment_onset,segment_offset,speaker_type
116,285,NA
412,2741,MAL
476,2493,NA
7511,9492,NA
7896,9435,FEM
11510,14433,NA
12322,13491,MAL
12992,14288,FEM
15512,18931,MAL
15512,24992,NA
20512,24525,FEM
20684,20951,CHI
24140,24432,CHI
27992,28991,NA
28058,28475,MAL
28745,29012,MAL
34341,40011,NA
34454,35910,FEM
36155,36492,FEM
37000,39523,MAL
40616,40991,MAL
43492,47993,NA
44493,44787,OCH
44992,45824,CHI
45053,45713,OCH
46096,47664,CHI
56492,59010,NA
56535,57490,OCH
58247,58873,OCH
62011,66012,NA
62141,62283,OCH
63992,65742,FEM
67137,67711,NA
70603,70713,NA
70873,71457,NA
72510,75691,NA
72800,74064,FEM
73605,75991,OCH
79061,79491,OCH
79257,83992,NA
81498,83992,FEM
89512,92011,NA
89890,91588,FEM
101491,102242,NA
101508,102011,FEM
110012,112012,FEM
110012,112012,NA
115992,118211,FEM
116004,118279,NA
121817,125492,NA
121944,125027,FEM
125894,129991,NA
126127,127511,OCH
126510,129510,FEM
132011,132190,NA
132492,133209,NA
132573,133098,OCH
134511,134612,NA
134936,135400,NA
139011,139841,NA
139281,139492,FEM
141718,145594,NA
141996,143579,OCH
144006,145511,OCH
144221,144511,FEM
146661,149012,NA
147493,148318,OCH
147860,148297,CHI
152012,152277,NA
152493,155109,NA
152992,154992,FEM
158011,158202,NA
158340,159304,NA
158475,159207,OCH
159423,163991,NA
159452,160137,OCH
160993,163460,FEM
164698,165170,OCH
164715,165625,NA
166011,170810,NA
166161,170945,FEM
172444,177491,NA
172528,173011,CHI
172579,175233,OCH
174511,177434,FEM
177690,179833,NA
179172,179511,MAL
180510,182025,NA
180534,182011,FEM
185011,188492,FEM
185011,188644,NA
194852,195611,OCH
194920,195511,NA
213884,214611,NA
221010,221179,NA
244595,245110,MAL
244910,245109,NA
246011,248512,NA
246491,246985,CHI
247087,247338,FEM
247992,249529,OCH
250493,254530,NA
252021,254011,FEM
252278,252440,MAL
257921,259045,NA
258491,258817,OCH
263993,264243,NA
264467,265012,NA
277560,278011,OCH
286097,286254,OCH
290704,292515,NA
291202,292493,FEM
297743,297865,NA
300598,302010,MAL
312198,313487,MAL
312491,312807,NA
318509,320350,NA
318673,319699,OCH
318725,319511,CHI
326087,326878,OCH
334010,335547,NA
338661,338777,NA
340993,342012,NA
344993,345509,OCH
345236,345447,NA
347340,347558,NA
348649,349160,MAL
349512,349966,NA
350548,351010,NA
353511,354993,NA
364719,364879,OCH
367565,369993,OCH
368012,368512,NA
368774,371587,NA
369492,371492,FEM
373992,375511,NA
374492,375493,FEM
383511,384542,NA
387091,387474,MAL
387286,387475,NA
387617,388491,MAL
389851,392492,NA
390017,392012,FEM
407492,409991,NA
407737,409694,FEM
441210,441539,OCH
446578,446819,OCH
446992,448403,OCH
447010,449011,NA
448352,448482,FEM
449191,449493,NA
451772,451899,OCH
454511,456492,FEM
454511,456511,NA
457500,458011,NA
458222,458372,NA
460991,462010,NA
461012,461758,OCH
466503,466707,NA
479993,480634,OCH
480141,480492,NA
487510,488512,OCH
487549,488511,NA
490789,493946,NA
491241,491536,MAL
491376,491492,FEM
494267,495099,MAL
494292,495224,NA
504993,506326,OCH
505011,506413,NA
510103,511099,NA
510211,510672,FEM
518187,519991,NA
519046,519340,OCH
520931,522909,NA
521011,522072,OCH
523820,524426,NA
529511,530512,OCH
531178,531338,OCH
534992,535313,NA
538491,539510,OCH
538557,539262,NA
543011,544493,OCH
543512,544096,NA
549745,551282,NA
549784,551210,CHI
555491,561991,NA
556011,557012,OCH
557135,557748,OCH
557493,561155,FEM
560135,561684,OCH
574385,576012,OCH
574511,575770,NA
581511,582988,OCH
581990,582513,NA
592010,593492,OCH
592010,595631,NA
593011,595492,CHI
595146,595352,OCH
