segment_onset,segment_offset,speaker_type
48992,50624,FEM
48992,50624,NA
51422,54888,FEM
51440,54942,NA
59511,59891,NA
59547,59876,FEM
59992,60277,FEM
59992,63249,NA
60510,63011,FEM
61531,61825,MAL
65492,67190,FEM
65492,71616,NA
66197,66988,MAL
67584,70492,FEM
67745,67991,MAL
70011,70467,CHI
70733,71568,FEM
74750,76832,NA
74773,76493,FEM
76952,77229,NA
77487,87021,NA
78064,78493,OCH
79178,80673,FEM
81115,81512,CHI
82318,85197,FEM
86034,86969,FEM
91581,93633,NA
91992,92991,FEM
92237,92357,MAL
92462,92702,MAL
94011,95513,NA
107485,111992,NA
107521,109050,FEM
107622,109011,MAL
109510,111773,FEM
111011,111267,MAL
123512,125923,NA
123665,125300,FEM
124419,125026,MAL
126060,127088,NA
129011,129576,NA
129013,129487,MAL
131730,134511,NA
131833,134420,FEM
140408,144436,NA
140484,144156,FEM
144968,152493,NA
144992,146992,FEM
147511,152290,FEM
164185,165611,NA
164337,165491,FEM
165861,167770,NA
166160,166376,FEM
166511,167437,FEM
168154,170915,NA
168279,170692,MAL
172584,174282,NA
172706,173420,CHI
173213,174330,MAL
176231,179117,NA
176492,177442,CHI
177068,177748,MAL
177611,177714,CHI
177932,178907,FEM
178511,178978,MAL
193939,196511,NA
193992,195389,FEM
195740,197031,MAL
198631,200011,NA
202993,204508,NA
203025,204502,MAL
205013,205199,NA
209014,209993,NA
209237,209512,FEM
214491,225492,NA
214689,215923,CHI
216010,217510,MAL
217865,220503,FEM
221493,222349,FEM
222011,223688,CHI
223965,224500,MAL
223968,225110,FEM
225734,227570,NA
225784,227492,FEM
229473,230011,NA
229492,229689,OCH
245992,248495,FEM
245992,253511,NA
247669,248126,MAL
249512,251491,FEM
251492,252030,CHI
252619,253512,FEM
275581,278401,NA
275732,276510,CHI
276011,278512,MAL
286011,289808,NA
286198,287143,FEM
287430,289296,FEM
288492,289012,CHI
289983,294843,NA
290491,293797,FEM
293547,294511,CHI
294020,294305,FEM
299487,304801,NA
299492,302010,CHI
301992,303511,FEM
303266,303760,CHI
303868,304752,FEM
305512,311712,NA
306011,308102,FEM
308414,308743,FEM
308478,308996,CHI
308878,311603,FEM
310564,311011,CHI
320510,326492,NA
320839,323227,FEM
321992,323312,CHI
324992,326226,FEM
325028,325153,MAL
333511,334829,NA
333992,334741,FEM
340394,341012,FEM
340397,341011,NA
351609,351730,NA
352011,358083,NA
352051,353669,FEM
353757,354943,CHI
355011,357510,FEM
355188,356010,MAL
356105,356760,CHI
356837,357525,MAL
358493,361031,MAL
359011,361946,NA
360511,360793,FEM
361422,361829,CHI
363390,365850,NA
363493,364961,FEM
364608,365585,CHI
366010,367510,NA
366270,367473,FEM
369011,370960,FEM
369011,370992,NA
378034,378993,NA
378243,378511,CHI
380806,381992,NA
380850,381512,FEM
381130,381280,MAL
381390,381511,MAL
384801,385800,CHI
384904,393993,NA
385769,386449,MAL
386102,386492,FEM
386503,387058,CHI
386993,389767,MAL
387971,390124,FEM
389850,390608,CHI
390513,393632,MAL
391510,393160,FEM
396490,400368,NA
396541,399774,FEM
398010,399294,CHI
401389,402012,NA
401401,402012,FEM
410414,411511,FEM
410456,411511,NA
415962,417992,NA
415992,417803,CHI
423745,427012,NA
423981,424492,CHI
423993,426821,FEM
431725,432235,NA
433745,436425,NA
434012,436012,CHI
439744,447491,NA
439889,440954,CHI
440033,445975,FEM
443011,443421,CHI
444992,446458,MAL
446113,447512,FEM
448991,456991,NA
449030,449533,FEM
449992,454376,FEM
450294,450993,MAL
454481,456513,FEM
461012,463992,NA
461229,462552,CHI
463062,463492,FEM
466493,474142,NA
466617,468492,FEM
466639,466848,CHI
468013,469511,MAL
469447,470122,CHI
471066,471447,FEM
471783,471989,MAL
471798,474010,FEM
475512,479010,CHI
475532,479040,NA
481258,488992,NA
481464,484670,CHI
483611,483955,FEM
484402,486010,FEM
484993,485844,MAL
486621,487011,FEM
486640,488689,CHI
489989,494010,NA
490254,491275,FEM
491830,492929,CHI
492510,493992,FEM
501832,503928,MAL
502406,505509,NA
503560,505492,FEM
505718,505848,NA
506859,520403,NA
506993,508929,OCH
507492,508675,FEM
508540,508923,CHI
509606,511010,FEM
510487,515011,CHI
515492,520214,FEM
521567,529081,NA
521677,523039,MAL
523100,523345,CHI
523220,524011,OCH
523457,524142,CHI
524136,528469,FEM
525493,525868,CHI
526289,527550,MAL
527725,528557,MAL
529794,546510,NA
530096,531053,OCH
530111,531491,CHI
531586,533761,MAL
533491,534927,CHI
534492,534759,FEM
536011,537776,FEM
538127,539479,CHI
539492,540148,FEM
539539,539919,MAL
540294,540804,OCH
540581,543375,FEM
542246,545682,MAL
544010,545912,FEM
548512,556992,NA
548812,552648,FEM
553011,556715,FEM
558492,559683,NA
558554,559867,MAL
560469,567909,NA
560662,561075,FEM
561207,563730,CHI
564165,564992,CHI
564295,566458,FEM
566436,567558,CHI
569012,571255,NA
569464,570782,CHI
571123,571287,MAL
571467,572992,MAL
571988,604992,NA
573011,574445,CHI
574661,575398,MAL
574693,575511,FEM
575863,577493,CHI
576764,579511,FEM
579493,581267,MAL
579690,580223,FEM
580677,586013,FEM
582142,582512,CHI
586062,587512,CHI
588011,592127,FEM
589235,589400,CHI
592728,593469,CHI
592910,593816,MAL
593852,595543,CHI
593992,597613,FEM
597672,600998,CHI
599753,599893,FEM
600117,604678,FEM
603511,604726,CHI
606442,609010,NA
606680,608511,CHI
607834,608511,FEM
613702,617705,NA
614512,614893,FEM
615011,616965,CHI
616511,616950,FEM
617915,621511,NA
618179,621512,CHI
644785,646010,NA
644947,645992,CHI
655373,661492,NA
655827,656494,CHI
656492,657511,FEM
657408,660992,CHI
662511,664492,NA
662826,664011,CHI
666806,669894,NA
666925,669777,CHI
667106,668010,FEM
674492,677568,CHI
674492,677661,NA
684182,688104,NA
684210,687757,CHI
692405,695999,NA
692488,695276,CHI
694573,694845,OCH
694992,695512,OCH
698595,698752,NA
698993,700993,NA
699011,700982,CHI
703880,705512,CHI
703890,706732,NA
704992,706340,FEM
707371,711499,NA
707638,709584,FEM
708492,711462,CHI
712093,712579,NA
712112,712593,FEM
721011,724511,CHI
721011,727513,NA
725423,725993,FEM
726011,727376,CHI
727010,727125,FEM
731141,732444,MAL
731406,732034,NA
733848,733986,MAL
775730,781992,NA
775862,779254,CHI
776601,777246,FEM
779173,781512,FEM
783969,790992,NA
783992,785936,CHI
785509,786263,FEM
785810,786045,MAL
786051,787492,CHI
786625,786836,FEM
787507,789530,FEM
789991,790992,CHI
791579,792458,NA
791667,792313,FEM
792566,793418,NA
792847,793107,CHI
798086,798705,NA
798201,798511,CHI
801380,805219,NA
801492,804101,FEM
804338,805011,FEM
811819,811956,NA
815368,820493,CHI
815380,820672,NA
823211,828010,NA
823733,827967,FEM
823773,824011,CHI
831511,834511,NA
831835,833607,MAL
832049,832493,FEM
833510,834310,FEM
833720,833828,MAL
835993,837512,CHI
835993,837512,NA
842147,845946,NA
842225,844012,CHI
842992,843188,FEM
843492,845512,FEM
844212,844374,CHI
852694,854992,NA
852971,854088,CHI
853978,854511,FEM
855169,855491,NA
856011,856173,CHI
856011,857515,NA
856487,857559,CHI
860623,863478,NA
860779,863012,FEM
870433,874466,NA
870580,871263,CHI
870596,870718,OCH
871444,872983,MAL
871493,874262,CHI
886862,892492,NA
886916,892260,CHI
894481,898193,NA
894491,896492,CHI
895030,895347,FEM
896010,896126,FEM
896493,896785,FEM
897011,898012,FEM
903607,906315,NA
903648,906142,CHI
908653,908992,NA
918797,920992,NA
918840,920679,CHI
919991,920317,FEM
922492,926947,NA
922708,923704,FEM
924510,924697,FEM
925329,926946,FEM
925644,925757,MAL
929995,934511,NA
930012,932034,FEM
932249,934370,FEM
932312,932955,CHI
938491,941046,NA
938512,939435,FEM
939909,940692,CHI
941186,947148,NA
941338,942523,FEM
942499,943992,CHI
943993,944769,FEM
944750,945492,OCH
944853,944991,CHI
945493,947012,FEM
948691,954655,NA
948723,949992,CHI
950417,950560,MAL
950493,950993,FEM
950763,950873,MAL
951433,952970,FEM
953011,954422,CHI
955368,955493,NA
960560,966581,NA
960640,962012,OCH
961013,966455,CHI
964011,964511,FEM
966922,967069,NA
968993,969994,CHI
968993,973090,NA
969992,971359,FEM
970534,971491,MAL
971462,973151,FEM
987223,990662,NA
987447,988492,CHI
987491,988546,OCH
989425,989992,OCH
989511,990059,CHI
991492,993981,NA
991511,993492,FEM
1007254,1009276,NA
1007444,1008991,FEM
1015991,1017992,OCH
1016493,1017993,NA
1024718,1026394,CHI
1024721,1026493,NA
1029491,1029992,NA
1032720,1034382,OCH
1032942,1034015,NA
1036010,1036175,NA
1036493,1037880,NA
1043570,1043734,NA
1043884,1044940,NA
1044492,1045491,OCH
1045155,1045493,NA
1046154,1048024,OCH
1046699,1047026,NA
1047614,1047979,NA
1055492,1056803,FEM
1055492,1058157,NA
1057107,1057318,OCH
1058381,1058713,NA
1059623,1061459,NA
1059718,1061277,CHI
1067511,1070493,OCH
1068010,1070492,NA
1075888,1076045,NA
1075931,1076041,OCH
1078385,1078490,FEM
1078385,1078505,NA
1080989,1081645,NA
1080992,1081510,CHI
1091492,1091593,OCH
1093492,1094012,OCH
1093495,1095441,NA
1094992,1095696,MAL
1097432,1100485,OCH
1097457,1100052,NA
1100571,1101702,NA
1100601,1101511,OCH
1103480,1103720,OCH
1103482,1103619,NA
1110993,1112616,OCH
1111011,1113252,NA
1113104,1113264,OCH
1119727,1120016,NA
1130340,1131020,NA
1130401,1130993,OCH
1140991,1142662,OCH
1141493,1142512,NA
1144618,1145678,NA
1144992,1146492,OCH
1145829,1146010,NA
1147564,1149636,NA
1148011,1153011,OCH
1151511,1152010,NA
1158011,1159992,OCH
1158644,1158826,NA
1161493,1168398,OCH
1162492,1162863,NA
1164011,1164384,NA
1164491,1167991,NA
1176512,1177089,NA
1176515,1177011,OCH
1180511,1182465,OCH
1180877,1182416,NA
1190111,1191010,NA
1190762,1190981,OCH
1202511,1204511,OCH
1202511,1204516,NA
1214576,1214827,OCH
1214992,1215883,OCH
1219929,1221492,OCH
1219992,1221511,NA
1232079,1232492,NA
1232726,1232993,NA
1234492,1235947,MAL
1235993,1236185,OCH
1236011,1236202,NA
1236742,1238492,NA
1236811,1237160,OCH
1251504,1253296,NA
1251992,1253048,FEM
1252493,1252807,CHI
1257998,1259512,NA
1258345,1258764,CHI
1260638,1260910,OCH
1268067,1274010,NA
1268178,1269511,OCH
1269511,1271477,FEM
1272011,1273673,FEM
1273872,1273992,FEM
1274241,1274695,NA
1274798,1276815,NA
1275011,1275325,FEM
1275492,1276712,FEM
1278826,1279511,NA
1283629,1284226,NA
1286417,1286884,MAL
1286476,1287510,NA
1291511,1291992,NA
1292298,1292423,NA
1293013,1293492,NA
1293092,1293387,MAL
1296511,1296636,NA
1313186,1314075,NA
1313511,1314017,OCH
1317011,1319298,NA
1317176,1319010,FEM
1324011,1325103,NA
1324014,1325499,MAL
1327492,1328045,NA
1342511,1344026,OCH
1342751,1343431,NA
1365311,1366644,OCH
1365512,1370183,NA
1367132,1367363,FEM
1368981,1369104,OCH
1369492,1369824,OCH
1371062,1371187,NA
1371821,1371997,NA
1373095,1374362,NA
1379548,1380986,MAL
1381831,1382730,OCH
1382365,1382554,NA
1387010,1388932,NA
1387257,1388668,CHI
1391774,1392329,NA
1396511,1397394,NA
1396702,1397045,OCH
1398683,1401511,NA
1399906,1401492,FEM
1414992,1416305,NA
1415107,1415510,CHI
1415262,1415510,OCH
