segment_onset,segment_offset,speaker_type
10,137,NA
1991,2992,FEM
1991,2992,NA
66690,72011,NA
66744,68617,FEM
69392,70001,MAL
70134,70492,FEM
70409,70529,MAL
70748,70905,MAL
292532,292819,MAL
297010,301963,NA
297020,301710,CHI
390992,392086,NA
391586,391993,FEM
437199,438856,NA
437331,438511,CHI
497151,498057,NA
497252,498011,CHI
513466,514215,NA
599992,600510,NA
1000323,1000520,MAL
1179492,1180936,CHI
1179492,1180950,NA
1208512,1208617,NA
1265993,1266195,NA
1443381,1445340,NA
1443493,1445337,CHI
1455064,1456492,NA
1455383,1456217,CHI
1499094,1499234,NA
1573086,1574019,NA
1598493,1598771,NA
1657992,1658564,NA
1658026,1658510,FEM
1662571,1663875,NA
1823619,1824027,MAL
1908735,1908894,OCH
1910048,1910715,OCH
1910977,1912121,OCH
1930873,1931992,NA
1930993,1931970,FEM
2032012,2033293,OCH
2032317,2033068,NA
2047511,2047869,NA
2072512,2074493,OCH
2072763,2073511,NA
2089358,2090733,OCH
2089564,2090492,NA
2106071,2106226,OCH
2114414,2114638,OCH
2121992,2123992,OCH
2122048,2123493,NA
2139143,2140240,NA
2145992,2147492,NA
2146532,2147511,OCH
2154644,2155459,OCH
2155015,2155447,NA
2163491,2164011,NA
2163512,2164481,OCH
2164725,2164992,OCH
2172012,2173212,NA
2172493,2173011,FEM
2175609,2175877,OCH
2179521,2180098,OCH
2180368,2180516,OCH
2182992,2183184,NA
2184116,2185992,OCH
2184492,2185010,NA
2192493,2193492,NA
2202768,2202992,NA
2203149,2203255,NA
2203480,2204337,NA
2208376,2208492,NA
2220507,2220652,NA
2224010,2226673,NA
2224262,2226608,CHI
2310491,2311428,NA
2310512,2311531,OCH
2311642,2312126,OCH
2312699,2313011,NA
2452000,2453011,NA
2463581,2463750,NA
2467338,2467655,OCH
2467346,2467658,NA
2472645,2473389,MAL
2472896,2473703,NA
2481962,2482625,NA
2481992,2482512,CHI
2510808,2512011,NA
2511051,2511237,MAL
2511084,2511217,CHI
2512121,2512297,NA
2515492,2516511,NA
2526184,2527011,NA
2546993,2548878,NA
2547092,2548511,MAL
2547269,2548202,FEM
2548304,2548464,FEM
2549242,2549433,MAL
2554033,2556212,MAL
2554325,2556159,NA
2559492,2560094,NA
2559556,2559976,MAL
2642158,2643025,NA
2642239,2643012,FEM
2642851,2642961,MAL
2654993,2656227,MAL
2655028,2656260,NA
2704583,2705368,NA
2710112,2711501,NA
2710184,2710712,FEM
2710992,2711443,FEM
2713969,2714998,NA
2713993,2714568,OCH
2714082,2714917,MAL
2728180,2729474,MAL
2728519,2729018,NA
2738369,2739511,NA
2802492,2803504,MAL
2803012,2803385,NA
2820643,2821011,NA
2829264,2831011,NA
2829313,2830012,MAL
2830012,2830682,FEM
2832400,2832660,NA
2833414,2833551,MAL
2834598,2835128,NA
2834816,2835029,MAL
2899390,2900510,NA
2899476,2900509,FEM
2903607,2903862,MAL
2949521,2950512,NA
2949526,2950535,MAL
2967757,2968511,MAL
3010552,3011492,NA
3010616,3011492,FEM
3017291,3022387,NA
3017390,3022331,CHI
3029511,3031639,CHI
3029511,3033548,NA
3032061,3033511,CHI
3041909,3045114,CHI
3041967,3045175,NA
3048896,3050685,CHI
3048913,3050793,NA
3051413,3052518,NA
3051449,3052510,CHI
3053030,3053511,NA
3053275,3053493,CHI
3055987,3056956,NA
3055992,3056512,FEM
3069993,3071438,MAL
3070011,3072903,NA
3071993,3072903,FEM
3074640,3078541,NA
3074716,3078511,CHI
3082992,3083412,NA
3104463,3104944,OCH
3104492,3104991,NA
3109485,3110511,FEM
3109492,3110511,NA
3123242,3123490,MAL
3133141,3135628,NA
3133492,3135512,CHI
3133510,3134079,MAL
3144742,3147511,MAL
3145011,3147844,NA
3146992,3147287,FEM
3164992,3166371,CHI
3164992,3166509,NA
3184010,3186717,NA
3184112,3186608,CHI
3198194,3200362,NA
3198214,3200308,CHI
3212511,3215029,NA
3212695,3215012,CHI
3223348,3223512,NA
3224492,3225054,NA
3230970,3231993,NA
3231166,3231303,MAL
3325622,3329993,NA
3325708,3329738,CHI
3485012,3485414,MAL
3489492,3494193,NA
3489512,3493950,CHI
3510008,3512492,NA
3510413,3512475,CHI
3517493,3519366,NA
3517815,3519013,CHI
3532511,3535992,NA
3532697,3533492,OCH
3533768,3534011,OCH
3533993,3535461,FEM
3534125,3534511,OCH
3546492,3547493,CHI
3546492,3547493,NA
3605197,3605318,MAL
3605472,3606827,MAL
3616010,3619604,MAL
3616233,3616363,NA
3627011,3629657,MAL
3627492,3629011,NA
3732284,3733011,NA
3732318,3733012,FEM
3793829,3795628,MAL
3794384,3795675,NA
3800822,3801499,NA
3805044,3805392,FEM
3805083,3805269,NA
3806492,3810490,MAL
3806760,3809511,NA
3811381,3813511,NA
3811492,3813180,CHI
3814005,3814990,MAL
3814012,3814500,NA
3815011,3815198,NA
3815471,3818947,NA
3815549,3818492,MAL
3818053,3818159,FEM
3819552,3822078,NA
3819592,3822066,MAL
3822338,3822512,MAL
3825289,3827010,MAL
3825492,3828011,NA
3827080,3828012,OCH
3864687,3865384,NA
3893960,3895084,MAL
3897916,3898513,FEM
3897917,3898605,NA
3899327,3899492,NA
3909511,3911339,NA
3909666,3911011,CHI
3910511,3910683,MAL
3911878,3912538,NA
