segment_onset,segment_offset,speaker_type
28812,30511,NA
28821,30434,OCH
32511,34342,FEM
32511,34492,NA
36742,37464,NA
41720,43369,NA
41909,43311,FEM
44012,46012,FEM
44012,46012,NA
60551,61037,FEM
60720,61012,NA
90624,92391,NA
90627,92396,FEM
102396,102992,NA
102492,102836,OCH
107992,108488,NA
108980,110124,MAL
109009,110177,NA
109549,109657,FEM
111655,113017,NA
121465,122493,FEM
121476,122492,NA
138203,138753,MAL
138210,138964,NA
144131,145992,FEM
144150,145993,NA
147493,149091,FEM
147493,149126,NA
155716,156561,FEM
155724,156544,NA
159411,167114,NA
159435,160257,FEM
160657,163991,OCH
164012,164196,CHI
164768,165860,FEM
165491,165604,MAL
165783,167153,MAL
168531,172584,NA
170011,170624,CHI
170856,171992,FEM
171850,172355,OCH
172608,172767,MAL
173492,185011,NA
174012,174412,FEM
174869,177167,CHI
174992,177873,OCH
178138,179512,FEM
179049,182512,CHI
179493,182677,OCH
182993,184512,FEM
184113,184952,OCH
188301,190314,NA
188313,190272,FEM
190596,192067,NA
190652,191371,CHI
192491,193011,NA
196682,197556,NA
196700,197512,FEM
198425,200840,FEM
198448,205325,NA
201327,201742,OCH
201366,201751,CHI
202503,203782,CHI
202674,203126,OCH
203248,203386,OCH
203796,205183,FEM
206898,213569,NA
207058,207831,CHI
207741,208991,FEM
208946,210595,CHI
210524,211938,FEM
212492,213407,CHI
214010,220991,NA
214211,220824,CHI
221908,223012,NA
221916,222991,CHI
224881,226010,CHI
224895,226054,NA
227323,228639,NA
227438,228012,OCH
227492,228012,CHI
230318,230510,NA
234011,235992,NA
234134,235965,CHI
241466,242045,CHI
241476,243811,NA
242556,243808,FEM
248010,250992,NA
248046,250992,FEM
252492,257479,CHI
252492,258667,NA
257457,258675,FEM
264479,270915,NA
264492,270872,FEM
272492,281478,NA
272774,274492,FEM
274909,277724,FEM
278492,281189,CHI
283422,304960,NA
283470,284326,FEM
284158,285491,CHI
284992,289766,OCH
286583,286875,CHI
290193,290422,OCH
290329,290869,FEM
291011,293527,CHI
291527,292992,FEM
293011,293122,OCH
293385,301323,FEM
294221,294324,CHI
294472,296824,CHI
295812,295993,OCH
297992,298993,CHI
300402,301511,CHI
301894,303163,FEM
303753,304990,MAL
311546,313011,NA
311767,313011,CHI
314992,325129,NA
315011,319012,FEM
318581,319757,CHI
320109,320757,FEM
320132,320545,MAL
321491,322011,CHI
321492,321698,OCH
321946,323358,FEM
323308,325011,CHI
323492,323976,OCH
328040,328286,NA
328489,344011,NA
328492,330173,CHI
330961,332492,FEM
331609,333175,CHI
332694,332858,FEM
333011,335389,FEM
334263,335444,CHI
336947,340511,OCH
337006,338493,CHI
338403,338992,FEM
338992,342654,CHI
341992,343821,FEM
349010,351048,FEM
349010,354564,NA
351025,352011,CHI
352151,354512,FEM
355982,365516,NA
355992,357571,CHI
358255,358910,FEM
358400,361184,CHI
360232,361992,FEM
362220,363719,CHI
365992,391223,NA
366036,366512,MAL
367097,368336,FEM
367470,368315,CHI
368734,369667,FEM
369517,370511,OCH
369561,369993,CHI
371270,372733,FEM
371593,372643,MAL
372620,374993,CHI
372851,374491,OCH
375476,376512,FEM
376228,377492,OCH
376539,376718,CHI
377295,378451,CHI
378174,378859,FEM
378505,378707,MAL
378881,379050,MAL
379245,381010,OCH
379542,381309,CHI
381480,383952,FEM
381513,381748,MAL
382323,383469,CHI
384711,386117,CHI
384988,388338,FEM
387452,390172,CHI
389073,390011,OCH
391993,419837,NA
392011,394011,FEM
393992,395249,OCH
393992,398088,CHI
395420,395950,OCH
397734,398490,FEM
398312,404011,CHI
400071,400176,OCH
400493,404052,OCH
404560,406006,FEM
405447,406910,CHI
406510,408376,MAL
407292,408011,CHI
408270,408422,CHI
408544,410493,FEM
409992,413407,CHI
412511,413211,OCH
413589,419011,CHI
413716,414381,OCH
420790,424901,NA
420923,421991,CHI
422489,424620,OCH
422996,424511,CHI
425010,438826,NA
425356,425511,FEM
425684,429012,CHI
429288,430331,FEM
430491,432764,OCH
430491,435010,CHI
434116,434278,OCH
434491,438511,FEM
434735,435010,OCH
438011,438315,MAL
438438,438701,MAL
439865,441694,NA
439992,440105,OCH
439992,441668,CHI
465958,467011,FEM
465963,467077,NA
470227,470991,NA
470294,470395,CHI
471498,473960,FEM
471506,473926,NA
476403,477470,FEM
476425,477468,NA
479453,480992,NA
479512,480862,CHI
479690,479987,FEM
486010,488644,NA
486154,486711,FEM
486955,488624,FEM
499245,508953,NA
499292,500470,FEM
500529,501312,CHI
501599,506440,FEM
506873,508674,FEM
510116,519991,NA
510315,511366,FEM
511004,512992,CHI
511512,514992,OCH
514011,514332,CHI
514492,514924,CHI
515828,517492,CHI
516011,516197,OCH
516485,518493,OCH
518476,519492,FEM
520482,521741,NA
520493,521134,MAL
521365,521512,MAL
531444,534419,NA
531492,532197,CHI
531510,532202,OCH
532832,534261,FEM
538181,539992,NA
538211,539951,FEM
543966,544695,NA
543996,544345,MAL
544030,544351,FEM
546429,548491,NA
546478,548419,FEM
546991,547138,MAL
549052,552027,NA
549087,552023,FEM
549232,549480,MAL
552680,554297,NA
552732,554219,FEM
555216,557011,NA
555360,556776,CHI
555594,555759,OCH
555861,555993,OCH
558993,560697,NA
558993,560714,FEM
565993,572284,FEM
565993,572493,NA
574496,575276,NA
574504,575216,FEM
581011,582511,FEM
581011,582511,NA
589331,589493,NA
591011,592982,NA
591511,592713,FEM
598492,598961,NA
600831,602873,NA
601579,601829,OCH
602377,602723,OCH
618703,619511,NA
618717,619559,MAL
626780,627747,NA
626911,627534,CHI
652492,656993,NA
652496,656958,FEM
657936,661492,NA
657992,661237,CHI
662489,666011,NA
663491,664822,CHI
665309,666011,FEM
670407,676138,NA
670415,672011,FEM
671493,672271,CHI
672651,673993,CHI
672793,672898,OCH
673220,676030,FEM
680010,680786,FEM
680010,680891,NA
709012,710011,FEM
709012,710011,NA
811492,815010,NA
811504,812807,CHI
813011,815011,FEM
818756,819650,CHI
818756,819671,NA
823593,826011,NA
823723,824492,FEM
824008,825873,CHI
825623,825836,FEM
945559,946673,NA
945609,946664,FEM
963392,965203,FEM
963476,965196,NA
980731,981762,CHI
980789,981768,NA
983369,985288,FEM
983381,985492,NA
985011,985178,CHI
986231,987114,CHI
986241,987122,NA
992071,992344,NA
994628,995220,NA
994687,995136,CHI
999997,1000790,NA
1000077,1000712,FEM
1001725,1003029,NA
1001739,1003011,FEM
1007792,1008821,FEM
1007802,1008992,NA
1024491,1025991,FEM
1024491,1026010,NA
1027492,1032992,FEM
1027492,1032992,NA
1035914,1036940,NA
1036120,1036511,FEM
1039412,1043423,NA
1039492,1039831,FEM
1039829,1041839,CHI
1041992,1043361,FEM
1044487,1046011,NA
1044492,1046011,FEM
1047992,1049710,NA
1048597,1049010,FEM
1049993,1052789,NA
1050011,1052692,FEM
1059379,1059992,NA
1059424,1059969,FEM
1076561,1078755,NA
1076595,1078709,FEM
1090091,1095491,NA
1090206,1091251,FEM
1092017,1093980,CHI
1092724,1093136,OCH
