segment_onset,segment_offset,speaker_type
10,511,NA
19,512,OCH
1956,3752,OCH
2465,3273,NA
3491,5992,NA
4561,4990,FEM
5182,5511,OCH
9992,11511,CHI
9992,11735,NA
12847,14104,NA
13017,13719,OCH
15010,17779,NA
15171,17363,FEM
16991,17487,CHI
19300,21011,FEM
19305,22273,NA
21612,22073,CHI
24281,26991,NA
24443,25926,FEM
26306,26517,FEM
26695,26992,FEM
29570,31853,MAL
29984,32993,NA
32275,32655,FEM
34012,36513,FEM
34012,39277,NA
36546,37447,CHI
37284,39169,FEM
40510,46524,NA
40559,44493,FEM
44012,45993,CHI
44558,44669,OCH
45665,45943,OCH
48023,54493,NA
48257,49377,FEM
49511,54248,FEM
55011,61702,NA
55510,56750,CHI
56511,62230,MAL
59808,60063,FEM
66565,73624,NA
66567,73511,FEM
75511,78312,FEM
75511,78505,NA
79802,85011,NA
79977,81214,OCH
80870,81010,FEM
81108,81338,CHI
81464,82961,CHI
82492,84038,MAL
83012,84993,FEM
85799,88232,NA
85992,88073,FEM
86128,86481,OCH
89146,90658,NA
89512,90752,OCH
92492,94510,NA
92505,94010,OCH
96355,112307,NA
96400,97679,OCH
96593,97511,CHI
97991,99196,FEM
98511,100490,MAL
99301,99510,FEM
100737,101554,FEM
101972,106491,OCH
107492,108010,CHI
107907,108992,FEM
108511,110526,MAL
109510,112288,FEM
117474,119286,MAL
117992,118886,NA
120511,126492,NA
120702,121993,FEM
121623,121763,MAL
121932,126510,MAL
126745,126904,MAL
128491,129360,NA
128510,128836,MAL
129492,129647,NA
131947,133862,NA
132005,133581,CHI
132636,133011,OCH
135010,140181,NA
135071,135304,MAL
136011,137511,FEM
136492,140493,MAL
147135,151511,NA
147363,151492,FEM
152891,154381,MAL
153298,154229,NA
155993,157991,MAL
156642,157511,NA
160512,163992,NA
160993,163865,FEM
167493,169115,FEM
167493,169493,NA
178511,181012,FEM
178511,181493,NA
181622,181868,NA
182010,182135,NA
184511,187074,NA
184636,187012,FEM
188011,191828,FEM
188011,191992,NA
192993,194360,OCH
193010,201012,NA
193507,200991,FEM
202301,202492,NA
206489,207328,NA
206493,207028,FEM
207510,258491,NA
207551,221010,FEM
220011,222340,CHI
221999,223096,FEM
222441,222789,CHI
223356,224014,FEM
224105,224778,OCH
224208,224512,CHI
224979,226380,OCH
224993,226048,CHI
226906,228482,CHI
227068,227510,FEM
228511,231235,MAL
229007,240511,FEM
241512,244011,FEM
243555,243707,CHI
243960,246279,CHI
244310,246119,OCH
246245,246505,OCH
246306,254301,FEM
247722,249524,MAL
253992,255985,MAL
255045,258363,FEM
259318,261502,NA
259990,261396,FEM
265992,267506,FEM
265992,282835,NA
266522,266696,MAL
266819,269919,MAL
268120,268346,FEM
