segment_onset,segment_offset,speaker_type
10,378,NA
10,2511,OCH
766,2511,NA
14511,15164,OCH
15491,17011,OCH
15989,17012,NA
18510,21345,MAL
18917,24158,NA
21992,23600,FEM
25010,27492,NA
25672,26636,MAL
26639,26803,CHI
28075,30011,NA
28492,30011,FEM
37992,38432,NA
38053,38382,CHI
47491,47898,NA
47525,47844,CHI
51492,54497,OCH
51492,54511,NA
63403,66341,NA
63430,66128,CHI
65510,65834,OCH
89223,91403,NA
89473,91010,CHI
91780,95337,NA
91873,92923,OCH
91992,95235,CHI
95631,96809,NA
95783,96271,CHI
95953,96574,FEM
97511,98203,NA
97600,98116,FEM
102021,102725,FEM
102068,102697,NA
107614,108218,NA
107676,108127,CHI
111188,112562,NA
111191,112511,CHI
113378,117011,NA
113478,114205,FEM
113920,115012,CHI
114492,117011,OCH
121028,121134,MAL
121333,122011,MAL
121562,125234,NA
122352,122882,CHI
122992,123149,CHI
123491,125011,CHI
130294,139825,NA
130520,131492,FEM
131011,132493,OCH
131936,136511,CHI
136397,138219,MAL
138993,139774,CHI
142493,145352,FEM
142493,149845,NA
145495,146479,CHI
146362,149492,FEM
151318,158510,NA
151475,152030,CHI
152369,152482,OCH
152493,152846,FEM
153672,154040,CHI
154037,154992,FEM
155149,156371,CHI
156985,158492,CHI
159135,159493,NA
159209,159493,FEM
161212,161992,NA
161366,161634,FEM
179175,180722,NA
179349,180255,CHI
179629,179992,OCH
182346,187785,NA
182545,184216,CHI
182591,183226,FEM
184513,185993,MAL
184564,185406,FEM
186082,187209,CHI
187950,193991,NA
187994,192334,CHI
192736,193992,OCH
194586,198830,NA
195011,196062,FEM
195991,197010,CHI
197513,198628,CHI
199974,201572,NA
199991,201238,CHI
201363,201491,MAL
203011,205703,NA
203295,204179,CHI
204407,206012,MAL
206528,209773,NA
206651,208992,CHI
207993,209493,OCH
210009,211641,NA
210880,211108,FEM
212011,214176,NA
212073,214000,CHI
214512,223231,NA
214517,218932,CHI
216992,218896,OCH
219512,220011,FEM
221493,222845,OCH
221493,223072,CHI
223511,231267,NA
223513,231115,CHI
231414,233657,NA
231419,233545,CHI
233936,241202,NA
234142,235622,FEM
234159,234491,CHI
235880,238673,CHI
238511,240487,MAL
240467,240939,CHI
240492,240902,FEM
242679,249211,NA
242899,247168,CHI
243840,243992,FEM
247401,248010,FEM
248108,249198,CHI
256615,261455,NA
256642,261399,CHI
257992,259492,OCH
262216,277022,NA
262862,265209,CHI
263010,263798,OCH
264824,264991,OCH
266011,268650,CHI
267584,267805,OCH
268491,269011,FEM
268944,270076,CHI
269995,270390,FEM
270511,276849,CHI
277361,278725,NA
277523,278848,OCH
280834,282425,NA
280846,282012,CHI
285464,287543,NA
285466,286894,OCH
286735,287383,FEM
287992,291011,MAL
288269,293492,NA
291190,293239,CHI
293612,303126,NA
293863,294592,CHI
295545,297037,CHI
296511,296670,FEM
296922,298010,FEM
297596,299992,OCH
299143,299619,CHI
299935,301012,CHI
300154,300542,OCH
301749,303060,CHI
303998,305993,CHI
304000,305993,NA
306857,306992,NA
310011,311012,NA
310188,310750,CHI
310228,311011,FEM
317885,322543,NA
317993,318175,MAL
318293,318875,MAL
318992,320011,CHI
319697,320510,MAL
320011,320510,FEM
321492,322493,CHI
324540,325991,FEM
324540,327017,NA
325991,327010,CHI
329511,330991,CHI
329511,331060,NA
354512,357067,NA
354512,357143,OCH
357796,362011,NA
357853,359512,CHI
358511,362554,OCH
362117,362991,NA
362693,362804,OCH
368511,368874,NA
370011,370684,NA
370550,370746,OCH
378010,383180,NA
378493,379992,FEM
379028,384467,OCH
383511,384510,NA
386567,390268,OCH
387492,387711,NA
387815,389590,NA
389711,389935,NA
390992,396200,OCH
391838,392273,NA
392480,395992,NA
396313,396421,OCH
397511,401099,OCH
398280,398901,NA
401844,401993,OCH
403346,408339,NA
403512,408105,OCH
408259,408372,OCH
412855,418510,NA
413000,418992,OCH
413492,413995,CHI
414185,415010,CHI
424535,425011,OCH
429524,431412,OCH
430161,431012,NA
432511,436158,OCH
433510,435010,NA
434177,434511,CHI
435331,435491,NA
436492,436765,OCH
437182,439425,OCH
442763,445004,NA
443681,443841,FEM
443991,444433,FEM
445112,445223,OCH
454967,456992,NA
454992,456990,FEM
482492,483511,NA
482863,483511,OCH
508478,510012,OCH
508856,509096,NA
532511,536423,OCH
532992,535120,NA
539511,541492,OCH
540010,541041,NA
562791,562896,OCH
567002,567645,FEM
567010,569420,NA
568492,569658,OCH
570309,570992,OCH
573242,573497,NA
573735,574742,NA
578144,579487,OCH
585881,585992,NA
586492,586988,OCH
590822,594511,NA
590826,593492,CHI
592512,592747,OCH
607179,608279,NA
607230,608116,CHI
608762,608873,OCH
611877,612992,NA
611992,612746,FEM
617993,621572,NA
618128,621916,OCH
618492,618688,FEM
621741,621888,NA
622370,623485,OCH
636660,637991,NA
636697,637153,FEM
641107,643799,NA
642011,643240,FEM
642730,643208,MAL
646149,649011,NA
646250,649011,FEM
652634,652764,NA
