segment_onset,segment_offset,speaker_type
3824,5014,NA
3937,5003,FEM
6483,21492,NA
6556,10106,FEM
7643,8023,CHI
9492,10894,CHI
10630,12512,FEM
11904,12866,CHI
13492,15028,CHI
15323,21035,FEM
17493,17993,CHI
24496,25011,NA
30491,32351,CHI
30491,32492,NA
37511,40535,NA
38510,40010,FEM
39246,40510,MAL
40679,40861,NA
41543,42284,NA
41572,42053,OCH
42512,46758,NA
42658,43986,OCH
43406,44083,CHI
44511,46701,CHI
50011,50119,NA
50492,52993,CHI
50492,53190,NA
59282,68197,NA
59329,59668,MAL
59992,61583,FEM
62033,62210,FEM
63300,67510,FEM
64272,65490,MAL
70038,71214,NA
70148,71159,CHI
73391,84491,NA
73513,74579,FEM
73553,73783,MAL
74463,76861,CHI
74940,75055,FEM
76898,77993,FEM
78135,79284,CHI
79642,80003,FEM
79993,81731,CHI
81564,82787,FEM
82299,84366,OCH
83867,84115,CHI
85511,85708,NA
85990,91512,NA
86312,86747,OCH
87380,91492,CHI
93002,133461,NA
93493,94580,CHI
94492,95992,FEM
95732,96888,CHI
96884,98136,FEM
97286,105308,CHI
100400,101011,FEM
105013,105207,FEM
105546,106992,FEM
106491,107981,MAL
107359,108005,FEM
108493,109890,FEM
109326,109569,OCH
109510,111992,CHI
111464,112210,OCH
112862,117864,CHI
113046,113193,FEM
117907,118461,FEM
118306,120012,CHI
120462,122011,FEM
121487,127716,CHI
122128,122344,FEM
122632,122910,FEM
127511,129175,FEM
128177,128479,OCH
129511,130012,FEM
129992,133406,CHI
134460,138491,NA
134605,134991,CHI
135228,135493,CHI
135724,136369,FEM
135926,137548,MAL
137833,137988,MAL
138760,145623,NA
139706,141225,CHI
142082,143059,CHI
144011,145386,CHI
146745,160404,NA
147052,147173,FEM
147052,147447,MAL
147454,148993,CHI
148238,150457,FEM
150162,150311,CHI
150577,153993,CHI
153492,156425,FEM
155118,155904,OCH
155388,156011,CHI
156494,156885,MAL
157675,160232,CHI
159011,159127,FEM
161511,165451,NA
161570,165269,CHI
165915,169474,NA
166200,167992,FEM
167029,167782,CHI
167511,168672,MAL
168512,169368,CHI
170011,174123,NA
170044,171085,CHI
170989,171944,FEM
171992,174152,CHI
178511,182011,NA
178824,181943,FEM
179302,179606,OCH
184012,187203,NA
184093,185247,CHI
185029,186683,FEM
188453,189010,OCH
188693,189010,NA
189483,189662,NA
189775,189937,NA
191438,193760,NA
191492,192992,FEM
191808,192137,MAL
193492,193762,OCH
196622,197066,OCH
199935,201012,OCH
211766,213514,NA
211898,213580,OCH
218511,219010,OCH
218805,219666,NA
226511,227512,OCH
230011,230511,OCH
230121,230393,NA
233742,235721,NA
233768,235511,OCH
237992,240493,NA
238083,239533,OCH
240646,240891,NA
241665,251269,NA
241993,243493,CHI
242992,244209,FEM
244134,245214,CHI
245388,246588,FEM
246227,247380,CHI
247153,248063,FEM
247492,247985,MAL
248010,250011,CHI
249885,250086,MAL
250074,250646,FEM
250368,250538,MAL
250903,251035,MAL
251598,252595,NA
251708,252510,FEM
253012,253910,OCH
253076,253179,NA
253422,253766,NA
259647,259883,OCH
261109,261492,OCH
261259,262056,NA
265528,269276,NA
265653,266510,CHI
266100,267263,FEM
266939,268215,MAL
267678,267992,FEM
268189,268910,CHI
268194,268341,FEM
269511,271602,NA
269855,271510,FEM
297992,299183,OCH
298011,299059,NA
299535,300993,OCH
299565,300513,NA
308846,309011,OCH
312638,312808,NA
317557,319449,OCH
317643,319518,NA
319989,321012,NA
320306,320895,FEM
330011,331623,NA
330146,331511,CHI
352758,353149,OCH
376159,376345,OCH
376491,377347,NA
376491,377510,OCH
379716,379978,NA
380514,380813,NA
380519,380863,OCH
392389,394510,NA
392462,394406,CHI
419492,421480,CHI
419492,421846,NA
420209,420644,FEM
422558,424991,NA
422992,424011,FEM
423104,423901,MAL
424464,425034,OCH
426541,427373,OCH
427493,427893,OCH
