segment_onset,segment_offset,speaker_type
10,6154,NA
95,240,OCH
2111,2492,FEM
8542,8917,NA
8699,8890,FEM
20491,21011,NA
20512,21011,FEM
48011,48612,NA
48992,49112,NA
50230,52810,OCH
50492,52905,NA
53357,53480,NA
53661,53992,NA
58492,58875,OCH
58511,63030,NA
59727,60037,CHI
60396,61754,FEM
63511,63759,NA
63896,72011,NA
65502,66388,CHI
67012,69459,MAL
68511,71717,FEM
70791,70897,MAL
71010,71209,MAL
74726,85011,NA
75607,76868,CHI
75656,75759,OCH
76513,77468,FEM
77011,78197,MAL
79491,84992,CHI
81145,82424,FEM
85512,85633,NA
86840,87972,NA
86864,87838,CHI
88992,89993,NA
91511,92388,MAL
92116,92246,NA
92991,95728,NA
93953,95723,CHI
99510,99866,NA
99968,111193,NA
99993,102492,FEM
101491,102981,MAL
103893,104025,OCH
103931,111491,MAL
106966,109492,FEM
113842,115992,MAL
114303,115427,NA
118572,119890,MAL
118992,121177,NA
119510,120679,FEM
120651,127511,MAL
122096,125599,NA
125877,127762,NA
128512,134174,MAL
128552,131993,NA
132600,134021,NA
134534,134971,NA
135511,136046,NA
136492,137970,NA
136725,137511,CHI
139327,139430,NA
139511,142489,MAL
139835,142442,NA
150132,151565,MAL
150925,151254,NA
155010,158010,MAL
155088,157511,NA
170011,173772,MAL
170891,172199,NA
172317,172511,NA
172898,173408,NA
182993,185492,NA
183011,188992,MAL
186992,188511,NA
189511,194491,MAL
190230,193770,NA
196493,198992,MAL
197011,199512,NA
198055,199440,FEM
230210,230495,MAL
252160,254992,NA
252161,254991,OCH
257415,258466,OCH
257442,259300,NA
260501,262209,NA
260589,262054,OCH
261210,261838,CHI
263917,267493,NA
263993,267257,CHI
270361,273491,NA
270493,273362,CHI
281279,281517,NA
297570,298010,NA
297716,297964,FEM
298114,298497,NA
298310,298423,FEM
320284,327488,MAL
320983,321488,NA
322024,322178,NA
322491,327015,NA
330137,331011,NA
330556,330900,FEM
337772,338709,MAL
337971,338833,NA
351429,353012,NA
351432,352991,CHI
381051,383511,NA
381156,384011,MAL
381189,381992,OCH
386006,388512,MAL
386409,387992,NA
397511,398454,NA
397511,398512,OCH
423993,424599,NA
424077,424492,CHI
424170,424683,OCH
424867,424992,NA
428409,431511,MAL
428657,431011,NA
435011,436682,NA
437010,438348,NA
437272,438102,OCH
437302,438120,CHI
438510,443026,NA
439503,439756,FEM
439992,442714,FEM
443512,446102,NA
443576,446082,FEM
446764,450240,NA
446931,447491,CHI
448431,449012,FEM
449012,450011,CHI
449471,450232,OCH
452491,454683,NA
452729,454730,OCH
459338,462011,NA
459408,462010,OCH
468722,469132,NA
470607,470727,NA
483511,487510,NA
483695,487318,OCH
483830,484491,CHI
486101,487378,CHI
488673,492618,NA
489000,492340,CHI
489011,492342,OCH
492811,492992,NA
496876,498401,NA
496992,497162,FEM
497755,498224,FEM
504492,505587,NA
505403,505511,FEM
508012,508633,NA
509153,510380,NA
509220,510300,MAL
524090,525992,NA
524148,525677,MAL
524394,524593,FEM
529511,534477,MAL
529818,532267,NA
533002,534011,NA
559990,562012,NA
560451,561992,OCH
560491,561510,CHI
565623,565805,MAL
576533,577011,MAL
589992,590797,MAL
590031,590298,NA
590492,590850,NA
669620,669956,MAL
672492,672649,MAL
680738,684442,NA
680819,682304,MAL
680908,684371,FEM
683002,683512,MAL
702113,703011,NA
702118,702992,FEM
708011,708227,NA
708615,708728,NA
708974,709193,NA
709633,710011,NA
709860,709992,FEM
710272,714101,NA
710569,710723,FEM
711361,712718,FEM
712992,713991,FEM
717989,720702,NA
717992,718932,FEM
719395,719992,FEM
721060,722577,MAL
722834,722935,MAL
727510,728953,MAL
729157,729289,MAL
729454,730564,MAL
759915,760447,MAL
827447,828574,NA
827493,828408,CHI
836009,837492,MAL
836345,837074,NA
842854,844471,MAL
861492,864992,MAL
863011,864422,NA
873573,874712,MAL
889505,891010,FEM
889660,891010,NA
893339,895718,NA
893373,894512,CHI
894939,895540,FEM
1020052,1020339,NA
1023538,1024336,MAL
1027991,1029010,FEM
1027991,1029010,NA
1060493,1060623,NA
1060852,1061205,NA
1126227,1126492,NA
1126826,1127010,NA
1138602,1139917,MAL
1139073,1139493,NA
1146555,1148013,MAL
1147041,1147200,NA
1151081,1151263,NA
1151493,1152674,NA
1152053,1152493,MAL
1159993,1160126,NA
1257964,1259036,NA
1258234,1259012,FEM
1260995,1264012,NA
1261492,1263991,FEM
1264692,1265507,NA
1265644,1266012,NA
1269992,1272992,NA
1270105,1270471,FEM
1271012,1272470,FEM
1274572,1275446,NA
1274992,1275431,FEM
1305992,1308046,FEM
1306010,1308016,NA
1351763,1352938,MAL
1351887,1354118,NA
1353011,1353757,FEM
1372992,1373512,NA
1372992,1373569,FEM
1376011,1377003,NA
1376209,1377011,FEM
1380993,1381356,NA
1383205,1384817,NA
1383492,1384869,FEM
1386011,1389413,NA
1386080,1386858,FEM
1387338,1388680,CHI
1411263,1411891,MAL
1451640,1453493,NA
1451756,1453492,FEM
1455619,1455843,NA
1463111,1464510,NA
1463493,1464492,FEM
1470012,1474992,NA
1470511,1474272,FEM
1480648,1481011,NA
1512992,1514038,MAL
1515375,1515491,NA
1540504,1541012,FEM
1565548,1565990,MAL
1589525,1590856,NA
1589566,1590712,CHI
1608844,1608960,NA
1630442,1632641,NA
1630447,1632335,OCH
1639011,1646988,MAL
1639356,1642733,NA
1643947,1645996,NA
1652992,1653299,NA
1653769,1655667,NA
1655011,1655512,OCH
1734602,1734713,NA
1736468,1736637,MAL
1736942,1737239,MAL
1736983,1737511,NA
1784152,1784727,NA
1784290,1784506,OCH
1784423,1784980,MAL
1785512,1788690,NA
1786128,1787169,FEM
1786139,1786357,MAL
1787513,1789270,MAL
1794606,1796012,NA
1794746,1795384,CHI
1794909,1795559,OCH
1799012,1801280,FEM
1799012,1802492,NA
1800492,1801289,OCH
1802960,1807511,NA
1803992,1804512,CHI
1804812,1805011,FEM
1805817,1805992,CHI
1805993,1807011,FEM
1806639,1806774,CHI
1806889,1807275,CHI
1824275,1825510,NA
1824512,1825533,OCH
1829299,1830028,NA
1840992,1843511,NA
1841042,1841491,FEM
1841555,1842463,OCH
1860101,1860346,NA
1893491,1894102,NA
1893556,1894012,FEM
1902130,1902493,NA
1908600,1908843,NA
1909313,1909497,NA
1911823,1915055,NA
1912494,1912837,CHI
1912943,1913510,CHI
1913696,1914595,FEM
1917307,1917511,FEM
1917319,1917447,NA
1939493,1941599,NA
1939493,1941751,OCH
1947751,1949688,NA
1947819,1949512,OCH
1954471,1957044,NA
1954493,1956645,OCH
1960986,1963192,NA
1960991,1961102,OCH
1961172,1963492,MAL
1964191,1964343,NA
1964491,1965149,NA
1964571,1964682,FEM
1972510,1975492,NA
1972991,1975330,CHI
1982991,1984964,NA
1983493,1984495,OCH
1983493,1984511,CHI
1992811,1997141,NA
1992894,1993993,CHI
1992905,1994517,OCH
1994409,1997408,MAL
1998511,1999827,NA
1998633,1999470,OCH
2008214,2009983,NA
2025300,2026510,NA
2025840,2026510,FEM
2035795,2036980,NA
2036028,2036803,FEM
2043050,2044511,NA
2051627,2053237,NA
2051992,2052979,CHI
2052201,2052368,OCH
2052668,2052948,OCH
2058467,2062684,NA
2058522,2059124,OCH
2059104,2062769,MAL
2063335,2066000,NA
2063458,2064472,OCH
2064958,2065847,OCH
2065471,2065792,CHI
2073878,2075196,NA
2074057,2075010,CHI
2074130,2075011,OCH
2075416,2079555,NA
2075534,2076012,CHI
2079160,2079486,FEM
2081012,2083012,NA
2081017,2083012,CHI
2083114,2084469,NA
2083160,2084297,CHI
2091997,2093825,MAL
2092492,2092683,NA
2093992,2094512,MAL
2096493,2097153,MAL
2097581,2097897,MAL
2098492,2103011,NA
2098664,2098770,FEM
2099366,2103311,MAL
2104306,2104760,MAL
2106113,2106385,NA
2107011,2107430,NA
2107586,2107770,NA
2107887,2108012,NA
2108653,2108947,NA
2113493,2119511,NA
2113992,2115494,FEM
2114976,2119011,CHI
2115620,2115824,FEM
2116511,2118511,OCH
2118655,2118993,OCH
2122492,2124105,NA
2122511,2123689,CHI
2122559,2123492,OCH
2127695,2128826,NA
2127750,2128541,FEM
2128965,2129240,NA
2129925,2133511,NA
2130098,2130221,FEM
2130492,2133506,FEM
2133807,2133967,NA
2134510,2139510,NA
2135492,2136017,CHI
2135992,2138010,FEM
2138059,2138322,CHI
2138533,2139490,MAL
2141993,2143993,NA
2142038,2143837,FEM
2148257,2150992,NA
2149011,2150909,FEM
2153890,2154012,NA
2162492,2162602,NA
2163491,2164492,NA
2163724,2164038,CHI
2166775,2167747,NA
2166991,2167511,OCH
2170145,2171529,FEM
2170493,2171511,NA
2175010,2178490,FEM
2175010,2178491,NA
2182511,2183363,FEM
2182511,2183449,NA
2188299,2188429,MAL
2191430,2192834,NA
2191496,2192728,FEM
2193880,2195492,NA
2193995,2194115,FEM
2194499,2194912,FEM
2197063,2198838,MAL
2197081,2198581,NA
2203053,2203720,NA
2204511,2207467,NA
2210011,2213492,NA
2211509,2213041,CHI
2212491,2213158,OCH
2224991,2225604,NA
2225978,2226636,NA
2226093,2226412,FEM
2229053,2230511,NA
2232696,2235992,NA
2233011,2233261,CHI
2233492,2235050,CHI
2235117,2235682,MAL
2247497,2248906,NA
2247558,2248462,FEM
2249092,2251944,NA
2249930,2250225,FEM
2249993,2251780,CHI
2258602,2258703,MAL
2259021,2259127,MAL
2259537,2260565,MAL
2259984,2262512,NA
2260572,2260688,FEM
2260884,2262492,FEM
2268631,2268855,MAL
2268992,2269989,MAL
2270492,2271071,NA
2272200,2272338,NA
2274991,2278341,NA
2278724,2282526,NA
2278766,2278882,MAL
2279230,2280455,MAL
2281242,2282244,MAL
2282786,2282914,NA
2284991,2286992,NA
2285511,2286510,FEM
2288491,2288619,MAL
2288734,2291046,MAL
2288817,2290361,NA
2292492,2292767,NA
2295511,2301419,NA
2296011,2296323,FEM
2296991,2297492,FEM
2297870,2298562,OCH
2299511,2300010,FEM
2299782,2300955,CHI
2302180,2306073,NA
2302992,2303993,FEM
2306799,2307511,NA
2306834,2307492,FEM
2309187,2310993,FEM
2309212,2310992,NA
2314992,2315642,OCH
2314992,2315891,NA
2316011,2316198,NA
2316598,2316713,NA
2319798,2320765,NA
2319936,2320511,OCH
2326992,2337201,NA
2326992,2328492,CHI
2328801,2330559,CHI
2330691,2337525,MAL
2331005,2331511,FEM
2348134,2349437,NA
2348300,2349358,OCH
2350267,2352511,OCH
2350293,2353012,NA
2360512,2363492,MAL
2360698,2363633,NA
2360991,2361511,FEM
2363646,2363756,MAL
2364010,2368990,MAL
2364491,2370991,NA
2368747,2368884,CHI
2369054,2370056,CHI
2369793,2370998,MAL
2370364,2370492,CHI
2371211,2376491,MAL
2371992,2373298,NA
2374500,2377197,NA
2376743,2376900,MAL
2376764,2377010,FEM
2380369,2384330,NA
2380519,2380691,FEM
2380725,2380992,CHI
2380733,2383279,OCH
2382492,2384139,FEM
2384434,2384640,NA
2385052,2387011,NA
2385269,2386931,CHI
2391567,2393163,NA
2391608,2392813,CHI
2392011,2392748,OCH
2393506,2395065,NA
2393548,2394510,OCH
2394492,2395012,FEM
2398798,2403511,NA
2398992,2399390,MAL
2400953,2401588,OCH
2400983,2403010,FEM
2402207,2402492,OCH
2402511,2402673,CHI
2420511,2422246,MAL
2420997,2421146,NA
2422983,2424834,NA
2423010,2424510,CHI
2433667,2434767,NA
2433746,2434492,CHI
2435010,2436510,NA
2435992,2436324,FEM
2475492,2476818,NA
2475731,2475883,OCH
2476140,2476442,MAL
2479899,2481011,NA
2480137,2480785,FEM
2484992,2485164,NA
2485401,2485511,NA
2499992,2506074,NA
2500033,2501511,CHI
2503575,2503713,MAL
2504993,2505747,CHI
2504993,2506004,OCH
2507429,2511511,NA
2507492,2508504,CHI
2507510,2508489,OCH
2508492,2510017,FEM
2510408,2511199,CHI
2510425,2511363,OCH
2514512,2517306,NA
2515011,2516847,CHI
2515388,2515688,OCH
2515830,2516512,OCH
2516513,2516857,FEM
2519993,2520877,NA
2524257,2524527,NA
2524281,2524510,CHI
2528707,2530292,NA
2528992,2529510,CHI
2529520,2530006,FEM
2543500,2546512,NA
2543562,2544208,FEM
2544991,2546496,FEM
2552992,2563993,NA
2553010,2554853,CHI
2555064,2555995,CHI
2555177,2555305,OCH
2555501,2555634,OCH
2556183,2559011,FEM
2557011,2558196,MAL
2558491,2560011,OCH
2558993,2560869,CHI
2561134,2563586,CHI
2563103,2563368,OCH
2565508,2567167,NA
2565830,2566898,CHI
2570511,2577178,NA
2571512,2572732,OCH
2571740,2572398,CHI
2572511,2572822,CHI
2572992,2574462,FEM
2574605,2577492,MAL
2578510,2579511,NA
2581492,2582822,FEM
2581511,2586012,NA
2583645,2586011,MAL
2585609,2585737,FEM
2588011,2589511,NA
2588012,2590010,MAL
2594390,2594491,NA
2594992,2598011,NA
2595491,2596510,CHI
2596320,2596502,FEM
2597344,2597992,FEM
2600993,2602495,NA
2602668,2606011,NA
2603011,2603136,FEM
2603492,2604511,FEM
2605306,2605510,FEM
2605492,2605860,CHI
2608468,2611399,NA
2608492,2609584,FEM
2609774,2611023,CHI
2611919,2613510,MAL
2612091,2613011,NA
2613512,2614065,NA
2616685,2618783,NA
2616892,2618510,OCH
2617010,2618551,CHI
2621492,2621992,NA
2622100,2622456,NA
2622628,2623116,NA
2624601,2625511,MAL
2629511,2635260,NA
2630418,2631012,CHI
2631115,2631512,FEM
2633492,2634518,OCH
2634819,2634993,OCH
2638470,2639756,NA
2638511,2639010,CHI
2639365,2640992,CHI
2639937,2640548,NA
2640799,2640991,NA
2641304,2641971,NA
2644704,2645446,NA
2644792,2645011,FEM
2650992,2651819,CHI
2651002,2651819,NA
2660992,2665104,MAL
2661269,2665103,NA
2662748,2664491,FEM
2674487,2676993,NA
2674492,2676897,CHI
2689939,2691011,NA
2708512,2714511,NA
2708750,2708966,MAL
2709077,2709330,CHI
2709079,2715443,MAL
2725436,2727253,FEM
2725485,2727493,NA
2738212,2739746,NA
2738229,2739147,MAL
2739312,2739611,MAL
2743011,2748492,MAL
2743492,2748011,NA
2749012,2752492,MAL
2749992,2752010,NA
2764513,2765576,NA
2764616,2765522,FEM
2767011,2767993,NA
2767274,2767530,CHI
2768452,2770237,NA
2768492,2769361,CHI
2774491,2779937,MAL
2774849,2780011,NA
2776493,2778564,FEM
2791012,2792391,FEM
2791061,2792492,NA
2795011,2796996,MAL
2795511,2795828,NA
2796253,2796958,NA
2803511,2808356,NA
2803651,2807492,MAL
2804014,2804510,FEM
2807448,2808056,CHI
2809191,2813378,NA
2809375,2809991,CHI
2809892,2810493,FEM
2810212,2811419,MAL
2811491,2812029,CHI
2811993,2813772,MAL
2834011,2836780,NA
2834511,2836011,FEM
2835010,2837011,MAL
2837992,2840719,NA
2838551,2840181,CHI
2841510,2845010,NA
2841620,2844895,CHI
2849150,2851492,NA
2849906,2850893,CHI
2849992,2851224,OCH
2852872,2856011,NA
2852950,2856011,CHI
2861811,2862992,NA
2873310,2874859,MAL
2873510,2874511,NA
2876762,2881970,NA
2876853,2877511,FEM
2877895,2878992,OCH
2878127,2879234,CHI
2879474,2880157,CHI
2880355,2881492,CHI
2881138,2881568,FEM
2882397,2884012,NA
2882491,2883981,CHI
2883193,2883645,OCH
2886963,2888230,NA
2887098,2888124,FEM
2890357,2890801,NA
2891123,2891511,NA
2891984,2892959,NA
2891992,2892888,CHI
2910909,2911523,OCH
2912993,2915511,NA
2913011,2915510,OCH
2918025,2918133,OCH
2929011,2930012,NA
2933012,2934720,OCH
2933580,2933793,NA
2933992,2934954,NA
2937492,2937740,OCH
2938883,2940505,NA
2938918,2942511,OCH
2940624,2941772,NA
2941964,2942325,NA
2947695,2950012,NA
2976549,2977492,NA
2981423,2982511,NA
2981492,2982012,FEM
2982147,2982292,OCH
2995637,2997487,MAL
2995930,2997511,NA
2996536,2997030,FEM
2999084,3001492,MAL
2999867,3001492,NA
3005508,3007493,NA
3006013,3006512,OCH
3007727,3009578,NA
3008316,3009492,OCH
3012512,3012740,NA
3013813,3014009,NA
3024169,3025045,NA
3024199,3024403,CHI
3025369,3025877,NA
3025485,3025637,FEM
3030510,3044273,NA
3030780,3036492,FEM
3037151,3038925,CHI
3039726,3041381,CHI
3041913,3042487,MAL
3042384,3043174,FEM
3042665,3044007,CHI
3045506,3048584,NA
3045747,3048520,CHI
3048808,3050166,NA
3049181,3049804,CHI
3049675,3049859,FEM
3053123,3057495,NA
3053511,3057011,CHI
3053778,3054097,OCH
3058702,3059011,NA
3064988,3067011,CHI
3064988,3067614,NA
3066621,3067122,OCH
3074510,3074766,OCH
3074993,3075491,OCH
3075492,3075786,NA
3075992,3077511,NA
3075992,3078427,OCH
3082102,3082445,NA
3089492,3093993,NA
3089514,3090992,CHI
3090661,3090813,FEM
3090970,3092241,FEM
3092438,3093845,CHI
3096233,3098012,NA
3096325,3097818,FEM
3105986,3108327,OCH
3106492,3106625,NA
3107180,3107328,NA
3107631,3107736,NA
3117752,3122021,NA
3119011,3119342,CHI
3119011,3122995,OCH
3119492,3121510,CHI
3128824,3128976,MAL
3130010,3130511,NA
3133762,3135993,OCH
3134012,3135492,NA
3141011,3141160,NA
3141011,3144492,OCH
3141492,3144492,NA
3144776,3145735,NA
3144842,3145554,OCH
3147491,3151511,OCH
3147512,3148992,NA
3155153,3155254,OCH
3158688,3163376,OCH
3158740,3163372,NA
3160991,3161511,CHI
3164608,3164714,NA
3164722,3164925,OCH
3165056,3165179,NA
3165737,3166512,NA
3169490,3170011,OCH
3169658,3169992,NA
3173992,3176738,NA
3174655,3175492,OCH
3176012,3177510,OCH
3182753,3184511,NA
3182816,3182948,FEM
3183492,3184005,FEM
3193493,3194011,FEM
3193493,3195012,NA
