recording_filename,segment_onset,segment_offset,child_id,duration_its,voc_dur_chi,voc_chi,avg_voc_dur_chi,wc_fem,wc_mal,wc_adu,5s_CTC,CVC
20220728_144904_024880_2.wav,6620000,6740000,7101,120000,10410.0,7,1487.142857142857,0.0,0.0,0.0,0,7.0
20210414_211244_024882_1.wav,9384000,9504000,5371,120000,0.0,0,,22.52,0.0,22.519999999999996,0,0.0
20211103_114626_022870_1.wav,18264000,18384000,6382,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20180808_111213_024881.wav,2072000,2192000,2761,120000,600.0,1,600.0,0.19,0.0,0.19,0,1.0
20220728_144904_024880_2.wav,1639000,1759000,7101,120000,600.0,1,600.0,2.57,0.0,2.57,0,1.0
20200414_125938_024878_2.wav,16289000,16409000,4011,120000,7070.0,9,785.5555555555555,48.58,25.3,73.88,2,7.0
20230425_114841_045738_2.wav,18264000,18384000,6212,120000,10380.0,9,1153.3333333333333,20.53,0.0,20.53,2,9.0
20230308_093128_024882_2.wav,41905000,42025000,6761,120000,0.0,0,,32.07000000000001,0.0,32.07,0,0.0
20230425_114841_045738_2.wav,36581000,36701000,6212,120000,2700.0,3,900.0,0.0,0.0,0.0,0,2.0
20180906_131431_024882.wav,49225000,49345000,3591,120000,2520.0,3,840.0,9.71,42.300000000000004,52.010000000000005,2,2.0
20180906_131431_024882.wav,7296000,7416000,3591,120000,16160.0,9,1795.5555555555557,0.0,0.0,0.0,0,7.0
20180808_111213_024881.wav,18264000,18384000,2761,120000,1190.0,1,1190.0,0.0,0.0,0.0,0,1.0
20220731_113759_045737_2.wav,36581000,36701000,7131,120000,0.0,0,,80.15,174.2,254.35000000000002,0,0.0
20210318_114924_043305_2.wav,16289000,16409000,5181,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20230321_124603_024879_1.wav,45308000,45428000,7291,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20200312_145204_022874.wav,8264000,8384000,3931,120000,1210.0,2,605.0,8.94,0.0,8.94,0,2.0
20231025_115855_045737_2.wav,5817000,5937000,6731,120000,0.0,0,,0.0,44.61,44.61,0,0.0
20201104_094551_024882_1.wav,41905000,42025000,3871,120000,4630.0,5,926.0,21.06,5.34,26.400000000000002,1,4.0
20221018_135301_043300_4.wav,6837000,6957000,7201,120000,660.0,1,660.0,0.0,0.0,0.0,0,1.0
20230308_093128_024882_2.wav,14868000,14988000,6761,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20230131_124242_043302_2.wav,2072000,2192000,7251,120000,5010.0,7,715.7142857142857,24.96,5.29,30.25,0,3.0
20210318_114924_043305_2.wav,5817000,5937000,5181,120000,610.0,1,610.0,28.08,132.41,160.49,0,0.0
20180530_181655_022873.wav,39778000,39898000,3321,120000,21440.0,20,1072.0,19.990000000000002,0.0,19.990000000000002,1,7.0
20210414_211244_024882_1.wav,18264000,18384000,5371,120000,19960.0,18,1108.888888888889,27.23,59.09,86.32,3,12.0
20210127_103244_024879_1.wav,45308000,45428000,5461,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20231025_115855_045737_2.wav,7296000,7416000,6731,120000,4300.0,7,614.2857142857143,3.9,49.580000000000005,53.480000000000004,4,7.0
20220728_144904_024880_2.wav,16289000,16409000,7101,120000,1000.0,1,1000.0,125.63999999999999,17.619999999999997,143.26,1,1.0
20190828_145547_024884_2.wav,6837000,6957000,5061,120000,12290.0,15,819.3333333333334,133.01,31.169999999999998,164.18000000000004,10,13.0
20230328_132555_045737_1.wav,7296000,7416000,6451,120000,3360.0,5,672.0,67.93,0.0,67.93,1,2.0
20190307_114201_025481.wav,39778000,39898000,3891,120000,10430.0,11,948.1818181818181,1.97,3.23,5.2,1,5.0
20210504_102146_025480_2.wav,7296000,7416000,6261,120000,19180.0,10,1918.0,2.45,0.0,2.45,0,14.0
20190618_135122_024883.wav,45308000,45428000,5011,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20221129_154915_045733_1.wav,7296000,7416000,6641,120000,22180.0,16,1386.25,108.65,7.01,115.66,2,7.0
20220731_113759_045737_2.wav,6620000,6740000,7131,120000,10000.0,9,1111.111111111111,45.589999999999996,90.76999999999998,136.36,2,10.0
20220513_113018_024879_2.wav,18710000,18830000,6371,120000,23170.0,18,1287.2222222222222,0.0,7.86,7.86,0,11.0
20231025_115855_045737_2.wav,1639000,1759000,6731,120000,7640.0,9,848.8888888888889,0.0,0.0,0.0,0,5.0
20200312_145204_022874.wav,18710000,18830000,3931,120000,3530.0,5,706.0,64.34,0.0,64.34,2,4.0
20220731_113759_045737_2.wav,28611000,28731000,7131,120000,17810.0,16,1113.125,23.269999999999996,0.0,23.27,2,9.0
20221018_135301_043300_4.wav,1639000,1759000,7201,120000,1970.0,2,985.0,15.16,0.0,15.159999999999998,1,2.0
20180906_131431_024882.wav,45308000,45428000,3591,120000,600.0,1,600.0,14.37,21.07,35.44,1,1.0
20200414_125938_024878_2.wav,7296000,7416000,4011,120000,1380.0,2,690.0,7.34,4.84,12.18,0,1.0
20220711_142955_024883_2.wav,16289000,16409000,7011,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20230131_124242_043302_2.wav,15408000,15528000,7251,120000,610.0,1,610.0,0.0,0.0,0.0,0,0.0
20230308_094400_045733_2.wav,14868000,14988000,7121,120000,1600.0,2,800.0,5.83,3.25,9.08,0,0.0
20230321_124603_024879_1.wav,41905000,42025000,7291,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20231025_115855_045737_2.wav,16289000,16409000,6731,120000,15000.0,17,882.3529411764706,27.990000000000002,10.72,38.71,3,5.0
20220829_105740_024880_2.wav,9384000,9504000,7171,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20231025_115855_045737_2.wav,2072000,2192000,6731,120000,10960.0,8,1370.0,0.0,0.0,0.0,0,10.0
20230321_124603_024879_1.wav,14868000,14988000,7291,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20211103_114626_022870_1.wav,9384000,9504000,6382,120000,640.0,1,640.0,13.059999999999999,0.0,13.059999999999999,0,1.0
20190618_135122_024883.wav,49860000,49980000,5011,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20230131_124242_043302_2.wav,9384000,9504000,7251,120000,1210.0,2,605.0,49.760000000000005,0.0,49.760000000000005,1,1.0
20190307_114201_025481.wav,2072000,2192000,3891,120000,10730.0,12,894.1666666666666,6.5,0.0,6.5,0,8.0
20191004_125707_025480_2.wav,13335000,13455000,4001,120000,4900.0,7,700.0,55.83999999999999,0.0,55.83999999999999,3,4.0
20220805_082527_043300_2.wav,2072000,2192000,6981,120000,29560.0,29,1019.3103448275862,50.03,0.0,50.03,6,32.0
20210318_114509_043298.wav,36581000,36701000,5961,120000,1010.0,1,1010.0,82.44,79.22,161.66,1,1.0
20221018_135301_043300_4.wav,16289000,16409000,7201,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20180809_181624_025481.wav,36581000,36701000,2781,120000,18080.0,19,951.578947368421,6.26,0.0,6.26,0,8.0
20210318_114509_043298.wav,7296000,7416000,5961,120000,4570.0,7,652.8571428571429,0.0,0.0,0.0,0,3.0
20220711_142955_024883_2.wav,9384000,9504000,7011,120000,3320.0,4,830.0,0.0,0.0,0.0,0,3.0
20210318_114509_043298.wav,14868000,14988000,5961,120000,0.0,0,,0.0,0.0,0.0,0,0.0
20230228_124411_043305_2.wav,9384000,9504000,7141,120000,0.0,0,,7.46,0.0,7.46,0,0.0
20210318_114924_043305_2.wav,1639000,1759000,5181,120000,3010.0,3,1003.3333333333334,0.0,3.55,3.55,1,4.0
20230308_093128_024882_2.wav,2202000,2322000,6761,120000,3250.0,4,812.5,0.0,8.27,8.27,2,5.0
20231025_115855_045737_2.wav,6837000,6957000,6731,120000,600.0,1,600.0,26.580000000000002,84.48,111.06,0,1.0
