recording_filename,segment_onset,segment_offset,child_id,duration_eaf/an1,voc_dur_chi,non_can_voc_dur_CHI,cry_voc_dur_CHI,cp_dur,can_voc_CHI,non_can_voc_CHI,5s_CTC,can_voc_dur_CHI,wc_adu,wc_fem,avg_voc_dur_chi,voc_chi,voc_dur_och,voc_dur_fem,voc_dur_mal,wc_mal,overlap_dur
20230321_124603_024879_1.wav,18264000,18384000,7291,120000,10646.0,7080.0,0.0,0.33496148788277286,2,11,15,3566.0,135,121,818.9230769230769,13,4136.0,34021.0,2785.0,10,0
20230301_083834_024880_2.wav,34798000,34918000,6921,120000,1278.0,1278.0,0.0,0.0,0,1,2,0.0,104,50,1278.0,1,8187.0,15795.0,17624.0,34,35
20211022_110857_045737_2.wav,36581000,36701000,6161,120000,3630.0,330.0,0.0,0.9090909090909091,3,1,0,3300.0,1,1,907.5,4,0.0,299.0,0.0,0,0
20210624_093317_024883_2.wav,41905000,42025000,5851,120000,0.0,0.0,0.0,,0,0,0,0.0,10,0,,0,0.0,0.0,6722.0,10,0
20180808_110630_024879.wav,2072000,2192000,3501,120000,5349.0,4633.0,0.0,0.1338567956627407,1,7,0,716.0,1,1,668.625,8,0.0,505.0,0.0,0,0
20231025_115855_045737_2.wav,16567000,16687000,6731,120000,67909.0,11952.0,55957.0,0.0,0,9,16,0.0,16,0,3395.45,20,0.0,0.0,17526.0,16,13515
20190828_145547_024884_2.wav,14868000,14988000,5061,120000,14561.0,11633.0,0.0,0.20108509030973148,2,10,14,2928.0,178,178,1213.4166666666667,12,0.0,53459.0,0.0,0,1546
20230425_114841_045738_2.wav,28611000,28731000,6212,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20211019_120823_045733_2.wav,39778000,39898000,6461,120000,19795.0,18638.0,0.0,0.058449103308916395,2,30,0,1157.0,3,0,618.59375,32,381.0,0.0,0.0,0,0
20220829_105740_024880_2.wav,14868000,14988000,7171,120000,18272.0,13776.0,0.0,0.24605954465849386,4,14,5,4496.0,16,13,1015.1111111111111,18,1360.0,5503.0,0.0,0,220
20220720_091357_024879_1.wav,7296000,7416000,7051,120000,779.0,779.0,0.0,0.0,0,2,0,0.0,0,0,389.5,2,0.0,0.0,0.0,0,0
20191004_125707_025480_2.wav,1799000,1919000,4001,120000,13770.0,8962.0,0.0,0.34916485112563544,5,8,3,4808.0,67,67,1059.2307692307693,13,0.0,48739.0,0.0,0,493
20210414_211244_024882_1.wav,6837000,6957000,5371,120000,1797.0,1797.0,0.0,0.0,0,5,8,0.0,162,24,359.4,5,8676.0,8006.0,28504.0,109,1902
20220728_144904_024880_2.wav,5817000,5937000,7101,120000,21838.0,9445.0,0.0,0.567497023536954,8,17,15,12393.0,99,73,873.52,25,9579.0,17898.0,1144.0,4,581
20211103_114626_022870_1.wav,36581000,36701000,6382,120000,0.0,0.0,0.0,,0,0,0,0.0,11,0,,0,0.0,0.0,3500.0,11,0
20230301_083834_024880_2.wav,14868000,14988000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210414_211244_024882_1.wav,14868000,14988000,5371,120000,14638.0,11289.0,0.0,0.2287880858040716,4,14,13,3349.0,141,18,813.2222222222222,18,19778.0,5459.0,20572.0,66,3330
20230308_094400_045733_2.wav,16289000,16409000,7121,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220513_113018_024879_2.wav,3478000,3598000,6371,120000,8699.0,8699.0,0.0,0.0,0,9,1,0.0,4,0,966.5555555555555,9,0.0,0.0,1685.0,4,0
20230321_124603_024879_1.wav,49860000,49980000,7291,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180906_133202_022870.wav,36581000,36701000,3461,120000,3200.0,3200.0,0.0,0.0,0,6,1,0.0,50,12,533.3333333333334,6,10927.0,3407.0,0.0,0,310
20220711_142955_024883_2.wav,1639000,1759000,7011,120000,31682.0,24101.0,0.0,0.23928413610251878,7,18,6,7581.0,22,20,1267.28,25,0.0,5734.0,1103.0,2,343
20220720_091357_024879_1.wav,6837000,6957000,7051,120000,5728.0,3872.0,0.0,0.3240223463687151,1,12,0,1856.0,0,0,440.61538461538464,13,0.0,0.0,0.0,0,0
20230208_103250_043299_1.wav,39778000,39898000,7261,120000,29302.0,29302.0,0.0,0.0,0,36,35,0.0,100,3,813.9444444444445,36,0.0,907.0,31791.0,97,2354
20201210_142957_025480_2.wav,6620000,6740000,5901,120000,0.0,0.0,0.0,,0,0,0,0.0,55,55,,0,0.0,24921.0,0.0,0,0
20221129_154915_045733_1.wav,5817000,5937000,6641,120000,13005.0,1748.0,0.0,0.8655901576316801,6,5,2,11257.0,25,25,1182.2727272727273,11,0.0,11722.0,0.0,0,0
20211019_120823_045733_2.wav,18264000,18384000,6461,120000,0.0,0.0,0.0,,0,0,0,0.0,10,10,,0,0.0,4756.0,0.0,0,0
20210127_103244_024879_1.wav,49860000,49980000,5461,120000,463.0,463.0,0.0,0.0,0,2,0,0.0,4,0,231.5,2,2546.0,0.0,0.0,0,0
20190307_091344_022872.wav,49225000,49345000,3951,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210318_114509_043298.wav,49225000,49345000,5961,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230131_124242_043302_2.wav,7296000,7416000,7251,120000,3526.0,1480.0,0.0,0.5802609188882587,1,2,4,2046.0,40,40,1175.3333333333333,3,0.0,13330.0,0.0,0,0
20181218_132113_024879.wav,6837000,6957000,3131,120000,8115.0,8115.0,0.0,0.0,0,8,14,0.0,280,280,1014.375,8,0.0,78000.0,0.0,0,4432
20190307_091344_022872.wav,48958000,49078000,3951,120000,337.0,337.0,0.0,0.0,0,2,0,0.0,0,0,168.5,2,0.0,0.0,0.0,0,0
20230321_124603_024879_1.wav,5817000,5937000,7291,120000,1673.0,1673.0,0.0,0.0,0,5,0,0.0,1,0,334.6,5,815.0,0.0,0.0,0,0
20230321_124603_024879_1.wav,9384000,9504000,7291,120000,74925.0,6177.0,67955.0,0.11377331420373027,1,6,25,793.0,91,88,3257.608695652174,23,319.0,28229.0,2783.0,2,248
20230321_124603_024879_1.wav,1639000,1759000,7291,120000,19258.0,12203.0,0.0,0.36634126077474294,7,15,30,7055.0,165,126,875.3636363636364,22,1367.0,52036.0,11952.0,37,132
20190828_145547_024884_2.wav,1639000,1759000,5061,120000,10054.0,8456.0,0.0,0.15894171474040183,3,15,26,1598.0,181,164,558.5555555555555,18,0.0,43115.0,6211.0,17,854
20230308_094400_045733_2.wav,1639000,1759000,7121,120000,19960.0,19960.0,0.0,0.0,0,44,8,0.0,14,1,453.6363636363636,44,0.0,377.0,5759.0,13,74
20180530_181655_022873.wav,18264000,18384000,3321,120000,40361.0,40361.0,0.0,0.0,0,19,4,0.0,36,29,2124.2631578947367,19,2763.0,6727.0,0.0,0,0
20230301_083834_024880_2.wav,6837000,6957000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20221018_135301_043300_4.wav,18264000,18384000,7201,120000,1005.0,1005.0,0.0,0.0,0,2,0,0.0,0,0,502.5,2,0.0,0.0,0.0,0,0
20200414_130512_024879_2.wav,2072000,2192000,3941,120000,11856.0,8176.0,0.0,0.31039136302294196,4,10,1,3680.0,18,11,846.8571428571429,14,2975.0,3881.0,0.0,0,0
20210624_093317_024883_2.wav,36581000,36701000,5851,120000,20675.0,12400.0,2009.0,0.33569056037715633,6,14,2,6266.0,15,0,939.7727272727273,22,0.0,0.0,3744.0,15,2
20230228_124411_043305_2.wav,49225000,49345000,7141,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20190819_210318_025481_2.wav,2202000,2322000,3362,120000,12013.0,10891.0,0.0,0.09339881794722384,1,18,0,1122.0,9,9,632.2631578947369,19,0.0,4484.0,0.0,0,0
20190819_210318_025481_2.wav,28611000,28731000,3362,120000,24815.0,9207.0,0.0,0.6289744106387266,9,9,12,15608.0,44,42,1378.611111111111,18,722.0,13036.0,0.0,0,3013
20180530_181655_022873.wav,2202000,2322000,3321,120000,9315.0,8367.0,0.0,0.10177133655394525,1,4,4,948.0,73,57,1863.0,5,4774.0,11752.0,0.0,0,0
20230131_124242_043302_2.wav,6837000,6957000,7251,120000,37061.0,8907.0,0.0,0.7596664957772321,17,11,0,28154.0,0,0,1323.607142857143,28,0.0,0.0,0.0,0,0
20191004_125707_025480_2.wav,12906000,13026000,4001,120000,5555.0,4372.0,0.0,0.21296129612961295,2,9,13,1183.0,132,132,505.0,11,0.0,31541.0,0.0,0,0
20180530_181655_022873.wav,15408000,15528000,3321,120000,66789.0,63758.0,3031.0,0.0,0,30,2,0.0,5,5,2154.483870967742,31,0.0,1093.0,0.0,0,0
20230110_120835_024882_2.wav,6837000,6957000,7231,120000,4819.0,299.0,0.0,0.9379539323511102,13,1,21,4520.0,65,0,344.2142857142857,14,0.0,0.0,27943.0,65,740
20220726_115556_024883_2.wav,36581000,36701000,7111,120000,19909.0,3756.0,0.0,0.811341604299563,25,5,32,16153.0,179,49,663.6333333333333,30,11143.0,13799.0,32558.0,93,5993
20230131_124242_043302_2.wav,36581000,36701000,7251,120000,19579.0,12867.0,0.0,0.3428162827519281,6,9,6,6712.0,35,24,1305.2666666666667,15,3587.0,11228.0,0.0,0,0
20191004_125707_025480_2.wav,3897000,4017000,4001,120000,40308.0,36849.0,0.0,0.08581423042572194,2,22,10,3459.0,62,51,1679.5,24,938.0,12636.0,4082.0,8,310
20210624_093317_024883_2.wav,6837000,6957000,5851,120000,2434.0,2434.0,0.0,0.0,0,5,8,0.0,193,193,486.8,5,0.0,69813.0,0.0,0,946
20201210_142957_025480_2.wav,14868000,14988000,5901,120000,14611.0,14611.0,0.0,0.0,0,23,0,0.0,0,0,635.2608695652174,23,0.0,0.0,0.0,0,0
20230308_093128_024882_2.wav,28611000,28731000,6761,120000,4368.0,4368.0,0.0,0.0,0,8,1,0.0,5,5,546.0,8,0.0,1732.0,0.0,0,0
20190618_135122_024883.wav,7296000,7416000,5011,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220731_113759_045737_2.wav,14868000,14988000,7131,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210624_093317_024883_2.wav,16289000,16409000,5851,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180530_181655_022873.wav,5817000,5937000,3321,120000,5216.0,4608.0,0.0,0.1165644171779141,1,7,1,608.0,28,18,652.0,8,4262.0,3351.0,0.0,0,0
20230228_124411_043305_2.wav,5817000,5937000,7141,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230405_090552_045738_2.wav,6837000,6957000,7281,120000,20144.0,6919.0,0.0,0.6565230341540905,16,11,14,13225.0,33,0,746.074074074074,27,0.0,0.0,13114.0,33,0
20210318_114509_043298.wav,39778000,39898000,5961,120000,933.0,933.0,0.0,0.0,0,3,6,0.0,172,145,311.0,3,0.0,29646.0,9447.0,27,0
20230328_132555_045737_1.wav,16289000,16409000,6451,120000,0.0,0.0,0.0,,0,0,0,0.0,18,0,,0,0.0,0.0,5444.0,18,0
20210504_102146_025480_2.wav,15408000,15528000,6261,120000,4427.0,4427.0,0.0,0.0,0,7,3,0.0,26,16,632.4285714285714,7,4284.0,5845.0,0.0,0,44
20230328_132555_045737_1.wav,6837000,6957000,6451,120000,4526.0,3639.0,0.0,0.19597878921785242,1,3,7,887.0,234,234,1131.5,4,0.0,61606.0,0.0,0,1546
20221129_154915_045733_1.wav,2202000,2322000,6641,120000,10420.0,2680.0,0.0,0.7428023032629558,11,5,26,7740.0,92,92,651.25,16,0.0,28287.0,0.0,0,323
20211103_114626_022870_1.wav,41905000,42025000,6382,120000,26272.0,9441.0,0.0,0.6406440316686967,14,10,26,16831.0,107,66,1094.6666666666667,24,4563.0,19231.0,9518.0,34,559
20230301_083834_024880_2.wav,2072000,2192000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20201210_142957_025480_2.wav,2072000,2192000,5901,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230110_120835_024882_2.wav,9384000,9504000,7231,120000,1603.0,1603.0,0.0,0.0,0,5,0,0.0,0,0,320.6,5,0.0,0.0,0.0,0,0
20231025_115855_045737_2.wav,2202000,2322000,6731,120000,10253.0,10253.0,0.0,0.0,0,20,0,0.0,0,0,512.65,20,0.0,0.0,0.0,0,0
20200312_145204_022874.wav,7554000,7674000,3931,120000,14442.0,13714.0,0.0,0.050408530674421824,1,11,1,728.0,1,1,1203.5,12,0.0,485.0,0.0,0,0
20180808_110630_024879.wav,14868000,14988000,3501,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180906_133202_022870.wav,9384000,9504000,3461,120000,1897.0,907.0,0.0,0.521876647337902,1,1,0,990.0,0,0,948.5,2,0.0,0.0,0.0,0,0
20190307_091344_022872.wav,41905000,42025000,3951,120000,63004.0,8928.0,54076.0,0.0,0,14,34,0.0,114,13,1968.875,32,4146.0,7186.0,29972.0,90,12635
20180530_181655_022873.wav,6620000,6740000,3321,120000,12783.0,6710.0,0.0,0.47508409606508645,6,7,9,6073.0,118,83,983.3076923076923,13,17753.0,25865.0,0.0,0,981
20230228_124411_043305_2.wav,16289000,16409000,7141,120000,8036.0,5438.0,0.0,0.3232951717272275,2,6,4,2598.0,84,44,1004.5,8,34364.0,14266.0,1613.0,5,1123
20230308_093128_024882_2.wav,6837000,6957000,6761,120000,6263.0,6263.0,0.0,0.0,0,9,11,0.0,176,155,695.8888888888889,9,0.0,36787.0,8682.0,21,1529
20230405_090552_045738_2.wav,28611000,28731000,7281,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230228_124411_043305_2.wav,48958000,49078000,7141,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20211019_120823_045733_2.wav,16289000,16409000,6461,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180530_181655_022873.wav,9384000,9504000,3321,120000,12440.0,11822.0,0.0,0.04967845659163987,1,17,0,618.0,44,0,691.1111111111111,18,17773.0,0.0,0.0,0,0
20230308_094400_045733_2.wav,2202000,2322000,7121,120000,25869.0,16175.0,0.0,0.3747342378909119,11,24,28,9694.0,79,24,739.1142857142858,35,0.0,7382.0,15185.0,55,975
20210504_102146_025480_2.wav,1639000,1759000,6261,120000,7230.0,7230.0,0.0,0.0,0,10,16,0.0,82,64,723.0,10,6417.0,22341.0,0.0,0,505
20220805_082527_043300_2.wav,6620000,6740000,6981,120000,16337.0,15909.0,0.0,0.02619820040399094,2,15,23,428.0,237,237,961.0,17,0.0,67757.0,0.0,0,4855
20230301_083834_024880_2.wav,5817000,5937000,6921,120000,0.0,0.0,0.0,,0,0,0,0.0,1,1,,0,0.0,542.0,0.0,0,0
20201210_142957_025480_2.wav,2202000,2322000,5901,120000,4113.0,4113.0,0.0,0.0,0,5,0,0.0,0,0,822.6,5,0.0,0.0,0.0,0,0
20200414_125938_024878_2.wav,1639000,1759000,4011,120000,22419.0,22419.0,0.0,0.0,0,17,6,0.0,33,20,1318.764705882353,17,4521.0,6439.0,1475.0,5,932
20200312_145204_022874.wav,11687000,11807000,3931,120000,9495.0,7525.0,0.0,0.20747761979989468,1,11,10,1970.0,135,135,791.25,12,0.0,39114.0,0.0,0,1970
20220728_144904_024880_2.wav,36581000,36701000,7101,120000,27140.0,15459.0,0.0,0.4303979366249079,5,12,0,11681.0,64,53,1596.4705882352941,17,4206.0,13922.0,0.0,0,0
20201210_142957_025480_2.wav,7296000,7416000,5901,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220513_113018_024879_2.wav,2968000,3088000,6371,120000,4769.0,2382.0,0.0,0.5005242189138184,2,8,0,2387.0,9,9,476.9,10,0.0,2287.0,0.0,0,0
20180906_133202_022870.wav,2202000,2322000,3461,120000,17874.0,14869.0,3005.0,0.0,0,14,19,0.0,166,136,1117.125,16,14680.0,40977.0,0.0,0,1267
20181218_132113_024879.wav,45308000,45428000,3131,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220720_091357_024879_1.wav,14868000,14988000,7051,120000,23441.0,3480.0,0.0,0.8515421697026577,19,4,41,19961.0,150,150,1019.1739130434783,23,0.0,39161.0,0.0,0,2376
20230308_093128_024882_2.wav,2072000,2192000,6761,120000,17622.0,15818.0,0.0,0.10237203495630462,1,15,5,1804.0,15,9,1101.375,16,0.0,3418.0,2227.0,6,1444
20220711_142955_024883_2.wav,39778000,39898000,7011,120000,0.0,0.0,0.0,,0,0,0,0.0,403,403,,0,0.0,102587.0,0.0,0,0
20190828_145547_024884_2.wav,5817000,5937000,5061,120000,23525.0,11795.0,0.0,0.49861849096705635,8,10,27,11730.0,218,218,1306.9444444444443,18,0.0,56982.0,0.0,0,1092
20210504_102146_025480_2.wav,14868000,14988000,6261,120000,16603.0,14494.0,0.0,0.12702523640305968,1,12,3,2109.0,15,10,1277.1538461538462,13,2896.0,4011.0,0.0,0,0
20180808_110630_024879.wav,39778000,39898000,3501,120000,30140.0,27517.0,0.0,0.07599059771658831,2,22,14,2263.0,93,69,1205.6,25,0.0,21660.0,7725.0,24,3323
20230308_094400_045733_2.wav,9384000,9504000,7121,120000,3767.0,1077.0,0.0,0.7140960976904699,9,5,0,2690.0,0,0,269.07142857142856,14,0.0,0.0,0.0,0,0
20210318_114509_043298.wav,49860000,49980000,5961,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210127_103244_024879_1.wav,9384000,9504000,5461,120000,16272.0,16272.0,0.0,0.0,0,10,0,0.0,0,0,1627.2,10,0.0,0.0,0.0,0,0
20230308_094400_045733_2.wav,41905000,42025000,7121,120000,16530.0,9485.0,0.0,0.426194797338173,8,18,17,7045.0,66,50,635.7692307692307,26,0.0,12660.0,4211.0,16,615
20210624_093317_024883_2.wav,2072000,2192000,5851,120000,3638.0,3638.0,0.0,0.0,0,8,15,0.0,117,117,454.75,8,0.0,33610.0,0.0,0,0
20220513_113018_024879_2.wav,23134000,23254000,6371,120000,9015.0,9015.0,0.0,0.0,0,9,10,0.0,167,46,1001.6666666666666,9,36528.0,15382.0,7693.0,21,1175
20190618_135122_024883.wav,9384000,9504000,5011,120000,84712.0,2898.0,81814.0,0.0,0,5,16,0.0,59,59,3683.1304347826085,23,0.0,21285.0,0.0,0,10820
20220726_115556_024883_2.wav,41905000,42025000,7111,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220728_144904_024880_2.wav,6837000,6957000,7101,120000,4308.0,1215.0,0.0,0.717966573816156,3,3,0,3093.0,93,0,718.0,6,41227.0,0.0,0.0,0,26
20220726_115556_024883_2.wav,2202000,2322000,7111,120000,6065.0,5209.0,0.0,0.14113767518549053,2,6,1,856.0,25,22,758.125,8,1218.0,6876.0,0.0,0,0
20191004_125707_025480_2.wav,9775000,9895000,4001,120000,1993.0,1854.0,0.0,0.06974410436527848,1,7,1,139.0,81,6,249.125,8,29738.0,2219.0,0.0,0,288
20210504_102146_025480_2.wav,2202000,2322000,6261,120000,0.0,0.0,0.0,,0,0,0,0.0,67,19,,0,21389.0,4306.0,0.0,0,0
20230321_124603_024879_1.wav,6837000,6957000,7291,120000,14263.0,6701.0,0.0,0.5301829909556194,10,8,2,7562.0,9,3,792.3888888888889,18,0.0,722.0,2526.0,6,0
20210318_114924_043305_2.wav,2202000,2322000,5181,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230328_132555_045737_1.wav,5817000,5937000,6451,120000,52824.0,22530.0,30294.0,0.0,0,19,20,0.0,50,50,1821.5172413793102,29,0.0,14505.0,0.0,0,5532
20230208_103250_043299_1.wav,7296000,7416000,7261,120000,14678.0,13257.0,0.0,0.09681155470772584,2,18,13,1421.0,74,74,733.9,20,0.0,16746.0,0.0,0,644
20180530_181655_022873.wav,2072000,2192000,3321,120000,14614.0,12536.0,0.0,0.1421924182290954,2,11,3,2078.0,133,30,1124.1538461538462,13,35622.0,7852.0,0.0,0,2156
20190828_145547_024884_2.wav,6620000,6740000,5061,120000,21366.0,11027.0,0.0,0.48389965365534027,11,14,26,10339.0,154,142,854.64,25,561.0,35085.0,2969.0,10,4138
20180906_133202_022870.wav,14868000,14988000,3461,120000,26686.0,3690.0,21496.0,0.28901734104046245,1,3,0,1500.0,0,0,2426.0,11,0.0,0.0,0.0,0,0
20230110_120835_024882_2.wav,5817000,5937000,7231,120000,299.0,299.0,0.0,0.0,0,1,0,0.0,59,59,299.0,1,0.0,17173.0,0.0,0,0
20180808_111213_024881.wav,7296000,7416000,2761,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180809_181624_025481.wav,6620000,6740000,2781,120000,436.0,280.0,0.0,0.3577981651376147,1,1,0,156.0,0,0,218.0,2,0.0,0.0,0.0,0,0
20220711_142955_024883_2.wav,5817000,5937000,7011,120000,20364.0,10581.0,3412.0,0.3758258612553091,6,12,10,6371.0,10,10,1018.2,20,0.0,2412.0,0.0,0,407
20210127_103244_024879_1.wav,14868000,14988000,5461,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20190307_091344_022872.wav,39778000,39898000,3951,120000,6603.0,2611.0,0.0,0.6045736786309254,5,7,4,3992.0,110,57,550.25,12,21387.0,14634.0,836.0,1,1769
20210318_114924_043305_2.wav,39778000,39898000,5181,120000,6134.0,5486.0,0.0,0.10564069122921421,1,11,17,648.0,126,3,511.1666666666667,12,0.0,1443.0,36590.0,123,996
20220726_115556_024883_2.wav,16289000,16409000,7111,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20210624_093317_024883_2.wav,2202000,2322000,5851,120000,0.0,0.0,0.0,,0,0,0,0.0,3,3,,0,0.0,861.0,0.0,0,0
20230425_114841_045738_2.wav,7296000,7416000,6212,120000,5329.0,5329.0,0.0,0.0,0,12,8,0.0,28,16,444.0833333333333,12,1901.0,7060.0,763.0,3,1166
20220712_113417_045737_3.wav,6837000,6957000,7061,120000,15497.0,8114.0,0.0,0.476414789959347,9,10,10,7383.0,57,51,815.6315789473684,19,3505.0,13754.0,0.0,0,0
20230208_103250_043299_1.wav,16289000,16409000,7261,120000,24838.0,24838.0,0.0,0.0,0,39,2,0.0,4,4,636.8717948717949,39,0.0,1316.0,0.0,0,607
20220726_115556_024883_2.wav,45308000,45428000,7111,120000,0.0,0.0,0.0,,0,0,0,0.0,5,0,,0,0.0,0.0,1247.0,5,0
20211022_110857_045737_2.wav,41905000,42025000,6161,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220829_105740_024880_2.wav,41905000,42025000,7171,120000,38118.0,14930.0,0.0,0.6083215278870875,34,28,2,23188.0,1,1,614.8064516129032,62,0.0,798.0,0.0,0,0
20190618_135122_024883.wav,18264000,18384000,5011,120000,3118.0,1195.0,1923.0,0.0,0,2,4,0.0,95,89,623.6,5,3793.0,28802.0,0.0,0,552
20180809_181624_025481.wav,2072000,2192000,2781,120000,36178.0,25282.0,2146.0,0.25711095439586273,9,33,12,8750.0,62,45,841.3488372093024,43,5011.0,8996.0,0.0,0,1409
20220731_113759_045737_2.wav,9384000,9504000,7131,120000,439.0,439.0,0.0,0.0,0,1,0,0.0,32,0,439.0,1,0.0,0.0,13933.0,32,0
20180808_110630_024879.wav,28611000,28731000,3501,120000,59324.0,39168.0,9353.0,0.21618538752476435,9,32,21,10803.0,39,16,1289.6521739130435,46,0.0,4914.0,7244.0,23,1301
20211019_120823_045733_2.wav,7296000,7416000,6461,120000,10910.0,10910.0,0.0,0.0,0,10,0,0.0,0,0,1091.0,10,0.0,0.0,0.0,0,0
20220805_082527_043300_2.wav,14868000,14988000,6981,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20220829_105740_024880_2.wav,5817000,5937000,7171,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230425_114841_045738_2.wav,39778000,39898000,6212,120000,3536.0,3536.0,0.0,0.0,0,7,0,0.0,0,0,505.14285714285717,7,0.0,0.0,0.0,0,0
20220711_142955_024883_2.wav,6837000,6957000,7011,120000,3531.0,804.0,0.0,0.7723024638912489,3,1,0,2727.0,0,0,882.75,4,0.0,0.0,0.0,0,0
20200414_125938_024878_2.wav,6837000,6957000,4011,120000,12536.0,12536.0,0.0,0.0,0,22,22,0.0,87,0,569.8181818181819,22,0.0,0.0,23237.0,87,926
20211103_114626_022870_1.wav,28611000,28731000,6382,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20201104_094551_024882_1.wav,49860000,49980000,3871,120000,268.0,268.0,0.0,0.0,0,1,0,0.0,0,0,268.0,1,0.0,0.0,0.0,0,0
20230425_114841_045738_2.wav,1639000,1759000,6212,120000,1768.0,1768.0,0.0,0.0,0,4,6,0.0,27,27,442.0,4,0.0,8997.0,0.0,0,0
20210318_114924_043305_2.wav,7296000,7416000,5181,120000,4501.0,3906.0,0.0,0.1321928460342146,1,3,1,595.0,74,2,1125.25,4,24096.0,696.0,6998.0,14,61
20220805_082527_043300_2.wav,36581000,36701000,6981,120000,1564.0,1564.0,0.0,0.0,0,3,0,0.0,69,69,521.3333333333334,3,0.0,37639.0,0.0,0,0
20181218_132113_024879.wav,48958000,49078000,3131,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20180808_110630_024879.wav,1639000,1759000,3501,120000,5839.0,3401.0,0.0,0.41753724952902893,4,7,13,2438.0,50,50,530.8181818181819,11,0.0,11676.0,0.0,0,0
20190307_114201_025481.wav,1639000,1759000,3891,120000,1345.0,315.0,0.0,0.7657992565055762,3,1,3,1030.0,65,26,336.25,4,11614.0,7980.0,3907.0,13,154
20190307_091344_022872.wav,5817000,5937000,3951,120000,10425.0,6710.0,0.0,0.3563549160671463,6,9,0,3715.0,1,0,695.0,15,824.0,0.0,0.0,0,0
20210414_211244_024882_1.wav,1639000,1759000,5371,120000,6288.0,6288.0,0.0,0.0,0,5,0,0.0,41,17,1257.6,5,9883.0,5233.0,0.0,0,0
20180808_111213_024881.wav,5817000,5937000,2761,120000,4254.0,546.0,0.0,0.8716502115655853,3,1,0,3708.0,0,0,1063.5,4,0.0,0.0,0.0,0,0
20211103_114626_022870_1.wav,6620000,6740000,6382,120000,10743.0,6446.0,0.0,0.3999813832262869,3,8,10,4297.0,85,7,976.6363636363636,11,0.0,4346.0,15948.0,78,917
20200414_130512_024879_2.wav,14868000,14988000,3941,120000,0.0,0.0,0.0,,0,0,0,0.0,167,137,,0,8526.0,25046.0,0.0,0,330
20230228_124411_043305_2.wav,39778000,39898000,7141,120000,0.0,0.0,0.0,,0,0,0,0.0,0,0,,0,0.0,0.0,0.0,0,0
20230308_094400_045733_2.wav,5817000,5937000,7121,120000,10195.0,9808.0,0.0,0.037959784207945074,1,15,24,387.0,137,101,637.1875,16,0.0,45727.0,29006.0,36,10087
