recording_filename,segment_onset,segment_offset,child_id,duration_alice,wc_fem,wc_mal,wc_adu,duration_vcm,non_can_voc_CHI,can_voc_CHI,can_voc_dur_CHI,duration_vtc,voc_dur_chi,voc_chi,avg_voc_dur_chi,5s_CTC
20230228_124411_043305_2.wav,49860000,49980000,7141,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20211022_110857_045737_2.wav,49225000,49345000,6161,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20220805_082527_043300_2.wav,28611000,28731000,6981,120000,116.97,17.77,134.73999999999998,120000,2,0,0.0,120000,2332.0,2,1166.0,3
20220728_144904_024880_2.wav,9384000,9504000,7101,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20230110_120835_024882_2.wav,7296000,7416000,7231,120000,46.75,129.13,175.88,120000,3,0,0.0,120000,3511.0,3,1170.3333333333333,0
20180808_110630_024879.wav,36581000,36701000,3501,120000,47.26,9.85,57.11000000000001,120000,1,0,0.0,120000,562.0,1,562.0,2
20230301_083834_024880_2.wav,16567000,16687000,6921,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20200312_145204_022874.wav,8801000,8921000,3931,120000,3.81,42.08,45.89,120000,6,0,0.0,120000,33559.0,15,2237.266666666667,6
20190819_210318_025481_2.wav,7296000,7416000,3362,120000,190.93,1.34,192.27,120000,7,10,30178.0,120000,44686.0,20,2234.3,32
20180906_133202_022870.wav,2072000,2192000,3461,120000,0.0,0.0,0.0,120000,9,1,9804.0,120000,22436.0,10,2243.6,0
20180906_133202_022870.wav,39778000,39898000,3461,120000,0.0,0.0,0.0,120000,2,0,0.0,120000,1706.0,3,568.6666666666666,0
20230425_114841_045738_2.wav,41905000,42025000,6212,120000,5.42,57.86,63.28,120000,4,0,0.0,120000,3294.0,4,823.5,3
20220728_144904_024880_2.wav,6620000,6740000,7101,120000,49.56999999999999,16.58,66.14999999999999,120000,4,2,2156.0,120000,12717.0,6,2119.5,2
20210414_211244_024882_1.wav,9384000,9504000,5371,120000,128.27,85.02,213.29000000000002,120000,2,0,0.0,120000,6213.0,2,3106.5,4
20211103_114626_022870_1.wav,18264000,18384000,6382,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20180808_111213_024881.wav,2072000,2192000,2761,120000,28.07,7.28,35.35,120000,0,0,0.0,120000,0.0,0,,0
20220728_144904_024880_2.wav,1639000,1759000,7101,120000,8.969999999999999,0.0,8.969999999999999,120000,6,1,1487.0,120000,10932.0,7,1561.7142857142858,1
20200414_125938_024878_2.wav,16289000,16409000,4011,120000,98.03,48.95,146.98000000000002,120000,7,1,1937.0,120000,10452.0,8,1306.5,11
20230425_114841_045738_2.wav,18264000,18384000,6212,120000,25.319999999999997,0.0,25.319999999999997,120000,7,2,4714.0,120000,11278.0,9,1253.111111111111,2
20230308_093128_024882_2.wav,41905000,42025000,6761,120000,267.65999999999997,0.0,267.65999999999997,120000,6,0,0.0,120000,4546.0,6,757.6666666666666,12
20230425_114841_045738_2.wav,36581000,36701000,6212,120000,0.0,0.0,0.0,120000,2,0,0.0,120000,6957.0,3,2319.0,0
20180906_131431_024882.wav,49225000,49345000,3591,120000,9.719999999999999,1.73,11.45,120000,5,0,0.0,120000,5166.0,5,1033.2,2
20180906_131431_024882.wav,7296000,7416000,3591,120000,10.04,0.0,10.04,120000,10,1,1981.0,120000,23570.0,13,1813.076923076923,3
20180808_111213_024881.wav,18264000,18384000,2761,120000,7.13,2.4,9.53,120000,1,1,1446.0,120000,3154.0,2,1577.0,2
20220731_113759_045737_2.wav,36581000,36701000,7131,120000,51.980000000000004,317.4,369.38,120000,0,0,0.0,120000,0.0,0,,0
20210318_114924_043305_2.wav,16289000,16409000,5181,120000,4.27,14.47,18.740000000000002,120000,0,0,0.0,120000,0.0,0,,0
20230321_124603_024879_1.wav,45308000,45428000,7291,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20200312_145204_022874.wav,8264000,8384000,3931,120000,27.689999999999998,95.41,123.1,120000,10,0,0.0,120000,24959.0,13,1919.923076923077,6
20231025_115855_045737_2.wav,5817000,5937000,6731,120000,29.830000000000002,82.29,112.12,120000,2,0,0.0,120000,1906.0,2,953.0,4
20201104_094551_024882_1.wav,41905000,42025000,3871,120000,49.67,47.92000000000001,97.58999999999999,120000,14,1,597.0,120000,17937.0,16,1121.0625,13
20221018_135301_043300_4.wav,6837000,6957000,7201,120000,15.889999999999999,0.0,15.889999999999999,120000,4,0,0.0,120000,2501.0,4,625.25,1
20230308_093128_024882_2.wav,14868000,14988000,6761,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20230131_124242_043302_2.wav,2072000,2192000,7251,120000,55.339999999999996,17.0,72.34000000000002,120000,16,3,6226.0,120000,29050.0,19,1528.9473684210527,15
20210318_114924_043305_2.wav,5817000,5937000,5181,120000,93.18,159.37,252.55,120000,1,0,0.0,120000,996.0,1,996.0,2
20180530_181655_022873.wav,39778000,39898000,3321,120000,91.88000000000001,25.37,117.25,120000,12,0,0.0,120000,30783.0,16,1923.9375,20
20210414_211244_024882_1.wav,18264000,18384000,5371,120000,68.6,102.18,170.77999999999997,120000,10,3,4352.0,120000,33311.0,19,1753.2105263157894,25
20210127_103244_024879_1.wav,45308000,45428000,5461,120000,0.0,3.25,3.25,120000,1,0,0.0,120000,344.0,1,344.0,0
20231025_115855_045737_2.wav,7296000,7416000,6731,120000,14.89,93.0,107.88999999999999,120000,17,0,0.0,120000,21021.0,17,1236.5294117647059,18
20220728_144904_024880_2.wav,16289000,16409000,7101,120000,224.64,22.53,247.17000000000002,120000,1,0,0.0,120000,1807.0,1,1807.0,1
20190828_145547_024884_2.wav,6837000,6957000,5061,120000,230.55000000000004,39.33,269.88,120000,7,2,3173.0,120000,32815.0,14,2343.9285714285716,23
20230328_132555_045737_1.wav,7296000,7416000,6451,120000,112.11000000000001,25.74,137.85,120000,2,0,0.0,120000,2879.0,2,1439.5,3
20190307_114201_025481.wav,39778000,39898000,3891,120000,13.690000000000001,33.69,47.379999999999995,120000,6,0,0.0,120000,12840.0,8,1605.0,9
20210504_102146_025480_2.wav,7296000,7416000,6261,120000,26.56,0.0,26.56,120000,4,6,17741.0,120000,26483.0,11,2407.5454545454545,6
20190618_135122_024883.wav,45308000,45428000,5011,120000,11.91,15.200000000000001,27.110000000000003,120000,0,0,0.0,120000,0.0,0,,0
20221129_154915_045733_1.wav,7296000,7416000,6641,120000,119.86999999999999,24.07,143.94,120000,6,0,0.0,120000,21031.0,16,1314.4375,16
20220731_113759_045737_2.wav,6620000,6740000,7131,120000,82.43000000000002,135.3,217.73,120000,16,0,0.0,120000,20646.0,16,1290.375,18
20220513_113018_024879_2.wav,18710000,18830000,6371,120000,0.0,15.540000000000001,15.540000000000001,120000,10,2,5346.0,120000,43460.0,18,2414.4444444444443,5
20231025_115855_045737_2.wav,1639000,1759000,6731,120000,8.799999999999999,6.949999999999999,15.75,120000,3,1,2199.0,120000,5681.0,4,1420.25,3
20200312_145204_022874.wav,18710000,18830000,3931,120000,50.17,10.7,60.870000000000005,120000,5,0,0.0,120000,7672.0,5,1534.4,3
20220731_113759_045737_2.wav,28611000,28731000,7131,120000,119.72,5.59,125.31,120000,5,0,0.0,120000,27362.0,10,2736.2,12
20221018_135301_043300_4.wav,1639000,1759000,7201,120000,121.05,37.46,158.51,120000,8,0,0.0,120000,9527.0,8,1190.875,5
20180906_131431_024882.wav,45308000,45428000,3591,120000,0.0,80.66,80.66,120000,3,0,0.0,120000,1996.0,3,665.3333333333334,2
20200414_125938_024878_2.wav,7296000,7416000,4011,120000,45.220000000000006,13.649999999999999,58.87,120000,4,0,0.0,120000,3258.0,4,814.5,4
20220711_142955_024883_2.wav,16289000,16409000,7011,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20230131_124242_043302_2.wav,15408000,15528000,7251,120000,20.4,8.59,28.990000000000002,120000,1,0,0.0,120000,2428.0,1,2428.0,1
20230308_094400_045733_2.wav,14868000,14988000,7121,120000,20.48,23.910000000000004,44.39,120000,4,0,0.0,120000,2210.0,4,552.5,2
20230321_124603_024879_1.wav,41905000,42025000,7291,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20231025_115855_045737_2.wav,16289000,16409000,6731,120000,126.15999999999998,43.31000000000001,169.46999999999997,120000,15,3,3192.0,120000,18118.0,19,953.578947368421,30
20220829_105740_024880_2.wav,9384000,9504000,7171,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20231025_115855_045737_2.wav,2072000,2192000,6731,120000,9.43,0.0,9.43,120000,5,2,5373.0,120000,14296.0,8,1787.0,4
20230321_124603_024879_1.wav,14868000,14988000,7291,120000,3.82,0.0,3.82,120000,0,0,0.0,120000,0.0,0,,0
20211103_114626_022870_1.wav,9384000,9504000,6382,120000,92.83000000000001,109.59,202.42,120000,1,1,1018.0,120000,2444.0,2,1222.0,4
20190618_135122_024883.wav,49860000,49980000,5011,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20230131_124242_043302_2.wav,9384000,9504000,7251,120000,100.91,46.830000000000005,147.74,120000,7,0,0.0,120000,8182.0,8,1022.75,14
20190307_114201_025481.wav,2072000,2192000,3891,120000,47.52000000000001,6.1899999999999995,53.71000000000001,120000,7,4,9934.0,120000,15085.0,11,1371.3636363636363,5
20191004_125707_025480_2.wav,13335000,13455000,4001,120000,125.75,2.68,128.43,120000,4,2,1652.0,120000,3758.0,6,626.3333333333334,8
20220805_082527_043300_2.wav,2072000,2192000,6981,120000,122.73,6.35,129.07999999999998,120000,14,3,3598.0,120000,36220.0,20,1811.0,22
20210318_114509_043298.wav,36581000,36701000,5961,120000,51.49,163.07999999999998,214.57,120000,0,0,0.0,120000,0.0,0,,0
20221018_135301_043300_4.wav,16289000,16409000,7201,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20180809_181624_025481.wav,36581000,36701000,2781,120000,46.59,0.0,46.59,120000,11,0,0.0,120000,64402.0,24,2683.4166666666665,20
20210318_114509_043298.wav,7296000,7416000,5961,120000,77.10000000000001,13.58,90.68,120000,2,3,2944.0,120000,6444.0,5,1288.8,4
20220711_142955_024883_2.wav,9384000,9504000,7011,120000,4.3100000000000005,0.0,4.3100000000000005,120000,4,0,0.0,120000,8590.0,5,1718.0,1
20210318_114509_043298.wav,14868000,14988000,5961,120000,7.61,0.0,7.61,120000,1,0,0.0,120000,413.0,1,413.0,0
20230228_124411_043305_2.wav,9384000,9504000,7141,120000,62.57,60.07,122.64,120000,0,0,0.0,120000,0.0,0,,0
20210318_114924_043305_2.wav,1639000,1759000,5181,120000,4.03,5.62,9.65,120000,6,1,925.0,120000,7608.0,7,1086.857142857143,3
20230308_093128_024882_2.wav,2202000,2322000,6761,120000,4.22,34.97,39.19,120000,7,0,0.0,120000,11038.0,8,1379.75,4
20231025_115855_045737_2.wav,6837000,6957000,6731,120000,44.42,58.06,102.48,120000,9,0,0.0,120000,10553.0,9,1172.5555555555557,14
20230208_103250_043299_1.wav,14868000,14988000,7261,120000,16.759999999999998,0.0,16.759999999999998,120000,12,1,3628.0,120000,29328.0,14,2094.8571428571427,4
20200414_130512_024879_2.wav,36581000,36701000,3941,120000,184.33,137.41,321.73999999999995,120000,6,2,3130.0,120000,11502.0,8,1437.75,14
20181218_132113_024879.wav,18264000,18384000,3131,120000,88.73,17.97,106.69999999999999,120000,14,13,23381.0,120000,39006.0,27,1444.6666666666667,22
20220712_113417_045737_3.wav,16289000,16409000,7061,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20190307_091344_022872.wav,14868000,14988000,3951,120000,81.88000000000001,5.529999999999999,87.41,120000,7,0,0.0,120000,8344.0,7,1192.0,9
20210127_103244_024879_1.wav,16289000,16409000,5461,120000,225.56,23.89,249.45,120000,1,0,0.0,120000,518.0,1,518.0,2
20210624_093317_024883_2.wav,18264000,18384000,5851,120000,0.0,0.0,0.0,120000,1,0,0.0,120000,137.0,1,137.0,0
20230308_094400_045733_2.wav,36581000,36701000,7121,120000,6.68,20.200000000000003,26.880000000000003,120000,1,0,0.0,120000,545.0,1,545.0,1
20220720_091357_024879_1.wav,5817000,5937000,7051,120000,24.689999999999998,78.44999999999999,103.13999999999999,120000,15,5,27965.0,120000,62296.0,21,2966.4761904761904,18
20211019_120823_045733_2.wav,9384000,9504000,6461,120000,7.57,5.58,13.15,120000,4,0,0.0,120000,4102.0,4,1025.5,2
20230405_090552_045738_2.wav,49225000,49345000,7281,120000,74.77,26.409999999999997,101.17999999999999,120000,10,3,5924.0,120000,31351.0,15,2090.0666666666666,13
20230425_114841_045738_2.wav,6837000,6957000,6212,120000,41.73,38.4,80.13000000000001,120000,3,0,0.0,120000,3332.0,3,1110.6666666666667,1
20211022_110857_045737_2.wav,48958000,49078000,6161,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20220728_144904_024880_2.wav,18264000,18384000,7101,120000,50.84,0.0,50.84,120000,0,0,0.0,120000,356.0,1,356.0,0
20181218_132113_024879.wav,1639000,1759000,3131,120000,102.37,53.739999999999995,156.11,120000,16,3,11322.0,120000,39411.0,20,1970.55,26
20191004_125707_025480_2.wav,3648000,3768000,4001,120000,92.38999999999999,0.0,92.38999999999999,120000,3,1,2671.0,120000,18061.0,7,2580.1428571428573,9
20200414_125938_024878_2.wav,14868000,14988000,4011,120000,32.629999999999995,15.389999999999999,48.02,120000,0,0,0.0,120000,0.0,0,,0
20230301_083834_024880_2.wav,18264000,18384000,6921,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20220731_113759_045737_2.wav,2072000,2192000,7131,120000,46.91,360.45,407.36,120000,6,0,0.0,120000,10782.0,8,1347.75,12
20190307_114201_025481.wav,9384000,9504000,3891,120000,22.11,2.78,24.89,120000,12,2,1694.0,120000,20191.0,15,1346.0666666666666,7
20220829_105740_024880_2.wav,1639000,1759000,7171,120000,63.73,66.02000000000001,129.75,120000,2,0,0.0,120000,10781.0,3,3593.6666666666665,2
20181218_132113_024879.wav,14868000,14988000,3131,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20230308_093128_024882_2.wav,7296000,7416000,6761,120000,235.04999999999998,51.099999999999994,286.15,120000,8,1,1406.0,120000,8980.0,9,997.7777777777778,11
20180809_181624_025481.wav,28611000,28731000,2781,120000,42.44,0.0,42.44,120000,7,0,0.0,120000,7792.0,7,1113.142857142857,6
20201210_142957_025480_2.wav,5817000,5937000,5901,120000,56.489999999999995,33.46,89.95,120000,25,0,0.0,120000,27532.0,25,1101.28,11
20210318_114924_043305_2.wav,14868000,14988000,5181,120000,44.129999999999995,4.32,48.449999999999996,120000,0,0,0.0,120000,0.0,0,,0
20201104_094551_024882_1.wav,18264000,18384000,3871,120000,52.97,8.4,61.37,120000,9,0,0.0,120000,10419.0,9,1157.6666666666667,6
20220712_113417_045737_3.wav,18264000,18384000,7061,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20200312_145204_022874.wav,4812000,4932000,3931,120000,158.91,19.32,178.23,120000,15,0,0.0,120000,22807.0,15,1520.4666666666667,26
20210624_093317_024883_2.wav,9384000,9504000,5851,120000,152.22,6.39,158.60999999999999,120000,7,3,10459.0,120000,17502.0,10,1750.2,8
20230425_114841_045738_2.wav,2202000,2322000,6212,120000,6.96,11.04,18.0,120000,0,0,0.0,120000,0.0,0,,0
20190819_210318_025481_2.wav,1639000,1759000,3362,120000,105.98,0.0,105.98,120000,17,2,4772.0,120000,30376.0,20,1518.8,23
20220829_105740_024880_2.wav,28611000,28731000,7171,120000,160.76000000000002,18.48,179.24,120000,1,0,0.0,120000,520.0,1,520.0,2
20220805_082527_043300_2.wav,39778000,39898000,6981,120000,334.03000000000003,68.8,402.83000000000004,120000,4,0,0.0,120000,2296.0,4,574.0,6
20220711_142955_024883_2.wav,7296000,7416000,7011,120000,0.0,0.0,0.0,120000,7,1,4246.0,120000,20608.0,8,2576.0,0
20220712_113417_045737_3.wav,41905000,42025000,7061,120000,0.0,0.0,0.0,120000,2,0,0.0,120000,1298.0,2,649.0,0
20230308_094400_045733_2.wav,18264000,18384000,7121,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20180808_110630_024879.wav,16289000,16409000,3501,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20220720_091357_024879_1.wav,39778000,39898000,7051,120000,4.66,0.0,4.66,120000,12,2,7118.0,120000,40478.0,18,2248.777777777778,3
20230328_132555_045737_1.wav,9384000,9504000,6451,120000,46.8,67.50000000000001,114.30000000000001,120000,6,0,0.0,120000,11725.0,7,1675.0,11
20180530_181655_022873.wav,14868000,14988000,3321,120000,50.099999999999994,0.0,50.099999999999994,120000,18,3,13573.0,120000,50429.0,23,2192.5652173913045,12
20180530_181655_022873.wav,7296000,7416000,3321,120000,61.379999999999995,2.37,63.74999999999999,120000,6,1,790.0,120000,20571.0,10,2057.1,9
20220720_091357_024879_1.wav,18264000,18384000,7051,120000,197.90999999999997,138.75999999999996,336.66999999999996,120000,10,1,1554.0,120000,29240.0,16,1827.5,24
20190618_135122_024883.wav,16289000,16409000,5011,120000,16.92,4.52,21.439999999999998,120000,0,0,0.0,120000,0.0,0,,0
20220731_113759_045737_2.wav,5817000,5937000,7131,120000,134.61,72.41,207.02,120000,0,0,0.0,120000,0.0,0,,0
20201104_094551_024882_1.wav,16289000,16409000,3871,120000,45.34,5.6899999999999995,51.03,120000,11,0,0.0,120000,5639.0,11,512.6363636363636,10
20210318_114924_043305_2.wav,6837000,6957000,5181,120000,44.019999999999996,65.89,109.91,120000,5,0,0.0,120000,8925.0,6,1487.5,5
20210414_211244_024882_1.wav,49860000,49980000,5371,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20210318_114924_043305_2.wav,2072000,2192000,5181,120000,31.97,40.18,72.14999999999999,120000,3,0,0.0,120000,3164.0,3,1054.6666666666667,3
20231025_115855_045737_2.wav,15408000,15528000,6731,120000,99.32000000000001,107.04,206.36,120000,7,0,0.0,120000,8712.0,7,1244.5714285714287,7
20201104_094551_024882_1.wav,48958000,49078000,3871,120000,79.43,15.91,95.33999999999999,120000,14,1,3414.0,120000,17434.0,15,1162.2666666666667,11
20230328_132555_045737_1.wav,18264000,18384000,6451,120000,3.21,0.0,3.21,120000,1,0,0.0,120000,872.0,1,872.0,0
20220513_113018_024879_2.wav,8264000,8384000,6371,120000,0.0,16.2,16.2,120000,4,0,0.0,120000,3317.0,4,829.25,0
20220731_113759_045737_2.wav,41905000,42025000,7131,120000,59.61,50.169999999999995,109.78,120000,16,0,0.0,120000,28460.0,19,1497.8947368421052,28
20181218_132113_024879.wav,36581000,36701000,3131,120000,46.190000000000005,17.62,63.809999999999995,120000,2,0,0.0,120000,7276.0,3,2425.3333333333335,2
20230131_124242_043302_2.wav,5817000,5937000,7251,120000,180.22,238.2,418.41999999999996,120000,3,0,0.0,120000,2135.0,3,711.6666666666666,6
20210504_102146_025480_2.wav,39778000,39898000,6261,120000,121.68,3.17,124.85000000000001,120000,7,0,0.0,120000,5692.0,7,813.1428571428571,8
20230321_124603_024879_1.wav,18264000,18384000,7291,120000,120.22,67.63,187.85,120000,3,1,1762.0,120000,4814.0,4,1203.5,7
20230301_083834_024880_2.wav,34798000,34918000,6921,120000,96.78,125.25,222.03,120000,4,1,869.0,120000,3021.0,5,604.2,8
20211022_110857_045737_2.wav,36581000,36701000,6161,120000,4.23,17.8,22.03,120000,2,0,0.0,120000,4475.0,2,2237.5,0
20210624_093317_024883_2.wav,41905000,42025000,5851,120000,7.99,2.53,10.52,120000,0,0,0.0,120000,0.0,0,,0
20180808_110630_024879.wav,2072000,2192000,3501,120000,2.56,4.95,7.51,120000,5,0,0.0,120000,2654.0,5,530.8,0
20231025_115855_045737_2.wav,16567000,16687000,6731,120000,25.11,4.85,29.96,120000,7,1,2359.0,120000,63934.0,15,4262.266666666666,13
20190828_145547_024884_2.wav,14868000,14988000,5061,120000,211.73999999999998,53.860000000000014,265.6,120000,9,4,10529.0,120000,17913.0,13,1377.923076923077,18
20230425_114841_045738_2.wav,28611000,28731000,6212,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20211019_120823_045733_2.wav,39778000,39898000,6461,120000,22.509999999999998,0.0,22.509999999999998,120000,14,2,3293.0,120000,27510.0,17,1618.235294117647,9
20220829_105740_024880_2.wav,14868000,14988000,7171,120000,32.199999999999996,0.0,32.199999999999996,120000,2,5,18712.0,120000,34188.0,9,3798.6666666666665,8
20220720_091357_024879_1.wav,7296000,7416000,7051,120000,0.0,0.0,0.0,120000,1,0,0.0,120000,525.0,1,525.0,0
20191004_125707_025480_2.wav,1799000,1919000,4001,120000,54.54,1.29,55.830000000000005,120000,4,0,0.0,120000,5365.0,6,894.1666666666666,3
20210414_211244_024882_1.wav,6837000,6957000,5371,120000,21.92,174.79,196.70999999999998,120000,4,0,0.0,120000,2223.0,4,555.75,7
20220728_144904_024880_2.wav,5817000,5937000,7101,120000,83.43,19.619999999999997,103.05000000000001,120000,6,2,3296.0,120000,24393.0,10,2439.3,9
20211103_114626_022870_1.wav,36581000,36701000,6382,120000,15.709999999999999,24.35,40.06,120000,1,0,0.0,120000,199.0,1,199.0,0
20230301_083834_024880_2.wav,14868000,14988000,6921,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20210414_211244_024882_1.wav,14868000,14988000,5371,120000,70.42,127.79,198.20999999999998,120000,8,2,7531.0,120000,19433.0,11,1766.6363636363637,17
20230308_094400_045733_2.wav,16289000,16409000,7121,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20220513_113018_024879_2.wav,3478000,3598000,6371,120000,16.68,7.2,23.88,120000,6,0,0.0,120000,10439.0,6,1739.8333333333333,3
20230321_124603_024879_1.wav,49860000,49980000,7291,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20180906_133202_022870.wav,36581000,36701000,3461,120000,22.560000000000002,5.61,28.17,120000,5,2,2583.0,120000,8441.0,7,1205.857142857143,6
20220711_142955_024883_2.wav,1639000,1759000,7011,120000,39.459999999999994,0.0,39.459999999999994,120000,15,1,1298.0,120000,30994.0,16,1937.125,10
20220720_091357_024879_1.wav,6837000,6957000,7051,120000,0.0,0.0,0.0,120000,7,1,2560.0,120000,7256.0,8,907.0,0
20230208_103250_043299_1.wav,39778000,39898000,7261,120000,24.669999999999998,116.17999999999999,140.85,120000,21,0,0.0,120000,42057.0,24,1752.375,29
20201210_142957_025480_2.wav,6620000,6740000,5901,120000,73.83,28.74,102.57,120000,22,0,0.0,120000,22061.0,22,1002.7727272727273,7
20221129_154915_045733_1.wav,5817000,5937000,6641,120000,27.32,3.16,30.479999999999997,120000,6,0,0.0,120000,16777.0,7,2396.714285714286,3
20211019_120823_045733_2.wav,18264000,18384000,6461,120000,32.36,0.0,32.36,120000,0,0,0.0,120000,0.0,0,,0
20210127_103244_024879_1.wav,49860000,49980000,5461,120000,9.780000000000001,0.0,9.780000000000001,120000,3,0,0.0,120000,1232.0,3,410.6666666666667,0
20190307_091344_022872.wav,49225000,49345000,3951,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20210318_114509_043298.wav,49225000,49345000,5961,120000,5.26,0.0,5.26,120000,0,0,0.0,120000,0.0,0,,0
20230131_124242_043302_2.wav,7296000,7416000,7251,120000,53.93,7.79,61.72,120000,3,0,0.0,120000,3214.0,3,1071.3333333333333,5
20181218_132113_024879.wav,6837000,6957000,3131,120000,270.96000000000004,38.75,309.71000000000004,120000,3,2,2406.0,120000,6872.0,6,1145.3333333333333,10
20190307_091344_022872.wav,48958000,49078000,3951,120000,0.0,0.0,0.0,120000,1,0,0.0,120000,397.0,1,397.0,0
20230321_124603_024879_1.wav,5817000,5937000,7291,120000,37.13,0.0,37.13,120000,1,0,0.0,120000,3868.0,3,1289.3333333333333,1
20230321_124603_024879_1.wav,9384000,9504000,7291,120000,79.74,8.3,88.03999999999999,120000,2,1,7467.0,120000,75703.0,12,6308.583333333333,19
20230321_124603_024879_1.wav,1639000,1759000,7291,120000,143.56,42.089999999999996,185.64999999999998,120000,11,0,0.0,120000,13108.0,11,1191.6363636363637,11
20190828_145547_024884_2.wav,1639000,1759000,5061,120000,211.75,47.39,259.14,120000,11,0,0.0,120000,12743.0,11,1158.4545454545455,13
20230308_094400_045733_2.wav,1639000,1759000,7121,120000,21.869999999999997,26.34,48.21,120000,18,6,8128.0,120000,27210.0,25,1088.4,18
20180530_181655_022873.wav,18264000,18384000,3321,120000,38.0,0.0,38.0,120000,12,1,2018.0,120000,60574.0,17,3563.176470588235,9
20230301_083834_024880_2.wav,6837000,6957000,6921,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20221018_135301_043300_4.wav,18264000,18384000,7201,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20200414_130512_024879_2.wav,2072000,2192000,3941,120000,35.79,3.63,39.42,120000,12,1,3085.0,120000,20039.0,13,1541.4615384615386,6
20210624_093317_024883_2.wav,36581000,36701000,5851,120000,3.37,38.1,41.47,120000,5,5,15020.0,120000,22988.0,12,1915.6666666666667,4
20230228_124411_043305_2.wav,49225000,49345000,7141,120000,0.0,0.0,0.0,120000,0,0,0.0,120000,0.0,0,,0
20190819_210318_025481_2.wav,2202000,2322000,3362,120000,30.67,1.49,32.16,120000,4,4,9206.0,120000,20312.0,9,2256.8888888888887,5
20190819_210318_025481_2.wav,28611000,28731000,3362,120000,49.080000000000005,11.08,60.16000000000001,120000,10,0,0.0,120000,26351.0,13,2027.0,12
20180530_181655_022873.wav,2202000,2322000,3321,120000,46.32,7.72,54.040000000000006,120000,10,0,0.0,120000,14344.0,11,1304.0,9
20230131_124242_043302_2.wav,6837000,6957000,7251,120000,8.29,0.0,8.29,120000,12,4,21073.0,120000,42165.0,18,2342.5,3
20191004_125707_025480_2.wav,12906000,13026000,4001,120000,136.51999999999998,30.730000000000004,167.25000000000003,120000,5,1,768.0,120000,6930.0,8,866.25,9
20180530_181655_022873.wav,15408000,15528000,3321,120000,32.22,4.57,36.79,120000,7,1,3915.0,120000,90070.0,15,6004.666666666667,11
20230110_120835_024882_2.wav,6837000,6957000,7231,120000,24.680000000000003,157.06,181.74,120000,12,2,1455.0,120000,11544.0,14,824.5714285714286,18
20220726_115556_024883_2.wav,36581000,36701000,7111,120000,59.74,165.95999999999998,225.7,120000,18,3,3558.0,120000,34501.0,26,1326.9615384615386,28
20230131_124242_043302_2.wav,36581000,36701000,7251,120000,53.97,0.0,53.97,120000,10,0,0.0,120000,20132.0,12,1677.6666666666667,7
20191004_125707_025480_2.wav,3897000,4017000,4001,120000,32.92,16.3,49.22,120000,2,0,0.0,120000,57424.0,11,5220.363636363636,11
20210624_093317_024883_2.wav,6837000,6957000,5851,120000,147.52,10.61,158.13,120000,5,1,1262.0,120000,5641.0,6,940.1666666666666,10
20201210_142957_025480_2.wav,14868000,14988000,5901,120000,44.199999999999996,0.0,44.199999999999996,120000,2,0,0.0,120000,2314.0,2,1157.0,3
20230308_093128_024882_2.wav,28611000,28731000,6761,120000,20.79,0.0,20.79,120000,5,0,0.0,120000,7163.0,5,1432.6,2
20190618_135122_024883.wav,7296000,7416000,5011,120000,8.86,6.62,15.479999999999999,120000,0,0,0.0,120000,0.0,0,,0
20220731_113759_045737_2.wav,14868000,14988000,7131,120000,9.08,8.280000000000001,17.36,120000,1,0,0.0,120000,174.0,1,174.0,1
