segment_onset,segment_offset,speaker_type,vcm_type
13011,14513,FEM,NA
13011,14567,NA,NA
16511,17993,NA,NA
16659,17012,CHI,N
16662,17597,OCH,NA
33197,33511,NA,NA
33305,33457,OCH,NA
59884,61170,NA,NA
60011,60524,FEM,NA
72036,72137,NA,NA
73492,73991,NA,NA
79993,80503,NA,NA
79993,80511,OCH,NA
80833,81010,OCH,NA
85011,85510,NA,NA
85119,85394,CHI,N
90992,91404,NA,NA
94011,96512,NA,NA
94272,96511,CHI,N
101294,101993,NA,NA
109991,111545,CHI,N
109991,112299,NA,NA
115803,116485,NA,NA
119323,122052,NA,NA
119350,122011,CHI,N
123533,129875,NA,NA
123738,124619,CHI,C
124511,126624,FEM,NA
126011,129990,MAL,NA
126887,126993,FEM,NA
134251,135890,CHI,C
134251,138748,NA,NA
135609,135756,FEM,NA
135992,138267,FEM,NA
143679,144801,NA,NA
143686,144773,CHI,N
147628,151492,NA,NA
147631,151492,CHI,N
152700,160371,NA,NA
153281,155589,FEM,NA
155561,160386,CHI,Y
164594,165011,FEM,NA
164600,165029,NA,NA
166193,166762,NA,NA
166624,166739,MAL,NA
166992,167139,NA,NA
166992,169511,MAL,NA
167343,172866,NA,NA
169417,172643,FEM,NA
174656,178134,NA,NA
174788,178055,FEM,NA
179638,179992,NA,NA
184336,187576,NA,NA
184493,184739,OCH,NA
185348,187567,FEM,NA
199511,201963,FEM,NA
199511,202241,NA,NA
200181,201511,MAL,NA
201639,201852,MAL,NA
202088,202230,MAL,NA
204331,204859,FEM,NA
204331,204984,NA,NA
210951,211616,NA,NA
210992,211583,CHI,N
229640,233012,NA,NA
229979,233211,MAL,NA
235513,237133,MAL,NA
236009,236242,NA,NA
247047,247160,MAL,NA
247492,249149,MAL,NA
247992,248512,NA,NA
250984,251404,NA,NA
254492,254794,NA,NA
254571,254696,FEM,NA
254986,255388,NA,NA
255013,255129,MAL,NA
257536,258022,MAL,NA
264259,265626,MAL,NA
268140,269423,MAL,NA
269963,270511,NA,NA
270076,270493,OCH,NA
272481,278311,MAL,NA
273868,276112,NA,NA
277013,277796,NA,NA
280687,281377,NA,NA
280689,282378,MAL,NA
282493,290757,MAL,NA
282742,290029,NA,NA
291880,294491,MAL,NA
292533,294249,NA,NA
295010,297988,MAL,NA
295633,297798,NA,NA
298613,303991,MAL,NA
298655,303635,NA,NA
304825,307137,MAL,NA
305011,306580,NA,NA
307765,312512,MAL,NA
308323,312160,NA,NA
318492,321322,MAL,NA
319181,320634,NA,NA
320806,321550,NA,NA
321823,324012,NA,NA
321887,324010,FEM,NA
325011,327341,NA,NA
325023,327186,FEM,NA
326197,326437,MAL,NA
331339,332991,MAL,NA
331579,332735,NA,NA
333725,334726,NA,NA
334280,337272,MAL,NA
335991,336445,NA,NA
338168,338846,MAL,NA
342993,344518,MAL,NA
343545,344023,NA,NA
345085,346614,NA,NA
345492,345622,CHI,N
345796,346493,CHI,N
350052,351925,MAL,NA
350209,351969,NA,NA
352100,352416,NA,NA
353511,354972,MAL,NA
365349,365477,NA,NA
371827,374206,FEM,NA
371839,374249,NA,NA
374510,376493,MAL,NA
375329,376443,NA,NA
392248,393433,MAL,NA
392830,392987,NA,NA
416991,417366,CHI,N
417007,417375,NA,NA
421011,424011,FEM,NA
421011,424492,NA,NA
430476,431510,NA,NA
430780,431305,FEM,NA
436430,437056,NA,NA
438375,438964,NA,NA
438492,438774,CHI,N
442658,446578,NA,NA
442785,443686,FEM,NA
443510,444111,OCH,NA
444511,446549,FEM,NA
444690,445011,OCH,NA
445233,445510,OCH,NA
492009,493052,MAL,NA
492451,492772,NA,NA
513454,513859,MAL,NA
617190,617673,NA,NA
617228,617510,CHI,N
702763,703792,MAL,NA
703104,703676,NA,NA
727874,727985,NA,NA
743418,743659,MAL,NA
765393,765511,NA,NA
767877,768326,NA,NA
771512,771762,NA,NA
778931,779510,NA,NA
779110,779301,CHI,N
780265,780495,NA,NA
813993,814395,CHI,N
813993,814493,NA,NA
828529,828644,NA,NA
829816,829932,NA,NA
834492,834980,CHI,N
834492,835010,NA,NA
838431,838752,CHI,N
838492,838750,NA,NA
843742,844736,FEM,NA
843765,844737,NA,NA
845497,846864,NA,NA
845513,845969,FEM,NA
846523,846761,FEM,NA
848492,848757,NA,NA
873011,873500,NA,NA
933010,934858,NA,NA
933085,933196,FEM,NA
933404,934633,FEM,NA
935781,936561,NA,NA
938199,939510,NA,NA
938204,939492,FEM,NA
940984,942493,NA,NA
943432,949011,NA,NA
943549,943723,OCH,NA
943577,944549,CHI,N
944953,946333,CHI,N
945992,946851,FEM,NA
946991,949013,FEM,NA
959882,961035,NA,NA
959884,961025,CHI,N
971998,972472,NA,NA
987839,989992,NA,NA
987891,988991,FEM,NA
994493,997404,NA,NA
994560,994828,FEM,NA
995345,996511,CHI,N
996199,997370,FEM,NA
1018666,1019808,NA,NA
1025286,1026511,CHI,N
1025364,1028324,NA,NA
1026896,1027991,FEM,NA
1027011,1027269,MAL,NA
1029319,1030510,NA,NA
1029387,1030430,FEM,NA
1033417,1036746,NA,NA
1033452,1034011,CHI,N
1034512,1034922,FEM,NA
1035448,1036639,CHI,N
1036920,1038062,NA,NA
1036996,1038030,FEM,NA
1039510,1042193,NA,NA
1040011,1042161,CHI,N
1053106,1053992,CHI,N
1053137,1053993,NA,NA
1059991,1060361,FEM,NA
1059998,1061373,NA,NA
1060590,1060713,FEM,NA
1060928,1061353,FEM,NA
1071546,1072143,NA,NA
1071546,1072159,CHI,N
1091360,1092261,NA,NA
1091406,1092089,CHI,N
1094528,1095163,NA,NA
1094531,1095083,CHI,N
1129461,1130011,NA,NA
1159529,1160329,NA,NA
1159579,1159714,FEM,NA
1203746,1203938,CHI,N
1203749,1204016,NA,NA
1216991,1218012,CHI,N
1217003,1219797,NA,NA
1218481,1219544,OCH,NA
1237494,1237815,FEM,NA
1237511,1237827,NA,NA
1237930,1238858,FEM,NA
1237992,1238873,NA,NA
1241511,1241992,CHI,N
1241517,1241991,NA,NA
1256160,1256511,NA,NA
1256168,1256495,CHI,N
1262723,1263347,MAL,NA
1262733,1268081,NA,NA
1263392,1264847,FEM,NA
1265131,1266493,FEM,NA
1267512,1267696,FEM,NA
1268472,1271153,NA,NA
1268492,1271145,FEM,NA
1296915,1297511,CHI,N
1296992,1297510,NA,NA
1319163,1319765,NA,NA
1319198,1319704,FEM,NA
1339492,1340616,NA,NA
1339511,1340512,FEM,NA
1340012,1340604,MAL,NA
1349512,1350923,MAL,NA
1349676,1350511,NA,NA
1362882,1364136,MAL,NA
1363009,1363752,NA,NA
1374578,1375537,MAL,NA
1375010,1375304,NA,NA
1376011,1376743,NA,NA
1376079,1376692,FEM,NA
1385011,1385507,CHI,N
1385011,1385507,NA,NA
1388510,1391011,FEM,NA
1388510,1391492,NA,NA
1393595,1396138,NA,NA
1393651,1396138,FEM,NA
1400907,1402822,MAL,NA
1401006,1401735,NA,NA
1402064,1402309,NA,NA
1403151,1404655,MAL,NA
1404010,1404380,NA,NA
1405304,1406038,NA,NA
1405396,1405583,FEM,NA
1406012,1409552,MAL,NA
1408084,1410146,NA,NA
1409493,1410109,CHI,N
1421017,1421120,MAL,NA
1421650,1421913,MAL,NA
1422031,1422527,MAL,NA
1436493,1444163,MAL,NA
1436603,1438312,NA,NA
1438587,1442460,NA,NA
1443099,1446250,NA,NA
1443628,1445030,FEM,NA
1445055,1447134,MAL,NA
1449512,1452767,FEM,NA
1449586,1452888,NA,NA
1453859,1456335,NA,NA
1454011,1456282,FEM,NA
1457013,1457993,NA,NA
1457020,1458000,FEM,NA
1458692,1461925,MAL,NA
1458751,1461512,NA,NA
1464958,1466831,MAL,NA
1464991,1466565,NA,NA
1465169,1465493,FEM,NA
1465766,1466011,FEM,NA
1466281,1466492,FEM,NA
1467011,1471711,MAL,NA
1467153,1471937,NA,NA
1470074,1471787,FEM,NA
1480127,1483013,NA,NA
1480297,1481274,CHI,N
1481558,1481936,MAL,NA
1482071,1482989,MAL,NA
1490776,1493373,MAL,NA
1490900,1493161,NA,NA
1493530,1493916,MAL,NA
1494511,1497491,NA,NA
1494512,1497938,MAL,NA
1498011,1513426,NA,NA
1498311,1498792,CHI,N
1498937,1501492,FEM,NA
1500645,1513511,MAL,NA
1515407,1516259,NA,NA
1515491,1515764,MAL,NA
1515956,1516137,MAL,NA
1516325,1531855,MAL,NA
1516825,1522637,NA,NA
1523011,1524545,NA,NA
1525117,1532512,NA,NA
1531886,1532445,FEM,NA
1534027,1536629,MAL,NA
1534697,1535991,NA,NA
1536803,1536916,MAL,NA
1538690,1539537,NA,NA
1538799,1539511,FEM,NA
1541754,1543511,MAL,NA
1541977,1552510,NA,NA
1543011,1547010,FEM,NA
1547066,1547326,MAL,NA
1547978,1549011,FEM,NA
1548011,1551860,MAL,NA
1552060,1552529,MAL,NA
1553062,1556113,MAL,NA
