segment_onset,segment_offset,speaker_type,vcm_type
15491,17664,NA,NA
15500,17608,CHI,N
37992,39992,NA,NA
38023,38511,CHI,N
39054,39798,FEM,NA
55416,56747,CHI,N
55434,56803,NA,NA
58362,59039,NA,NA
58442,59011,NA,J
75511,77993,NA,NA
75580,77890,FEM,NA
96522,97860,NA,NA
96709,97610,CHI,N
99492,101347,NA,NA
99542,101300,CHI,N
111986,113368,NA,NA
111993,113323,CHI,N
120476,123000,NA,NA
120493,122785,CHI,C
121146,121251,FEM,NA
131492,133335,NA,NA
131500,133331,CHI,N
172992,175343,CHI,N
172992,175348,NA,NA
204490,206674,NA,NA
204545,205401,CHI,N
205674,206695,CHI,N
217568,217895,NA,NA
223641,224740,NA,NA
223646,224675,CHI,C
226511,227721,FEM,NA
226511,227723,NA,NA
254772,255889,NA,NA
255160,255511,CHI,N
274772,275010,NA,NA
287493,288641,CHI,C
287499,288684,NA,NA
302992,303719,NA,NA
303046,303718,CHI,N
303170,303386,MAL,NA
317000,317120,OCH,NA
342608,343087,NA,NA
342633,342992,CHI,N
343492,344359,NA,NA
343767,343907,CHI,N
344591,344908,NA,NA
347758,347993,NA,NA
392214,393792,NA,NA
392248,392467,OCH,NA
392573,392701,OCH,NA
393010,393206,OCH,NA
393343,393512,OCH,NA
397992,399011,NA,NA
398809,398969,OCH,NA
409992,410130,NA,NA
415137,419084,OCH,NA
415493,416040,NA,NA
417366,418019,NA,NA
418129,418993,NA,NA
421490,421779,OCH,NA
422194,422839,OCH,NA
436492,439516,NA,NA
437658,439769,OCH,NA
437967,438288,FEM,NA
440130,441780,OCH,NA
446491,447512,NA,NA
446546,447511,OCH,NA
448011,448239,OCH,NA
448011,448244,NA,NA
451199,451302,OCH,NA
453737,453946,NA,NA
454202,454992,NA,NA
529964,532148,NA,NA
529986,531010,FEM,NA
531714,532023,OCH,NA
538670,538906,NA,NA
543011,545821,NA,NA
543512,545512,FEM,NA
559551,562011,CHI,N
559553,562012,NA,NA
584992,587142,NA,NA
587631,589094,NA,NA
587851,589275,OCH,NA
606084,606992,NA,NA
606138,606992,OCH,NA
621721,623034,MAL,NA
630239,632799,NA,NA
630507,632625,CHI,N
633925,634433,NA,NA
635696,636317,NA,NA
646571,647003,NA,NA
657890,658746,OCH,NA
657966,658688,NA,NA
663353,663491,NA,NA
671552,672159,NA,NA
682847,683011,NA,NA
717716,718011,NA,NA
750992,751699,NA,NA
751012,751690,FEM,NA
759139,760867,CHI,N
759166,760894,NA,NA
762298,763992,CHI,N
762306,763992,NA,NA
775011,776491,CHI,N
775011,776619,NA,NA
777617,777749,OCH,NA
783493,787011,NA,NA
783992,787006,CHI,N
793992,796792,NA,NA
794252,794463,MAL,NA
795072,796520,CHI,N
836511,838249,NA,NA
836992,837453,FEM,NA
844702,845512,NA,NA
849992,852010,NA,NA
850011,851992,FEM,NA
852206,852464,NA,NA
884309,885991,CHI,N
884339,886011,NA,NA
1064991,1065602,MAL,NA
1067177,1067700,MAL,NA
1121894,1125340,CHI,N
1121966,1125491,NA,NA
1126027,1126646,MAL,NA
1133195,1135492,NA,NA
1133266,1135492,CHI,N
1137562,1139236,CHI,C
1137637,1139228,NA,NA
1146806,1147449,NA,NA
1151715,1151880,FEM,NA
1151992,1153011,FEM,NA
1151992,1153426,NA,NA
1154512,1155305,OCH,NA
1154701,1154816,NA,NA
1154954,1155788,NA,NA
1162492,1164394,NA,NA
1164512,1171993,NA,NA
1167011,1168604,OCH,NA
1169993,1171512,FEM,NA
1172092,1173693,MAL,NA
1172510,1174014,NA,NA
1177067,1179030,NA,NA
1177688,1177794,FEM,NA
1178012,1178179,FEM,NA
1184741,1191010,NA,NA
1185585,1185690,FEM,NA
1185992,1187511,OCH,NA
1189011,1189320,FEM,NA
1189492,1189769,FEM,NA
1189963,1190316,FEM,NA
1190638,1190992,FEM,NA
1192511,1194841,CHI,N
1192511,1195049,NA,NA
1195192,1195477,NA,NA
1200005,1200992,NA,NA
1200199,1200601,FEM,NA
1200734,1200969,FEM,NA
1211011,1212992,NA,NA
1211510,1212992,FEM,NA
1214254,1215511,NA,NA
1214342,1215054,FEM,NA
1215309,1215410,FEM,NA
1219688,1222896,NA,NA
1219911,1222657,CHI,C
1225992,1227992,NA,NA
1226011,1227624,FEM,NA
1230512,1232512,NA,NA
1230618,1232511,CHI,N
1236011,1237992,FEM,NA
1236011,1237992,NA,NA
1239011,1239180,NA,NA
1239396,1240491,NA,NA
1239492,1239900,FEM,NA
1284537,1286012,CHI,Y
1284604,1286011,NA,NA
1287887,1288788,OCH,NA
1288006,1292010,NA,NA
1289993,1291993,CHI,N
1304613,1306348,NA,NA
1304937,1306162,FEM,NA
1308312,1308493,NA,NA
1310315,1311511,NA,NA
1310359,1311280,CHI,N
1311670,1311992,NA,NA
1313493,1314369,NA,NA
1313656,1314324,CHI,N
1318069,1318567,NA,NA
1318103,1318385,OCH,NA
1333432,1334240,NA,NA
1334566,1336059,NA,NA
1334991,1336084,CHI,C
1355727,1356011,NA,NA
1401921,1404717,CHI,N
1401980,1405011,NA,NA
1403877,1404549,OCH,NA
1424950,1425893,NA,NA
1425011,1425883,FEM,NA
1430057,1431120,NA,NA
1430303,1430409,MAL,NA
1432261,1432369,MAL,NA
1432492,1432944,MAL,NA
1435845,1436387,OCH,NA
1435948,1436323,NA,NA
1438091,1439164,NA,NA
1438115,1438993,CHI,C
1465511,1466684,NA,NA
1465604,1466564,CHI,C
1483817,1484350,NA,NA
1512716,1512885,MAL,NA
1538011,1539010,NA,NA
1538512,1539010,FEM,NA
1543205,1545011,NA,NA
1543516,1544164,OCH,NA
1544314,1544493,OCH,NA
1560511,1562038,OCH,NA
1579802,1579993,OCH,NA
1657010,1659511,NA,NA
1657061,1659418,CHI,N
1658529,1658632,OCH,NA
1719041,1719152,OCH,NA
1726010,1727122,OCH,NA
1726491,1727492,NA,NA
1727236,1727430,OCH,NA
1735548,1740909,NA,NA
1735658,1740012,FEM,NA
1749644,1749818,NA,NA
1751460,1753203,NA,NA
1751502,1753088,CHI,N
1762238,1762344,FEM,NA
1762246,1762349,NA,NA
1768510,1771510,CHI,N
