segment_onset,segment_offset,speaker_type,vcm_type
4133,5993,NA,NA
4393,5816,FEM,NA
5047,5224,MAL,NA
12493,14140,NA,NA
13046,13627,OCH,NA
13110,13798,FEM,NA
13147,13930,CHI,N
32491,40491,NA,NA
32493,35181,FEM,NA
35706,37471,FEM,NA
37493,38011,OCH,NA
38841,39038,OCH,NA
38991,39597,FEM,NA
39022,39221,CHI,N
39272,39512,OCH,NA
40492,41106,MAL,NA
43492,48711,NA,NA
43991,47820,FEM,NA
46855,47025,MAL,NA
47746,48597,MAL,NA
47977,48510,FEM,NA
51545,53013,NA,NA
51551,53011,CHI,C
56084,58124,MAL,NA
56492,60753,NA,NA
57669,57789,FEM,NA
58296,59243,CHI,N
59574,60511,MAL,NA
62492,63015,NA,NA
65998,68993,NA,NA
66012,68673,CHI,N
71894,73853,NA,NA
71948,73644,FEM,NA
75855,76569,NA,NA
96992,98511,MAL,NA
97492,98344,NA,NA
102992,104749,MAL,NA
103169,108512,NA,NA
104625,105955,CHI,N
106982,107492,FEM,NA
106993,108493,MAL,NA
112371,113070,MAL,NA
112492,113985,NA,NA
112992,113512,FEM,NA
116492,116934,NA,NA
116503,116652,CHI,N
119288,120012,FEM,NA
119328,120011,NA,NA
121951,122788,NA,NA
121993,122511,CHI,N
124013,126492,MAL,NA
124168,126188,NA,NA
127700,128814,NA,NA
127712,128806,FEM,NA
157012,159491,MAL,NA
157511,159123,NA,NA
158510,158817,FEM,NA
159729,161327,MAL,NA
160162,161510,NA,NA
162493,165104,NA,NA
163887,164992,FEM,NA
165826,171872,NA,NA
165993,166493,CHI,N
166074,168492,MAL,NA
168662,171720,FEM,NA
168872,169012,MAL,NA
172748,173803,NA,NA
172932,173511,FEM,NA
175011,175315,NA,NA
175492,181493,NA,NA
175895,177252,FEM,NA
176992,181417,CHI,N
177992,178491,MAL,NA
184511,184749,NA,NA
186454,187419,NA,NA
186492,187194,CHI,N
187981,190799,NA,NA
187993,190220,CHI,N
191109,191992,NA,NA
192491,194958,NA,NA
192858,194181,CHI,N
205553,205656,NA,NA
205662,206777,CHI,N
205855,206992,NA,NA
208275,210803,NA,NA
208384,209299,FEM,NA
208983,210492,MAL,NA
209464,210679,FEM,NA
212993,215381,CHI,C
212993,221992,NA,NA
215804,217421,FEM,NA
217991,221926,CHI,N
222706,223401,NA,NA
222917,223330,FEM,NA
224222,224993,NA,NA
224309,224992,CHI,N
225511,231655,NA,NA
225590,229205,CHI,C
227463,227649,MAL,NA
229785,231167,MAL,NA
230146,230311,FEM,NA
230636,231434,FEM,NA
232374,235386,NA,NA
232391,234735,CHI,N
235011,235301,CHI,N
235511,240258,NA,NA
235757,238194,CHI,N
238825,240258,FEM,NA
242480,243611,MAL,NA
242698,243824,NA,NA
245511,246010,NA,NA
248493,248994,NA,NA
263410,263511,MAL,NA
270992,272453,MAL,NA
271009,274492,NA,NA
272754,274204,CHI,N
276281,282520,NA,NA
276691,276988,MAL,NA
278210,279901,CHI,N
280046,280286,CHI,N
280400,280511,FEM,NA
280506,282511,CHI,N
287720,289033,NA,NA
287884,288753,FEM,NA
288701,288878,OCH,NA
290507,292674,NA,NA
290589,290800,OCH,NA
290977,291104,OCH,NA
291492,291867,OCH,NA
291522,291765,CHI,N
291998,292320,CHI,N
292147,292512,OCH,NA
294492,295992,NA,NA
294624,295913,FEM,NA
297120,301492,NA,NA
297122,301292,CHI,N
309678,311799,CHI,N
309759,311971,NA,NA
342011,343619,FEM,NA
342011,343621,NA,NA
345433,347601,NA,NA
345492,347446,FEM,NA
348310,350774,NA,NA
348492,350657,FEM,NA
355760,356511,NA,NA
364181,365599,NA,NA
364492,365363,MAL,NA
364510,365502,FEM,NA
367691,374244,NA,NA
367991,370029,FEM,NA
370340,372007,CHI,N
371721,375020,MAL,NA
381011,382493,NA,NA
381292,382261,CHI,N
383648,384097,FEM,NA
383655,384148,NA,NA
392501,393993,NA,NA
392529,393992,FEM,NA
396617,397201,NA,NA
396649,397012,FEM,NA
405992,407946,MAL,NA
405992,409510,NA,NA
406666,406889,FEM,NA
407182,409264,FEM,NA
409492,410952,MAL,NA
409732,410755,NA,NA
414901,416361,NA,NA
414912,416265,FEM,NA
419513,420011,NA,NA
419534,420010,FEM,NA
421745,423024,NA,NA
