segment_onset,segment_offset,speaker_type,vcm_type
121475,122012,NA,NA
136375,136491,NA,NA
160264,160446,OCH,NA
175110,176133,NA,NA
175210,176126,OCH,NA
175301,175615,CHI,N
222266,223338,NA,NA
222455,223027,FEM,NA
240584,240687,MAL,NA
246011,248490,MAL,NA
246581,247511,NA,NA
291511,292436,NA,NA
315993,318492,NA,NA
316511,318205,FEM,NA
374436,376512,NA,NA
374492,376515,CHI,N
416316,416439,NA,NA
443991,444735,NA,NA
444059,445628,MAL,NA
444980,445356,NA,NA
457233,457385,OCH,NA
464010,465865,OCH,NA
464992,465510,NA,NA
479230,479762,OCH,NA
480011,480511,OCH,NA
480252,480397,NA,NA
480992,482993,OCH,NA
481233,481493,NA,NA
483978,484992,NA,NA
483992,484917,FEM,NA
535143,536010,OCH,NA
535481,535641,NA,NA
536605,538304,MAL,NA
536774,537999,NA,NA
605991,606992,FEM,NA
605991,607010,NA,NA
614977,616013,NA,NA
614993,615992,CHI,N
656512,656647,NA,NA
661115,661216,NA,NA
661483,662992,NA,NA
661993,662865,OCH,NA
671568,672511,OCH,NA
671993,672511,NA,NA
684992,687511,NA,NA
715519,717468,NA,NA
718073,720147,NA,NA
718492,719368,CHI,N
718829,719011,OCH,NA
722996,726219,MAL,NA
723074,723298,NA,NA
723406,725875,NA,NA
728492,728819,OCH,NA
743246,744451,NA,NA
752011,752205,MAL,NA
755396,757492,NA,NA
755492,757011,FEM,NA
770992,774011,NA,NA
771152,773346,FEM,NA
774139,775629,NA,NA
774176,774708,OCH,NA
779585,780400,NA,NA
782992,783250,NA,NA
783800,785012,NA,NA
787492,788081,NA,NA
788493,791512,NA,NA
796492,799933,NA,NA
797642,797844,FEM,NA
797992,799222,FEM,NA
806320,809196,NA,NA
806328,806672,MAL,NA
807654,807929,OCH,NA
807992,809011,CHI,N
811991,812435,NA,NA
823011,823311,NA,NA
823458,824011,NA,NA
825952,826840,NA,NA
826011,826511,OCH,NA
833083,833731,NA,NA
836033,836188,OCH,NA
836765,836991,OCH,NA
836781,838442,NA,NA
841847,842428,NA,NA
862937,863992,NA,NA
862993,863511,FEM,NA
876169,876280,NA,NA
878229,879992,CHI,N
878229,879992,NA,NA
897510,898064,MAL,NA
918964,919457,MAL,NA
922987,923512,OCH,NA
922992,923259,NA,NA
923363,923572,NA,NA
934492,935012,NA,NA
940108,940511,MAL,NA
940874,940989,MAL,NA
948372,949962,MAL,NA
948567,949510,NA,NA
957074,957304,MAL,NA
957086,957201,NA,NA
965417,968993,NA,NA
965491,968510,FEM,NA
969492,970528,MAL,NA
978510,979571,NA,NA
988828,988985,MAL,NA
991236,992969,NA,NA
1004010,1004968,NA,NA
1009193,1009493,NA,NA
1017510,1017628,NA,NA
1018511,1020011,NA,NA
1020153,1020511,NA,NA
1031068,1031802,NA,NA
1031299,1031512,OCH,NA
1034512,1034721,NA,NA
1034848,1035322,NA,NA
1038363,1040511,NA,NA
1038401,1040139,FEM,NA
1045492,1045843,OCH,NA
1045492,1046815,NA,NA
1047404,1048017,NA,NA
1052492,1053010,NA,NA
1054011,1056080,NA,NA
1054991,1055511,FEM,NA
1056313,1058326,NA,NA
1058511,1059284,MAL,NA
1058511,1059522,NA,NA
1059797,1061157,MAL,NA
1059949,1060087,NA,NA
1060852,1061011,NA,NA
1065221,1065493,NA,NA
1070493,1072391,FEM,NA
1070493,1072493,NA,NA
1078348,1078993,MAL,NA
1078491,1079343,NA,NA
1139493,1140215,NA,NA
1182549,1183499,NA,NA
1197992,1200304,NA,NA
1198311,1199921,MAL,NA
1200786,1203010,NA,NA
1200992,1202410,FEM,NA
1208036,1208222,NA,NA
1213988,1214486,NA,NA
1223314,1225391,NA,NA
1223512,1224170,FEM,NA
1235081,1235206,NA,NA
1236403,1237247,MAL,NA
1236458,1237288,NA,NA
1246617,1246944,OCH,NA
1246762,1246904,NA,NA
1254493,1255397,NA,NA
1254511,1255331,FEM,NA
1269010,1271253,NA,NA
1269049,1269159,FEM,NA
1269493,1271012,FEM,NA
1272672,1275041,MAL,NA
1273452,1274512,NA,NA
1287625,1288825,OCH,NA
1287671,1288682,NA,NA
1337609,1338996,NA,NA
1337690,1338674,FEM,NA
1351510,1351954,MAL,NA
1352363,1352766,MAL,NA
1364992,1366518,FEM,NA
1364992,1366761,NA,NA
1375993,1377314,MAL,NA
1376011,1377128,NA,NA
1381529,1384558,MAL,NA
1388510,1390775,FEM,NA
1388510,1392606,NA,NA
1393492,1397989,MAL,NA
1394346,1394510,NA,NA
1396634,1397513,NA,NA
1401229,1402491,NA,NA
1406553,1406683,MAL,NA
1406992,1408031,MAL,NA
1407706,1407907,NA,NA
1408821,1413011,NA,NA
1409010,1412010,FEM,NA
1418011,1418160,NA,NA
1418491,1419085,NA,NA
1422579,1423612,NA,NA
1423162,1423373,MAL,NA
1424019,1424210,MAL,NA
1424331,1424456,MAL,NA
1428511,1429900,MAL,NA
1430261,1431010,MAL,NA
1432961,1434492,NA,NA
1432991,1434010,FEM,NA
1436037,1436196,NA,NA
1437991,1438129,MAL,NA
1438415,1438739,MAL,NA
1440673,1444492,NA,NA
1440992,1444492,FEM,NA
1444664,1444792,NA,NA
1447092,1447813,NA,NA
1447379,1447728,FEM,NA
1447943,1449511,NA,NA
1450011,1450492,NA,NA
1451059,1451270,NA,NA
1451454,1451646,NA,NA
1452128,1453799,NA,NA
1452182,1453544,OCH,NA
1454571,1455013,NA,NA
1455627,1457529,NA,NA
1455904,1457490,FEM,NA
1458992,1461795,NA,NA
1459011,1461011,FEM,NA
1461341,1461518,OCH,NA
1477492,1478496,NA,NA
1479511,1480923,NA,NA
1487796,1491495,NA,NA
1488011,1488283,FEM,NA
1489511,1492491,MAL,NA
1496588,1496740,NA,NA
1498903,1501053,MAL,NA
1501581,1501886,MAL,NA
1505510,1507150,NA,NA
1505513,1507011,FEM,NA
1508092,1509552,NA,NA
1508244,1508511,MAL,NA
1508826,1509511,MAL,NA
1512204,1512763,MAL,NA
1512564,1512702,NA,NA
1516580,1516896,NA,NA
1536668,1538178,MAL,NA
1538544,1540188,MAL,NA
1539525,1539667,NA,NA
1541492,1542010,NA,NA
1543971,1545140,MAL,NA
1545492,1547127,MAL,NA
1545991,1547010,NA,NA
1548467,1550511,NA,NA
1548492,1550478,FEM,NA
1555794,1556293,MAL,NA
1556449,1556977,MAL,NA
1556530,1556673,NA,NA
1559031,1559232,MAL,NA
1559397,1560011,MAL,NA
1563492,1564010,NA,NA
1574492,1575688,MAL,NA
1607509,1609011,MAL,NA
1608177,1608881,NA,NA
1608992,1609864,NA,NA
1610228,1612493,NA,NA
1610493,1611938,FEM,NA
1613993,1614525,NA,NA
1642521,1644349,MAL,NA
1643011,1643586,NA,NA
1648077,1649766,MAL,NA
1648345,1649710,NA,NA
1656101,1656256,OCH,NA
1656624,1657010,OCH,NA
1662491,1664605,NA,NA
1662525,1663139,MAL,NA
1664989,1668192,NA,NA
1666492,1668228,MAL,NA
1670029,1673065,NA,NA
1670477,1671748,MAL,NA
1673958,1675011,MAL,NA
1678011,1678141,NA,NA
1686162,1686280,MAL,NA
1686162,1686283,NA,NA
1693511,1694159,MAL,NA
1694285,1695503,MAL,NA
1694987,1695390,NA,NA
1696683,1697383,MAL,NA
1720783,1721465,MAL,NA
1726584,1726813,NA,NA
1731743,1732011,NA,NA
1736591,1737720,MAL,NA
1736993,1737715,NA,NA
1739716,1740344,NA,NA
1740781,1745275,MAL,NA
1740791,1742694,NA,NA
1748491,1748990,MAL,NA
1756083,1756878,MAL,NA
1759992,1762012,MAL,NA
1760608,1761715,NA,NA
1763492,1764612,MAL,NA
1765758,1765923,MAL,NA
1771516,1772512,MAL,NA
1773829,1775341,MAL,NA
1773991,1775206,NA,NA
1775837,1778989,MAL,NA
1777570,1777717,NA,NA
1780226,1780481,MAL,NA
1783824,1784492,NA,NA
1785011,1786511,MAL,NA
1790011,1791715,MAL,NA
1790493,1790783,NA,NA
1791863,1791991,MAL,NA
1794123,1794278,MAL,NA
1794729,1795716,MAL,NA
1794928,1795537,NA,NA
1807993,1809044,FEM,NA
1807993,1809230,NA,NA
1810046,1810173,NA,NA
1822492,1823250,MAL,NA
1823366,1823494,MAL,NA
1831493,1833012,MAL,NA
1862992,1863512,OCH,NA
1863022,1863341,NA,NA
1870992,1872992,NA,NA
1871245,1871400,FEM,NA
1875083,1878011,NA,NA
1875989,1877243,FEM,NA
1880970,1882492,NA,NA
1880992,1882011,FEM,NA
1881328,1881510,OCH,NA
1885493,1887975,NA,NA
1887040,1887534,OCH,NA
1889492,1890699,OCH,NA
1889497,1892165,NA,NA
1890493,1890836,FEM,NA
1890805,1892012,OCH,NA
1913510,1914728,NA,NA
1924552,1924734,NA,NA
1977040,1978402,MAL,NA
1977274,1978511,NA,NA
1992011,1992921,NA,NA
2033492,2033958,OCH,NA
2047992,2048532,NA,NA
2048006,2048185,FEM,NA
2051691,2053520,NA,NA
2051782,2052651,FEM,NA
2055011,2055349,NA,NA
2055783,2057010,NA,NA
2060193,2060341,OCH,NA
2062144,2062622,NA,NA
2062992,2063149,NA,NA
2063269,2063374,NA,NA
2075441,2076575,FEM,NA
2075487,2076547,NA,NA
2076803,2077815,FEM,NA
2076884,2077993,NA,NA
2083128,2084471,NA,NA
2083234,2084493,FEM,NA
2086756,2087011,NA,NA
2113378,2113493,NA,NA
2113992,2114655,NA,NA
2114006,2115012,MAL,NA
2117661,2118771,NA,NA
2117991,2118492,FEM,NA
2119714,2120750,NA,NA
2119922,2120369,FEM,NA
2149991,2153018,NA,NA
2153768,2155526,NA,NA
2154600,2154802,FEM,NA
2154992,2155480,FEM,NA
2155904,2157510,NA,NA
2155908,2157511,FEM,NA
2159580,2160215,NA,NA
2162013,2163135,NA,NA
2163934,2164295,NA,NA
2166222,2166991,NA,NA
2175010,2175273,NA,NA
2175491,2176605,NA,NA
2177332,2180057,NA,NA
2177538,2177724,FEM,NA
2177859,2177986,MAL,NA
2178708,2179788,MAL,NA
2180255,2181264,NA,NA
2181630,2184511,NA,NA
2188492,2191511,OCH,NA
2188688,2191582,NA,NA
2193492,2193787,NA,NA
2196754,2197711,OCH,NA
2196769,2197694,NA,NA
2203991,2207010,NA,NA
2204515,2204637,MAL,NA
2205176,2207010,MAL,NA
2209505,2211503,MAL,NA
2209511,2210513,NA,NA
2211182,2211493,NA,NA
2218992,2219913,NA,NA
2219515,2219797,MAL,NA
2231545,2231747,NA,NA
2232306,2232556,NA,NA
2237951,2238626,NA,NA
2238872,2238992,NA,NA
2243567,2244841,NA,NA
2243579,2244526,FEM,NA
2247205,2247478,NA,NA
2249512,2251011,NA,NA
2249736,2250993,FEM,NA
