segment_onset,segment_offset,speaker_type,vcm_type
1664125,1664511,NA,NA
1664135,1664476,OCH,NA
2631874,2632316,MAL,NA
2631882,2632068,NA,NA
2690511,2691010,NA,NA
2690577,2690987,FEM,NA
2979158,2979511,NA,NA
4462089,4464511,NA,NA
4462493,4464283,CHI,N
4482317,4483510,FEM,NA
4482343,4483516,NA,NA
4486511,4489511,NA,NA
4487493,4488991,FEM,NA
4489648,4490718,NA,NA
4494992,4497436,NA,NA
4495319,4496630,FEM,NA
4502512,4504012,NA,NA
4503106,4503872,FEM,NA
4518610,4518868,NA,NA
4522012,4522294,MAL,NA
4524932,4525666,NA,NA
4524957,4525620,CHI,N
4529010,4529243,NA,NA
4529036,4529245,CHI,N
4529630,4529792,NA,NA
4539402,4542517,NA,NA
4539446,4541992,FEM,NA
4541992,4542324,OCH,NA
4543320,4545583,NA,NA
4543992,4544993,FEM,NA
4600589,4601598,NA,NA
4600706,4601511,OCH,NA
4600810,4601510,CHI,N
4623379,4632454,NA,NA
4623492,4631226,FEM,NA
4631342,4632010,FEM,NA
4633619,4633850,NA,NA
4635011,4638492,NA,NA
4635419,4637010,CHI,N
4635492,4637127,OCH,NA
4637557,4638418,FEM,NA
4639511,4646025,NA,NA
4639769,4641151,CHI,N
4640011,4641103,OCH,NA
4641293,4646011,FEM,NA
4654511,4656791,NA,NA
4654962,4656106,FEM,NA
4655510,4656425,MAL,NA
4682075,4687492,NA,NA
4682305,4683490,MAL,NA
4682370,4684921,FEM,NA
4685384,4686491,CHI,N
4685511,4689107,OCH,NA
4688511,4691643,NA,NA
4689011,4691564,FEM,NA
4697946,4698682,MAL,NA
4698481,4698613,NA,NA
4698992,4703734,NA,NA
4700033,4701010,OCH,NA
4700111,4701206,CHI,N
4700992,4703594,FEM,NA
4704011,4704590,NA,NA
4704154,4704491,FEM,NA
4704907,4710511,NA,NA
4705393,4707415,MAL,NA
4708449,4710012,FEM,NA
4709456,4709903,MAL,NA
4711625,4712352,NA,NA
4711993,4712354,MAL,NA
4712938,4714921,NA,NA
4713140,4713461,CHI,N
4713798,4714718,FEM,NA
4715496,4730493,NA,NA
4715511,4720214,FEM,NA
4720378,4721590,OCH,NA
4722011,4723010,FEM,NA
4723491,4725312,CHI,N
4724641,4724762,OCH,NA
4725510,4726818,FEM,NA
4726747,4727969,OCH,NA
4727855,4730493,FEM,NA
4730719,4736349,NA,NA
4731492,4732307,OCH,NA
4732700,4734094,FEM,NA
4734123,4734791,OCH,NA
4734904,4736178,FEM,NA
4736980,4739515,NA,NA
4737059,4737699,FEM,NA
4737837,4738220,OCH,NA
4738011,4738240,CHI,N
4739021,4739294,MAL,NA
4744189,4747459,NA,NA
4744492,4744632,FEM,NA
4744627,4744991,CHI,N
4744992,4745412,OCH,NA
4745299,4745491,FEM,NA
4746116,4746838,FEM,NA
4746175,4747012,MAL,NA
4747773,4758968,NA,NA
4747877,4748510,OCH,NA
4747992,4748510,CHI,N
4748902,4750011,MAL,NA
4749511,4750031,FEM,NA
4750819,4751774,CHI,N
4751970,4753492,FEM,NA
4754108,4754359,MAL,NA
4755328,4756511,OCH,NA
4755993,4756511,CHI,N
4756992,4758511,FEM,NA
4757462,4757828,MAL,NA
4758105,4758216,MAL,NA
4759452,4760260,NA,NA
4760466,4768077,NA,NA
4760625,4761511,CHI,N
4760993,4761511,OCH,NA
4762056,4763249,MAL,NA
4762500,4763906,FEM,NA
4764013,4764992,CHI,N
4764493,4764797,OCH,NA
4765606,4767511,MAL,NA
4766511,4768013,FEM,NA
4770011,4770293,FEM,NA
4770011,4773756,NA,NA
4770416,4773769,FEM,NA
4775315,4775939,OCH,NA
4775387,4777512,NA,NA
4778475,4778991,NA,NA
4778531,4778852,OCH,NA
4780011,4780173,NA,NA
4780492,4781201,NA,NA
4780510,4781161,FEM,NA
4785991,4786416,NA,NA
4787409,4791511,NA,NA
4789493,4790991,FEM,NA
4790573,4791435,MAL,NA
4793492,4795505,NA,NA
4793649,4795318,CHI,N
4793708,4794985,OCH,NA
4796493,4797011,FEM,NA
4796493,4797011,NA,NA
4803440,4806390,NA,NA
4803511,4804512,OCH,NA
4803825,4804316,FEM,NA
4805595,4806020,MAL,NA
4806660,4806905,NA,NA
4809993,4812887,NA,NA
4810492,4812537,FEM,NA
4813405,4817011,NA,NA
4813521,4814010,OCH,NA
4815140,4815601,FEM,NA
4815953,4816404,OCH,NA
4817087,4817492,MAL,NA
4818992,4820011,OCH,NA
4818992,4828005,NA,NA
4819325,4820030,CHI,N
4820011,4822530,FEM,NA
4822961,4823992,CHI,N
4823992,4827023,FEM,NA
4826555,4827795,OCH,NA
4831083,4834011,NA,NA
4831260,4833550,OCH,NA
4831334,4833624,CHI,N
4836740,4837992,NA,NA
4836817,4837875,OCH,NA
4840334,4842011,NA,NA
