segment_onset,segment_offset,speaker_type,vcm_type
11942,12992,NA,NA
21946,23520,NA,NA
22645,23512,FEM,NA
25993,32743,MAL,NA
26492,29833,NA,NA
27493,28026,FEM,NA
28409,28531,FEM,NA
28699,28809,FEM,NA
30505,33991,NA,NA
32697,33991,FEM,NA
32948,33135,MAL,NA
35492,36493,FEM,NA
35492,38511,NA,NA
36001,37511,CHI,N
39531,52324,NA,NA
40314,41510,CHI,N
40993,43506,FEM,NA
43455,44012,CHI,N
44167,46492,FEM,NA
46533,46714,OCH,NA
47453,48606,OCH,NA
49655,50014,FEM,NA
50492,51432,CHI,N
51416,52081,FEM,NA
52674,53411,NA,NA
53011,53219,FEM,NA
55011,56493,OCH,NA
55011,60511,NA,NA
56012,56456,CHI,N
56511,57783,FEM,NA
57674,58227,CHI,N
57993,60256,FEM,NA
60985,68628,NA,NA
61217,62010,FEM,NA
61773,61989,MAL,NA
62512,63511,MAL,NA
64074,66308,CHI,Y
66719,68352,CHI,N
70129,71060,MAL,NA
70556,70681,NA,NA
70991,82012,NA,NA
71513,75467,CHI,Y
72055,72576,OCH,NA
72790,73494,FEM,NA
73808,74491,OCH,NA
76344,76897,CHI,N
77336,77788,MAL,NA
77993,78567,FEM,NA
78513,82138,OCH,NA
78558,79511,CHI,N
82472,82990,OCH,NA
82490,83366,NA,NA
83492,123001,NA,NA
83678,84512,FEM,NA
84878,88511,CHI,Y
84993,87011,OCH,NA
87806,87916,OCH,NA
89011,89688,FEM,NA
90275,90420,OCH,NA
91461,95081,FEM,NA
92328,93511,MAL,NA
95705,95847,MAL,NA
95924,98011,CHI,Y
97511,100493,OCH,NA
100492,103492,FEM,NA
103759,105492,FEM,NA
105742,108474,OCH,NA
105956,107986,CHI,N
109110,109750,OCH,NA
109159,109672,CHI,Y
110263,113878,OCH,NA
110356,111993,CHI,Y
114510,117112,FEM,NA
117367,118511,OCH,NA
117492,121539,CHI,Y
119789,121993,OCH,NA
121650,121868,CHI,N
124256,125493,CHI,N
124269,125511,NA,NA
131397,146956,NA,NA
131446,138480,CHI,Y
133390,133641,MAL,NA
135569,136077,MAL,NA
138267,139511,FEM,NA
139511,143512,CHI,Y
142493,146742,OCH,NA
146492,146716,CHI,N
148579,149573,NA,NA
148784,149263,CHI,N
150896,152492,NA,NA
150901,152308,FEM,NA
153215,158623,NA,NA
153360,154200,CHI,C
153492,155127,FEM,NA
155377,156503,CHI,N
156475,158402,FEM,NA
157780,158011,CHI,N
159044,159250,NA,NA
160449,162540,NA,NA
160532,161097,CHI,N
161453,162511,FEM,NA
164903,166315,NA,NA
164992,165993,FEM,NA
166975,168511,NA,NA
167098,168421,FEM,NA
171011,177658,NA,NA
171025,174012,CHI,N
174309,174493,CHI,N
174712,175638,FEM,NA
175601,177456,OCH,NA
175812,177511,CHI,Y
179297,184474,NA,NA
179363,184328,CHI,Y
181884,182465,OCH,NA
186990,192512,NA,NA
187010,192184,CHI,Y
211035,211992,NA,NA
211128,211693,FEM,NA
279992,280655,NA,NA
280039,280225,CHI,N
281991,282992,CHI,N
281991,283010,NA,NA
299773,300450,NA,NA
299978,300918,MAL,NA
303505,303665,OCH,NA
303510,303662,NA,NA
304079,304565,NA,NA
345880,345986,NA,NA
