segment_onset,segment_offset,speaker_type,vcm_type
4492,5992,FEM,NA
4492,6011,NA,NA
10945,12244,OCH,NA
11011,13552,NA,NA
12493,13511,FEM,NA
15992,17312,CHI,N
15992,23174,NA,NA
17437,18993,FEM,NA
19011,20992,CHI,N
21492,23394,OCH,NA
25031,26179,NA,NA
25186,26053,FEM,NA
27824,30512,NA,NA
27992,30491,FEM,NA
32987,36492,NA,NA
33075,33229,OCH,NA
33510,36370,FEM,NA
37002,40634,NA,NA
37851,37993,OCH,NA
38151,40510,FEM,NA
41459,42492,NA,NA
41681,41988,FEM,NA
43507,43652,OCH,NA
45510,47491,NA,NA
45563,45993,OCH,NA
46511,46776,FEM,NA
48011,61926,NA,NA
48011,50751,OCH,NA
49511,52327,CHI,N
51243,51346,FEM,NA
51457,52464,FEM,NA
52723,58214,FEM,NA
52993,53477,CHI,N
57637,57826,MAL,NA
58727,61854,FEM,NA
62512,65992,NA,NA
62748,65779,FEM,NA
66857,69992,NA,NA
66977,69993,FEM,NA
67789,67917,MAL,NA
72011,74093,CHI,N
72011,74316,NA,NA
75374,77951,NA,NA
75376,76493,FEM,NA
76076,77696,CHI,C
78562,97020,NA,NA
78639,82790,FEM,NA
82014,84687,CHI,N
84993,86483,FEM,NA
85492,88011,CHI,C
87703,95012,FEM,NA
92588,92914,CHI,N
94993,97011,CHI,C
98832,100685,NA,NA
98992,99547,CHI,N
99824,100511,FEM,NA
102511,107879,NA,NA
102548,103993,FEM,NA
105452,106902,FEM,NA
105842,106453,MAL,NA
106959,107511,CHI,N
110012,112720,NA,NA
110342,112514,FEM,NA
111491,111607,MAL,NA
115493,116514,NA,NA
115707,116396,CHI,N
119011,122492,NA,NA
119024,121010,CHI,C
122875,124001,NA,NA
123059,123332,CHI,N
131011,131980,NA,NA
131174,131883,CHI,N
133485,135199,NA,NA
133491,134954,FEM,NA
136267,146082,NA,NA
136340,137992,CHI,N
138557,146011,CHI,N
146829,152480,NA,NA
148993,149992,CHI,N
150068,151492,FEM,NA
151181,152138,CHI,C
151797,152011,OCH,NA
153492,159540,NA,NA
153821,154493,FEM,NA
153993,154332,OCH,NA
154011,156671,CHI,C
156992,158006,FEM,NA
157511,159511,MAL,NA
158158,158492,FEM,NA
160512,165617,NA,NA
160645,162938,CHI,N
163510,165484,CHI,C
167820,174992,NA,NA
168094,171992,CHI,C
172039,174992,FEM,NA
176401,180453,NA,NA
176545,177330,FEM,NA
176600,178205,CHI,N
178823,180011,FEM,NA
179493,180011,CHI,C
181610,182948,NA,NA
181992,182492,FEM,NA
181992,182760,CHI,N
183511,185511,NA,NA
183597,185393,CHI,C
186384,186841,NA,NA
187491,190728,NA,NA
187512,189053,CHI,C
189697,190510,FEM,NA
190056,190284,OCH,NA
194010,195568,CHI,N
194010,195880,NA,NA
196661,198494,NA,NA
196896,197600,CHI,N
197915,198133,CHI,N
203011,206173,CHI,C
203011,206197,NA,NA
211337,214083,NA,NA
211484,212510,FEM,NA
211513,214048,CHI,C
212838,212993,FEM,NA
220492,228511,NA,NA
220511,227818,CHI,C
220720,220966,FEM,NA
228170,232988,MAL,NA
229993,235005,NA,NA
232011,234562,FEM,NA
236591,242492,NA,NA
236599,237983,OCH,NA
238493,242450,FEM,NA
240999,241519,MAL,NA
245697,247493,MAL,NA
245734,247374,NA,NA
251753,252992,NA,NA
251910,252840,FEM,NA
254077,255012,MAL,NA
254203,254331,NA,NA
254659,254951,NA,NA
260378,273011,NA,NA
260493,262511,CHI,C
262867,266566,CHI,N
266510,269011,FEM,NA
269205,270511,OCH,NA
269511,270853,CHI,N
271009,273010,FEM,NA
278492,294511,NA,NA
278492,281116,FEM,NA
280550,282327,CHI,N
281283,286872,FEM,NA
286492,290800,CHI,C
290976,292012,FEM,NA
291512,291784,MAL,NA
291992,293511,MAL,NA
293438,294493,CHI,N
298492,300993,NA,NA
298627,298992,FEM,NA
298991,300992,CHI,N
301941,303578,NA,NA
302012,302579,CHI,N
302086,302483,OCH,NA
302724,303011,OCH,NA
302773,303011,CHI,N
304769,306492,NA,NA
304825,306437,CHI,N
307731,308347,NA,NA
309496,311285,NA,NA
309604,310768,CHI,N
312010,316413,NA,NA
312525,313991,FEM,NA
312709,312822,CHI,N
314012,314323,CHI,N
315114,316012,CHI,N
315691,315953,OCH,NA
317927,319486,MAL,NA
317960,328760,NA,NA
319631,322491,FEM,NA
322616,324145,CHI,N
324493,327512,FEM,NA
326492,329314,MAL,NA
331823,344250,NA,NA
331881,334173,CHI,N
334646,337992,CHI,N
338992,339513,FEM,NA
339112,339363,CHI,N
339471,340797,CHI,C
339606,340011,OCH,NA
340257,340436,OCH,NA
340818,344201,FEM,NA
351007,356088,NA,NA
351159,351859,CHI,N
352072,352992,CHI,N
352485,353573,FEM,NA
353514,356094,CHI,N
358339,359068,NA,NA
361036,371993,NA,NA
361042,363011,OCH,NA
361947,366910,CHI,C
366820,369328,FEM,NA
369598,370011,CHI,N
369961,370395,MAL,NA
374190,388188,NA,NA
374492,377179,FEM,NA
375811,376029,MAL,NA
377423,378547,FEM,NA
377841,378259,OCH,NA
378655,378766,MAL,NA
378962,379100,MAL,NA
379551,380309,CHI,N
379553,380125,OCH,NA
381011,383456,FEM,NA
382921,384492,OCH,NA
383010,383180,CHI,N
383353,385049,CHI,C
