segment_onset,segment_offset,speaker_type,vcm_type
773,1536,NA,NA
813,1424,CHI,N
2712,2992,NA,NA
3259,3492,NA,NA
14995,16510,CHI,N
15010,16510,NA,NA
33991,36375,NA,NA
34003,36011,CHI,N
37511,38485,NA,NA
37559,38467,CHI,N
40787,44493,CHI,N
40824,45227,NA,NA
43492,43858,OCH,NA
43991,44823,OCH,NA
45914,49493,NA,NA
46133,49439,CHI,Y
46259,46510,OCH,NA
54493,56992,CHI,N
54493,56992,NA,NA
58278,65514,NA,NA
58364,65511,CHI,Y
66992,73492,CHI,C
66992,73492,NA,NA
74650,87510,NA,NA
74679,87492,CHI,N
76597,76803,OCH,NA
80062,80214,OCH,NA
80352,80511,OCH,NA
89492,90224,NA,NA
89593,89753,CHI,N
91319,94760,NA,NA
91468,94568,CHI,N
96792,98513,NA,NA
96830,98492,CHI,Y
100511,105644,CHI,N
100511,105688,NA,NA
103422,103721,OCH,NA
109308,111176,NA,NA
109326,111086,CHI,N
112011,114365,CHI,N
112011,114492,NA,NA
115283,116284,NA,NA
115309,116318,CHI,N
128512,131511,CHI,N
128512,131511,NA,NA
143306,145630,NA,NA
143319,145511,CHI,C
147477,149789,NA,NA
147486,149673,CHI,C
150944,151821,NA,NA
150964,151818,CHI,N
155847,157992,NA,NA
155856,157829,CHI,N
161011,164732,NA,NA
161026,164808,CHI,C
171347,176453,CHI,C
171381,176455,NA,NA
176762,183932,CHI,C
176826,184011,NA,NA
189277,190991,CHI,N
189339,190991,NA,NA
192011,193332,CHI,N
192011,193386,NA,NA
195492,196992,CHI,N
195492,197011,NA,NA
201047,202098,NA,NA
201329,201491,NA,J
203232,204150,NA,NA
203291,204104,CHI,N
208293,216557,CHI,Y
208320,221660,NA,NA
210414,213490,OCH,NA
214993,215492,FEM,NA
217348,221477,CHI,Y
217517,219512,OCH,NA
222510,226062,NA,NA
222544,224431,CHI,N
224837,226010,CHI,N
226992,229289,CHI,N
226992,231761,NA,NA
229993,231579,CHI,N
230155,230898,OCH,NA
231113,231397,OCH,NA
232635,234358,NA,NA
232674,234252,CHI,N
235992,238511,CHI,C
235992,238992,NA,NA
238012,241512,OCH,NA
239141,255950,NA,NA
240011,255944,CHI,Y
247166,249488,OCH,NA
251574,251868,OCH,NA
252428,253194,OCH,NA
258513,266044,CHI,Y
258530,268491,NA,NA
261539,263692,OCH,NA
265866,265981,MAL,NA
266510,268186,FEM,NA
270493,281992,NA,NA
270992,276991,CHI,Y
274406,275236,FEM,NA
277369,278010,FEM,NA
277987,281939,CHI,Y
295491,296542,CHI,N
295491,296642,NA,NA
374235,375492,NA,NA
374316,375426,CHI,N
450163,450627,NA,NA
459862,460669,NA,NA
459864,460585,CHI,N
471857,472993,NA,NA
471923,472969,CHI,N
474247,479502,NA,NA
474395,475863,CHI,C
474491,474840,OCH,NA
476283,479196,CHI,N
483428,485772,CHI,N
483445,485848,NA,NA
487510,489491,NA,NA
487704,489181,FEM,NA
495371,496768,NA,NA
495437,496584,CHI,N
497954,502301,NA,NA
497971,501653,CHI,Y
499492,502131,OCH,NA
507803,513696,NA,NA
508012,513493,FEM,NA
510082,510387,CHI,N
512511,512945,MAL,NA
514126,516522,MAL,NA
514382,517011,NA,NA
515511,516758,FEM,NA
526750,533696,NA,NA
526856,532551,FEM,NA
527349,527562,MAL,NA
532705,533684,CHI,N
545189,545494,NA,NA
548454,549342,CHI,N
548459,549991,NA,NA
549361,549906,FEM,NA
550525,552013,NA,NA
550576,551329,CHI,N
557258,568552,NA,NA
557258,562434,CHI,N
562565,568510,CHI,N
563993,564373,FEM,NA
565502,566218,FEM,NA
569511,571523,NA,NA
569590,571510,CHI,N
573333,574992,CHI,C
573369,575011,NA,NA
579493,583000,NA,NA
580201,582888,CHI,N
584511,586793,NA,NA
584682,586651,CHI,N
589012,591408,CHI,N
589012,591511,NA,NA
595939,598011,NA,NA
595991,597992,CHI,N
617382,619829,NA,NA
617424,619527,CHI,N
621511,626751,CHI,N
621511,626867,NA,NA
631319,632011,NA,NA
631383,631805,CHI,N
633992,635104,NA,NA
633999,635109,CHI,N
639993,644053,CHI,C
639993,644193,NA,NA
644747,646998,CHI,C
644775,655167,NA,NA
647241,647492,FEM,NA
647501,655012,CHI,Y
647953,649527,OCH,NA
650012,651993,OCH,NA
652011,652755,FEM,NA
652374,652475,OCH,NA
655498,660512,NA,NA
655577,660493,CHI,Y
656011,658971,OCH,NA
670992,672140,CHI,N
670992,672140,NA,NA
680884,682011,CHI,N
680906,682020,NA,NA
682182,682621,NA,NA
682192,682563,CHI,N
692471,697910,NA,NA
692479,697511,FEM,NA
696014,696164,MAL,NA
696462,697512,MAL,NA
705993,709090,CHI,C
705993,710993,NA,NA
708949,710878,FEM,NA
711624,717021,NA,NA
711651,717011,FEM,NA
715492,715939,CHI,N
718966,719609,NA,NA
718991,719511,CHI,N
720510,720689,NA,NA
721015,722512,NA,NA
721207,722515,CHI,N
725488,726992,NA,NA
725492,726980,CHI,N
730392,732010,CHI,N
730428,731969,NA,NA
735011,738526,CHI,C
735011,739591,NA,NA
738627,739223,OCH,NA
747917,749863,NA,NA
748011,749839,CHI,Y
748325,748511,OCH,NA
752510,754010,NA,NA
752797,753992,CHI,N
765124,767456,CHI,C
765173,767463,NA,NA
769490,771844,NA,NA
769492,771576,CHI,N
772011,773992,NA,NA
772187,773866,CHI,N
774741,777942,NA,NA
775109,775318,MAL,NA
776179,776380,MAL,NA
776500,776660,CHI,N
776787,777511,CHI,N
779804,781861,NA,NA
779905,781707,CHI,C
785406,787186,NA,NA
785460,787068,CHI,N
790012,792612,CHI,C
790012,792651,NA,NA
793010,795950,CHI,N
793010,796010,NA,NA
797266,797553,NA,NA
797992,813993,NA,NA
798010,813780,CHI,N
802180,802296,MAL,NA
802680,803507,OCH,NA
808066,808491,OCH,NA
827894,829011,CHI,N
827899,829092,NA,NA
831840,834216,CHI,N
831840,834327,NA,NA
842432,844698,NA,NA
842493,844224,CHI,C
845011,846096,FEM,NA
845011,846197,NA,NA
847717,852511,NA,NA
847756,852010,CHI,N
854818,855410,NA,NA
855986,858492,NA,NA
855993,858450,CHI,N
865202,867480,NA,NA
