segment_onset,segment_offset,speaker_type,vcm_type
1623,2873,NA,NA
2332,2541,MAL,NA
2992,4825,NA,NA
3294,4843,FEM,NA
13492,14511,NA,NA
14028,14511,MAL,NA
22037,22511,NA,NA
22084,22511,FEM,NA
24506,25552,NA,NA
24511,24833,FEM,NA
25031,25179,FEM,NA
35716,35878,NA,NA
35729,35874,FEM,NA
41283,44891,NA,NA
41322,44493,FEM,NA
44192,44695,MAL,NA
46562,49512,NA,NA
47596,49511,CHI,N
52593,53261,NA,NA
52758,52964,FEM,NA
54329,55023,NA,NA
55382,55510,NA,NA
55424,55991,MAL,NA
62490,63627,NA,NA
62772,63194,FEM,NA
64579,66044,NA,NA
64682,66013,FEM,NA
73708,73973,NA,NA
73725,73862,OCH,NA
76992,77491,NA,NA
85566,87011,FEM,NA
85803,92796,NA,NA
87510,90343,CHI,N
91376,92751,FEM,NA
100305,101596,NA,NA
100340,101531,FEM,NA
101913,103366,FEM,NA
101945,103432,NA,NA
104510,105700,NA,NA
104600,105511,FEM,NA
104885,104993,CHI,N
110460,111648,FEM,NA
110464,112415,NA,NA
111456,112018,CHI,N
117462,121004,NA,NA
117464,119492,FEM,NA
119931,120977,FEM,NA
129011,130572,FEM,NA
129011,130675,NA,NA
139479,141215,NA,NA
139492,141058,FEM,NA
151116,152056,FEM,NA
151148,152493,NA,NA
155638,155932,NA,NA
166469,171606,NA,NA
166492,170900,FEM,NA
170011,170262,MAL,NA
170512,170856,CHI,N
172511,173895,NA,NA
172997,173510,FEM,NA
175092,175428,NA,NA
180568,182021,NA,NA
180633,181824,FEM,NA
189559,190107,NA,NA
199549,199743,NA,NA
254011,257786,NA,NA
254016,255511,CHI,N
255806,257750,FEM,NA
268145,268491,NA,NA
272899,274700,NA,NA
273512,274582,FEM,NA
275010,276093,NA,NA
275493,275898,OCH,NA
276887,278693,NA,NA
276991,278633,OCH,NA
280989,293637,NA,NA
281011,284992,CHI,N
283510,285564,OCH,NA
285697,287427,OCH,NA
286190,287456,FEM,NA
287877,289624,OCH,NA
287933,288492,CHI,N
289011,289342,FEM,NA
289734,291130,OCH,NA
290010,293454,FEM,NA
292748,296493,OCH,NA
294482,296085,NA,NA
296511,296707,NA,NA
296992,304140,NA,NA
297012,299493,FEM,NA
300213,300937,OCH,NA
300491,302010,FEM,NA
302510,302620,OCH,NA
302847,303083,OCH,NA
303451,304133,OCH,NA
304977,306769,NA,NA
305083,306492,FEM,NA
307260,311011,NA,NA
307493,308511,OCH,NA
307511,309011,FEM,NA
309511,313002,OCH,NA
311511,313011,NA,NA
325200,327566,NA,NA
325318,327512,CHI,N
325603,325856,OCH,NA
343992,345492,NA,NA
344280,345392,OCH,NA
346714,347510,OCH,NA
347011,347421,NA,NA
349010,350556,OCH,NA
351371,351901,OCH,NA
351479,352011,NA,NA
353012,355132,NA,NA
353261,355011,OCH,NA
353992,354454,FEM,NA
360138,369628,NA,NA
360511,362511,OCH,NA
362011,368253,CHI,N
368398,369211,CHI,N
368479,369547,OCH,NA
374993,381883,NA,NA
376726,380992,CHI,N
380290,381512,OCH,NA
386993,388011,FEM,NA
386993,395579,NA,NA
389435,392567,CHI,N
389510,390511,OCH,NA
393407,393512,CHI,N
393992,395511,CHI,Y
399477,407972,NA,NA
399502,407612,CHI,Y
400012,400321,OCH,NA
403026,403225,OCH,NA
403621,403815,OCH,NA
408488,422511,NA,NA
409011,411851,CHI,C
410511,412511,OCH,NA
412012,415493,CHI,Y
415599,416262,CHI,N
416625,422511,CHI,Y
417074,417665,FEM,NA
423174,436493,NA,NA
423239,423511,CHI,N
423618,424492,CHI,Y
423858,425286,OCH,NA
426011,426755,CHI,N
427272,436285,CHI,Y
437159,438492,NA,NA
437285,438367,CHI,Y
439221,440237,NA,NA
439339,439702,CHI,N
440834,510853,NA,NA
440947,469037,CHI,Y
441075,442511,OCH,NA
454123,458139,OCH,NA
467859,468011,FEM,NA
468175,468281,FEM,NA
469193,474504,CHI,Y
469545,469962,MAL,NA
471052,471874,FEM,NA
474922,477499,CHI,C
476069,477510,OCH,NA
477730,477873,OCH,NA
478992,481511,CHI,C
481447,482082,FEM,NA
481827,484822,OCH,NA
484512,486945,MAL,NA
485183,485676,CHI,N
487551,488812,CHI,N
487728,488499,OCH,NA
489036,490011,FEM,NA
490180,490492,FEM,NA
490443,493011,CHI,Y
493285,493493,FEM,NA
493513,494596,MAL,NA
494512,496507,CHI,Y
494709,494834,MAL,NA
495992,498279,OCH,NA
499566,501881,MAL,NA
501915,508430,FEM,NA
504181,504287,MAL,NA
506491,506771,MAL,NA
507074,507511,MAL,NA
509510,510715,CHI,N
511436,516993,NA,NA
511606,512281,MAL,NA
511976,513642,CHI,N
513655,516011,FEM,NA
513734,515108,MAL,NA
515246,516991,MAL,NA
518511,521511,NA,NA
518834,521412,FEM,NA
524011,526492,NA,NA
524352,526181,FEM,NA
525184,525316,MAL,NA
525493,526043,MAL,NA
528324,532639,FEM,NA
528324,533002,NA,NA
531993,533323,MAL,NA
539011,540435,MAL,NA
539349,539852,NA,NA
540577,540807,MAL,NA
545010,551409,NA,NA
545024,548993,FEM,NA
548011,551420,MAL,NA
549263,549499,FEM,NA
563510,564043,NA,NA
563623,563799,OCH,NA
572415,572992,NA,NA
579663,579992,NA,NA
581992,583247,MAL,NA
582010,583019,NA,NA
587442,587683,FEM,NA
587451,587998,NA,NA
587807,587993,FEM,NA
588492,589346,NA,NA
588492,589358,FEM,NA
594280,595969,NA,NA
594493,595511,FEM,NA
599493,601493,FEM,NA
599493,601511,NA,NA
607510,608136,NA,NA
608511,617510,NA,NA
608992,612159,FEM,NA
612426,617492,FEM,NA
614010,615011,MAL,NA
615080,615986,CHI,N
618962,629512,NA,NA
619304,622515,CHI,C
624275,626472,MAL,NA
626594,627890,FEM,NA
628098,628496,FEM,NA
631557,632104,NA,NA
631692,631820,FEM,NA
632845,642227,NA,NA
633147,634384,FEM,NA
633293,633485,MAL,NA
633769,635870,CHI,Y
635070,635877,FEM,NA
635987,637992,CHI,N
638511,638992,FEM,NA
639655,641449,CHI,N
639993,641888,OCH,NA
646135,652561,NA,NA
646491,647510,CHI,N
647673,647992,CHI,N
648304,650359,FEM,NA
650012,652520,CHI,Y
654510,700017,NA,NA
654991,657151,CHI,N
655187,655541,OCH,NA
655962,656365,OCH,NA
656930,657060,OCH,NA
657443,658030,MAL,NA
658182,660492,CHI,C
659011,660012,OCH,NA
660185,661449,FEM,NA
660871,664692,CHI,Y
664511,670493,FEM,NA
667492,667862,OCH,NA
667492,668511,CHI,N
670012,677550,CHI,N
673199,673511,FEM,NA
674312,674422,MAL,NA
674585,674701,OCH,NA
674855,674985,MAL,NA
675035,676010,OCH,NA
676991,682367,FEM,NA
681617,688455,CHI,Y
682992,684492,OCH,NA
684992,685675,FEM,NA
685886,685992,FEM,NA
686203,686492,FEM,NA
687955,688076,OCH,NA
688993,690264,FEM,NA
690510,692383,CHI,Y
691527,691691,FEM,NA
691867,695512,FEM,NA
695512,697883,CHI,N
699163,699337,FEM,NA
701084,704540,NA,NA
701212,702493,FEM,NA
701511,704986,MAL,NA
707528,708515,NA,NA
707624,708669,MAL,NA
710989,712052,NA,NA
710993,711970,FEM,NA
712511,712840,NA,NA
712955,715993,NA,NA
714012,715511,FEM,NA
714270,714408,OCH,NA
714815,715642,OCH,NA
716217,738991,NA,NA
716492,722491,OCH,NA
718107,718974,FEM,NA
720362,720485,FEM,NA
722491,722744,FEM,NA
723732,727011,OCH,NA
725443,726758,CHI,N
727010,731850,FEM,NA
730510,730680,OCH,NA
731992,733511,MAL,NA
733992,735399,FEM,NA
736487,737889,OCH,NA
736931,737798,FEM,NA
737144,738349,CHI,N
739822,750111,NA,NA
739992,742360,FEM,NA
741992,742108,OCH,NA
742399,743492,OCH,NA
743992,745992,FEM,NA
745332,746029,OCH,NA
747179,750046,FEM,NA
757028,757209,OCH,NA
760492,763118,NA,NA
760804,762492,FEM,NA
766493,769492,NA,NA
766511,769010,FEM,NA
769824,772644,OCH,NA
771010,771346,NA,NA
772011,773125,NA,NA
776660,779510,NA,NA
776993,777307,FEM,NA
777511,779511,FEM,NA
781264,781542,NA,NA
783069,784387,NA,NA
783501,784385,MAL,NA
788986,789820,NA,NA
789102,789612,FEM,NA
790493,791635,NA,NA
792511,797992,NA,NA
792514,795582,FEM,NA
796011,797985,FEM,NA
799357,801492,NA,NA
799397,801196,FEM,NA
802907,804492,MAL,NA
803491,804163,NA,NA
806510,809510,NA,NA
806898,810492,MAL,NA
806993,807720,FEM,NA
810500,815687,NA,NA
810741,811527,MAL,NA
810992,813010,FEM,NA
811753,812150,MAL,NA
812307,812491,MAL,NA
812911,815992,MAL,NA
819924,834011,NA,NA
821316,828619,CHI,Y
827985,828338,OCH,NA
828510,829511,OCH,NA
828730,828867,CHI,N
828993,829864,CHI,N
831311,831510,CHI,N
831862,833011,CHI,N
832493,832993,FEM,NA
832607,833225,MAL,NA
833100,833841,FEM,NA
839992,861395,NA,NA
840070,842108,FEM,NA
843097,845547,CHI,N
846330,846757,FEM,NA
846570,848021,CHI,C
848381,850511,FEM,NA
849126,849511,CHI,N
851983,854492,FEM,NA
854169,854431,MAL,NA
855510,856641,FEM,NA
856798,861268,FEM,NA
857859,858011,MAL,NA
865460,866138,NA,NA
865492,866076,CHI,N
866914,870512,NA,NA
867034,867608,CHI,N
867120,867307,OCH,NA
867491,868510,OCH,NA
876617,878296,NA,NA
877166,877536,FEM,NA
879488,882190,NA,NA
879512,882011,FEM,NA
892011,893349,NA,NA
892742,893007,FEM,NA
895492,897932,NA,NA
895833,897494,MAL,NA
899513,899680,FEM,NA
899549,899676,NA,NA
900885,907925,NA,NA
900992,901993,CHI,N
902011,906010,FEM,NA
905622,905818,MAL,NA
906689,908012,MAL,NA
908796,908897,MAL,NA
910011,913816,NA,NA
910492,913011,FEM,NA
911115,912511,MAL,NA
912696,912846,MAL,NA
914011,915493,NA,NA
914492,915272,CHI,N
916340,916492,NA,NA
917011,927511,NA,NA
917129,918511,CHI,N
918010,918211,OCH,NA
919492,919662,OCH,NA
919566,922565,CHI,C
919858,920012,OCH,NA
923493,926993,FEM,NA
931481,937492,NA,NA
931498,932511,FEM,NA
932511,932717,MAL,NA
932918,935512,MAL,NA
935511,937492,FEM,NA
935616,935748,MAL,NA
938167,941414,NA,NA
938301,940512,FEM,NA
939038,940602,MAL,NA
942935,943487,MAL,NA
943102,943823,NA,NA
949247,951491,NA,NA
954077,957661,NA,NA
955073,956118,OCH,NA
956186,957374,MAL,NA
959111,959273,OCH,NA
959209,959319,NA,NA
959492,970630,NA,NA
960370,970512,FEM,NA
963514,965309,MAL,NA
971367,977012,NA,NA
971477,974415,CHI,C
974486,976278,MAL,NA
977284,977409,OCH,NA
978013,978155,OCH,NA
978013,982812,NA,NA
978583,979250,CHI,N
979511,980011,FEM,NA
980795,982587,CHI,N
984246,984627,NA,NA
986158,989552,NA,NA
986170,987471,CHI,C
987036,989493,FEM,NA
990492,991992,CHI,N
990497,992061,NA,NA
1000011,1003492,NA,NA
1000181,1003492,CHI,C
1005583,1005894,NA,NA
1005620,1005809,CHI,N
1010011,1012510,CHI,C
1010011,1012549,NA,NA
1021115,1022858,NA,NA
1021213,1022516,FEM,NA
1023011,1025397,NA,NA
1023535,1025012,FEM,NA
1024800,1025011,CHI,N
1035111,1036491,MAL,NA
1035399,1041992,NA,NA
1036768,1036903,FEM,NA
1037721,1039491,CHI,N
1039272,1041491,FEM,NA
1041024,1041191,MAL,NA
1043126,1048121,MAL,NA
1043299,1045474,NA,NA
1046366,1051543,NA,NA
1047992,1050329,FEM,NA
1049981,1051323,MAL,NA
1054929,1056492,NA,NA
1055168,1056354,MAL,NA
1055540,1056011,FEM,NA
1057733,1057890,NA,NA
1058208,1065992,NA,NA
1059178,1059465,FEM,NA
1059510,1062284,CHI,Y
1061993,1062400,OCH,NA
1064343,1065182,FEM,NA
1064958,1065211,MAL,NA
1065307,1065493,FEM,NA
1066856,1068792,NA,NA
1066993,1068009,FEM,NA
1069484,1116197,NA,NA
1070398,1071245,CHI,N
1070493,1070851,OCH,NA
1071147,1072180,FEM,NA
1072492,1073157,OCH,NA
1073537,1074814,CHI,N
1075106,1078511,CHI,N
1078615,1079398,CHI,N
1079026,1079235,OCH,NA
1080506,1084995,OCH,NA
