segment_onset,segment_offset,speaker_type,vcm_type
2582,4899,OCH,NA
2722,4492,NA,NA
5010,5241,OCH,NA
5451,6815,OCH,NA
5511,6178,NA,NA
9062,9415,NA,NA
10036,10493,NA,NA
15491,15639,OCH,NA
19968,21721,OCH,NA
19988,23010,NA,NA
21992,22503,FEM,NA
23547,23992,OCH,NA
24511,27641,OCH,NA
25112,25880,NA,NA
32511,35295,OCH,NA
33011,35011,NA,NA
108896,109439,NA,NA
108964,109273,CHI,N
133993,134563,CHI,N
133993,134589,NA,NA
173593,174511,NA,NA
174617,175211,CHI,N
174626,175232,NA,NA
178424,179415,NA,NA
178487,179248,CHI,N
194780,196149,NA,NA
194992,196091,CHI,N
204424,204900,CHI,N
204598,204902,NA,NA
214616,214842,NA,NA
214672,214810,CHI,N
289364,290304,NA,NA
289428,290160,CHI,N
328492,329699,NA,NA
328492,329731,CHI,N
330492,331528,NA,NA
330652,331511,CHI,N
361117,362133,NA,NA
361157,362129,CHI,N
364011,364222,NA,NA
364384,368512,NA,NA
364480,368511,CHI,N
373842,374529,NA,NA
373879,374492,CHI,N
375767,379574,NA,NA
375820,377425,CHI,N
376539,378512,OCH,NA
378002,379426,CHI,N
381491,384464,NA,NA
382727,384312,CHI,N
385844,390512,NA,NA
385877,390492,CHI,C
403491,405992,CHI,N
403491,405992,NA,NA
463656,463992,NA,NA
465070,465483,NA,NA
473101,473832,NA,NA
473109,473688,CHI,N
496996,498113,NA,NA
497048,498012,CHI,N
558402,561532,NA,NA
559594,560492,OCH,NA
560010,561402,CHI,N
560491,560810,FEM,NA
600411,601012,NA,NA
600413,601012,CHI,N
612981,613663,NA,NA
612993,613160,OCH,NA
613992,616577,NA,NA
614216,615112,CHI,N
615941,616511,CHI,N
620252,620492,NA,NA
621721,623493,NA,NA
621837,623251,CHI,N
624075,625511,NA,NA
624161,625401,CHI,Y
642453,643492,NA,NA
642480,643395,CHI,N
658010,659596,CHI,N
658010,659606,NA,NA
673491,674492,NA,NA
674004,674223,CHI,N
674992,677763,NA,NA
675003,677630,CHI,N
714992,717992,CHI,N
714992,718868,NA,NA
717515,717780,FEM,NA
718099,718511,CHI,N
724565,726011,NA,NA
724992,725510,CHI,N
733323,735804,NA,NA
733490,735706,CHI,N
740991,741543,NA,NA
741204,741425,CHI,N
742011,743925,NA,NA
742017,743856,CHI,N
749422,754427,NA,NA
749491,754209,CHI,N
761159,766493,NA,NA
761241,762846,CHI,N
763012,763512,FEM,NA
763013,766410,CHI,N
769721,776542,NA,NA
769826,771127,CHI,N
770131,770511,OCH,NA
771566,773316,CHI,N
772013,772902,FEM,NA
772975,773569,OCH,NA
774269,776010,OCH,NA
774365,776392,CHI,N
777492,782011,NA,NA
777560,781595,CHI,N
782177,782784,NA,NA
783145,786010,NA,NA
783511,785998,CHI,N
784711,784831,OCH,NA
787992,788512,OCH,NA
787992,794767,NA,NA
788478,789992,CHI,N
788817,788939,OCH,NA
790619,794586,CHI,C
793603,793805,OCH,NA
797842,802992,NA,NA
797919,799306,CHI,N
798992,801489,OCH,NA
799511,800179,CHI,N
800449,802788,CHI,N
803836,805593,NA,NA
803964,804139,CHI,N
804124,804510,MAL,NA
805044,805481,MAL,NA
806245,812717,NA,NA
806362,812501,CHI,N
807062,808422,OCH,NA
808714,808964,OCH,NA
813799,816511,MAL,NA
813824,814474,NA,NA
815196,816067,NA,NA
817992,821703,NA,NA
818012,821510,CHI,N
830034,830650,NA,NA
830069,830508,CHI,N
831011,831615,NA,NA
831909,835259,NA,NA
831992,833671,CHI,C
833905,835216,CHI,N
837992,840370,NA,NA
