segment_onset,segment_offset,speaker_type,vcm_type
790,2511,NA,NA
847,2634,OCH,NA
29565,31511,OCH,NA
29727,41281,NA,NA
31155,31329,CHI,N
31470,39845,CHI,Y
42010,46379,NA,NA
42120,46244,CHI,N
58391,59687,NA,NA
58492,58991,FEM,NA
60492,62993,NA,NA
60524,62512,CHI,Y
62012,62375,OCH,NA
66650,76377,NA,NA
66700,68480,CHI,Y
69518,73511,CHI,Y
74491,75790,CHI,N
84451,85106,OCH,NA
84491,85163,NA,NA
86177,86493,NA,NA
86201,86309,MAL,NA
88012,98132,NA,NA
88493,93512,FEM,NA
90992,91125,MAL,NA
93960,95592,MAL,NA
94510,97200,FEM,NA
97556,97669,FEM,NA
98987,101738,NA,NA
99011,101482,CHI,N
99576,100344,MAL,NA
103012,105545,NA,NA
103216,103511,OCH,NA
103685,104492,CHI,C
104011,105125,FEM,NA
111562,113010,NA,NA
111610,112936,FEM,NA
113493,118010,OCH,NA
113727,113995,NA,NA
114510,118052,NA,NA
116976,117086,FEM,NA
123010,128992,NA,NA
123162,123491,FEM,NA
123873,125992,OCH,NA
124011,124728,FEM,NA
124829,125004,FEM,NA
125511,127992,FEM,NA
128395,128496,OCH,NA
132492,134168,FEM,NA
132492,134217,NA,NA
135893,137511,NA,NA
135955,137396,OCH,NA
154718,155676,NA,NA
154727,155308,CHI,N
155804,157660,NA,NA
155993,157512,OCH,NA
156080,156931,CHI,N
160297,163510,NA,NA
160473,161668,CHI,N
160512,163474,OCH,NA
169116,170714,NA,NA
169172,170514,CHI,C
180671,187360,NA,NA
180735,184993,CHI,N
184493,187512,OCH,NA
188511,190011,FEM,NA
188511,190992,NA,NA
190247,190490,FEM,NA
190991,195492,OCH,NA
191121,192646,NA,NA
193511,194657,NA,NA
195715,197723,OCH,NA
196508,197895,NA,NA
198489,199068,NA,NA
198551,199010,OCH,NA
198617,198949,CHI,N
210170,212661,NA,NA
210219,211512,CHI,N
213774,216010,NA,NA
213916,215992,CHI,N
222011,224514,NA,NA
222132,223011,OCH,NA
222613,222949,CHI,N
222919,224389,FEM,NA
224849,225193,NA,NA
225511,228511,NA,NA
226010,227287,OCH,NA
226110,227013,CHI,N
226498,226684,FEM,NA
226992,228367,FEM,NA
233280,238562,OCH,NA
233385,236571,NA,NA
234596,235511,CHI,N
236935,238599,NA,NA
238923,240298,NA,NA
239153,240012,OCH,NA
243584,244163,OCH,NA
243594,244190,NA,NA
244752,245992,NA,NA
244883,245798,OCH,NA
247511,251193,NA,NA
247622,251024,OCH,NA
251758,251881,OCH,NA
251804,251993,NA,NA
253322,254476,OCH,NA
253478,254512,NA,NA
255511,259608,NA,NA
255992,258992,FEM,NA
258989,259192,OCH,NA
260012,264457,OCH,NA
260012,265753,NA,NA
260486,261011,CHI,N
264492,264985,FEM,NA
264656,265012,OCH,NA
289717,291501,OCH,NA
289781,291492,NA,NA
304682,305430,NA,NA
304736,305014,CHI,N
320402,325768,OCH,NA
320465,328228,NA,NA
323487,324516,CHI,N
326860,327975,FEM,NA
332184,333011,NA,NA
332303,333012,OCH,NA
337264,337821,OCH,NA
337510,337734,NA,NA
340511,343432,NA,NA
340959,343510,OCH,NA
345511,347921,OCH,NA
345875,348303,NA,NA
349542,349724,NA,NA
351513,354426,NA,NA
351803,354331,CHI,N
360863,363126,NA,NA
360992,362209,OCH,NA
362375,362491,OCH,NA
367465,368589,CHI,N
367492,368646,NA,NA
386863,387334,OCH,NA
395747,395860,MAL,NA
398471,399510,NA,NA
398539,399528,OCH,NA
402011,402180,OCH,NA
402852,405992,OCH,NA
402904,406736,NA,NA
405520,406511,FEM,NA
413979,415493,OCH,NA
413993,414511,NA,NA
414730,414863,NA,NA
417511,417783,OCH,NA
417992,425010,OCH,NA
418065,425228,NA,NA
420992,423245,CHI,N
423510,425044,CHI,N
425512,428312,NA,NA
425655,427069,FEM,NA
427181,428188,OCH,NA
427513,427709,FEM,NA
427822,428188,FEM,NA
433536,433860,OCH,NA
433991,436011,OCH,NA
434018,436011,NA,NA
438752,439992,NA,NA
438772,439622,FEM,NA
452593,454667,NA,NA
452739,454492,CHI,N
452858,454335,OCH,NA
454952,455372,NA,NA
456511,458944,NA,NA
456801,457992,CHI,N
456884,458588,OCH,NA
459204,460297,NA,NA
459467,459985,CHI,N
462512,464439,NA,NA
462625,464243,CHI,N
463511,463646,OCH,NA
465510,470275,NA,NA
465618,467338,CHI,N
465708,467993,OCH,NA
467966,470143,FEM,NA
475251,477284,NA,NA
475305,475877,FEM,NA
475897,476992,CHI,N
476002,477011,OCH,NA
478664,481006,NA,NA
478729,479993,OCH,NA
478973,480991,CHI,N
487011,489993,NA,NA
487362,488493,CHI,N
487492,488476,OCH,NA
488838,488992,CHI,N
498992,502894,NA,NA
500097,500429,FEM,NA
501235,502290,OCH,NA
501371,502318,FEM,NA
503307,505104,NA,NA
503331,505012,FEM,NA
508744,509507,NA,NA
515992,517511,CHI,N
515992,518010,NA,NA
516659,517118,OCH,NA
520491,520992,NA,NA
520558,521491,OCH,NA
524991,527762,NA,NA
525002,527854,OCH,NA
528010,528371,OCH,NA
528491,531491,OCH,NA
528744,532511,NA,NA
530039,530493,CHI,N
531676,532511,OCH,NA
534511,536202,OCH,NA
534980,543588,NA,NA
537511,543495,OCH,NA
538993,539992,FEM,NA
542174,543411,CHI,N
544917,546144,NA,NA
544934,546083,OCH,NA
546596,558095,NA,NA
546679,558144,OCH,NA
548512,550669,CHI,N
552012,552220,CHI,N
552552,554992,CHI,N
555108,555511,CHI,N
559511,572010,NA,NA
559826,565992,OCH,NA
564511,564852,CHI,N
564992,566266,CHI,N
566296,572010,FEM,NA
567992,569509,OCH,NA
574214,579540,OCH,NA
574331,579501,NA,NA
580492,582215,OCH,NA
580492,583391,NA,NA
580654,580993,FEM,NA
582525,582917,CHI,N
583511,599011,NA,NA
583727,586116,FEM,NA
586388,588661,OCH,NA
587586,587829,CHI,N
587954,590492,CHI,N
589565,594823,OCH,NA
591011,591279,CHI,N
591848,593225,CHI,N
593328,594992,CHI,N
595024,597945,FEM,NA
595936,596511,MAL,NA
597964,599010,CHI,N
602520,604413,NA,NA
602627,602799,FEM,NA
603307,604011,FEM,NA
606481,610369,NA,NA
606493,609233,OCH,NA
606668,609511,CHI,N
610511,618257,NA,NA
610659,612492,OCH,NA
610835,612511,CHI,N
613199,613314,MAL,NA
613492,613774,FEM,NA
613882,615063,FEM,NA
613894,617993,OCH,NA
618511,619086,NA,NA
618761,618936,OCH,NA
620799,621709,NA,NA
622011,625992,NA,NA
622208,622677,CHI,N
622264,626496,OCH,NA
623536,624618,FEM,NA
624686,624813,CHI,N
627313,628511,NA,NA
631493,633572,CHI,N
631493,633928,NA,NA
636992,637274,OCH,NA
637058,638069,NA,NA
637424,637684,OCH,NA
638992,640134,OCH,NA
639011,640241,NA,NA
651183,651357,NA,NA
651512,651669,NA,NA
652011,652122,NA,NA
653449,654991,NA,NA
653493,655012,OCH,NA
653623,653837,CHI,N
656821,664082,NA,NA
657312,658988,OCH,NA
657992,658615,CHI,N
659379,661539,OCH,NA
661993,664011,FEM,NA
670432,670904,OCH,NA
687867,690716,NA,NA
687886,690492,OCH,NA
691011,701593,NA,NA
691315,696136,FEM,NA
691570,692174,CHI,N
696058,697713,OCH,NA
696084,697022,CHI,N
697646,698972,FEM,NA
699265,701656,OCH,NA
699337,700491,CHI,N
702511,703491,OCH,NA
702511,709011,NA,NA
703912,705996,FEM,NA
706700,708511,OCH,NA
708510,708772,CHI,N
711492,714511,NA,NA
711590,714012,OCH,NA
713510,713885,CHI,N
716291,719035,OCH,NA
716487,720304,NA,NA
719520,720084,CHI,N
719596,719993,OCH,NA
725723,726616,NA,NA
729481,748059,NA,NA
729493,731231,FEM,NA
730991,732992,OCH,NA
732011,735492,CHI,N
733158,733492,OCH,NA
733791,735428,OCH,NA
735635,737670,OCH,NA
735710,738987,CHI,N
737844,738013,OCH,NA
739511,741475,CHI,N
741493,745074,FEM,NA
745300,748012,FEM,NA
746992,747529,MAL,NA
752147,754650,NA,NA
752492,754525,OCH,NA
760386,760511,NA,NA
773742,774110,OCH,NA
782433,783597,OCH,NA
791157,791297,NA,NA
794991,797006,OCH,NA
795066,801020,NA,NA
797013,797188,FEM,NA
798360,801016,OCH,NA
801426,820825,NA,NA
801492,802493,CHI,N
803112,805819,OCH,NA
803218,805481,CHI,N
807244,807362,FEM,NA
807492,809517,FEM,NA
808993,812334,OCH,NA
810493,812992,FEM,NA
813475,814012,OCH,NA
813491,814797,CHI,N
816359,818532,FEM,NA
816375,818491,OCH,NA
818605,818993,OCH,NA
821492,822931,NA,NA
822493,822658,CHI,N
823834,824492,NA,NA
825134,826011,OCH,NA
825512,826012,NA,NA
826521,826899,NA,NA
828546,829714,NA,NA
829011,829753,OCH,NA
829992,833510,OCH,NA
830102,833577,NA,NA
834391,835088,NA,NA
834470,835020,CHI,N
838780,838915,OCH,NA
842493,844153,OCH,NA
842511,864234,NA,NA
844297,846511,OCH,NA
844493,845018,CHI,N
845137,848529,FEM,NA
848848,851511,OCH,NA
849226,849798,CHI,N
850993,851336,FEM,NA
852512,853584,OCH,NA
852554,852993,CHI,N
853208,854185,FEM,NA
854773,854910,OCH,NA
855492,855873,OCH,NA
856172,859704,OCH,NA
856641,856994,CHI,N
859511,860559,FEM,NA
859913,862505,OCH,NA
861693,862203,CHI,N
862993,864011,FEM,NA
863156,863492,OCH,NA
865320,883253,NA,NA
865402,866354,FEM,NA
866297,868815,OCH,NA
