segment_onset,segment_offset,speaker_type,vcm_type
2511,4992,FEM,NA
2511,4992,NA,NA
6379,8512,NA,NA
6492,8503,FEM,NA
32113,36492,NA,NA
32240,32615,OCH,NA
32992,36011,FEM,NA
40316,41256,FEM,NA
40330,41238,NA,NA
42512,43992,NA,NA
42564,43312,CHI,N
44936,49030,NA,NA
45826,47357,FEM,NA
47512,49012,FEM,NA
50492,52613,FEM,NA
50492,52858,NA,NA
53011,55083,NA,NA
53011,55085,FEM,NA
56511,59687,NA,NA
56557,58511,FEM,NA
59196,59493,FEM,NA
62713,64146,NA,NA
62755,64142,FEM,NA
68055,69580,NA,NA
68070,69511,FEM,NA
74993,78938,FEM,NA
74993,78960,NA,NA
80138,83483,NA,NA
80315,81032,CHI,N
80927,83389,FEM,NA
84885,86993,NA,NA
84981,86886,FEM,NA
85516,85685,MAL,NA
88896,92345,NA,NA
88898,92303,FEM,NA
94883,95011,NA,NA
99522,109811,NA,NA
99527,102170,FEM,NA
102473,103270,CHI,N
103172,109801,FEM,NA
105909,106010,CHI,N
110992,111780,NA,NA
110997,111745,CHI,N
111913,113207,NA,NA
111984,113098,CHI,N
112212,112335,OCH,NA
112492,112963,OCH,NA
115786,118397,NA,NA
115992,118184,FEM,NA
119278,123016,NA,NA
119561,119731,OCH,NA
120022,123011,FEM,NA
125012,126671,FEM,NA
125012,126715,NA,NA
128802,129367,NA,NA
128829,129334,FEM,NA
130142,130993,NA,NA
130142,131004,FEM,NA
135500,137078,NA,NA
136139,137089,FEM,NA
138815,140011,NA,NA
138842,140016,FEM,NA
142563,142732,NA,NA
142862,143993,NA,NA
142865,143992,FEM,NA
145223,164012,NA,NA
145245,152729,FEM,NA
148515,148635,CHI,N
153338,159460,FEM,NA
153424,154413,CHI,N
158655,159443,MAL,NA
159891,161492,FEM,NA
161011,162027,CHI,N
162412,163885,FEM,NA
163406,163661,CHI,N
165380,172326,NA,NA
165414,166992,CHI,N
167209,168466,FEM,NA
167225,168011,CHI,N
168129,168261,CHI,N
168920,172300,FEM,NA
169314,169422,CHI,N
173296,181671,NA,NA
173384,174511,CHI,C
174358,180011,FEM,NA
179992,181992,MAL,NA
183661,188055,NA,NA
183781,187993,FEM,NA
186570,186921,CHI,N
189400,200441,NA,NA
189493,194328,FEM,NA
194493,196012,CHI,N
195765,200367,FEM,NA
200936,203493,NA,NA
201012,203025,FEM,NA
204770,205902,NA,NA
204852,205510,CHI,N
209080,222209,NA,NA
209356,210991,FEM,NA
210705,212011,CHI,N
212660,213634,CHI,N
213492,217010,FEM,NA
217510,222171,FEM,NA
217981,219108,MAL,NA
223493,233513,NA,NA
223499,226493,FEM,NA
227011,228511,FEM,NA
229017,231010,CHI,N
230963,233511,FEM,NA
234510,235823,NA,NA
234755,234863,OCH,NA
234819,235413,FEM,NA
236471,237647,NA,NA
236512,237492,FEM,NA
237774,237992,NA,NA
238618,239548,NA,NA
238634,239542,FEM,NA
240511,248873,NA,NA
240513,248513,FEM,NA
248150,248511,CHI,N
250435,251372,FEM,NA
250467,251405,NA,NA
252511,255584,FEM,NA
252511,256492,NA,NA
255511,256137,CHI,N
257511,259992,NA,NA
257786,259971,CHI,C
260341,263011,NA,NA
260742,262011,FEM,NA
261510,262546,CHI,C
264819,279991,NA,NA
264992,271511,FEM,NA
266203,266559,CHI,N
269619,270488,MAL,NA
270980,272541,CHI,C
272872,274507,CHI,N
273635,276492,FEM,NA
277292,279747,FEM,NA
277396,278881,CHI,N
279011,279441,CHI,N
281426,282057,NA,NA
281441,282060,FEM,NA
287012,288669,NA,NA
287383,288563,FEM,NA
290491,292312,FEM,NA
290491,292698,NA,NA
291492,292132,MAL,NA
293011,295333,NA,NA
293379,295153,FEM,NA
295768,301992,NA,NA
296011,301878,FEM,NA
304012,313423,NA,NA
304388,313215,FEM,NA
304636,304990,MAL,NA
305492,306444,CHI,N
313534,320627,NA,NA
314167,316730,FEM,NA
316918,318565,FEM,NA
319246,320491,FEM,NA
321992,323016,NA,NA
322613,322873,OCH,NA
323150,324009,NA,NA
323344,323747,OCH,NA
324992,326150,FEM,NA
324992,326462,NA,NA
326805,327512,NA,NA
326992,327461,CHI,N
329493,330511,NA,NA
329493,330524,FEM,NA
332616,333011,FEM,NA
332650,333011,NA,NA
334085,340228,NA,NA
334139,334993,CHI,N
334889,337495,FEM,NA
337510,338556,CHI,N
338432,339829,FEM,NA
341105,361323,NA,NA
341277,345165,FEM,NA
344741,345457,MAL,NA
345593,345890,CHI,N
345625,345990,MAL,NA
345818,349492,FEM,NA
349598,352011,FEM,NA
349901,350011,CHI,N
352595,354512,CHI,N
354405,359133,FEM,NA
359483,360011,FEM,NA
359492,361065,MAL,NA
360361,360493,FEM,NA
362991,366992,NA,NA
363012,366657,FEM,NA
367100,369110,NA,NA
367153,369109,FEM,NA
368005,368186,CHI,N
370302,372511,NA,NA
370445,370988,MAL,NA
370492,372510,FEM,NA
374181,375212,FEM,NA
374203,375224,NA,NA
376824,378512,NA,NA
376993,377503,MAL,NA
377492,378368,FEM,NA
378022,378302,CHI,N
379114,379708,NA,NA
379146,379757,MAL,NA
380658,384911,NA,NA
380673,381014,FEM,NA
381458,384777,FEM,NA
381929,382315,MAL,NA
386007,387170,FEM,NA
386011,387175,NA,NA
389011,391755,NA,NA
389180,391510,FEM,NA
389991,391446,MAL,NA
396330,398492,NA,NA
396492,398441,CHI,N
399480,409991,NA,NA
400101,405094,FEM,NA
400359,400511,MAL,NA
404551,406011,CHI,N
405370,405493,FEM,NA
405717,409615,FEM,NA
408132,408245,CHI,N
408351,409072,CHI,Y
412511,413011,FEM,NA
412511,413211,NA,NA
414992,419582,NA,NA
415353,416011,OCH,NA
415653,416011,CHI,N
415992,419124,FEM,NA
420512,428293,NA,NA
420613,427923,FEM,NA
426511,426862,MAL,NA
428480,445993,NA,NA
429011,431210,FEM,NA
429243,429344,CHI,N
431509,435161,CHI,N
431511,433011,OCH,NA
435407,439963,FEM,NA
437722,437992,CHI,N
440493,443011,CHI,N
440664,440968,OCH,NA
442010,442241,FEM,NA
442511,445505,OCH,NA
444493,445511,CHI,N
446221,446918,NA,NA
451492,458142,NA,NA
451637,453897,OCH,NA
451670,451992,CHI,N
453004,453887,CHI,N
454010,458097,FEM,NA
464010,470233,NA,NA
464378,467299,CHI,N
464511,466534,OCH,NA
466703,467187,OCH,NA
467338,469439,FEM,NA
470510,470664,NA,NA
470860,473278,NA,NA
471263,471511,CHI,N
471400,471822,OCH,NA
471511,473011,FEM,NA
475089,481226,NA,NA
475492,480504,FEM,NA
478261,478489,OCH,NA
480122,481099,CHI,C
482011,487809,NA,NA
482171,487510,FEM,NA
489395,490298,NA,NA
489417,490131,FEM,NA
489611,490190,CHI,N
491505,507366,NA,NA
491511,495514,FEM,NA
496206,497676,FEM,NA
498000,502141,FEM,NA
498520,499070,CHI,N
502669,507237,FEM,NA
508788,526876,NA,NA
509299,526518,FEM,NA
509856,509959,MAL,NA
511576,512394,MAL,NA
527389,527492,NA,NA
528193,530697,OCH,NA
528992,537154,NA,NA
530180,532510,FEM,NA
532070,532345,CHI,N
533491,534758,OCH,NA
533539,535012,CHI,N
533701,533828,FEM,NA
535493,536929,FEM,NA
537987,551001,NA,NA
537992,541186,FEM,NA
538625,538844,OCH,NA
541085,544492,CHI,N
541790,542011,OCH,NA
544011,544132,OCH,NA
544992,546298,OCH,NA
546510,547718,FEM,NA
547508,550930,CHI,C
547668,547992,OCH,NA
551919,554492,NA,NA
552098,552510,FEM,NA
552655,553187,OCH,NA
552837,552992,CHI,N
552984,553492,FEM,NA
553500,554011,CHI,N
556333,559011,NA,NA
556349,558511,FEM,NA
556642,557595,OCH,NA
558011,558953,OCH,NA
568991,570511,NA,NA
