segment_onset,segment_offset,speaker_type,vcm_type
16492,18048,NA,NA
16924,18031,OCH,NA
18341,19657,OCH,NA
18358,18491,NA,NA
20031,20201,OCH,NA
20512,22522,OCH,NA
21477,22511,NA,NA
34440,34879,NA,NA
34493,34834,OCH,NA
38991,54992,NA,NA
40492,42276,MAL,NA
42969,44240,MAL,NA
44012,44518,FEM,NA
44574,49741,OCH,NA
45746,46720,FEM,NA
49611,53870,FEM,NA
51462,52636,OCH,NA
52864,54401,MAL,NA
56511,58992,NA,NA
57068,58990,MAL,NA
59010,65991,OCH,NA
59101,65991,NA,NA
63089,63216,FEM,NA
72488,73106,NA,NA
81299,81454,NA,NA
82011,82198,NA,NA
82691,83592,NA,NA
82747,83238,OCH,NA
85820,85992,OCH,NA
86496,88492,OCH,NA
86992,100492,NA,NA
88530,88682,FEM,NA
88999,89212,FEM,NA
89419,91992,FEM,NA
91010,92991,OCH,NA
93393,93543,OCH,NA
94677,97205,MAL,NA
95043,95796,FEM,NA
97330,100288,OCH,NA
101159,108935,NA,NA
101993,102810,FEM,NA
102190,103916,MAL,NA
103012,103992,FEM,NA
104647,106010,MAL,NA
106866,108511,OCH,NA
109868,115492,NA,NA
109991,110134,FEM,NA
111491,112274,OCH,NA
111873,111978,FEM,NA
112622,115011,FEM,NA
113562,114875,MAL,NA
117992,118164,OCH,NA
120569,122670,OCH,NA
120992,127492,NA,NA
122492,126510,FEM,NA
123957,125535,MAL,NA
129511,131968,NA,NA
129514,131814,FEM,NA
136166,140511,NA,NA
136262,140493,FEM,NA
143011,145903,NA,NA
143492,143686,FEM,NA
143883,145511,FEM,NA
147493,152993,NA,NA
147493,153782,OCH,NA
151011,151510,FEM,NA
159492,162864,OCH,NA
159992,165993,NA,NA
163011,164641,MAL,NA
163301,164992,FEM,NA
164511,166465,OCH,NA
168149,168424,NA,NA
172010,174312,NA,NA
172751,173159,OCH,NA
174012,174360,OCH,NA
174464,177620,OCH,NA
174496,185492,NA,NA
176469,177691,FEM,NA
179582,179990,FEM,NA
180460,182114,MAL,NA
182512,182892,FEM,NA
183511,184998,FEM,NA
187512,188992,NA,NA
187591,187699,OCH,NA
193011,196118,NA,NA
193492,195991,OCH,NA
196403,202492,NA,NA
196543,197071,FEM,NA
197011,199512,OCH,NA
198899,199183,CHI,N
199574,200851,MAL,NA
200561,202011,FEM,NA
202129,202311,OCH,NA
206504,207601,MAL,NA
206992,208013,NA,NA
212993,214552,OCH,NA
213011,213232,NA,NA
213492,213956,NA,NA
214343,214491,NA,NA
214817,214992,OCH,NA
215254,218011,NA,NA
215992,216686,FEM,NA
216869,217011,FEM,NA
218201,218387,NA,NA
222434,222912,OCH,NA
225561,226594,OCH,NA
226068,226213,NA,NA
226986,227384,NA,NA
230931,235511,NA,NA
231049,231635,MAL,NA
233093,233321,OCH,NA
238012,238117,NA,NA
238287,240493,NA,NA
241007,244991,NA,NA
242011,243945,FEM,NA
247011,249181,NA,NA
247737,248424,FEM,NA
252172,256511,NA,NA
252492,256491,FEM,NA
254198,254325,MAL,NA
254738,254930,MAL,NA
261190,263492,OCH,NA
261397,263587,NA,NA
263993,268011,NA,NA
264430,266961,FEM,NA
267005,268426,OCH,NA
269992,270107,OCH,NA
272992,274602,OCH,NA
273048,273225,NA,NA
273491,283066,NA,NA
275049,276510,MAL,NA
276688,283011,OCH,NA
277722,277903,CHI,N
285512,298769,NA,NA
285512,287993,FEM,NA
287074,287896,MAL,NA
288453,288814,MAL,NA
289653,289778,OCH,NA
289975,298072,OCH,NA
297511,298010,FEM,NA
298991,301461,FEM,NA
298991,301495,NA,NA
