segment_onset,segment_offset,speaker_type,vcm_type
3011,13575,NA,NA
3709,3944,MAL,NA
3751,5493,FEM,NA
5010,5511,CHI,N
6630,9011,FEM,NA
8880,11011,CHI,N
10969,11875,FEM,NA
11996,13491,FEM,NA
12037,12791,MAL,NA
15137,18011,NA,NA
15415,17675,FEM,NA
21460,22992,NA,NA
23255,23704,NA,NA
25491,25634,FEM,NA
25491,25746,NA,NA
28563,50330,NA,NA
29012,30492,CHI,N
30341,31782,FEM,NA
32002,32746,MAL,NA
33623,37854,OCH,NA
36511,39549,FEM,NA
39194,39304,MAL,NA
39405,41511,MAL,NA
41013,43467,FEM,NA
43511,45490,MAL,NA
44511,50011,FEM,NA
50504,56626,NA,NA
51011,54192,CHI,N
51076,53511,OCH,NA
54511,56573,FEM,NA
54699,54827,MAL,NA
54992,56011,MAL,NA
57102,59809,NA,NA
57112,58482,CHI,N
58663,59743,FEM,NA
61493,62767,NA,NA
61493,62779,MAL,NA
63992,64993,CHI,C
64005,64992,NA,NA
66974,88964,NA,NA
67060,67511,FEM,NA
67119,70011,MAL,NA
68011,68510,FEM,NA
69512,69681,FEM,NA
70011,72110,FEM,NA
72492,73992,CHI,N
73850,75492,FEM,NA
75305,76432,CHI,N
76339,78011,MAL,NA
76859,82509,CHI,C
84011,84684,CHI,N
84127,84917,OCH,NA
85011,88945,CHI,N
85956,86413,OCH,NA
86567,87991,OCH,NA
92991,95974,CHI,Y
92991,96511,NA,NA
94844,94949,OCH,NA
97613,107595,NA,NA
97759,100474,CHI,N
101199,105568,CHI,C
106010,107589,FEM,NA
112482,115511,NA,NA
112511,113647,CHI,C
112629,113488,OCH,NA
114515,115317,CHI,N
114629,114752,OCH,NA
119136,121725,NA,NA
119237,121016,CHI,N
121915,123334,MAL,NA
122011,129949,NA,NA
123491,124949,CHI,N
123540,124412,OCH,NA
125511,125719,CHI,N
125992,129510,CHI,N
127511,128073,FEM,NA
130437,136708,NA,NA
130493,131074,CHI,N
131009,131584,FEM,NA
131669,133011,CHI,N
132749,134992,OCH,NA
