segment_onset,segment_offset,speaker_type,vcm_type
46511,50001,NA,NA
46626,50009,FEM,NA
52564,52991,OCH,NA
52650,52944,NA,NA
56427,59942,NA,NA
57372,59512,FEM,NA
57421,58842,MAL,NA
63511,65011,NA,NA
67173,68493,NA,NA
73011,73332,FEM,NA
73011,78492,NA,NA
73492,73651,FEM,NA
74010,76992,FEM,NA
74118,74511,CHI,N
79012,79468,NA,NA
79019,79512,FEM,NA
82347,88012,NA,NA
82492,82723,MAL,NA
82510,85929,FEM,NA
85904,86945,MAL,NA
86113,86381,FEM,NA
86511,88011,FEM,NA
89905,91010,NA,NA
89939,91011,FEM,NA
92510,93607,NA,NA
92939,93141,MAL,NA
92991,93511,FEM,NA
95681,96790,NA,NA
95992,96660,FEM,NA
98687,100084,NA,NA
98996,100012,FEM,NA
100806,100985,NA,NA
102271,105462,NA,NA
102350,105053,FEM,NA
110492,111646,NA,NA
110499,111139,FEM,NA
112928,114266,FEM,NA
112978,113538,NA,NA
113815,114677,NA,NA
116492,116976,NA,NA
116495,116844,FEM,NA
118349,119287,FEM,NA
118353,119315,NA,NA
120253,121011,FEM,NA
120268,121876,NA,NA
120558,121684,CHI,N
122718,126510,NA,NA
122769,125943,FEM,NA
136978,142511,NA,NA
137012,139636,FEM,NA
140010,142511,FEM,NA
144992,148092,NA,NA
145493,146730,FEM,NA
145537,145760,MAL,NA
146969,147735,FEM,NA
151308,155733,NA,NA
151966,154259,CHI,Y
152904,154991,FEM,NA
154592,154713,CHI,N
154940,155512,CHI,N
160993,168992,NA,NA
162047,164803,CHI,N
165274,166212,FEM,NA
166442,168880,FEM,NA
175510,177047,NA,NA
175746,177110,FEM,NA
181511,186511,NA,NA
181565,183982,FEM,NA
182491,183482,MAL,NA
184699,186295,FEM,NA
184969,185094,MAL,NA
199235,200492,NA,NA
199328,200280,CHI,N
206648,206992,NA,NA
297170,300631,NA,NA
298991,300007,OCH,NA
309992,311877,NA,NA
310492,311665,FEM,NA
317039,317302,NA,NA
317491,317796,NA,NA
317513,317692,FEM,NA
318011,318858,FEM,NA
318011,323511,NA,NA
319493,322492,FEM,NA
321248,321364,MAL,NA
321492,323299,MAL,NA
324010,329010,NA,NA
324677,328492,FEM,NA
328209,328897,OCH,NA
330991,332493,MAL,NA
330991,332503,NA,NA
358342,377689,NA,NA
358509,361550,CHI,N
360909,363012,OCH,NA
362131,363111,CHI,N
363511,366992,FEM,NA
367492,368184,CHI,N
369379,375992,FEM,NA
376151,377575,MAL,NA
379011,388493,NA,NA
379905,387992,FEM,NA
389011,391598,NA,NA
389512,389637,FEM,NA
389991,391488,FEM,NA
392116,393491,FEM,NA
392175,393491,NA,NA
396036,397236,NA,NA
396043,397035,MAL,NA
396193,397011,FEM,NA
398054,401463,NA,NA
398054,401486,FEM,NA
406217,406806,NA,NA
407258,422159,NA,NA
407393,408512,OCH,NA
408011,408526,CHI,N
408778,413652,FEM,NA
413981,417727,FEM,NA
417840,421951,FEM,NA
422801,449492,NA,NA
422992,429376,FEM,NA
428512,430525,MAL,NA
430691,433293,MAL,NA
430847,449011,FEM,NA
433711,433865,MAL,NA
437611,439000,MAL,NA
450274,450951,MAL,NA
452491,460718,NA,NA
452761,452992,OCH,NA
453011,455186,FEM,NA
455492,456263,FEM,NA
456992,460492,FEM,NA
460873,460991,NA,NA
461511,464992,NA,NA
461514,461657,FEM,NA
461992,464992,FEM,NA
466493,478947,NA,NA
466710,470991,FEM,NA
467512,467652,MAL,NA
467819,468124,MAL,NA
470510,474487,MAL,NA
474010,476992,FEM,NA
476012,477964,MAL,NA
477510,478742,FEM,NA
479491,490743,NA,NA
479512,490511,FEM,NA
487237,487450,MAL,NA
493012,497042,NA,NA
493508,493640,FEM,NA
493926,496339,FEM,NA
494733,495907,MAL,NA
496010,496567,MAL,NA
496680,496812,MAL,NA
499011,499141,NA,NA
500011,502433,NA,NA
500992,502438,FEM,NA
502991,504574,FEM,NA
502991,504692,NA,NA
506491,506992,FEM,NA
506491,507127,NA,NA
510489,522845,NA,NA
510725,513420,FEM,NA
513586,514533,MAL,NA
513586,515098,FEM,NA
515282,516612,OCH,NA
515492,516591,CHI,N
517340,520511,CHI,N
518835,522770,FEM,NA
521168,522079,OCH,NA
523474,525479,NA,NA
523493,525012,OCH,NA
524786,524946,FEM,NA
529759,533993,NA,NA
529902,530511,OCH,NA
530020,530415,CHI,N
530513,533974,FEM,NA
531088,532193,MAL,NA
537511,538650,FEM,NA
537511,538679,NA,NA
541492,543512,FEM,NA
541492,544528,NA,NA
543011,544992,MAL,NA
543691,543828,FEM,NA
546338,547011,FEM,NA
546367,548012,NA,NA
546980,548300,MAL,NA
549634,550010,NA,NA
549644,550010,FEM,NA
551991,554492,FEM,NA
551991,556991,NA,NA
555240,556909,FEM,NA
571156,573743,NA,NA
571258,572993,CHI,N
574928,577029,NA,NA
575011,575365,FEM,NA
