segment_onset,segment_offset,speaker_type,vcm_type
10,29351,NA,NA
231,385,MAL,NA
309,512,FEM,NA
1709,1846,OCH,NA
2535,3968,FEM,NA
3859,5992,CHI,N
6247,7492,FEM,NA
7732,9551,OCH,NA
9511,13389,CHI,Y
12992,16991,FEM,NA
16011,18492,CHI,Y
19092,19991,FEM,NA
19889,21011,CHI,N
21254,21389,CHI,N
21671,23510,FEM,NA
21818,22512,MAL,NA
23166,25594,CHI,Y
25502,26992,FEM,NA
26511,27022,CHI,N
27991,28776,CHI,N
28002,28110,FEM,NA
28473,28991,FEM,NA
30893,52410,NA,NA
30993,31992,CHI,N
32182,33446,NA,J
32554,32713,FEM,NA
33232,33672,FEM,NA
33674,35010,CHI,N
34724,35011,OCH,NA
36082,36492,CHI,N
36214,36369,OCH,NA
36511,39100,FEM,NA
39307,43436,CHI,N
43511,48008,FEM,NA
48992,49149,CHI,N
49012,51461,FEM,NA
49439,49566,CHI,N
51422,52352,CHI,N
67137,67741,NA,NA
67184,67479,CHI,N
88160,91149,NA,NA
88184,90943,FEM,NA
96559,98046,FEM,NA
96623,96743,NA,NA
96869,99491,NA,NA
98400,98773,FEM,NA
98906,99011,FEM,NA
116303,116492,NA,NA
116362,116475,FEM,NA
129011,129624,FEM,NA
129011,130064,NA,NA
130518,145103,NA,NA
130614,135109,CHI,N
134060,134350,FEM,NA
134614,135930,MAL,NA
136495,137492,FEM,NA
139004,140874,FEM,NA
141510,143010,CHI,N
143993,145011,FEM,NA
154091,157770,NA,NA
154992,156519,CHI,C
155846,156011,FEM,NA
162432,162800,NA,NA
164918,166116,NA,NA
165016,166012,FEM,NA
183011,184493,NA,NA
183082,184493,FEM,NA
186011,189005,NA,NA
186234,187511,CHI,N
187613,187929,CHI,N
188492,188630,OCH,NA
192539,193511,NA,NA
193047,193300,FEM,NA
193774,194511,NA,NA
194010,194511,FEM,NA
208992,209353,FEM,NA
214512,216493,CHI,N
214512,216512,NA,NA
247808,249047,FEM,NA
247902,251999,NA,NA
249514,251993,CHI,N
258992,264068,NA,NA
259011,260992,CHI,N
261191,262988,CHI,N
261733,261978,FEM,NA
267492,269011,NA,NA
298217,298357,FEM,NA
314189,314548,NA,NA
316011,318649,NA,NA
316492,317132,CHI,N
326639,328011,NA,NA
326747,327511,CHI,N
329835,332491,NA,NA
329992,332275,FEM,NA
348416,350314,NA,NA
348492,349491,FEM,NA
368493,371512,NA,NA
370011,371010,FEM,NA
370575,371091,OCH,NA
409511,412493,NA,NA
410493,411011,CHI,N
410493,412341,OCH,NA
413512,418919,NA,NA
413895,416040,FEM,NA
415511,415859,MAL,NA
417493,418511,FEM,NA
420746,423324,NA,NA
421273,422012,FEM,NA
422327,422465,FEM,NA
422552,422960,MAL,NA
424226,426011,NA,NA
424511,425512,FEM,NA
436011,442604,NA,NA
436992,438011,CHI,C
438011,440993,FEM,NA
441357,441757,MAL,NA
441492,441615,CHI,N
441858,442013,MAL,NA
442760,443011,NA,NA
447491,453470,NA,NA
447684,448011,CHI,N
451006,452903,CHI,N
458209,458511,NA,NA
460689,460831,FEM,NA
460696,460836,NA,NA
460991,463011,FEM,NA
460991,463011,NA,NA
470991,473787,NA,NA
471180,471318,OCH,NA
471493,473331,CHI,C
541767,543298,NA,NA
541973,542979,CHI,N
564538,565842,NA,NA
564666,565517,FEM,NA
566234,567798,NA,NA
575993,577493,NA,NA
576330,576446,OCH,NA
582491,585198,NA,NA
582763,585011,OCH,NA
583075,583197,CHI,N
664011,666011,FEM,NA
664011,667089,NA,NA
695989,696878,NA,NA
719258,719395,NA,NA
727306,729512,NA,NA
727971,729333,FEM,NA
745991,748752,NA,NA
746012,746196,FEM,NA
746496,748511,FEM,NA
750511,751235,NA,NA
782350,785239,NA,NA
783292,785017,CHI,N
802011,809510,NA,NA
802378,802479,OCH,NA
802496,803993,FEM,NA
804492,805511,FEM,NA
804651,804865,CHI,N
805012,805171,NA,J
805385,805493,CHI,N
806011,806121,OCH,NA
806990,809217,OCH,NA
807823,808501,CHI,N
872169,872490,MAL,NA
874945,875112,NA,NA
895045,897340,NA,NA
895492,897158,FEM,NA
937929,939011,NA,NA
938010,938785,CHI,N
941011,945479,NA,NA
942239,942342,CHI,N
942287,942493,OCH,NA
942511,945251,FEM,NA
947012,952512,FEM,NA
947012,952684,NA,NA
953350,953492,NA,NA
955881,957447,NA,NA
956104,956757,CHI,N
963407,964668,NA,NA
964865,964976,NA,NA
982581,982848,NA,NA
1157525,1159835,NA,NA
1157718,1158992,OCH,NA
1231991,1232889,FEM,NA
1231991,1232951,NA,NA
1306753,1307511,NA,NA
1307011,1307406,FEM,NA
1308562,1309060,NA,NA
1310011,1311434,OCH,NA
1310048,1311491,NA,NA
1312011,1312475,NA,NA
1314217,1315376,NA,NA
1324610,1325496,NA,NA
1324904,1325012,CHI,N
1327992,1330511,NA,NA
1328047,1328741,CHI,N
1329409,1330389,FEM,NA
1337011,1337556,NA,NA
1342293,1342949,MAL,NA
1383512,1383613,OCH,NA
1384271,1384511,OCH,NA
1392081,1392511,OCH,NA
1517010,1517349,NA,NA
1528656,1529140,NA,NA
1529012,1529343,FEM,NA
1542512,1542617,NA,NA
1542512,1542654,FEM,NA
1543008,1543511,NA,NA
1543042,1543511,FEM,NA
1555991,1557491,MAL,NA
1556240,1557237,NA,NA
1614484,1620512,NA,NA
1614511,1616317,FEM,NA
1616993,1618011,OCH,NA
1618010,1620128,FEM,NA
1699596,1699755,NA,NA
1699964,1700300,NA,NA
1709255,1710062,NA,NA
1719993,1721011,NA,NA
1720492,1721010,FEM,NA
1738154,1739457,NA,NA
1738184,1739205,FEM,NA
1751510,1751716,NA,NA
1751976,1754492,NA,NA
1752511,1753139,CHI,N
1752567,1752955,OCH,NA
1753243,1753511,CHI,N
1758491,1759573,NA,NA
1768993,1770019,NA,NA
1769492,1769878,FEM,NA
1785721,1786511,NA,NA
1786160,1786489,MAL,NA
1827871,1827989,MAL,NA
1830479,1831493,NA,NA
1886365,1886492,NA,NA
1910831,1912012,NA,NA
1910837,1911957,OCH,NA
2096992,2098992,FEM,NA
2096992,2099010,NA,NA
2151419,2152511,NA,NA
2151993,2152363,FEM,NA
2157568,2157831,NA,NA
2161477,2162619,NA,NA
2161726,2162511,FEM,NA
2216992,2221741,NA,NA
2217289,2217491,OCH,NA
2217657,2219010,CHI,N
2218511,2219260,MAL,NA
2219493,2219690,FEM,NA
2219805,2221673,FEM,NA
2223052,2225511,NA,NA
2224837,2224992,OCH,NA
2232082,2233548,MAL,NA
2232512,2233221,NA,NA
2237579,2238936,NA,NA
2237993,2238629,MAL,NA
2240477,2242045,NA,NA
2240519,2240799,MAL,NA
2240943,2241760,MAL,NA
2242799,2243533,NA,NA
2242991,2243383,MAL,NA
2291655,2292340,NA,NA
2305841,2306043,MAL,NA
