segment_onset,segment_offset,speaker_type,vcm_type
3491,4630,MAL,NA
3876,4460,NA,NA
18510,20530,NA,NA
18519,20512,FEM,NA
34000,36012,FEM,NA
34010,36011,NA,NA
75229,76992,NA,NA
75234,76992,FEM,NA
77510,80136,NA,NA
77758,80011,FEM,NA
82779,84512,FEM,NA
82780,84670,NA,NA
90275,92627,NA,NA
90485,92227,FEM,NA
91294,92011,MAL,NA
93493,98493,NA,NA
93515,94511,CHI,N
94492,98223,FEM,NA
95386,95491,MAL,NA
96463,96598,MAL,NA
97492,98054,MAL,NA
100992,102779,FEM,NA
100992,102943,NA,NA
103511,106010,NA,NA
103754,105992,FEM,NA
111702,112362,FEM,NA
111709,112376,NA,NA
132805,133581,NA,NA
132848,133535,CHI,N
134443,135091,FEM,NA
134445,135090,NA,NA
135992,137892,FEM,NA
136011,137891,NA,NA
141011,143112,NA,NA
141033,142992,FEM,NA
143989,145992,NA,NA
144188,145482,CHI,N
144492,145054,OCH,NA
145198,145839,FEM,NA
159006,169939,NA,NA
159047,159911,CHI,N
160454,162511,FEM,NA
163023,163990,MAL,NA
164492,168491,FEM,NA
166386,166663,CHI,N
167079,167349,CHI,N
168011,169511,CHI,N
169022,169204,FEM,NA
181501,183064,MAL,NA
181904,183318,NA,NA
182491,183026,CHI,N
189392,190864,FEM,NA
189393,191011,NA,NA
190510,190912,CHI,N
194812,195828,FEM,NA
194822,195867,NA,NA
202492,204492,FEM,NA
202492,205038,NA,NA
204805,204970,CHI,N
205836,220510,NA,NA
205932,206992,CHI,N
206631,208011,FEM,NA
208295,209594,CHI,N
208624,210526,OCH,NA
209744,210510,FEM,NA
210158,210301,CHI,N
210659,213339,FEM,NA
210786,211075,OCH,NA
211796,211992,OCH,NA
213440,214960,CHI,N
213840,213970,OCH,NA
214097,214348,OCH,NA
214880,215742,FEM,NA
215580,216511,CHI,N
216979,220410,FEM,NA
219675,219783,MAL,NA
219930,220337,MAL,NA
221898,222713,CHI,N
221901,222746,NA,NA
224211,232468,NA,NA
224235,225416,FEM,NA
225740,229010,FEM,NA
226029,226588,MAL,NA
228992,229385,CHI,N
229001,229149,OCH,NA
229289,229935,FEM,NA
230185,231010,OCH,NA
230227,232372,FEM,NA
230283,230455,CHI,N
231164,231491,OCH,NA
231559,231856,MAL,NA
233369,236617,FEM,NA
233376,253511,NA,NA
236491,237645,OCH,NA
237111,242492,FEM,NA
240371,241284,CHI,N
241491,243017,OCH,NA
242072,244991,CHI,N
245363,248512,FEM,NA
247307,247440,MAL,NA
248090,248941,CHI,N
249991,251992,CHI,N
251232,251512,OCH,NA
251645,252990,MAL,NA
253120,253432,MAL,NA
255776,258491,NA,NA
255992,257511,OCH,NA
255999,257511,CHI,N
258917,259470,MAL,NA
258940,259492,NA,NA
260511,263419,NA,NA
260697,263152,FEM,NA
260756,263011,MAL,NA
263977,266029,NA,NA
263993,266040,FEM,NA
274526,283666,NA,NA
274671,275198,CHI,N
275012,275115,MAL,NA
275316,276818,MAL,NA
275338,275512,CHI,N
275631,275992,CHI,N
276011,277133,FEM,NA
277992,283465,CHI,N
282050,282168,OCH,NA
282493,283511,OCH,NA
284646,290950,NA,NA
284852,288345,CHI,N
284892,286163,OCH,NA
286396,287020,OCH,NA
288514,290794,CHI,N
291565,315993,NA,NA
291620,292012,CHI,N
292705,295948,MAL,NA
292827,294012,FEM,NA
294389,295675,FEM,NA
296349,298011,CHI,N
296992,298410,OCH,NA
298510,300491,MAL,NA
300011,301943,FEM,NA
302493,302905,OCH,NA
302599,302734,CHI,N
303986,305491,FEM,NA
306511,308992,FEM,NA
310402,311175,CHI,N
310993,312549,FEM,NA
312513,313990,MAL,NA
313912,315790,FEM,NA
317491,318161,OCH,NA
317491,318510,NA,NA
324010,327706,MAL,NA
324096,327240,NA,NA
329564,332492,OCH,NA
329645,332779,NA,NA
333332,341493,NA,NA
333404,334405,CHI,N
334272,336520,FEM,NA
334493,339096,MAL,NA
337490,341493,FEM,NA
347011,349093,NA,NA
347201,348492,FEM,NA
349512,351993,NA,NA
349836,351493,FEM,NA
350337,350690,OCH,NA
350511,351512,CHI,N
353992,356042,NA,NA
354200,354517,CHI,N
354215,355877,FEM,NA
360734,362492,CHI,C
360752,362823,NA,NA
362941,366505,NA,NA
363074,366328,FEM,NA
368548,371181,NA,NA
369011,369455,FEM,NA
369289,369559,MAL,NA
