segment_onset,segment_offset,speaker_type,vcm_type
5469,5992,NA,NA
5493,5992,FEM,NA
16565,21779,NA,NA
16716,21733,FEM,NA
23492,25512,NA,NA
23510,25412,FEM,NA
24891,25355,MAL,NA
26992,28587,FEM,NA
26992,28631,NA,NA
29538,34493,NA,NA
29985,30594,CHI,N
30512,32817,FEM,NA
33424,34011,MAL,NA
33492,34440,FEM,NA
36207,49518,NA,NA
36236,36963,FEM,NA
38661,40011,CHI,N
39258,39928,OCH,NA
40247,41011,OCH,NA
40260,43510,FEM,NA
41511,41992,CHI,N
43691,45299,CHI,N
45510,49287,FEM,NA
50011,50286,NA,NA
50708,51511,NA,NA
50858,51494,FEM,NA
57375,62512,NA,NA
57404,58130,CHI,N
58733,62511,FEM,NA
63995,64722,NA,NA
69088,71148,CHI,C
69115,72296,NA,NA
71067,72152,FEM,NA
74358,76493,NA,NA
74390,76231,FEM,NA
75263,75368,MAL,NA
83263,89993,NA,NA
83352,87186,FEM,NA
87124,87428,CHI,N
87492,89927,FEM,NA
90315,90418,NA,NA
92011,94510,NA,NA
93282,94011,FEM,NA
95594,96009,NA,NA
98314,102474,NA,NA
98493,100992,FEM,NA
100999,102492,OCH,NA
101233,101992,CHI,N
106286,108218,NA,NA
106405,108010,FEM,NA
109075,109240,NA,NA
109082,109239,MAL,NA
110131,114991,NA,NA
110492,111511,FEM,NA
112511,112909,FEM,NA
113493,114511,FEM,NA
113572,114183,OCH,NA
125334,136451,NA,NA
125361,135751,FEM,NA
132153,132308,CHI,N
132835,132956,OCH,NA
135135,135344,MAL,NA
136821,138465,NA,NA
136951,137432,MAL,NA
136991,138216,FEM,NA
141510,143803,FEM,NA
141510,143992,NA,NA
144588,151011,NA,NA
144590,148539,FEM,NA
146274,146461,MAL,NA
148993,150841,FEM,NA
156853,159717,NA,NA
156917,159495,FEM,NA
161578,161733,NA,NA
161841,165214,NA,NA
161951,165213,FEM,NA
167302,168436,MAL,NA
167452,177508,NA,NA
167992,174011,FEM,NA
175773,176026,OCH,NA
176000,177257,CHI,N
178841,179891,FEM,NA
178855,179915,NA,NA
182351,183563,NA,NA
182636,183377,CHI,N
183750,183899,NA,NA
195887,197011,MAL,NA
195914,196041,NA,NA
196737,196840,NA,NA
200757,200948,NA,NA
201596,202072,MAL,NA
201820,201992,NA,NA
203396,214010,NA,NA
203438,204553,FEM,NA
205367,206531,FEM,NA
205571,205686,CHI,N
205878,207290,CHI,N
206918,211992,FEM,NA
210909,213845,CHI,N
212183,213012,FEM,NA
215536,217512,NA,NA
215556,217510,OCH,NA
218960,229510,NA,NA
218992,219525,FEM,NA
220121,220222,MAL,NA
220492,221547,CHI,N
221010,221218,MAL,NA
222031,222261,MAL,NA
222433,222765,MAL,NA
223260,223722,FEM,NA
223837,225992,FEM,NA
227492,229180,FEM,NA
237492,239222,FEM,NA
237492,243010,NA,NA
239492,243010,FEM,NA
245972,247766,CHI,C
245992,248992,NA,NA
247720,248884,FEM,NA
249988,255506,NA,NA
250012,251993,FEM,NA
251297,255011,CHI,N
265754,270992,NA,NA
266011,266166,FEM,NA
266492,270864,FEM,NA
271510,274510,NA,NA
271885,274199,FEM,NA
273115,273405,MAL,NA
277493,280266,NA,NA
277567,279901,FEM,NA
278512,278939,OCH,NA
281011,285699,NA,NA
281492,284383,FEM,NA
283588,283775,OCH,NA
283993,284248,OCH,NA
284011,285511,CHI,N
284565,285441,OCH,NA
289243,289513,NA,NA
289614,289992,FEM,NA
289725,289992,NA,NA
296414,296991,NA,NA
296448,297010,FEM,NA
325291,328458,NA,NA
325350,328465,FEM,NA
333853,334528,NA,NA
335490,336243,NA,NA
337596,338936,NA,NA
337817,338703,FEM,NA
345688,346520,NA,NA
345689,346511,FEM,NA
354775,355011,NA,NA
354782,355012,FEM,NA
358493,360493,FEM,NA
358493,360771,NA,NA
361005,361197,NA,NA
361967,364589,NA,NA
362838,363992,FEM,NA
363511,364922,OCH,NA
365992,366512,NA,NA
366012,366436,FEM,NA
371257,377462,NA,NA
371512,377012,FEM,NA
376461,376837,MAL,NA
390322,390492,NA,NA
393010,393491,NA,NA
393010,393511,FEM,NA
418541,419246,NA,NA
418566,419092,CHI,N
420451,421992,NA,NA
420454,421183,CHI,N
421511,421660,OCH,NA
426992,428492,FEM,NA
426992,428492,NA,NA
437511,439166,NA,NA
437992,439011,FEM,NA
493844,493949,NA,NA
494078,494512,MAL,NA
522492,522907,NA,NA
523517,523765,NA,NA
524863,525012,OCH,NA
524863,525342,NA,NA
535947,536533,NA,NA
535992,536426,FEM,NA
542989,544165,NA,NA
545250,547501,NA,NA
545356,546395,CHI,N
545813,546147,OCH,NA
547035,547511,OCH,NA
550493,551605,OCH,NA
550493,551642,NA,NA
552830,552992,NA,NA
554668,554874,OCH,NA
554675,554942,NA,NA
561114,561762,OCH,NA
561197,561853,NA,NA
575895,576673,NA,NA
575988,576535,CHI,N
576784,576992,NA,NA
587336,590267,OCH,NA
587655,589511,NA,NA
594543,594886,OCH,NA
600337,604011,OCH,NA
600372,603992,NA,NA
602659,602875,FEM,NA
607492,607836,NA,NA
638012,642558,NA,NA
638493,639011,FEM,NA
640011,640922,FEM,NA
640207,640646,OCH,NA
640751,641011,OCH,NA
641609,642510,OCH,NA
643992,646061,NA,NA
644083,645958,FEM,NA
649510,655013,NA,NA
649942,652963,FEM,NA
653994,654845,CHI,N
654315,654492,FEM,NA
658010,660322,NA,NA
658363,660061,FEM,NA
661811,663090,MAL,NA
662011,662991,NA,NA
663287,663451,MAL,NA
679256,679705,NA,NA
679897,680010,NA,NA
684492,686809,FEM,NA
684492,689011,NA,NA
686991,688991,FEM,NA
699857,704493,NA,NA
699909,702089,FEM,NA
702761,704341,FEM,NA
702992,703635,OCH,NA
706874,714441,NA,NA
706992,711552,FEM,NA
711516,712058,OCH,NA
713013,714243,FEM,NA
716438,722248,NA,NA
716492,719796,FEM,NA
720993,721962,FEM,NA
723337,724842,NA,NA
723492,724688,OCH,NA
732491,735491,OCH,NA
733011,733276,NA,NA
733492,735492,NA,NA
740011,748492,NA,NA
740348,741769,FEM,NA
742497,746493,FEM,NA
746315,747501,OCH,NA
746484,747610,CHI,N
753011,755579,NA,NA
753158,755566,FEM,NA
757590,757958,MAL,NA
757647,757991,NA,NA
761484,762510,MAL,NA
761493,762511,NA,NA
767413,772189,NA,NA
767492,771922,FEM,NA
769473,769765,MAL,NA
770013,770151,MAL,NA
771491,771739,MAL,NA
772473,774491,NA,NA
772511,774177,FEM,NA
775330,777011,NA,NA
775393,776460,OCH,NA
779993,780489,OCH,NA
782558,782659,NA,NA
783548,784805,NA,NA
783741,784699,FEM,NA
787992,789911,NA,NA
788005,789905,FEM,NA
792901,793512,NA,NA
793041,793335,FEM,NA
794860,797455,NA,NA
794991,796927,FEM,NA
796448,796853,MAL,NA
797570,801630,NA,NA
797801,799839,FEM,NA
800481,801510,OCH,NA
800882,801135,CHI,N
805992,808655,FEM,NA
805992,808861,NA,NA
809511,811011,NA,NA
809944,810992,CHI,N
813059,822880,NA,NA
813216,813889,CHI,N
814953,818497,CHI,N
818890,821438,FEM,NA
821492,822570,MAL,NA
821684,821991,FEM,NA
824511,825562,OCH,NA
827013,827511,OCH,NA
828547,828723,MAL,NA
828824,828954,MAL,NA
830010,830609,NA,NA
830993,831992,NA,NA
832133,832248,NA,NA
835559,836104,MAL,NA
835697,836068,NA,NA
837010,839511,NA,NA
837493,838099,OCH,NA
848011,865011,NA,NA
850014,851057,FEM,NA
850832,851870,MAL,NA
851302,864512,FEM,NA
864074,864894,OCH,NA
865257,865510,OCH,NA
865262,865510,NA,NA
870824,874260,NA,NA
871894,872010,OCH,NA
873290,873931,CHI,N
873492,874010,FEM,NA
882492,883550,OCH,NA
882510,883622,NA,NA
883958,884491,NA,NA
885511,885860,NA,NA
902693,903625,NA,NA
902816,902966,CHI,N
903283,903511,CHI,N
909569,918496,NA,NA
909804,911697,FEM,NA
912011,914492,FEM,NA
914671,915780,MAL,NA
916491,918435,FEM,NA
923984,925174,NA,NA
923992,925011,FEM,NA
932683,932788,NA,NA
932912,933801,NA,NA
933059,933751,OCH,NA
935012,938404,NA,NA
935251,936010,FEM,NA
936412,936662,OCH,NA
936480,937012,CHI,N
938707,939492,NA,NA
940511,940729,FEM,NA
940511,940767,NA,NA
941495,941816,FEM,NA
941510,941809,NA,NA
943481,945447,FEM,NA
