segment_onset,segment_offset,speaker_type,vcm_type
35971,37993,MAL,NA
36030,37512,NA,NA
48148,48298,NA,NA
65875,66061,MAL,NA
72986,73960,NA,NA
72993,74011,MAL,NA
88283,89010,NA,NA
88317,89011,MAL,NA
137060,137991,NA,NA
142047,143491,CHI,N
142052,143491,NA,NA
149337,150741,MAL,NA
149637,150511,NA,NA
153110,153836,NA,NA
154442,155392,MAL,NA
154492,155511,NA,NA
154992,155274,CHI,N
163011,169511,MAL,NA
163510,168490,NA,NA
168755,169651,NA,NA
170993,172853,MAL,NA
171379,174756,NA,NA
172992,174511,OCH,NA
177135,178148,NA,NA
177155,178011,CHI,N
185176,186511,NA,NA
185311,185993,CHI,N
203852,205011,NA,NA
204272,204395,MAL,NA
226493,229510,NA,NA
226513,229510,CHI,N
232367,233164,NA,NA
232492,233106,CHI,N
238402,239406,NA,NA
238402,239440,CHI,N
241437,242492,NA,NA
241598,242011,CHI,N
242011,242131,FEM,NA
245948,246554,NA,NA
251492,252540,CHI,N
251492,252628,NA,NA
257511,259853,NA,NA
258203,259511,MAL,NA
258616,259004,FEM,NA
291011,293490,MAL,NA
291433,292511,NA,NA
294131,296011,NA,NA
294641,295512,CHI,N
295169,295404,FEM,NA
296690,296992,NA,NA
330679,334511,MAL,NA
331511,334010,NA,NA
341992,342510,CHI,N
341992,342719,NA,NA
349562,349992,NA,NA
349625,349736,CHI,N
360011,363180,MAL,NA
360492,362510,NA,NA
363575,365988,MAL,NA
364174,365640,NA,NA
402992,406141,NA,NA
402994,405512,MAL,NA
403491,403624,FEM,NA
404786,406011,FEM,NA
412511,414057,MAL,NA
412771,414011,NA,NA
417471,418826,NA,NA
417493,418649,CHI,Y
421492,426229,MAL,NA
421511,426492,NA,NA
425210,425460,FEM,NA
453011,458511,NA,NA
453106,455482,CHI,N
455011,458339,MAL,NA
455993,456493,FEM,NA
456857,457011,FEM,NA
457988,458428,FEM,NA
462184,462579,NA,NA
462269,462414,MAL,NA
462778,462911,NA,NA
462802,462927,MAL,NA
470416,473533,MAL,NA
471992,472105,NA,NA
472309,473183,NA,NA
475818,477492,MAL,NA
475991,476553,NA,NA
485227,488700,MAL,NA
485985,488012,NA,NA
488815,488984,MAL,NA
489993,518009,NA,NA
490111,490224,MAL,NA
490469,490702,MAL,NA
490992,491512,CHI,N
492492,494004,FEM,NA
494119,497492,CHI,N
497904,504922,CHI,Y
500189,502511,FEM,NA
504510,505077,MAL,NA
505492,509696,CHI,N
509315,509892,FEM,NA
510492,511250,MAL,NA
510511,511011,FEM,NA
511491,517991,CHI,Y
514600,515712,MAL,NA
518230,548512,NA,NA
518273,521670,CHI,Y
522015,528492,CHI,Y
528979,532609,CHI,Y
533027,533511,FEM,NA
533446,537803,CHI,N
535088,535304,OCH,NA
538010,546130,CHI,C
546510,548500,CHI,C
552511,559681,NA,NA
552525,559668,CHI,Y
555380,555512,OCH,NA
560145,573510,CHI,Y
560194,573510,NA,NA
575316,586762,NA,NA
575370,579012,CHI,C
579187,582994,CHI,Y
583489,586483,CHI,N
584825,585394,MAL,NA
587054,588492,NA,NA
587491,588154,NA,J
588602,615440,NA,NA
589744,592511,CHI,Y
592593,593011,FEM,NA
593512,599123,CHI,Y
599425,615389,CHI,C
624993,626083,CHI,N
624993,626599,NA,NA
626138,626511,FEM,NA
631010,633813,NA,NA
631348,633626,CHI,N
641512,642992,FEM,NA
641534,642997,NA,NA
654991,656748,NA,NA
655012,656661,CHI,N
661541,665390,NA,NA
661561,665336,CHI,N
667437,668011,NA,NA
667450,667992,CHI,N
676391,680095,NA,NA
676419,680042,CHI,Y
680314,704653,NA,NA
680317,699776,CHI,Y
689843,691011,FEM,NA
697120,697918,MAL,NA
699990,704388,CHI,Y
701492,702710,OCH,NA
705004,711992,NA,NA
705014,711810,CHI,C
713011,713249,NA,NA
713406,716492,NA,NA
713492,716319,CHI,C
717312,717719,NA,NA
718011,719874,MAL,NA
718247,752247,NA,NA
719862,742939,CHI,C
723256,724992,FEM,NA
729614,729855,OCH,NA
742959,744086,FEM,NA
743232,743342,CHI,N
743511,746024,CHI,N
746125,752011,CHI,Y
746493,747684,FEM,NA
753292,754870,NA,NA
753300,754419,CHI,N
756059,782360,NA,NA
756113,760404,CHI,C
761523,766493,CHI,Y
766149,767990,MAL,NA
767229,767339,FEM,NA
767492,768511,FEM,NA
767915,772510,CHI,C
772755,773140,CHI,N
773483,773734,MAL,NA
773511,775298,CHI,Y
776010,781393,CHI,Y
780992,782011,FEM,NA
783579,784811,NA,NA
783608,784627,CHI,C
785398,792992,NA,NA
785487,786503,CHI,C
786502,787518,MAL,NA
787492,788511,CHI,N
787609,787992,FEM,NA
788221,789011,FEM,NA
788334,790281,MAL,NA
789407,790369,CHI,N
790493,792992,MAL,NA
802992,804992,NA,NA
803010,804838,CHI,C
807443,810830,NA,NA
807449,808512,CHI,C
