segment_onset,segment_offset,speaker_type,vcm_type
1644,4061,NA,NA
1740,3821,OCH,NA
1991,3795,CHI,N
4652,4787,OCH,NA
4992,5512,OCH,NA
5226,5423,NA,NA
7493,10993,NA,NA
7800,9815,FEM,NA
10544,11260,MAL,NA
12511,12965,NA,NA
12535,12930,FEM,NA
17872,20555,MAL,NA
18134,20390,NA,NA
63511,66074,FEM,NA
63511,66160,NA,NA
68511,69156,NA,NA
72075,74011,NA,NA
72110,74019,FEM,NA
77306,79010,NA,NA
77492,78763,FEM,NA
77834,78150,OCH,NA
79684,80536,NA,NA
79866,80511,FEM,NA
81294,85687,NA,NA
81334,85735,FEM,NA
93874,94885,NA,NA
93889,94856,FEM,NA
111490,111993,NA,NA
115012,115316,NA,NA
115121,115280,FEM,NA
124416,125511,NA,NA
124451,125511,FEM,NA
143924,144980,OCH,NA
144011,145067,NA,NA
145559,146496,NA,NA
145785,146492,FEM,NA
147368,148586,NA,NA
147493,148511,FEM,NA
147795,147955,OCH,NA
160491,161492,FEM,NA
160491,161492,NA,NA
176513,177202,NA,NA
176523,177218,FEM,NA
179061,179223,NA,NA
184489,185002,NA,NA
185804,186437,NA,NA
185819,186459,FEM,NA
189089,190150,FEM,NA
189108,190188,NA,NA
194511,194629,NA,NA
194992,195527,NA,NA
195011,195510,FEM,NA
218464,218650,MAL,NA
218492,218782,NA,NA
220477,221159,NA,NA
220860,221010,OCH,NA
220867,221010,CHI,N
223994,224612,NA,NA
224066,224576,CHI,N
224083,224240,FEM,NA
232254,234058,NA,NA
232288,233942,CHI,N
243493,244576,NA,NA
243560,244011,CHI,N
243992,244510,FEM,NA
247151,247510,FEM,NA
247163,247527,NA,NA
249011,250857,NA,NA
249011,250859,FEM,NA
252511,253512,CHI,N
252511,253512,NA,NA
258240,259011,CHI,N
258282,259215,NA,NA
263993,265362,FEM,NA
263993,265551,NA,NA
266082,266657,NA,NA
270010,270223,NA,NA
270354,272011,NA,NA
270525,271492,CHI,N
271092,272010,FEM,NA
277511,277756,NA,NA
277935,278532,NA,NA
277992,278125,FEM,NA
281492,282250,NA,NA
281570,282012,FEM,NA
284923,286015,NA,NA
284992,286011,FEM,NA
296011,298510,NA,NA
296411,298510,FEM,NA
306526,307415,NA,NA
306614,306992,CHI,N
308219,309012,NA,NA
308507,308620,FEM,NA
322664,324205,FEM,NA
