segment_onset,segment_offset,speaker_type,vcm_type
17012,18578,OCH,NA
17120,20279,NA,NA
18719,20511,MAL,NA
32665,35125,NA,NA
32778,33510,FEM,NA
33991,36510,MAL,NA
35993,36540,NA,NA
37329,39091,NA,NA
37493,38511,FEM,NA
39314,41553,NA,NA
40660,41185,FEM,NA
43011,55941,NA,NA
43921,44716,FEM,NA
45196,52010,FEM,NA
45218,45491,CHI,N
53168,54491,MAL,NA
54636,55777,OCH,NA
57011,58992,NA,NA
57070,58941,OCH,NA
59511,61381,NA,NA
59513,60822,MAL,NA
63514,64489,NA,NA
66493,68012,MAL,NA
66719,69512,NA,NA
67510,68492,FEM,NA
68394,69445,OCH,NA
70011,70276,MAL,NA
70511,72492,MAL,NA
70991,74034,NA,NA
72510,73847,FEM,NA
74513,75514,MAL,NA
74572,75379,NA,NA
76012,76301,NA,NA
76493,78727,NA,NA
76683,78492,CHI,N
79294,81007,NA,NA
79513,80510,CHI,N
97274,98580,NA,NA
97511,98395,FEM,NA
97725,98511,OCH,NA
103297,104645,MAL,NA
103511,104572,NA,NA
106594,107613,NA,NA
106606,107372,MAL,NA
106976,107511,FEM,NA
138183,138490,MAL,NA
141031,143010,MAL,NA
141586,142312,NA,NA
153993,156489,MAL,NA
155198,155392,NA,NA
160520,160886,MAL,NA
164190,164338,NA,NA
164992,168991,NA,NA
165778,166384,CHI,C
165853,166137,OCH,NA
166133,172728,MAL,NA
169184,170634,NA,NA
171752,172921,NA,NA
173296,176664,NA,NA
174005,175772,MAL,NA
175677,176212,FEM,NA
177181,177716,OCH,NA
177343,177444,NA,NA
179511,181931,NA,NA
180503,181369,FEM,NA
181759,183803,MAL,NA
182108,184011,NA,NA
183268,183992,FEM,NA
186011,190510,NA,NA
186337,187243,FEM,NA
187512,188514,CHI,N
188462,188651,OCH,NA
189295,190107,OCH,NA
192993,199515,NA,NA
193666,194549,OCH,NA
193705,193852,CHI,N
194729,196987,OCH,NA
197161,197942,MAL,NA
198534,199020,OCH,NA
199010,199390,CHI,N
205200,208011,NA,NA
205585,207011,FEM,NA
206012,206355,CHI,N
207301,207875,CHI,N
207407,207866,OCH,NA
208626,208753,MAL,NA
211012,213786,NA,NA
211349,212491,CHI,C
211992,213445,FEM,NA
212477,212993,OCH,NA
214230,217067,NA,NA
214993,216697,CHI,C
215141,215262,OCH,NA
216010,216634,OCH,NA
216925,217097,OCH,NA
220442,227128,NA,NA
221493,223412,CHI,N
221903,222991,OCH,NA
223746,224708,CHI,N
223813,224750,OCH,NA
225231,225366,CHI,N
225344,225511,FEM,NA
225480,226292,CHI,N
225511,226194,OCH,NA
226493,226758,OCH,NA
227612,228511,OCH,NA
227627,228992,NA,NA
228047,228268,CHI,N
230540,232960,NA,NA
230992,232045,CHI,N
230992,232901,OCH,NA
235789,235941,OCH,NA
239387,240511,NA,NA
239492,240493,OCH,NA
256949,259840,NA,NA
256993,257992,FEM,NA
258225,258924,OCH,NA
261011,261124,NA,NA
261291,263011,NA,NA
261650,262889,MAL,NA
262016,262127,CHI,N
272511,274150,NA,NA
272992,273913,FEM,NA
275333,275493,NA,NA
275781,277011,OCH,NA
275982,281503,NA,NA
276693,281293,FEM,NA
282587,282741,NA,NA
282911,286637,NA,NA
282992,286693,OCH,NA
284511,285502,CHI,N
289987,293104,NA,NA
289992,292955,OCH,NA
290491,291036,CHI,N
291182,292012,CHI,N
293390,295285,NA,NA
293492,294992,OCH,NA
293767,293993,CHI,N
294180,294492,CHI,N
295512,301244,NA,NA
295993,297635,CHI,N
296492,296997,OCH,NA
297891,301011,CHI,N
298011,298831,OCH,NA
299190,299929,OCH,NA
302992,325120,NA,NA
303075,303710,MAL,NA
305011,306010,OCH,NA
305492,306888,FEM,NA
306533,306720,MAL,NA
307788,315859,FEM,NA
309771,310429,MAL,NA
312515,312804,MAL,NA
313369,313926,CHI,C
313511,313708,OCH,NA
315993,317770,CHI,N
317798,319696,MAL,NA
318286,318522,FEM,NA
321072,322964,FEM,NA
321138,321418,MAL,NA
321526,321872,MAL,NA
322486,323794,MAL,NA
323219,324248,FEM,NA
326136,327548,NA,NA
326265,326763,CHI,N
326708,326863,OCH,NA
328492,340033,NA,NA
328533,329600,FEM,NA
329091,329457,MAL,NA
330151,331854,MAL,NA
330647,331438,FEM,NA
332068,333550,OCH,NA
332279,333560,CHI,N
333550,334699,FEM,NA
333605,333833,MAL,NA
333992,334375,MAL,NA
334992,336831,MAL,NA
335563,336012,FEM,NA
337294,337441,OCH,NA
337483,338566,FEM,NA
340426,341012,NA,NA
340458,341011,CHI,N
344608,351236,NA,NA
344770,346243,FEM,NA
344885,345928,OCH,NA
346847,347969,CHI,N
346992,347822,OCH,NA
348163,349309,CHI,N
348258,348823,OCH,NA
348992,349348,OCH,NA
349604,350554,OCH,NA
352011,352251,NA,NA
353514,353639,NA,NA
358228,358498,NA,NA
358305,358511,OCH,NA
362696,364027,NA,NA
362991,363123,FEM,NA
366491,367979,OCH,NA
366491,369010,NA,NA
367511,369327,MAL,NA
370661,371864,NA,NA
370992,371826,FEM,NA
373559,374511,NA,NA
374011,374132,FEM,NA
375140,380061,NA,NA
375589,375707,FEM,NA
376218,377997,FEM,NA
377511,377967,MAL,NA
378103,379121,FEM,NA
379492,379679,OCH,NA
380111,382543,OCH,NA
380162,382433,NA,NA
382796,383992,OCH,NA
382863,386623,NA,NA
385012,386612,FEM,NA
387739,389003,MAL,NA
388140,389757,NA,NA
390737,392062,OCH,NA
390805,392010,NA,NA
391341,391871,CHI,N
392561,393763,OCH,NA
392663,393632,NA,NA
399276,400025,NA,NA
399278,399933,MAL,NA
400646,402011,NA,NA
401492,402278,OCH,NA
402791,403424,OCH,NA
403091,403326,NA,NA
406635,406748,OCH,NA
408794,408953,MAL,NA
424880,425206,NA,NA
425871,426497,NA,NA
425917,426492,CHI,N
434744,435996,OCH,NA
434793,436011,NA,NA
436057,437407,MAL,NA
436138,437118,NA,NA
455510,457010,NA,NA
455615,456587,FEM,NA
455866,456691,MAL,NA
457561,458344,OCH,NA
457761,458011,NA,NA
459741,460936,MAL,NA
459989,461250,NA,NA
460492,461040,FEM,NA
466109,467491,FEM,NA
466336,467492,NA,NA
468011,468521,NA,NA
468992,471238,NA,NA
469088,470149,CHI,C
470023,470990,MAL,NA
470369,470875,FEM,NA
472011,473413,CHI,N
472011,473493,NA,NA
483396,484663,CHI,N
483405,484728,NA,NA
485386,488493,NA,NA
485420,488377,CHI,C
489179,490161,NA,NA
489225,490011,CHI,N
494512,495887,NA,NA
494993,495472,FEM,NA
504492,507511,NA,NA
504510,506392,CHI,C
506014,506514,FEM,NA
506891,507406,MAL,NA
510715,512082,CHI,C
510766,512052,NA,NA
512382,513430,CHI,C
512391,513463,NA,NA
516863,518011,NA,NA
516888,518010,CHI,C
521794,528163,NA,NA
521826,528049,CHI,C
530012,532104,MAL,NA
530351,531993,NA,NA
531011,531441,FEM,NA
532302,532413,MAL,NA
534511,539012,NA,NA
534605,536492,CHI,C
535493,535768,OCH,NA
535992,536309,OCH,NA
537371,538891,CHI,N
541321,542636,CHI,N
541321,545511,NA,NA
541981,542617,OCH,NA
543227,543814,OCH,NA
543260,544510,CHI,N
543947,544716,OCH,NA
544992,545512,OCH,NA
546369,547012,OCH,NA
546492,547184,NA,NA
547493,551511,NA,NA
547734,551315,CHI,N
552812,553139,NA,NA
553836,562171,NA,NA
553895,561064,CHI,C
561276,562047,CHI,N
564492,564992,OCH,NA
564511,565149,NA,NA
565505,568764,NA,NA
565566,567493,OCH,NA
566006,566288,CHI,N
566619,567512,CHI,N
567974,568511,FEM,NA
569396,570992,NA,NA
569487,570523,FEM,NA
588013,590100,NA,NA
588092,590117,CHI,C
592993,600156,NA,NA
593092,593327,OCH,NA
593119,593510,FEM,NA
593511,593832,CHI,N
594775,594979,OCH,NA
594830,595011,FEM,NA
595431,596293,OCH,NA
595664,597252,CHI,N
597792,599010,OCH,NA
597947,599493,CHI,N
600438,601992,NA,NA
600492,601967,FEM,NA
614005,614175,NA,NA
616101,634130,NA,NA
616208,617993,CHI,N
618381,626037,OCH,NA
618530,618992,CHI,N
619512,621493,CHI,Y
622622,624225,CHI,N
625511,625931,FEM,NA
626214,626325,OCH,NA
626564,629512,OCH,NA
626638,626753,CHI,N
626969,633962,CHI,Y
629861,630511,OCH,NA
631441,631993,OCH,NA
633012,634011,FEM,NA
635232,635676,NA,NA
636010,653511,NA,NA
636388,637492,FEM,NA
637200,638511,CHI,N
637991,638511,OCH,NA
638631,640108,FEM,NA
640511,642521,FEM,NA
640786,640953,CHI,N
642492,643206,OCH,NA
643012,643344,CHI,N
643297,644082,MAL,NA
643832,643955,FEM,NA
644132,646719,FEM,NA
644190,644492,OCH,NA
645492,647340,MAL,NA
646854,647117,FEM,NA
647703,649011,FEM,NA
648216,648916,MAL,NA
649441,653368,CHI,N
653923,655276,MAL,NA
653972,659831,NA,NA
654510,654660,CHI,N
655054,657011,CHI,N
656839,659011,MAL,NA
658594,658829,FEM,NA
661478,671036,NA,NA
661512,663488,MAL,NA
663010,663256,CHI,N
663491,670968,CHI,C
671262,672492,NA,NA
671556,672342,CHI,N
676554,678010,NA,NA
676607,677893,OCH,NA
677012,677512,CHI,N
681426,689165,NA,NA
681512,683011,OCH,NA
