segment_onset,segment_offset,speaker_type,vcm_type
10,2605,CHI,Y
10,4990,NA,NA
2452,4501,MAL,NA
3011,3252,FEM,NA
3485,4465,FEM,NA
5493,13510,MAL,NA
5597,13386,NA,NA
7096,7199,FEM,NA
12869,12992,FEM,NA
14914,16524,MAL,NA
14938,16544,NA,NA
18011,28835,MAL,NA
18510,21110,NA,NA
22218,27512,NA,NA
29098,32218,MAL,NA
29268,32010,NA,NA
33799,36492,MAL,NA
34012,36493,NA,NA
35134,35492,FEM,NA
37513,38296,MAL,NA
37820,38746,NA,NA
41276,41403,MAL,NA
43538,46623,MAL,NA
44012,46489,NA,NA
46887,46988,MAL,NA
50993,55011,MAL,NA
51636,55887,NA,NA
54732,55721,FEM,NA
55212,55369,MAL,NA
59992,61659,NA,NA
60011,61587,CHI,N
65510,66916,CHI,N
65510,66992,NA,NA
70492,76067,MAL,NA
70991,76011,NA,NA
89993,108493,NA,NA
91000,94993,CHI,N
95901,96800,MAL,NA
96010,96111,CHI,N
96344,96511,CHI,N
98513,107410,MAL,NA
104183,104337,FEM,NA
107011,108185,FEM,NA
109365,114483,NA,NA
109986,114475,FEM,NA
123555,124706,NA,NA
125012,126735,OCH,NA
126178,128392,NA,NA
126993,127197,MAL,NA
127305,127727,MAL,NA
128707,129465,NA,NA
131568,132906,MAL,NA
138491,138700,NA,NA
138961,151492,NA,NA
139150,139349,OCH,NA
139492,141549,CHI,N
141011,141558,OCH,NA
142602,143432,OCH,NA
143011,146536,CHI,N
147580,148073,OCH,NA
148193,148510,OCH,NA
149732,151141,CHI,N
151639,154012,NA,NA
152255,152933,OCH,NA
154286,154510,NA,NA
157300,158010,OCH,NA
157312,158102,NA,NA
158735,160873,NA,NA
158785,160467,CHI,N
161706,162317,NA,NA
163112,163991,OCH,NA
163161,170432,NA,NA
163991,164992,CHI,N
164597,170490,MAL,NA
179012,185342,NA,NA
179435,181855,FEM,NA
179537,180001,MAL,NA
180510,183011,MAL,NA
182010,184992,FEM,NA
188511,203511,NA,NA
188565,195296,FEM,NA
194574,194993,CHI,N
196007,200992,FEM,NA
200752,202510,MAL,NA
205511,207796,NA,NA
205973,207472,FEM,NA
206012,206938,MAL,NA
207993,210075,NA,NA
208379,208998,FEM,NA
209512,209849,OCH,NA
209604,209840,CHI,N
210651,226930,NA,NA
210830,211512,CHI,N
211078,211493,OCH,NA
