segment_onset,segment_offset,speaker_type,vcm_type
2832,3971,MAL,NA
6492,7420,NA,NA
6774,6992,FEM,NA
8063,8745,OCH,NA
8066,42010,NA,NA
10906,12315,FEM,NA
11743,11881,MAL,NA
12013,12143,MAL,NA
12771,13368,FEM,NA
13512,18011,MAL,NA
13993,14492,FEM,NA
16095,16568,CHI,N
17511,19806,FEM,NA
20400,21011,CHI,N
20505,20762,OCH,NA
21136,23993,FEM,NA
24204,24806,CHI,N
24511,28053,MAL,NA
28605,29211,CHI,N
29202,29992,FEM,NA
29660,31066,CHI,Y
31524,32493,FEM,NA
32646,33304,CHI,N
33681,35887,FEM,NA
33922,34290,OCH,NA
34724,34842,MAL,NA
35011,41896,MAL,NA
45510,47005,FEM,NA
45510,47036,NA,NA
47584,48521,NA,NA
48300,48467,FEM,NA
50414,52743,MAL,NA
50492,65572,NA,NA
52977,53510,FEM,NA
56012,56992,FEM,NA
56511,59493,CHI,N
59187,59492,FEM,NA
59663,59975,CHI,N
59781,65497,MAL,NA
67510,69948,MAL,NA
67510,73877,NA,NA
69491,71653,CHI,Y
70511,73864,FEM,NA
76007,76717,MAL,NA
76012,77045,NA,NA
82492,83736,MAL,NA
82510,83575,NA,NA
86010,91020,NA,NA
86233,88012,CHI,C
87553,91011,FEM,NA
89512,89959,MAL,NA
93012,94554,MAL,NA
96010,118629,NA,NA
96458,97012,NA,J
96625,96914,OCH,NA
97480,97991,MAL,NA
97511,99993,FEM,NA
99461,104255,MAL,NA
104296,106336,CHI,N
106340,112272,MAL,NA
106361,107497,FEM,NA
107867,108010,FEM,NA
109134,109731,FEM,NA
112413,113493,FEM,NA
113729,114269,CHI,N
114450,118313,FEM,NA
116969,118061,MAL,NA
119991,120673,NA,NA
120093,120493,CHI,N
121070,131511,NA,NA
121115,127511,FEM,NA
123604,127463,MAL,NA
128010,131510,MAL,NA
133839,135624,NA,NA
133993,134320,FEM,NA
134006,135295,CHI,N
140010,142511,FEM,NA
140111,144510,NA,NA
142109,142345,MAL,NA
142493,144992,MAL,NA
148988,151698,NA,NA
148993,151425,CHI,N
149698,150721,MAL,NA
150896,151014,MAL,NA
151926,153011,NA,NA
152020,152489,MAL,NA
155530,160235,NA,NA
155753,156929,MAL,NA
157513,159152,MAL,NA
158993,159511,OCH,NA
158993,160011,CHI,N
160959,165011,MAL,NA
160993,176511,NA,NA
165252,166654,CHI,N
166350,166964,OCH,NA
167343,169327,CHI,N
167457,167678,OCH,NA
168922,169283,OCH,NA
169513,170220,CHI,N
169671,170511,OCH,NA
170993,171538,OCH,NA
171008,172503,CHI,N
171639,172511,OCH,NA
172511,174492,MAL,NA
180031,180176,NA,NA
183452,185192,NA,NA
183492,184493,CHI,N
184012,185090,MAL,NA
185995,198547,NA,NA
186077,186992,CHI,N
186356,188010,MAL,NA
187068,187362,OCH,NA
188312,188585,OCH,NA
188555,188656,MAL,NA
189010,191074,CHI,N
189511,191011,OCH,NA
191236,193015,CHI,N
192011,192121,OCH,NA
193388,193493,CHI,N
193443,195293,MAL,NA
196012,198511,CHI,C
201481,205555,NA,NA
201511,203199,MAL,NA
203315,204007,CHI,N
203322,204861,OCH,NA
