segment_onset,segment_offset,speaker_type,vcm_type
10,2899,CHI,Y
10,3491,NA,NA
83,399,FEM,NA
1007,1510,OCH,NA
1623,1758,OCH,NA
5373,6075,NA,NA
5493,5873,OCH,NA
10511,15255,NA,NA
10992,12479,CHI,N
12013,12126,FEM,NA
12273,13999,FEM,NA
13993,14680,OCH,NA
16011,17864,NA,NA
16492,17634,FEM,NA
20859,21568,NA,NA
20876,21942,MAL,NA
24474,26524,FEM,NA
24477,26818,NA,NA
32165,33216,MAL,NA
32198,32991,NA,NA
34491,36636,NA,NA
34805,34989,MAL,NA
35011,36138,CHI,N
35137,36362,MAL,NA
37574,45492,NA,NA
39805,40890,FEM,NA
40281,41766,MAL,NA
41145,43207,FEM,NA
42992,44312,MAL,NA
44012,45141,FEM,NA
45941,46613,OCH,NA
45969,46762,NA,NA
46874,46992,NA,NA
50011,57665,NA,NA
50132,55991,FEM,NA
55014,55417,MAL,NA
62512,93776,NA,NA
63239,66476,FEM,NA
66493,68493,MAL,NA
66633,66868,FEM,NA
67011,69492,FEM,NA
69488,69787,OCH,NA
69787,69981,MAL,NA
69996,71618,CHI,Y
70055,70495,OCH,NA
71511,73853,MAL,NA
73492,75689,FEM,NA
75911,78511,OCH,NA
78492,81626,FEM,NA
79670,80730,MAL,NA
82105,82991,CHI,N
82708,84181,OCH,NA
83492,85991,FEM,NA
85583,85806,OCH,NA
86152,86780,CHI,N
86187,86820,OCH,NA
88363,90012,FEM,NA
88741,88901,OCH,NA
89174,93011,OCH,NA
90511,91010,FEM,NA
92991,93317,MAL,NA
94510,95992,FEM,NA
94510,101992,NA,NA
95472,97511,MAL,NA
97889,99492,OCH,NA
98339,98812,CHI,N
99129,99384,CHI,N
99492,101961,CHI,Y
99669,99885,FEM,NA
100015,100148,FEM,NA
103493,120493,NA,NA
103493,105815,OCH,NA
106421,107658,FEM,NA
107492,109174,OCH,NA
108010,108121,CHI,N
108440,109699,CHI,N
109362,113486,MAL,NA
113511,116010,OCH,NA
116993,119992,FEM,NA
117992,118247,MAL,NA
118709,122511,MAL,NA
120749,121540,NA,NA
122992,125219,OCH,NA
123010,133010,NA,NA
123491,124318,CHI,N
126011,128438,FEM,NA
128611,129462,CHI,N
130493,132493,FEM,NA
132013,133920,MAL,NA
133124,133492,NA,NA
135511,158510,NA,NA
135975,137622,CHI,N
138011,142596,FEM,NA
138539,138971,CHI,N
141510,142536,MAL,NA
142668,146487,MAL,NA
144593,145329,FEM,NA
145628,146701,FEM,NA
146991,150511,FEM,NA
147135,147791,MAL,NA
150512,152270,OCH,NA
151733,153171,FEM,NA
152785,154992,MAL,NA
154511,158144,FEM,NA
156290,158489,MAL,NA
160328,160505,NA,NA
163286,164511,CHI,N
163293,166023,NA,NA
164990,165957,FEM,NA
167187,185491,NA,NA
167493,167846,MAL,NA
167511,169492,FEM,NA
168242,168443,MAL,NA
169712,173511,MAL,NA
170520,170992,FEM,NA
171526,171636,FEM,NA
172010,174492,FEM,NA
174493,175492,CHI,N
175510,178279,FEM,NA
177729,180989,MAL,NA
179763,180214,FEM,NA
181032,182512,FEM,NA
181138,181842,MAL,NA
182162,182314,OCH,NA
182890,184051,CHI,N
183740,183914,MAL,NA
186011,197221,NA,NA
186619,191864,FEM,NA
187194,187511,OCH,NA
192788,193520,CHI,N
193492,194315,OCH,NA
193637,193762,CHI,N
194513,197491,MAL,NA
199601,200455,NA,NA
199648,199992,OCH,NA
200991,201185,NA,NA
201496,211515,NA,NA
201768,202492,CHI,N
201967,203526,FEM,NA
202645,204412,MAL,NA
203956,205517,CHI,Y
205750,209670,FEM,NA
210246,210526,FEM,NA
212028,213184,NA,NA
213489,218918,NA,NA
213492,215519,FEM,NA
215116,216586,MAL,NA
217397,218582,FEM,NA
219804,236512,NA,NA
220511,226493,OCH,NA
221167,221506,FEM,NA
226727,227105,OCH,NA
226992,229638,FEM,NA
229812,231159,CHI,N
230973,232991,FEM,NA
232131,236492,MAL,NA
238992,244758,NA,NA
239328,239510,CHI,N
240492,242716,FEM,NA
240602,240727,MAL,NA
241043,241310,MAL,NA
242644,243255,OCH,NA
243493,246284,OCH,NA
244871,250295,NA,NA
246993,248011,FEM,NA
248528,250509,OCH,NA
250992,254991,OCH,NA
250997,256598,NA,NA
254959,256986,MAL,NA
256706,256890,NA,NA
258930,264738,NA,NA
259011,261492,OCH,NA
261250,264898,MAL,NA
266858,268434,NA,NA
266991,268047,OCH,NA
272568,273285,NA,NA
272847,272962,OCH,NA
276472,277785,NA,NA
276492,277511,FEM,NA
278309,279394,OCH,NA
283444,289163,NA,NA
283510,286671,FEM,NA
286740,289011,OCH,NA
290058,292012,MAL,NA
290377,301749,NA,NA
292390,295951,FEM,NA
294712,294844,MAL,NA
295993,301064,CHI,N
302128,308127,NA,NA
302360,302620,OCH,NA
303747,305011,FEM,NA
305240,305490,FEM,NA
305571,307122,CHI,C
307010,308011,FEM,NA
311492,312700,FEM,NA
311492,313510,NA,NA
312088,312734,CHI,N
312844,313011,FEM,NA
314064,314238,OCH,NA
319012,321003,OCH,NA
319012,322492,NA,NA
320492,322390,FEM,NA
324332,324992,OCH,NA
324439,324992,NA,NA
325492,328011,MAL,NA
325510,330566,NA,NA
327299,327512,FEM,NA
328489,329493,OCH,NA
328971,330515,FEM,NA
335492,337706,MAL,NA
335510,338207,NA,NA
336736,337011,FEM,NA
338956,341327,NA,NA
