segment_onset,segment_offset,speaker_type,vcm_type
3491,6719,NA,NA
3718,6511,FEM,NA
12272,22593,NA,NA
12315,13992,OCH,NA
12680,14011,NA,J
15512,15870,FEM,NA
16053,18510,CHI,Y
16818,18651,OCH,NA
19022,22021,FEM,NA
21011,22020,MAL,NA
26212,27493,NA,NA
26244,27321,FEM,NA
28385,35511,NA,NA
28657,29492,CHI,N
30110,31401,OCH,NA
30151,30318,FEM,NA
30750,30946,FEM,NA
31229,31393,FEM,NA
31511,31631,FEM,NA
32137,35279,FEM,NA
32366,33321,OCH,NA
34022,34619,OCH,NA
37290,39094,NA,NA
37493,39015,FEM,NA
37511,38402,OCH,NA
47272,48492,NA,NA
47589,48031,FEM,NA
50510,53927,NA,NA
50878,51492,CHI,N
51457,52540,FEM,NA
51511,53766,MAL,NA
52701,52822,FEM,NA
55335,57578,NA,NA
55492,56940,FEM,NA
59468,63012,NA,NA
59493,62993,FEM,NA
85951,92136,NA,NA
85992,87992,CHI,C
87988,88889,FEM,NA
88992,90011,CHI,N
90813,92011,CHI,N
93344,94923,NA,NA
93493,94452,FEM,NA
94011,94411,CHI,N
96007,97821,MAL,NA
96218,97936,NA,NA
100145,102837,NA,NA
100511,102678,FEM,NA
105524,106167,NA,NA
105568,106010,CHI,N
108278,109075,NA,NA
110960,121817,NA,NA
110992,112291,FEM,NA
112143,113493,CHI,N
112992,114421,MAL,NA
113574,115393,FEM,NA
116269,117511,FEM,NA
116512,119988,MAL,NA
117636,117877,FEM,NA
119492,121687,FEM,NA
122865,131603,NA,NA
122992,125280,FEM,NA
125420,128945,OCH,NA
125754,125992,CHI,N
128993,130493,FEM,NA
129084,131468,OCH,NA
130493,131511,CHI,N
135511,139011,NA,NA
135829,138993,FEM,NA
136256,136511,OCH,NA
140511,143203,FEM,NA
140511,147492,NA,NA
143709,147011,FEM,NA
145511,145916,MAL,NA
148689,154992,NA,NA
148920,151625,FEM,NA
151492,153768,CHI,Y
153492,154552,FEM,NA
155426,157512,NA,NA
155588,157512,OCH,NA
155647,157012,CHI,N
169511,171492,NA,NA
169734,171270,FEM,NA
