segment_onset,segment_offset,speaker_type,vcm_type
37493,38991,NA,NA
44979,48253,NA,NA
45173,48135,FEM,NA
49029,49183,NA,NA
49489,57596,NA,NA
49761,51153,OCH,NA
49802,49993,CHI,N
51533,53006,OCH,NA
52500,54771,FEM,NA
54228,54382,CHI,N
54970,55672,CHI,N
55264,55421,OCH,NA
55976,57555,FEM,NA
59095,59303,NA,NA
60225,76513,NA,NA
60492,64993,FEM,NA
65094,66493,OCH,NA
65644,69512,CHI,N
69473,71511,FEM,NA
70986,76246,CHI,N
78005,84249,NA,NA
78011,84010,CHI,N
83023,83960,FEM,NA
86297,88249,NA,NA
86354,88011,CHI,N
89490,91512,NA,NA
89492,91493,FEM,NA
94510,95492,NA,NA
94615,95012,CHI,N
94763,94868,OCH,NA
102992,103520,NA,NA
102992,103674,FEM,NA
107350,118992,NA,NA
107401,116993,FEM,NA
108442,110396,CHI,N
117411,118010,FEM,NA
117489,118662,CHI,N
119365,120848,NA,NA
119435,120819,CHI,N
121426,128991,NA,NA
121804,123512,FEM,NA
122317,122520,CHI,N
124512,124689,FEM,NA
124991,127188,FEM,NA
126993,129511,MAL,NA
129833,131011,NA,NA
129916,131006,FEM,NA
132511,132616,NA,NA
132865,136105,NA,NA
132960,135511,CHI,N
140051,140512,NA,NA
145095,146511,NA,NA
145317,146237,CHI,N
148549,148865,NA,NA
148993,152221,NA,NA
150059,150992,CHI,N
154398,157535,NA,NA
156011,157363,FEM,NA
157737,158510,NA,NA
157950,158492,CHI,N
162493,164012,MAL,NA
162992,163694,NA,NA
170951,172441,NA,NA
170993,172367,FEM,NA
173993,176629,NA,NA
174224,175491,CHI,C
174233,174493,FEM,NA
174285,175699,OCH,NA
176745,193043,NA,NA
176783,179512,FEM,NA
179013,179121,CHI,N
179493,185953,CHI,N
184142,184463,OCH,NA
184643,184761,OCH,NA
185115,189346,FEM,NA
189493,192360,CHI,N
191020,192524,FEM,NA
192488,192783,CHI,N
199493,201666,NA,NA
200240,200524,FEM,NA
200500,201011,CHI,N
203357,205510,FEM,NA
203364,208666,NA,NA
206182,208668,CHI,N
239011,242273,NA,NA
239029,240389,CHI,N
240511,242193,FEM,NA
244259,247337,CHI,C
244261,248026,NA,NA
247060,248010,FEM,NA
250224,251506,NA,NA
250304,251291,FEM,NA
250725,251167,CHI,N
252728,253526,NA,NA
252838,253467,FEM,NA
255314,257493,NA,NA
255349,257479,CHI,C
258447,260011,CHI,N
258466,260067,NA,NA
264988,266510,FEM,NA
264992,266511,NA,NA
277363,278993,NA,NA
277444,278323,CHI,N
278512,278801,FEM,NA
292511,293461,NA,NA
292525,293342,FEM,NA
308872,310492,FEM,NA
308885,313537,NA,NA
310967,311792,CHI,N
311777,313510,FEM,NA
314923,316011,NA,NA
314979,316012,FEM,NA
318619,320226,NA,NA
318723,319248,CHI,N
319172,320254,FEM,NA
320466,324265,NA,NA
320492,323011,FEM,NA
323492,324010,CHI,N
327512,329493,NA,NA
327638,329196,FEM,NA
330991,332787,NA,NA
331003,332086,CHI,N
331806,332646,FEM,NA
333543,344863,NA,NA
333570,334073,CHI,N
334182,334975,FEM,NA
335185,344848,CHI,C
335510,336678,FEM,NA
342301,343492,FEM,NA
345511,350511,CHI,N
345511,351011,NA,NA
349878,349993,FEM,NA
507468,507665,NA,NA
508650,509315,NA,NA
511056,511520,NA,NA
511058,511512,CHI,N
512976,513369,NA,NA
513010,513324,CHI,N
516993,517791,FEM,NA
516993,518011,NA,NA
519991,521010,NA,NA
520025,520616,FEM,NA
521561,521993,NA,NA
524296,524492,NA,NA
524976,531777,NA,NA
524991,527011,FEM,NA
527703,528010,CHI,N
527727,528362,OCH,NA
529011,530992,FEM,NA
530493,531397,CHI,N
533412,534492,NA,NA
535769,537062,NA,NA
536642,536944,FEM,NA
537285,537386,NA,NA
539053,539652,NA,NA
539139,539492,CHI,N
541898,543236,NA,NA
541931,543011,CHI,N
545010,546510,CHI,N
545010,548010,NA,NA
546510,548005,FEM,NA
559290,559464,MAL,NA
566492,568471,NA,NA
566501,568126,FEM,NA
568985,571967,NA,NA
569012,571191,FEM,NA
572084,575992,NA,NA
572211,573107,CHI,N
573082,575512,FEM,NA
574992,575594,OCH,NA
590510,591779,NA,NA
590657,591511,OCH,NA
590993,591349,CHI,N
602832,604174,CHI,N
602834,614010,NA,NA
604785,608167,CHI,N
607510,608018,OCH,NA
608259,608978,OCH,NA
608756,613068,CHI,C
614491,615011,NA,NA
615895,618330,NA,NA
615992,617021,CHI,N
617011,618221,FEM,NA
625492,628789,NA,NA
625895,627574,CHI,N
628072,629915,MAL,NA
634799,635511,MAL,NA
643511,644790,NA,NA
643609,643737,OCH,NA
643992,644510,OCH,NA
647738,649991,NA,NA
647992,649011,FEM,NA
648511,649667,OCH,NA
656989,663010,NA,NA
657086,662253,CHI,N
662727,663011,FEM,NA
668859,676853,NA,NA
669317,670471,CHI,N
670100,673797,OCH,NA
671993,675695,CHI,Y
676347,676511,CHI,N
683512,683632,NA,NA
683880,685004,NA,NA
683984,684991,CHI,N
689054,692512,NA,NA
689217,690344,CHI,N
691043,692029,CHI,N
696754,697993,NA,NA
696816,697876,CHI,N
708873,708991,NA,NA
716691,717514,NA,NA
716702,717512,OCH,NA
725763,726070,MAL,NA
731963,732992,NA,NA
731992,732785,OCH,NA
734694,734885,NA,NA
736511,742465,NA,NA
736805,738830,CHI,C
739452,742295,CHI,Y
740011,741639,OCH,NA
741887,741992,OCH,NA
743654,743991,OCH,NA
746511,748011,NA,NA
746822,747850,FEM,NA
753011,754010,NA,NA
753077,753992,CHI,N
757487,759512,NA,NA
757642,758992,CHI,N
757782,759495,OCH,NA
761010,762041,NA,NA
761169,761714,OCH,NA
762716,764545,NA,NA
766511,769010,NA,NA
767492,768012,CHI,N
767524,767856,FEM,NA
768798,768948,OCH,NA
774740,776011,NA,NA
774993,775801,CHI,N
785209,786512,NA,NA
785492,785992,OCH,NA
792536,793630,NA,NA
