segment_onset,segment_offset,speaker_type,vcm_type
22440,23476,NA,NA
22469,23492,OCH,NA
22493,22699,FEM,NA
24992,26018,OCH,NA
25010,26011,NA,NA
38382,40650,OCH,NA
38512,38981,NA,NA
45087,45511,OCH,NA
49511,54187,NA,NA
49926,50199,FEM,NA
50492,52954,CHI,N
52019,52456,OCH,NA
53163,54010,FEM,NA
54292,76024,NA,NA
54417,55350,CHI,N
54493,54890,OCH,NA
54992,55270,OCH,NA
55698,57512,FEM,NA
55758,57376,OCH,NA
57729,58485,FEM,NA
58445,60261,CHI,N
60659,62730,FEM,NA
62993,63519,MAL,NA
63296,65383,OCH,NA
64513,65541,FEM,NA
65672,68011,CHI,N
68345,70804,FEM,NA
70011,70846,MAL,NA
71400,73493,FEM,NA
71558,71698,CHI,N
71889,72010,CHI,N
73565,74367,CHI,N
74328,75086,FEM,NA
75365,75991,CHI,N
77510,79834,NA,NA
77514,79844,FEM,NA
81629,82296,NA,NA
81694,81993,CHI,N
86884,88163,NA,NA
86992,87952,OCH,NA
87510,88011,FEM,NA
88629,88848,OCH,NA
88634,88860,NA,NA
89888,92991,NA,NA
89951,91576,OCH,NA
90492,92011,CHI,N
92011,92991,FEM,NA
96004,97098,NA,NA
96491,96985,CHI,N
96512,97040,OCH,NA
98184,99492,NA,NA
98211,99141,FEM,NA
98511,99090,OCH,NA
99617,101131,NA,NA
99996,101123,FEM,NA
102421,102613,MAL,NA
103012,104095,NA,NA
103511,103924,CHI,N
103594,103743,OCH,NA
104225,105001,NA,NA
104254,105012,CHI,N
107020,107558,NA,NA
107062,107511,CHI,N
108073,109065,NA,NA
108137,109057,OCH,NA
108149,108993,CHI,N
109610,110363,NA,NA
109704,110357,OCH,NA
111583,112098,NA,NA
111615,112020,CHI,N
112685,114344,NA,NA
112744,113576,OCH,NA
112754,113011,CHI,N
113177,113444,CHI,N
113992,114151,OCH,NA
114765,118532,NA,NA
114878,114991,FEM,NA
116257,117023,FEM,NA
119315,120976,NA,NA
119323,120020,FEM,NA
119991,120941,OCH,NA
123562,123935,NA,NA
123594,123866,OCH,NA
124220,125511,NA,NA
124286,125012,FEM,NA
126596,127833,NA,NA
126633,127586,MAL,NA
128135,128726,NA,NA
128162,128586,FEM,NA
130493,130765,OCH,NA
131993,134286,NA,NA
132492,134012,FEM,NA
136387,142492,NA,NA
136416,137368,FEM,NA
138083,141974,FEM,NA
140712,140842,MAL,NA
141224,141526,MAL,NA
141510,142011,CHI,N
144649,147992,NA,NA
144912,147404,FEM,NA
148767,148993,NA,NA
148790,148939,OCH,NA
150500,152012,MAL,NA
150500,153492,NA,NA
151323,153473,FEM,NA
154710,158309,NA,NA
154972,158080,FEM,NA
159675,163852,NA,NA
159781,163797,FEM,NA
160039,160457,OCH,NA
165993,171236,FEM,NA
166001,174357,NA,NA
172511,172906,CHI,N
172554,172731,FEM,NA
172868,174208,FEM,NA
179246,180527,CHI,N
179250,193012,NA,NA
180480,182785,FEM,NA
182512,183464,CHI,N
182993,183163,OCH,NA
183976,185311,CHI,N
184191,184361,OCH,NA
185492,186515,FEM,NA
187147,189992,CHI,N
190492,191400,FEM,NA
191690,192993,CHI,N
194515,195931,NA,NA
194678,195566,FEM,NA
196467,197512,NA,NA
196493,197512,OCH,NA
200011,203880,NA,NA
200082,202245,CHI,N
202195,203142,FEM,NA
203151,203748,CHI,N
208011,209511,FEM,NA
208011,209511,NA,NA
211229,212235,NA,NA
211302,212195,FEM,NA
213659,222063,NA,NA
213987,215043,CHI,N
215129,215836,FEM,NA
215992,217403,FEM,NA
218012,219993,FEM,NA
220312,221022,CHI,N
221051,222011,FEM,NA
224492,226546,FEM,NA
224492,226625,NA,NA
229119,235867,NA,NA
229193,229740,CHI,N
229939,231539,CHI,N
231758,233992,FEM,NA
234287,235343,FEM,NA
241999,245855,NA,NA
242009,245608,CHI,N
281031,284492,NA,NA
281085,284492,CHI,N
285989,290992,NA,NA
285992,289755,CHI,N
289926,290512,CHI,N
302473,303867,NA,NA
302493,303492,CHI,N
305011,308297,NA,NA
305097,307993,CHI,N
309992,311011,CHI,N
309992,311136,NA,NA
312728,315011,MAL,NA
312846,314512,NA,NA
