segment_onset,segment_offset,speaker_type,vcm_type
10,415,OCH,NA
10,511,CHI,N
10,602,NA,NA
1109,8316,NA,NA
1213,2388,FEM,NA
3011,7512,FEM,NA
20339,24492,NA,NA
20491,21961,OCH,NA
20663,22858,CHI,N
22972,24400,MAL,NA
23720,23840,CHI,N
24875,25866,NA,NA
25044,25491,CHI,N
26603,28253,MAL,NA
26634,32432,NA,NA
27992,29543,FEM,NA
30387,30696,OCH,NA
30512,30941,CHI,N
31474,32075,FEM,NA
33011,34992,NA,NA
33991,34511,FEM,NA
35385,36511,MAL,NA
35390,39013,NA,NA
36492,38946,FEM,NA
39140,39314,NA,NA
39955,40563,NA,NA
40201,40491,OCH,NA
42360,43293,MAL,NA
42483,44992,NA,NA
43387,44474,OCH,NA
43438,43566,MAL,NA
43742,44373,MAL,NA
45260,47992,NA,NA
45927,46043,OCH,NA
46286,46590,CHI,N
59029,65560,NA,NA
59123,65510,CHI,N
67510,68813,NA,NA
67549,68511,OCH,NA
67811,68567,CHI,N
70991,78541,NA,NA
71493,71972,MAL,NA
72843,73670,OCH,NA
73992,76493,OCH,NA
74237,74512,CHI,N
74650,74839,CHI,N
75163,76332,CHI,N
76624,78065,FEM,NA
80011,90492,NA,NA
80315,80431,MAL,NA
81010,82411,FEM,NA
83008,86140,OCH,NA
83126,83511,CHI,N
84203,86091,CHI,N
86378,87510,OCH,NA
86486,89993,CHI,N
96010,104510,NA,NA
96491,99957,OCH,NA
96817,97492,CHI,N
101513,104086,CHI,N
101571,102973,OCH,NA
107511,122655,NA,NA
107992,114182,CHI,N
108005,109993,OCH,NA
113096,113565,OCH,NA
114492,117489,MAL,NA
114541,114992,FEM,NA
117190,118493,FEM,NA
118010,119296,CHI,N
119510,122510,MAL,NA
119963,120505,FEM,NA
121898,122511,CHI,N
124991,132510,NA,NA
125493,128011,OCH,NA
127293,127463,CHI,N
127609,127995,CHI,N
129360,129476,FEM,NA
129511,132739,MAL,NA
137012,149407,NA,NA
137012,139511,OCH,NA
138736,139094,CHI,N
140010,141011,FEM,NA
140520,142601,MAL,NA
142690,143512,OCH,NA
142732,143842,CHI,N
143989,149322,CHI,N
144077,144377,OCH,NA
144291,144519,FEM,NA
144644,145010,OCH,NA
148004,148510,MAL,NA
151511,160512,NA,NA
151723,152936,FEM,NA
152493,152697,MAL,NA
153460,155841,CHI,N
155356,157835,MAL,NA
159492,160010,FEM,NA
161511,164888,NA,NA
162010,162167,CHI,N
163011,164511,FEM,NA
165306,182974,NA,NA
165464,169133,CHI,Y
166011,169011,OCH,NA
169248,169511,CHI,N
169992,170108,MAL,NA
170357,171602,CHI,N
171492,173259,FEM,NA
171543,172392,MAL,NA
174511,174857,FEM,NA
174962,177370,FEM,NA
177112,180259,CHI,N
180002,181992,FEM,NA
180617,180990,MAL,NA
182490,183011,MAL,NA
184140,185993,OCH,NA
184186,195529,NA,NA
184921,185356,CHI,N
186454,190511,FEM,NA
190922,192437,OCH,NA
191324,191511,CHI,N
192291,193012,FEM,NA
192512,195841,MAL,NA
197044,197324,MAL,NA
197490,198253,MAL,NA
197498,205011,NA,NA
198978,199597,CHI,N
199299,202011,MAL,NA
202510,204262,CHI,N
204302,204511,FEM,NA
204513,204677,MAL,NA
207011,208511,NA,NA
207350,208511,FEM,NA
210811,216790,NA,NA
210867,211815,CHI,N
212510,215492,OCH,NA
214512,215776,CHI,N
215511,216728,FEM,NA
217433,220011,MAL,NA
218152,219990,NA,NA
221000,225772,NA,NA
221051,222106,CHI,N
222161,223992,MAL,NA
223899,225570,CHI,C
226090,231976,NA,NA
226493,226822,OCH,NA
227492,227926,FEM,NA
228012,229993,CHI,C
229993,233896,MAL,NA
233012,233582,NA,NA
237104,237332,OCH,NA
239478,242650,NA,NA
239510,241300,OCH,NA
239596,241295,CHI,Y
241324,242517,FEM,NA
241606,242084,MAL,NA
244642,249105,NA,NA
244836,244991,CHI,N
245239,245644,MAL,NA
248511,248795,FEM,NA
249991,251992,NA,NA
250015,251669,CHI,N
254008,260012,MAL,NA
254625,258175,NA,NA
258436,259514,NA,NA
261711,264004,NA,NA
261993,263011,CHI,N
263194,263310,MAL,NA
263706,264089,MAL,NA
264701,265798,NA,NA
266500,269019,NA,NA
267011,268010,CHI,N
268010,269011,MAL,NA
269825,270125,NA,NA
270921,271140,NA,NA
271735,274249,NA,NA
272271,272776,MAL,NA
275557,276510,NA,NA
275623,276011,CHI,N
278456,280017,CHI,N
278485,281367,NA,NA
279626,280537,MAL,NA
280606,281225,CHI,N
284077,289011,MAL,NA
285010,285985,NA,NA
