segment_onset,segment_offset,speaker_type,vcm_type
39221,39331,NA,NA
71071,71407,FEM,NA
71071,71511,NA,NA
105248,105493,NA,NA
106400,107686,NA,NA
106491,106832,FEM,NA
107011,107360,CHI,N
108206,108992,NA,NA
194493,198096,NA,NA
194511,197712,FEM,NA
331926,333011,MAL,NA
332011,332919,NA,NA
462824,463742,NA,NA
462853,463720,CHI,N
486511,488934,NA,NA
486992,488497,NA,J
486992,488519,FEM,NA
564192,564683,NA,NA
564364,564492,FEM,NA
658643,658768,NA,NA
660526,666412,NA,NA
660668,666114,FEM,NA
701472,702878,NA,NA
701625,702546,FEM,NA
731874,733818,NA,NA
731992,733814,CHI,N
738011,739793,NA,NA
738322,738486,MAL,NA
738394,739528,CHI,N
820493,821492,NA,NA
820518,821330,CHI,N
821014,821132,OCH,NA
825047,825992,FEM,NA
825063,825993,NA,NA
827879,828147,MAL,NA
834135,835438,NA,NA
834280,835318,CHI,N
842797,842917,NA,NA
882603,885234,MAL,NA
882718,884924,NA,NA
885823,886493,NA,NA
886599,888047,NA,NA
886746,886862,MAL,NA
886992,890789,MAL,NA
889002,891348,NA,NA
890080,890379,FEM,NA
890624,890730,FEM,NA
892313,892489,NA,NA
892885,892991,NA,NA
893511,894947,NA,NA
894397,894584,MAL,NA
895372,897458,MAL,NA
896228,896653,NA,NA
899046,901808,NA,NA
899200,900511,MAL,NA
900786,901584,MAL,NA
902892,904745,NA,NA
902991,903496,FEM,NA
903013,905772,MAL,NA
910492,913511,NA,NA
910511,912492,FEM,NA
915992,919011,MAL,NA
916010,918796,NA,NA
920511,921937,MAL,NA
920511,922011,NA,NA
923893,928432,MAL,NA
923992,924859,NA,NA
925832,927990,NA,NA
928547,928922,MAL,NA
935511,936885,NA,NA
935822,936671,CHI,N
965483,965885,OCH,NA
966418,967647,MAL,NA
966492,967530,NA,NA
1037487,1038771,MAL,NA
1037845,1038279,NA,NA
1041962,1045356,MAL,NA
1041991,1045481,NA,NA
1045769,1046010,NA,NA
1048658,1048773,MAL,NA
1056648,1059567,NA,NA
1056993,1059492,FEM,NA
1057165,1057489,CHI,N
1083488,1085440,NA,NA
1083491,1085010,CHI,N
1108009,1108692,NA,NA
1108041,1108657,CHI,N
1117491,1117977,MAL,NA
1217012,1218078,NA,NA
1217096,1217798,CHI,N
1232012,1233764,MAL,NA
1235512,1236585,MAL,NA
1236992,1237171,MAL,NA
1244492,1245992,MAL,NA
1244511,1245512,NA,NA
1282119,1284677,NA,NA
1282203,1284512,CHI,N
1297708,1297860,MAL,NA
1334163,1334990,MAL,NA
1341627,1342334,MAL,NA
1353011,1353256,MAL,NA
1504011,1504168,NA,NA
1510513,1511990,MAL,NA
1531641,1531774,MAL,NA
1532395,1532687,MAL,NA
1552492,1553218,MAL,NA
1567472,1568056,NA,NA
1567488,1568897,MAL,NA
1572836,1573536,NA,NA
1572885,1573511,CHI,N
1588012,1588301,MAL,NA
1588012,1588306,NA,NA
1589421,1589527,NA,NA
1590011,1592043,MAL,NA
1590511,1593511,NA,NA
1598511,1599147,MAL,NA
1599009,1599711,NA,NA
1608010,1608920,MAL,NA
1608491,1609628,NA,NA
1611206,1611321,OCH,NA
1612492,1612723,NA,NA
1613024,1614205,NA,NA
1613375,1614291,MAL,NA
1615012,1616511,MAL,NA
1615506,1615715,NA,NA
1616171,1616328,NA,NA
1617366,1617481,MAL,NA
1617582,1619720,MAL,NA
1618512,1618991,NA,NA
1624509,1625101,MAL,NA
1628011,1628134,NA,NA
1628017,1628130,CHI,N
1629806,1632511,MAL,NA
1629995,1631515,NA,NA
1640615,1640780,MAL,NA
1644713,1645373,MAL,NA
1647989,1648791,MAL,NA
1648482,1649012,NA,NA
1651220,1652705,NA,NA
1651389,1653865,MAL,NA
1658951,1661734,MAL,NA
1659899,1660117,NA,NA
1671236,1672512,MAL,NA
1671877,1672128,NA,NA
1680461,1689857,NA,NA
1680492,1688411,FEM,NA
1684756,1685277,MAL,NA
1685436,1687005,MAL,NA
1688492,1689315,MAL,NA
1690011,1691950,NA,NA
1690505,1693210,MAL,NA
1692267,1693207,NA,NA
1698373,1699532,NA,NA
1698730,1698843,CHI,N
1699864,1700080,MAL,NA
1701250,1703812,MAL,NA
1701992,1704010,NA,NA
1707789,1709488,MAL,NA
1708216,1708503,NA,NA
1712207,1714011,MAL,NA
1712730,1713741,NA,NA
1723012,1726983,MAL,NA
1723542,1727145,NA,NA
1725545,1725695,FEM,NA
1732863,1734648,NA,NA
1732867,1734511,MAL,NA
1736188,1736993,NA,NA
1736257,1736373,CHI,N
1737754,1737919,NA,NA
1740012,1741991,MAL,NA
1744750,1747712,MAL,NA
1744991,1747011,NA,NA
1748046,1748272,MAL,NA
1752972,1753490,MAL,NA
1752992,1753335,NA,NA
1758699,1758873,NA,NA
1759015,1759133,MAL,NA
1759283,1760523,MAL,NA
1759710,1760059,NA,NA
1760309,1760493,NA,NA
1769337,1769890,MAL,NA
1783664,1783990,MAL,NA
1787783,1787992,NA,NA
1806329,1806491,OCH,NA
1808823,1809010,NA,NA
1863992,1864292,NA,NA
1936513,1936866,MAL,NA
1936992,1937156,MAL,NA
2040010,2040752,NA,NA
2040010,2040884,OCH,NA
2337512,2338376,FEM,NA
2337512,2338390,NA,NA
2341850,2341992,NA,NA
2343008,2344493,NA,NA
2343168,2343271,OCH,NA
2343860,2343985,CHI,N
2407948,2409664,NA,NA
2408363,2409511,FEM,NA
2410568,2411010,NA,NA
2410859,2410992,FEM,NA
2420884,2422987,NA,NA
2420992,2422511,FEM,NA
2423321,2423929,NA,NA
2508511,2508639,NA,NA
2509589,2510991,NA,NA
2509780,2510992,CHI,N
2557103,2558011,MAL,NA
2589492,2589624,NA,NA
2679298,2679636,OCH,NA
2680185,2682770,NA,NA
2681492,2682511,FEM,NA
2686552,2687850,NA,NA
2687963,2692992,NA,NA
2688272,2692973,FEM,NA
2694065,2694175,NA,NA
2694492,2707012,NA,NA
2694512,2696510,MAL,NA
2696993,2697904,OCH,NA
2698424,2698993,OCH,NA
2699362,2700992,OCH,NA
2701414,2701554,OCH,NA
2701785,2702511,OCH,NA
2703024,2705300,FEM,NA
2704725,2705062,MAL,NA
2705741,2706510,FEM,NA
2710511,2712521,NA,NA
2710603,2712473,OCH,NA
2710608,2710753,FEM,NA
2712960,2713382,NA,NA
2713971,2725993,NA,NA
2714011,2716807,FEM,NA
2717511,2721492,OCH,NA
2717646,2717945,CHI,N
2718353,2719992,FEM,NA
2720409,2722512,CHI,Y
2723585,2724511,FEM,NA
2727930,2731011,NA,NA
2728011,2730650,FEM,NA
2728554,2728875,OCH,NA
2732493,2732839,OCH,NA
2732496,2748510,NA,NA
2733472,2735063,FEM,NA
2733723,2733991,OCH,NA
2735512,2736511,OCH,NA
2735574,2741630,FEM,NA
2737859,2737992,OCH,NA
2741813,2744125,FEM,NA
2745181,2745782,MAL,NA
2745789,2747973,FEM,NA
2750510,2757341,NA,NA
2750664,2757011,FEM,NA
2751290,2752836,MAL,NA
2759167,2764442,NA,NA
2759493,2761277,FEM,NA
2759599,2760139,MAL,NA
2760308,2763582,MAL,NA
2763011,2764300,FEM,NA
2765991,2777491,NA,NA
2766103,2766327,MAL,NA
2766646,2767486,MAL,NA
2767358,2772490,FEM,NA
2770011,2772011,MAL,NA
2772417,2773511,OCH,NA
2773313,2775270,MAL,NA
2774512,2776993,FEM,NA
2778011,2780429,NA,NA
2778992,2780371,FEM,NA
2780992,2781338,NA,NA
2781489,2781992,NA,NA
2782510,2782844,NA,NA
2782978,2879279,NA,NA
2783511,2788344,FEM,NA
2788648,2789914,CHI,C
2789321,2802446,FEM,NA
2797708,2800985,MAL,NA
2802686,2816010,FEM,NA
2814774,2819491,MAL,NA
2816659,2816873,FEM,NA
2817511,2825495,FEM,NA
2822646,2823414,MAL,NA
2824991,2826989,MAL,NA
2826352,2829422,FEM,NA
2829733,2830935,MAL,NA
2829816,2832766,FEM,NA
2831986,2839492,MAL,NA
2835292,2836011,FEM,NA
2839929,2841500,MAL,NA
2841905,2848993,FEM,NA
2843230,2845641,MAL,NA
2849511,2854449,FEM,NA
2849862,2850053,MAL,NA
2852511,2873338,MAL,NA
2862992,2864636,FEM,NA
2871993,2874511,FEM,NA
2873510,2873728,MAL,NA
2873843,2877518,MAL,NA
2874729,2874851,FEM,NA
2877010,2877300,FEM,NA
2877471,2878954,FEM,NA
2877702,2878235,MAL,NA
2880011,2884515,MAL,NA
2880011,2938992,NA,NA
2881344,2882492,FEM,NA
2883642,2889992,FEM,NA
2886428,2887277,MAL,NA
2888992,2891250,MAL,NA
2890499,2896014,FEM,NA
2891437,2893452,MAL,NA
2895510,2897500,MAL,NA
2897139,2905501,FEM,NA
2899498,2900490,MAL,NA
2902870,2908851,MAL,NA
2907696,2918992,FEM,NA
2915794,2917510,MAL,NA
2917991,2921990,MAL,NA
2921999,2926493,FEM,NA
2922124,2922718,MAL,NA
2923295,2924392,MAL,NA
2925433,2928935,MAL,NA
2928493,2938512,FEM,NA
2934244,2934992,MAL,NA
2941010,2986179,NA,NA
2941010,2947205,FEM,NA
2946527,2949990,MAL,NA
2949463,2970010,FEM,NA
2950611,2950991,MAL,NA
2958080,2958939,MAL,NA
2962511,2964990,MAL,NA
2965250,2965512,MAL,NA
2969285,2972189,MAL,NA
2971173,2973011,FEM,NA
2972560,2972703,MAL,NA
2972958,2977610,MAL,NA
2977336,2981960,FEM,NA
2977737,2979684,MAL,NA
2980992,2986011,MAL,NA
2986696,2988395,NA,NA
2987018,2987334,FEM,NA
2989492,3007511,NA,NA
2989654,2995491,FEM,NA
2992712,2993161,MAL,NA
2994511,2997493,MAL,NA
2997010,3001991,FEM,NA
2999707,2999844,MAL,NA
3000545,3005160,MAL,NA
3004406,3006132,FEM,NA
3006011,3007967,MAL,NA
3010510,3039759,NA,NA
3011011,3013011,FEM,NA
3012512,3015551,MAL,NA
3015362,3017492,FEM,NA
3015790,3016011,MAL,NA
3016288,3016394,MAL,NA
3016965,3020323,MAL,NA
3019073,3022407,FEM,NA
3021535,3024490,MAL,NA
3023011,3023168,FEM,NA
3023507,3031511,FEM,NA
3030556,3030676,MAL,NA
3031022,3032463,MAL,NA
3031840,3038992,FEM,NA
3032628,3034010,MAL,NA
3037534,3038518,OCH,NA
3037576,3037993,CHI,N
3038769,3038899,CHI,N
3040394,3063992,NA,NA
3040492,3051992,FEM,NA
3041339,3041538,OCH,NA
3052492,3062713,FEM,NA
3060099,3060491,MAL,NA
3061511,3064491,MAL,NA
3065492,3107114,NA,NA
3065511,3067156,FEM,NA
3067013,3068260,MAL,NA
3067492,3075761,FEM,NA
3071719,3072166,MAL,NA
3074993,3077011,MAL,NA
3075862,3082011,FEM,NA
3082440,3084019,MAL,NA
3084510,3087973,FEM,NA
3086993,3089011,MAL,NA
3088511,3101020,FEM,NA
3090513,3090668,MAL,NA
3097762,3097943,MAL,NA
3099635,3102264,MAL,NA
3102199,3107083,FEM,NA
3102719,3102942,MAL,NA
3108491,3113511,NA,NA
3108512,3113492,FEM,NA
3114863,3118861,NA,NA
3115422,3118618,FEM,NA
3120512,3122012,FEM,NA
3120512,3122871,NA,NA
3122493,3124990,MAL,NA
3122999,3140512,NA,NA
3124011,3130655,FEM,NA
3131501,3134493,FEM,NA
3133492,3138011,MAL,NA
3136107,3140510,FEM,NA
3142461,3180874,NA,NA
3142479,3144578,FEM,NA
3144835,3168992,FEM,NA
3149093,3149911,MAL,NA
3157684,3157944,MAL,NA
3163674,3164489,MAL,NA
3169496,3170591,FEM,NA
3169603,3171257,MAL,NA
3170730,3177232,FEM,NA
3175011,3175534,MAL,NA
3176418,3176578,MAL,NA
3177510,3180755,FEM,NA
3180374,3180609,MAL,NA
3182343,3183011,FEM,NA
3182347,3191625,NA,NA
3183011,3186720,MAL,NA
3185192,3185992,FEM,NA
3186511,3190995,FEM,NA
3191117,3191416,FEM,NA
3191238,3191439,MAL,NA
3193466,3212806,NA,NA
3193493,3195181,FEM,NA
3195511,3202227,FEM,NA
3199547,3200522,MAL,NA
3200804,3201309,MAL,NA
3202212,3203491,MAL,NA
3203592,3204167,CHI,N
3204139,3204848,OCH,NA
3205511,3206626,MAL,NA
3207040,3209261,OCH,NA
3207084,3210292,FEM,NA
3210322,3210511,MAL,NA
3210843,3211265,FEM,NA
3212058,3212547,FEM,NA
3214492,3215989,MAL,NA
3214836,3238491,NA,NA
3216394,3222037,FEM,NA
3217067,3218493,OCH,NA
3220270,3220493,OCH,NA
3222877,3223512,CHI,N
3223945,3224365,OCH,NA
3225012,3232493,FEM,NA
3227278,3228512,OCH,NA
3228031,3229664,CHI,N
3231011,3233492,MAL,NA
3232867,3238010,FEM,NA
3237504,3238270,CHI,N
