segment_onset,segment_offset,speaker_type,vcm_type
10274,13735,OCH,NA
10444,14243,NA,NA
15625,19511,NA,NA
15694,16231,OCH,NA
17012,19234,FEM,NA
18350,18780,CHI,N
26713,30549,NA,NA
26848,28510,OCH,NA
27992,28976,FEM,NA
31511,33342,NA,NA
31715,32992,OCH,NA
31777,33011,CHI,N
35011,35149,OCH,NA
35512,38992,NA,NA
36011,37992,OCH,NA
37101,38875,FEM,NA
39793,39938,NA,NA
49832,53723,NA,NA
50024,53574,OCH,NA
50072,50511,CHI,N
50510,52491,FEM,NA
50748,50859,CHI,N
52512,53511,CHI,N
61185,64010,NA,NA
61374,64010,OCH,NA
61406,62010,FEM,NA
66012,66137,NA,NA
66992,67520,NA,NA
68720,70991,NA,NA
69609,70718,FEM,NA
72865,76086,NA,NA
82510,84992,NA,NA
82524,82693,OCH,NA
82893,87242,OCH,NA
83265,84512,CHI,N
85494,87512,NA,NA
87823,109511,NA,NA
88101,91020,OCH,NA
90264,90453,FEM,NA
90992,93027,CHI,Y
92213,96287,OCH,NA
97011,99080,OCH,NA
97370,97510,FEM,NA
98105,99747,CHI,N
99208,99488,OCH,NA
99935,102011,OCH,NA
100511,101270,FEM,NA
101552,102386,CHI,N
102905,104125,CHI,N
103062,103492,FEM,NA
104510,107991,FEM,NA
107290,108537,CHI,N
108493,109183,OCH,NA
113719,116502,OCH,NA
113746,116120,NA,NA
114041,115401,CHI,N
116287,118925,NA,NA
119642,120273,OCH,NA
119762,119872,NA,NA
120511,121788,OCH,NA
121061,123192,NA,NA
122688,123010,FEM,NA
127011,129492,FEM,NA
127011,136085,NA,NA
129992,132012,CHI,N
131635,131760,OCH,NA
131979,135639,FEM,NA
136267,138010,NA,NA
136345,138011,FEM,NA
140383,145493,NA,NA
140493,143605,OCH,NA
148011,149034,NA,NA
148279,148625,OCH,NA
149057,152498,OCH,NA
149248,152512,NA,NA
155512,155718,OCH,NA
156988,161570,NA,NA
157363,157493,OCH,NA
157683,157869,OCH,NA
158007,160766,OCH,NA
160010,160175,CHI,N
160491,161336,CHI,N
160880,160993,OCH,NA
