segment_onset,segment_offset,speaker_type,vcm_type
36656,37031,NA,NA
45399,47660,FEM,NA
45399,53887,NA,NA
48117,48492,CHI,N
48492,49854,OCH,NA
49511,50174,FEM,NA
51477,53710,FEM,NA
58511,59436,NA,NA
59010,59153,FEM,NA
63992,76653,NA,NA
64309,65511,CHI,Y
66391,68011,FEM,NA
68518,70011,OCH,NA
69032,70343,CHI,Y
70742,73906,FEM,NA
73906,76333,CHI,N
76810,80534,NA,NA
76938,79478,FEM,NA
79863,80287,OCH,NA
81947,84512,NA,NA
82161,82772,CHI,N
82492,83511,FEM,NA
83447,84264,OCH,NA
86360,94730,NA,NA
86380,89001,OCH,NA
86513,87239,FEM,NA
87175,87511,CHI,N
87910,88462,FEM,NA
88511,89026,CHI,N
90511,91591,FEM,NA
91753,94607,CHI,N
96959,101188,NA,NA
96992,99056,CHI,N
99028,100702,FEM,NA
101505,104777,NA,NA
101542,104493,FEM,NA
103623,103809,OCH,NA
103992,104480,CHI,N
106086,109512,NA,NA
106351,106491,CHI,N
106491,107510,FEM,NA
107116,107511,OCH,NA
107921,109443,CHI,N
110494,120391,NA,NA
110579,111829,FEM,NA
111993,112395,CHI,N
113012,116689,CHI,N
116011,118019,OCH,NA
118511,120322,FEM,NA
122214,125174,NA,NA
122313,123626,OCH,NA
125992,127511,CHI,N
125992,127539,NA,NA
129011,131011,NA,NA
129924,130982,CHI,N
130083,130512,OCH,NA
133010,152506,NA,NA
133247,133591,FEM,NA
133512,137346,CHI,Y
136585,137083,OCH,NA
137762,138321,FEM,NA
138056,140523,OCH,NA
141328,143010,FEM,NA
144045,144332,CHI,N
144167,144511,OCH,NA
144992,147699,FEM,NA
148049,149858,FEM,NA
148264,149012,OCH,NA
149992,151511,FEM,NA
151959,152165,FEM,NA
153058,168775,NA,NA
153083,153851,OCH,NA
154013,163510,FEM,NA
163590,164341,CHI,N
163784,164376,OCH,NA
164492,165567,OCH,NA
166389,167511,CHI,N
166641,168698,FEM,NA
169012,170382,NA,NA
169037,170095,OCH,NA
173008,174493,NA,NA
173016,174489,OCH,NA
173073,174077,CHI,N
187189,187422,NA,NA
194511,198492,NA,NA
194992,196992,FEM,NA
197066,198367,OCH,NA
207492,208186,FEM,NA
207492,208456,NA,NA
209944,211432,FEM,NA
209952,211569,NA,NA
211692,213727,NA,NA
211815,213492,FEM,NA
230492,232674,NA,NA
230617,232510,OCH,NA
230705,231179,FEM,NA
232011,232510,CHI,N
235511,237715,NA,NA
235567,237654,FEM,NA
238150,239134,NA,NA
238181,239011,FEM,NA
240011,244599,NA,NA
240219,244451,FEM,NA
245492,247129,FEM,NA
245492,247171,NA,NA
251103,253010,NA,NA
251171,252992,FEM,NA
255034,256337,NA,NA
255169,256149,OCH,NA
258171,268492,NA,NA
258491,259174,FEM,NA
258913,259222,CHI,N
259511,261511,FEM,NA
262340,264510,FEM,NA
262614,262761,OCH,NA
264156,264399,CHI,N
264944,266005,CHI,N
266299,268321,FEM,NA
270392,271324,NA,NA
270432,271252,CHI,N
291492,291608,OCH,NA
483492,485622,NA,NA
483590,485541,CHI,C
487492,489181,CHI,N
487492,489198,NA,NA
490003,492549,CHI,C
490011,492546,NA,NA
494910,495491,MAL,NA
495067,497878,NA,NA
495620,497723,CHI,N
507992,509492,NA,NA
508007,509349,CHI,N
510999,514043,NA,NA
511004,514023,CHI,Y
515555,518196,CHI,N
515617,518211,NA,NA
519839,520568,NA,NA
519877,520512,CHI,N
523009,526894,CHI,N
523010,526957,NA,NA
529328,533073,CHI,N
529330,533118,NA,NA
537837,540026,NA,NA
537960,540010,CHI,N
675923,679011,NA,NA
676082,676511,CHI,N
676436,677011,FEM,NA
676850,678669,CHI,N
677548,677832,FEM,NA
682511,682818,FEM,NA
682967,683232,FEM,NA
682990,683179,NA,NA
695491,696519,NA,NA
696180,696511,FEM,NA
802663,805069,NA,NA
802992,804492,FEM,NA
803594,804954,CHI,N
843129,844012,FEM,NA
843239,843997,NA,NA
875190,879993,NA,NA
875266,875656,OCH,NA
875510,876305,CHI,N
876150,878492,FEM,NA
877576,879856,OCH,NA
880527,880875,NA,NA
880534,880836,OCH,NA
881751,881992,NA,NA
886012,889492,NA,NA
886417,889011,OCH,NA
886542,887492,CHI,N
891493,893127,OCH,NA
891824,892894,NA,NA
894422,895544,NA,NA
895210,895342,FEM,NA
1017665,1017972,OCH,NA
1030798,1030957,OCH,NA
1044011,1045120,NA,NA
1044053,1045025,CHI,N
1048078,1049501,NA,NA
1048364,1049022,CHI,N
1048705,1048820,FEM,NA
1050511,1057892,NA,NA
1050568,1054010,OCH,NA
1051491,1053239,CHI,N
1053493,1054924,FEM,NA
1053511,1053992,CHI,N
1054281,1054396,OCH,NA
1054487,1057879,CHI,N
1061235,1063702,NA,NA
1061492,1063578,CHI,N
1067656,1073615,NA,NA
1067725,1073560,CHI,N
1069381,1070017,FEM,NA
1070132,1070459,FEM,NA
1076492,1078306,CHI,N
1076492,1078449,NA,NA
1080216,1083512,CHI,N
1080219,1083682,NA,NA
1084423,1088492,NA,NA
1084492,1088355,CHI,N
1093011,1096492,NA,NA
1093164,1096215,CHI,C
1097012,1099511,NA,NA
1097121,1099291,CHI,N
1111992,1113782,CHI,N
1111992,1113992,NA,NA
1114862,1116543,NA,NA
1114952,1116511,CHI,N
1118991,1121011,CHI,N
1118991,1121018,NA,NA
1141012,1144011,NA,NA
1141170,1143985,CHI,N
1145991,1149010,CHI,C
1145991,1149034,NA,NA
1157011,1160271,NA,NA
1157077,1160012,CHI,N
1161473,1162492,NA,NA
1161511,1162350,CHI,N
1167991,1169667,CHI,N
1167991,1169743,NA,NA
1171149,1172853,NA,NA
1171395,1172510,OCH,NA
1171511,1172010,CHI,N
1179188,1180011,NA,NA
1179365,1179481,FEM,NA
1233812,1237695,NA,NA
1234047,1235512,FEM,NA
1237992,1243211,NA,NA
1238308,1240348,CHI,N
1241298,1242996,CHI,N
1241413,1243011,OCH,NA
1248797,1251936,NA,NA
1248988,1250390,CHI,N
1249012,1251719,OCH,NA
1250787,1251634,CHI,N
1257171,1267011,NA,NA
1257461,1260448,OCH,NA
1258011,1260514,CHI,N
1261730,1262714,CHI,N
1261735,1265010,OCH,NA
1262512,1264184,FEM,NA
1263538,1266555,CHI,N
1279935,1282492,NA,NA
1279992,1282427,CHI,N
1284512,1286706,FEM,NA
1284512,1286711,NA,NA
1287510,1298437,NA,NA
1287510,1289214,FEM,NA
1288656,1288992,CHI,N
1289960,1290736,FEM,NA
1290612,1292900,CHI,Y
1292961,1293938,FEM,NA
1294512,1298012,FEM,NA
1297676,1298196,CHI,N
1298869,1311103,NA,NA
1299380,1300011,CHI,N
1301083,1301242,NA,J
1301478,1303646,CHI,N
1304041,1305234,CHI,N
1306236,1308011,CHI,N
1308012,1308346,FEM,NA
1308791,1311010,CHI,N
1308845,1308958,OCH,NA
1312374,1317863,NA,NA
1312779,1317639,CHI,Y
1322674,1324500,NA,NA
1322686,1324424,CHI,C
1330010,1330857,NA,NA
1330062,1330654,FEM,NA
1348260,1348690,NA,NA
1351510,1356647,NA,NA
1351816,1353512,CHI,C
1351991,1353010,OCH,NA
1353481,1353992,OCH,NA
1353740,1354012,CHI,N
1355268,1355504,OCH,NA
1361510,1364087,CHI,C
1361510,1367092,NA,NA
1363957,1365010,OCH,NA
1364290,1366880,CHI,N
1364546,1364991,FEM,NA
1368510,1374995,CHI,C
1368510,1375010,NA,NA
1377511,1380422,NA,NA
1377682,1378011,FEM,NA
1378011,1380326,CHI,N
1383266,1384030,NA,NA
1383357,1384064,OCH,NA
1383681,1383792,FEM,NA
1425057,1425511,NA,NA
1425085,1425492,FEM,NA
1430479,1431032,OCH,NA
1430524,1431010,NA,NA
1444011,1446512,NA,NA
1444063,1446285,CHI,N
1460960,1464856,NA,NA
1460992,1464780,CHI,C
1469316,1469451,OCH,NA
1479885,1482013,NA,NA
1479892,1482011,CHI,N
1484089,1486146,NA,NA
1484492,1486011,CHI,N
1487012,1490512,NA,NA
1487165,1490501,CHI,C
1497911,1504511,NA,NA
1497987,1502511,CHI,C
1502493,1504037,FEM,NA
1508309,1510682,NA,NA
1508362,1510610,CHI,C
1516492,1521992,NA,NA
1516582,1521832,CHI,N
1517511,1518297,FEM,NA
1518364,1518992,OCH,NA
1523559,1525211,NA,NA
1523591,1525042,CHI,N
1535492,1538553,CHI,N
1535492,1538801,NA,NA
1542993,1544512,CHI,N
1542993,1547993,NA,NA
1545991,1546845,FEM,NA
1546574,1547642,CHI,N
1546631,1546955,OCH,NA
1559512,1564040,NA,NA
1559993,1563992,CHI,N
1564682,1570511,NA,NA
1565090,1566511,FEM,NA
1565192,1565491,OCH,NA
1566851,1568511,CHI,N
1568012,1570493,FEM,NA
1572399,1575248,OCH,NA
1572404,1578992,NA,NA
1573989,1574860,FEM,NA
1575011,1575220,FEM,NA
1575737,1578992,FEM,NA
1580992,1581249,NA,NA
1581407,1581567,NA,NA
1582511,1587847,NA,NA
1582727,1587017,FEM,NA
1586285,1587557,CHI,N
1590931,1591626,NA,NA
1590956,1591535,CHI,N
1591279,1591512,OCH,NA
1594510,1596251,NA,NA
1594610,1596011,CHI,N
1595217,1595473,MAL,NA
1596632,1596954,NA,NA
1599011,1613073,NA,NA
1599362,1601265,FEM,NA
1601011,1602170,CHI,N
1601046,1602005,OCH,NA
1602057,1603874,FEM,NA
1603162,1603493,CHI,N
1603714,1605012,CHI,N
1604510,1605992,FEM,NA
1606309,1607667,CHI,N
1607511,1611492,FEM,NA
1611883,1612938,MAL,NA
1614214,1639672,NA,NA
1614357,1616806,CHI,Y
1617573,1619487,FEM,NA
1619975,1622191,CHI,Y
1621991,1624991,FEM,NA
1624992,1625183,CHI,N
1626296,1628491,CHI,Y
1628011,1628288,OCH,NA
1628643,1629492,FEM,NA
1628822,1631875,OCH,NA
1632083,1637122,FEM,NA
1633632,1633993,OCH,NA
1637226,1638816,CHI,N
1638497,1639511,FEM,NA
1640893,1641529,NA,NA
1642174,1666023,NA,NA
1642413,1643010,OCH,NA
1644396,1648952,CHI,Y
1647100,1648241,OCH,NA
1648499,1650993,FEM,NA
1650021,1657471,CHI,Y
1656992,1659992,FEM,NA
1659493,1661029,CHI,Y
1661011,1661796,FEM,NA
1661833,1662511,CHI,N
1662000,1663956,OCH,NA
1662888,1664511,FEM,NA
1664013,1665825,CHI,N
1666486,1679098,NA,NA
1666859,1672993,CHI,N
1666992,1667561,OCH,NA
1673347,1675752,CHI,Y
1675510,1679010,FEM,NA
1679981,1701979,NA,NA
1679992,1682010,CHI,Y
1680991,1681141,OCH,NA
1681992,1682291,FEM,NA
1682512,1685096,CHI,Y
1685311,1687267,FEM,NA
1687340,1689667,CHI,Y
1689972,1691492,FEM,NA
1691380,1693012,CHI,N
1692363,1694010,FEM,NA
1693511,1695342,CHI,Y
1695011,1695289,FEM,NA
1695646,1697517,FEM,NA
1697048,1700526,CHI,N
1699544,1701680,FEM,NA
1703827,1704612,NA,NA
1703970,1704512,FEM,NA
1706010,1708992,NA,NA
1706057,1708846,CHI,N
1709871,1713992,NA,NA
