segment_onset,segment_offset,speaker_type,vcm_type
1571,2511,FEM,NA
1601,2511,NA,NA
5187,9011,FEM,NA
5187,9510,NA,NA
43991,45192,NA,NA
44351,45004,FEM,NA
46248,47335,OCH,NA
46273,47491,NA,NA
48011,50492,NA,NA
48607,50492,FEM,NA
50667,50972,NA,NA
52157,52829,OCH,NA
52328,55595,NA,NA
53404,53512,OCH,NA
53511,55511,FEM,NA
56486,79682,NA,NA
57491,59028,OCH,NA
58511,59010,FEM,NA
59476,61056,OCH,NA
61530,61896,OCH,NA
61617,66518,CHI,Y
66557,66992,OCH,NA
66992,73347,FEM,NA
73157,73292,MAL,NA
73587,76555,FEM,NA
78011,79511,CHI,N
82011,88570,FEM,NA
82011,88613,NA,NA
87890,88011,MAL,NA
91010,105695,NA,NA
91010,96096,FEM,NA
96491,98511,CHI,N
98454,99645,OCH,NA
102284,103102,CHI,N
102992,103601,FEM,NA
104245,105511,FEM,NA
107588,108570,NA,NA
108010,108511,FEM,NA
110511,113010,NA,NA
110992,112865,CHI,Y
111254,111492,OCH,NA
115493,116657,NA,NA
115572,116598,OCH,NA
117357,117467,OCH,NA
119510,140143,NA,NA
120116,122317,CHI,N
121510,122199,OCH,NA
122511,127493,FEM,NA
127492,128010,CHI,N
127786,128993,FEM,NA
129207,130230,CHI,N
129992,138993,FEM,NA
137013,137354,MAL,NA
139011,140162,CHI,N
140584,141298,NA,NA
140798,140919,CHI,N
141475,143011,NA,NA
141510,143010,FEM,NA
146330,147992,NA,NA
146391,147992,FEM,NA
150301,155304,NA,NA
150351,152692,FEM,NA
153492,155063,FEM,NA
161447,164621,FEM,NA
161484,164918,NA,NA
164012,164469,CHI,N
166512,172359,NA,NA
166690,167993,FEM,NA
168644,169511,CHI,N
170492,172254,FEM,NA
175372,179012,NA,NA
175411,176346,CHI,N
176227,179011,FEM,NA
180510,182194,FEM,NA
180510,182211,NA,NA
185510,186011,NA,NA
185552,185986,FEM,NA
189992,193492,NA,NA
190097,191992,CHI,Y
190492,191562,OCH,NA
191951,193411,FEM,NA
194511,196249,FEM,NA
194511,200787,NA,NA
197041,197492,FEM,NA
197993,200057,CHI,Y
198005,199956,OCH,NA
202831,203742,NA,NA
202962,203510,OCH,NA
205308,209176,NA,NA
205391,206992,FEM,NA
207051,208190,CHI,Y
207721,208686,OCH,NA
208882,209010,OCH,NA
209512,223356,NA,NA
209827,209992,OCH,NA
210244,210492,OCH,NA
210480,212491,CHI,Y
212974,215026,FEM,NA
215450,216096,FEM,NA
216493,218969,CHI,Y
218722,220253,FEM,NA
220801,221992,CHI,Y
221142,222418,OCH,NA
223493,226461,NA,NA
223678,225460,CHI,N
224512,225440,OCH,NA
226753,237383,NA,NA
227615,228420,FEM,NA
228720,233043,CHI,N
231755,233718,FEM,NA
233699,234652,CHI,N
236049,236253,FEM,NA
236486,237159,FEM,NA
237492,249291,NA,NA
238084,238492,FEM,NA
238661,239510,FEM,NA
239627,243328,CHI,N
242782,247510,FEM,NA
246993,249011,CHI,N
250666,252470,NA,NA
251012,252408,CHI,N
256011,256143,FEM,NA
256011,256338,NA,NA
256875,258205,NA,NA
256967,258201,FEM,NA
259173,260683,NA,NA
