segment_onset,segment_offset,speaker_type,vcm_type
57,511,OCH,NA
172,511,NA,NA
1828,2511,OCH,NA
1991,2620,NA,NA
17511,20613,OCH,NA
17980,21011,NA,NA
23510,24011,NA,NA
43814,44992,NA,NA
43846,44953,FEM,NA
54893,55298,NA,NA
66992,68097,NA,NA
84554,86493,OCH,NA
84993,86945,NA,NA
115452,116176,NA,NA
115493,116133,CHI,N
118032,118763,NA,NA
118069,118752,CHI,N
127173,130379,NA,NA
127182,130338,OCH,NA
127511,127732,CHI,N
127973,129011,CHI,N
130012,130285,CHI,N
131011,131694,CHI,N
131011,131718,NA,NA
135010,138169,OCH,NA
135057,138221,NA,NA
135334,135511,CHI,N
135753,136409,CHI,N
136617,138095,CHI,N
138343,139997,NA,NA
138405,140010,OCH,NA
138572,138866,CHI,N
139092,139510,CHI,N
140992,142511,NA,NA
141041,142021,CHI,N
141110,142011,OCH,NA
145668,146286,OCH,NA
145731,145920,NA,NA
189483,190992,NA,NA
189493,190777,CHI,Y
251373,252411,NA,NA
251414,252371,FEM,NA
255531,256093,NA,NA
255567,256036,CHI,N
260511,264510,NA,NA
260591,264511,CHI,N
271492,274528,CHI,N
271492,275993,NA,NA
273724,274161,OCH,NA
277341,278637,NA,NA
277356,278573,CHI,N
281261,282493,OCH,NA
281306,282210,NA,NA
322491,323510,NA,NA
322670,322992,FEM,NA
325502,326680,NA,NA
325627,326570,CHI,N
329768,330148,MAL,NA
330492,331616,NA,NA
330521,331641,CHI,N
334582,335541,NA,NA
335350,335490,CHI,N
339029,341511,NA,NA
339080,341253,CHI,N
340195,340347,OCH,NA
340490,341011,OCH,NA
342510,343522,MAL,NA
371993,373012,NA,NA
372011,372794,FEM,NA
396357,398384,NA,NA
396433,398377,CHI,N
399711,401491,NA,NA
399794,401184,CHI,N
401630,402761,NA,NA
401807,402590,CHI,N
402224,402511,OCH,NA
404492,406551,CHI,C
404492,408157,NA,NA
406860,408090,CHI,N
420236,420511,NA,NA
422746,424013,NA,NA
422992,423654,OCH,NA
426001,427761,NA,NA
426075,427511,OCH,NA
426350,427503,CHI,N
446492,451511,NA,NA
446555,448190,FEM,NA
448548,450018,CHI,N
448954,449563,OCH,NA
450255,451499,OCH,NA
466992,477028,NA,NA
467011,468511,CHI,N
467233,468040,OCH,NA
468754,469493,CHI,N
468928,473474,OCH,NA
470119,473519,CHI,N
473975,474841,OCH,NA
473987,476511,CHI,N
475470,476975,OCH,NA
477748,478492,NA,NA
488314,489274,MAL,NA
488511,489142,NA,NA
489642,490503,NA,NA
489996,490470,FEM,NA
537449,538357,FEM,NA
537450,538491,NA,NA
539587,540574,NA,NA
539592,540196,FEM,NA
541497,543277,NA,NA
541674,543100,FEM,NA
557970,558772,NA,NA
557992,558719,CHI,N
571011,572717,NA,NA
571094,571435,OCH,NA
572295,572511,OCH,NA
581577,583011,NA,NA
581813,582993,CHI,N
588747,589277,NA,NA
594798,595210,NA,NA
596492,597491,NA,NA
596511,597343,CHI,N
602510,603511,OCH,NA
602512,603965,NA,NA
625011,630207,NA,NA
625860,630053,CHI,N
635111,640707,NA,NA
635302,636659,FEM,NA
636512,637668,CHI,N
637511,638323,FEM,NA
638180,639992,CHI,C
641010,645214,NA,NA
641309,644102,CHI,C
644011,645120,FEM,NA
646282,647627,CHI,N
646282,647647,NA,NA
651512,652116,NA,NA
651603,651924,CHI,N
668918,670374,NA,NA
668940,670246,FEM,NA
676492,677670,CHI,N
676492,677761,NA,NA
689492,690010,NA,NA
696995,697601,NA,NA
697034,697512,OCH,NA
708510,709247,NA,NA
708671,708879,CHI,N
715341,715491,FEM,NA
732129,733683,NA,NA
735240,736828,NA,NA
735566,735819,CHI,N
735566,736108,FEM,NA
736062,736403,CHI,N
737188,742391,NA,NA
737993,738493,FEM,NA
739992,740436,FEM,NA
741609,742319,CHI,N
746491,747510,NA,NA
746688,747262,OCH,NA
746700,747011,CHI,N
748992,751992,NA,NA
749414,751992,FEM,NA
753492,758992,FEM,NA
753492,758992,NA,NA
756299,756454,MAL,NA
765492,767028,NA,NA
765604,766024,FEM,NA
765870,766425,CHI,N
766294,766512,FEM,NA
777463,778308,NA,NA
777502,778142,OCH,NA
777570,778012,CHI,N
780352,781054,NA,NA
780406,781010,OCH,NA
784429,786302,NA,NA
784492,786141,CHI,N
798846,799511,NA,NA
798992,799510,CHI,N
814327,815086,NA,NA
825451,825594,NA,NA
900752,900875,NA,NA
904524,904645,NA,NA
994002,1003371,NA,NA
994042,998492,CHI,N
994155,994646,OCH,NA
994749,995491,OCH,NA
999300,1002137,CHI,N
999493,1000379,OCH,NA
1002491,1003239,FEM,NA
1006012,1009188,CHI,N
1006012,1010065,NA,NA
1009103,1009940,FEM,NA
1011734,1021203,NA,NA
1011737,1012992,CHI,N
1013011,1015002,FEM,NA
1015188,1017491,CHI,N
1017065,1018477,FEM,NA
1018349,1019512,CHI,C
1019341,1019920,FEM,NA
1019491,1021008,MAL,NA
1020561,1021012,FEM,NA
1022721,1023992,CHI,N
1022725,1031665,NA,NA
1024412,1025234,CHI,N
1025011,1026599,FEM,NA
1026705,1027756,CHI,C
1027704,1028450,FEM,NA
1027991,1028242,MAL,NA
1028383,1029505,CHI,N
1029417,1029915,FEM,NA
1029917,1030990,CHI,N
1030914,1031559,FEM,NA
1032281,1033265,NA,NA
1032326,1033212,CHI,C
1036449,1046491,NA,NA
1036542,1037372,OCH,NA
1036790,1042011,CHI,C
1040011,1041828,OCH,NA
1042742,1044188,FEM,NA
1044492,1045187,CHI,N
1045111,1046238,FEM,NA
1049223,1050492,CHI,C
1049232,1050504,NA,NA
1053115,1054011,NA,NA
1053196,1053665,CHI,N
1083491,1083947,OCH,NA
1106992,1107522,NA,NA
1107791,1108491,NA,NA
1107893,1108492,CHI,N
1117169,1136265,NA,NA
1117294,1118023,CHI,N
1117338,1118021,OCH,NA
1118443,1118926,OCH,NA
1118485,1120493,CHI,N
1119167,1120223,OCH,NA
1120650,1122015,FEM,NA
1122012,1123013,CHI,N
