segment_onset,segment_offset,speaker_type,vcm_type
511,1731,MAL,NA
1011,1511,NA,NA
2995,6645,NA,NA
3166,6327,FEM,NA
5511,5742,MAL,NA
7511,8491,OCH,NA
7624,14153,NA,NA
8287,10511,MAL,NA
9739,13011,FEM,NA
12012,14513,MAL,NA
29511,29862,NA,NA
29992,33300,NA,NA
30513,33264,MAL,NA
30780,31404,FEM,NA
37991,40900,NA,NA
38009,40213,OCH,NA
38114,38322,CHI,N
40011,40391,FEM,NA
41710,43431,NA,NA
41798,42016,OCH,NA
44663,45986,NA,NA
45066,45510,OCH,NA
45149,45757,CHI,N
50247,60443,NA,NA
50492,50639,OCH,NA
51047,54493,OCH,NA
51349,52670,FEM,NA
53151,55991,FEM,NA
55991,62366,MAL,NA
61575,61772,NA,NA
63977,64466,MAL,NA
67600,71493,NA,NA
67723,71017,FEM,NA
69135,71300,MAL,NA
71702,71987,NA,NA
71823,71990,MAL,NA
72510,74562,NA,NA
72600,80492,MAL,NA
74692,82492,NA,NA
80141,82056,FEM,NA
82963,87006,MAL,NA
83005,86513,NA,NA
88440,89238,MAL,NA
88552,88837,NA,NA
88992,89287,NA,NA
90011,92868,NA,NA
90180,92102,FEM,NA
92215,92930,OCH,NA
93454,95972,OCH,NA
93550,96782,NA,NA
95511,96512,FEM,NA
96991,99112,NA,NA
97568,101993,MAL,NA
99355,102011,NA,NA
104004,107317,NA,NA
104109,104865,OCH,NA
104390,104510,FEM,NA
105190,105413,MAL,NA
105739,107342,MAL,NA
107511,109494,NA,NA
107992,108824,OCH,NA
108110,108493,CHI,N
110992,113349,NA,NA
111012,112519,OCH,NA
111736,113010,CHI,N
112625,113010,OCH,NA
117219,117987,OCH,NA
117224,118066,NA,NA
118260,119860,NA,NA
119011,119138,FEM,NA
119154,119517,MAL,NA
121775,122511,NA,NA
122011,122354,FEM,NA
124511,126011,NA,NA
124519,125908,CHI,N
127612,128010,NA,NA
128483,129835,NA,NA
131993,132314,NA,NA
132886,135048,MAL,NA
132992,137511,NA,NA
135854,136544,MAL,NA
136612,137165,FEM,NA
139492,142499,NA,NA
139970,140993,CHI,N
141011,141851,OCH,NA
145010,147011,NA,NA
145275,146858,FEM,NA
145808,146837,OCH,NA
150878,155814,NA,NA
150987,152747,OCH,NA
150992,151491,CHI,N
151492,153412,FEM,NA
154730,155572,CHI,N
154766,155340,OCH,NA
156035,159010,NA,NA
156222,157181,CHI,N
156492,157000,FEM,NA
157650,158965,CHI,N
159551,160010,NA,NA
161011,163549,NA,NA
162511,163476,FEM,NA
164511,176826,NA,NA
164992,166735,OCH,NA
165070,165617,FEM,NA
166857,167493,OCH,NA
166921,171994,FEM,NA
167618,167908,OCH,NA
168078,175510,OCH,NA
173502,175640,FEM,NA
175787,176730,MAL,NA
176364,176492,FEM,NA
176938,183993,NA,NA
177557,177916,MAL,NA
177778,178065,FEM,NA
178379,182942,FEM,NA
181011,181246,OCH,NA
181492,183510,OCH,NA
185011,199333,NA,NA
185993,187346,FEM,NA
187206,188731,MAL,NA
188605,195444,FEM,NA
188906,189071,MAL,NA
193946,195499,OCH,NA
195823,197036,MAL,NA
197787,198511,OCH,NA
199832,214144,NA,NA
199992,202085,CHI,N
200991,201531,MAL,NA
202492,205249,CHI,C
204994,207390,OCH,NA
206363,207392,CHI,N
207617,209021,OCH,NA
207745,208012,CHI,N
209925,210040,FEM,NA
210011,211083,OCH,NA
211511,214115,FEM,NA
214593,215239,NA,NA
214755,215012,FEM,NA
217283,225796,NA,NA
217716,220057,CHI,N
222026,223897,FEM,NA
223992,224140,CHI,N
224051,224491,FEM,NA
224684,225492,CHI,N
224829,225344,OCH,NA
227011,232511,NA,NA
228324,231142,CHI,C
230492,231010,FEM,NA
231491,231783,CHI,N
234595,234737,NA,NA
235486,237769,NA,NA
236108,236432,OCH,NA
240011,242011,NA,NA
240492,241791,CHI,N
242816,248511,NA,NA
244257,248493,FEM,NA
251687,257516,NA,NA
252251,253010,FEM,NA
254323,254510,OCH,NA
254694,254991,OCH,NA
255606,257320,MAL,NA
258512,259663,CHI,N
258525,259651,NA,NA
267992,269011,OCH,NA
267992,277000,NA,NA
268512,269168,CHI,N
268993,270432,FEM,NA
270560,271836,CHI,N
271286,274917,FEM,NA
276168,276421,OCH,NA
276180,276339,CHI,N
283748,285862,NA,NA
283993,285702,CHI,N
289011,293993,NA,NA
289492,290180,FEM,NA
290844,293510,FEM,NA
295687,296369,NA,NA
296011,296175,FEM,NA
296914,299018,NA,NA
297511,297848,OCH,NA
298011,298264,FEM,NA
302493,305360,NA,NA
302511,304261,FEM,NA
308570,310492,NA,NA
308732,308852,OCH,NA
308958,309792,OCH,NA
310510,311254,MAL,NA
311013,311187,NA,NA
