segment_onset,segment_offset,speaker_type,vcm_type
12511,19786,NA,NA
13510,19619,FEM,NA
25491,27992,NA,NA
25491,28002,FEM,NA
39314,41136,NA,NA
39491,40993,FEM,NA
44893,47011,NA,NA
44947,47011,FEM,NA
48762,49511,NA,NA
56823,61180,NA,NA
56827,57993,FEM,NA
58492,61008,FEM,NA
64797,68209,NA,NA
64992,68144,FEM,NA
68619,70511,NA,NA
68850,70511,FEM,NA
74861,75965,NA,NA
74935,75861,FEM,NA
79237,80433,NA,NA
79248,80446,FEM,NA
88626,89993,NA,NA
88736,89068,FEM,NA
89313,89917,FEM,NA
92035,92818,NA,NA
96606,99640,NA,NA
96630,98498,FEM,NA
98788,99492,FEM,NA
170974,173991,NA,NA
171011,173492,FEM,NA
175552,177548,NA,NA
182569,184992,NA,NA
182609,183492,MAL,NA
182993,184593,FEM,NA
185139,190510,NA,NA
185460,188990,MAL,NA
185466,185608,FEM,NA
189493,190055,FEM,NA
190937,193153,NA,NA
191076,191493,FEM,NA
191282,191486,MAL,NA
191894,192566,MAL,NA
194515,195204,NA,NA
194535,194776,MAL,NA
200273,200400,NA,NA
200510,200761,NA,NA
212991,213229,NA,NA
221010,221356,FEM,NA
221010,221368,NA,NA
224483,225053,NA,NA
224492,224806,FEM,NA
228499,228600,NA,NA
231864,234491,NA,NA
231959,234117,CHI,N
236203,238512,NA,NA
236343,236993,FEM,NA
268010,270010,NA,NA
268226,268840,OCH,NA
269212,269371,OCH,NA
274541,274669,NA,NA
290993,294159,NA,NA
291511,293843,CHI,N
291583,292012,OCH,NA
294541,294826,NA,NA
297010,299616,NA,NA
297351,298735,CHI,N
299012,299512,FEM,NA
307159,308020,NA,NA
307511,308012,FEM,NA
338821,339513,NA,NA
338867,339513,FEM,NA
388010,388354,MAL,NA
388992,389794,NA,NA
392992,396510,OCH,NA
393010,393908,NA,NA
394011,398044,NA,NA
398820,399363,MAL,NA
398827,399099,NA,NA
400493,403046,MAL,NA
400511,400658,NA,NA
400840,402750,NA,NA
403154,403378,MAL,NA
440011,441489,FEM,NA
440011,441511,NA,NA
478511,479115,NA,NA
492492,494075,NA,NA
493216,494255,FEM,NA
602625,603535,NA,NA
602681,603261,CHI,N
661969,663876,NA,NA
662356,663512,FEM,NA
889459,890016,NA,NA
889491,890006,CHI,N
949393,950379,FEM,NA
949398,950395,NA,NA
974992,979293,NA,NA
975063,979169,FEM,NA
988991,990010,NA,NA
989157,989726,FEM,NA
1091170,1091511,NA,NA
1091364,1091511,FEM,NA
1141992,1142321,FEM,NA
1141992,1142348,NA,NA
1144493,1145755,NA,NA
1144511,1145117,FEM,NA
1153713,1154207,NA,NA
1200012,1201976,FEM,NA
1200012,1201976,NA,NA
1249266,1250015,NA,NA
1249373,1250011,CHI,N
1264429,1264714,NA,NA
1264440,1264573,OCH,NA
1280296,1280726,OCH,NA
1282311,1283180,MAL,NA
1290769,1292492,NA,NA
1290892,1292402,CHI,N
1327153,1327479,NA,NA
1398511,1402107,NA,NA
1398511,1402193,FEM,NA
1415721,1415913,NA,NA
1418536,1419341,NA,NA
1439481,1441511,NA,NA
1440511,1441512,MAL,NA
1444490,1444957,NA,NA
1444510,1444799,MAL,NA
1453712,1453813,NA,NA
1457671,1457875,NA,NA
1493011,1493441,NA,NA
1493164,1493461,FEM,NA
1506803,1507994,NA,NA
1507066,1507171,FEM,NA
1508483,1508996,NA,NA
1508492,1509137,MAL,NA
1510512,1510797,NA,NA
1510515,1510790,FEM,NA
1512381,1513339,MAL,NA
1523141,1523600,MAL,NA
1528492,1530227,NA,NA
1528492,1530492,FEM,NA
1546013,1556152,NA,NA
1547492,1554993,FEM,NA
1555705,1555842,FEM,NA
1567991,1570529,NA,NA
1580683,1580810,NA,NA
1586220,1586519,NA,NA
1586233,1586511,FEM,NA
1588143,1588281,NA,NA
1596286,1596401,NA,NA
1596512,1597663,MAL,NA
1596686,1597412,NA,NA
1597830,1598022,MAL,NA
1599725,1600515,NA,NA
1600646,1600801,NA,NA
1603493,1604514,MAL,NA
1625036,1627490,MAL,NA
1634511,1635512,NA,NA
1634543,1635275,FEM,NA
1659661,1659788,NA,NA
1660510,1661145,NA,NA
1661383,1662903,NA,NA
1661556,1662010,FEM,NA
1662122,1662281,FEM,NA
1664992,1667010,NA,NA
1665377,1665610,FEM,NA
1666455,1666619,MAL,NA
1666850,1666987,MAL,NA
1670301,1671506,NA,NA
1675558,1675995,MAL,NA
1683992,1687774,NA,NA
1683998,1687459,FEM,NA
1690011,1690267,NA,NA
1690011,1690281,FEM,NA
1690433,1690868,FEM,NA
1690487,1690777,NA,NA
1692011,1692315,FEM,NA
1692083,1692284,NA,NA
1707964,1709446,NA,NA
1719593,1721701,NA,NA
1719996,1720205,FEM,NA
1720492,1721511,FEM,NA
1721814,1721969,NA,NA
1724011,1724181,NA,NA
1724011,1724222,FEM,NA
1727212,1727342,NA,NA
1733493,1734011,FEM,NA
1733500,1734011,NA,NA
1739991,1741057,NA,NA
1740356,1740493,FEM,NA
1742992,1743829,NA,NA
1745415,1746247,NA,NA
1750493,1751019,NA,NA
1761043,1761419,NA,NA
1767491,1768741,NA,NA
1768292,1768489,FEM,NA
1786708,1787820,NA,NA
1795510,1796011,NA,NA
1795758,1796011,FEM,NA
1800993,1801196,FEM,NA
1801116,1801217,NA,NA
1801492,1801728,FEM,NA
