segment_onset,segment_offset,speaker_type,vcm_type
34695,38259,NA,NA
34751,35993,OCH,NA
35993,37400,FEM,NA
37493,38239,OCH,NA
39012,50141,NA,NA
39057,40993,OCH,NA
39209,39992,CHI,N
40510,47380,FEM,NA
43222,43858,OCH,NA
43492,44130,CHI,N
47063,49996,CHI,N
48992,50011,OCH,NA
51405,55992,NA,NA
51410,52492,CHI,N
51511,51869,OCH,NA
51992,54604,OCH,NA
54186,54333,FEM,NA
54731,54993,OCH,NA
54992,55573,FEM,NA
56332,56492,NA,NA
58474,59903,NA,NA
58511,59512,CHI,N
58597,59527,OCH,NA
62105,63835,FEM,NA
62222,63832,NA,NA
66020,69265,NA,NA
66032,68756,FEM,NA
69398,69930,NA,NA
69512,69716,FEM,NA
72490,76695,NA,NA
72993,73167,FEM,NA
73259,74192,OCH,NA
73319,76512,FEM,NA
80511,84404,NA,NA
80992,82511,FEM,NA
83103,84613,MAL,NA
85053,85419,NA,NA
87200,89205,NA,NA
87276,89206,OCH,NA
87492,88012,CHI,N
89672,90511,NA,NA
89762,90511,OCH,NA
93152,102199,NA,NA
93226,93850,OCH,NA
94082,94590,FEM,NA
94228,94491,OCH,NA
94816,98046,FEM,NA
96236,96405,MAL,NA
100022,101991,FEM,NA
100992,101546,OCH,NA
102897,104011,NA,NA
102992,103512,OCH,NA
103127,103493,FEM,NA
105649,107492,NA,NA
105766,107011,OCH,NA
108511,110566,OCH,NA
109350,114202,NA,NA
111027,112001,CHI,N
111102,114177,OCH,NA
117011,118565,FEM,NA
117011,119492,NA,NA
121497,129886,NA,NA
121993,124276,FEM,NA
124492,126865,OCH,NA
127421,129881,OCH,NA
127600,127938,CHI,N
130265,133821,NA,NA
130429,131894,CHI,N
131993,133497,MAL,NA
132435,133512,FEM,NA
136215,137012,NA,NA
139386,139540,NA,NA
140640,151426,NA,NA
140805,141510,OCH,NA
141740,145631,OCH,NA
145792,146511,OCH,NA
145927,146803,CHI,N
146726,148510,FEM,NA
148993,150011,OCH,NA
148993,150011,CHI,N
150010,150756,FEM,NA
150829,151394,OCH,NA
151990,155100,NA,NA
152012,155105,FEM,NA
156777,167999,NA,NA
156958,158364,OCH,NA
158011,158342,FEM,NA
158984,163540,FEM,NA
159612,159884,OCH,NA
161251,162098,CHI,N
163419,163945,OCH,NA
164511,166261,MAL,NA
165957,167010,FEM,NA
167311,167427,FEM,NA
168313,171261,NA,NA
170115,170383,FEM,NA
170512,171187,OCH,NA
174012,185011,NA,NA
174192,175010,CHI,N
174236,174879,OCH,NA
174513,176511,FEM,NA
176511,177643,CHI,N
176631,176992,OCH,NA
178160,179782,FEM,NA
179758,180252,OCH,NA
180478,180993,OCH,NA
182145,183510,CHI,N
182555,183404,OCH,NA
183992,184493,FEM,NA
187355,189993,NA,NA
187486,189835,FEM,NA
187606,187765,MAL,NA
191492,200491,NA,NA
191720,192010,CHI,N
191992,194010,OCH,NA
194800,195708,OCH,NA
195883,196052,OCH,NA
196633,197512,MAL,NA
197515,198274,CHI,N
197669,198572,OCH,NA
198992,200011,OCH,NA
199363,199994,FEM,NA
199795,200011,CHI,N
205738,207159,NA,NA
206493,207028,FEM,NA
208654,210369,NA,NA
208703,212672,OCH,NA
210472,214763,NA,NA
212851,214726,OCH,NA
213678,214554,CHI,N
217011,218646,NA,NA
217112,217870,FEM,NA
218158,218576,CHI,N
218379,218511,OCH,NA
222991,223492,OCH,NA
222991,223502,NA,NA
226353,227539,OCH,NA
226378,230087,NA,NA
227445,228753,MAL,NA
228992,229598,FEM,NA
229063,229416,MAL,NA
230383,237744,NA,NA
230707,231146,OCH,NA
231289,232293,OCH,NA
231611,231868,CHI,N
232431,232824,OCH,NA
232951,235803,OCH,NA
233511,234510,FEM,NA
234510,236010,CHI,N
236282,238012,MAL,NA
236328,236934,OCH,NA
243338,244869,NA,NA
243339,244589,CHI,N
245202,255502,NA,NA
245609,250275,OCH,NA
245992,246502,CHI,N
248010,249455,FEM,NA
250953,252499,CHI,C
250992,251896,OCH,NA
252011,255472,FEM,NA
255960,260012,NA,NA
255992,258309,FEM,NA
258711,259950,CHI,N
258778,259885,OCH,NA
261159,262722,OCH,NA
261232,262536,NA,NA
266007,270045,NA,NA
266038,267012,FEM,NA
267116,267492,FEM,NA
267759,268010,FEM,NA
267783,267891,OCH,NA
268004,271705,OCH,NA
270289,271875,NA,NA
271119,271733,FEM,NA
275125,275474,OCH,NA
280955,282732,NA,NA
281001,281492,FEM,NA
281480,282292,MAL,NA
282840,284440,NA,NA
283021,284297,CHI,N
284114,284249,OCH,NA
287992,289681,FEM,NA
287992,291217,NA,NA
289992,291182,OCH,NA
290088,290491,CHI,N
293510,299730,NA,NA
293524,295669,MAL,NA
294511,298056,FEM,NA
298625,299455,OCH,NA
298991,299418,CHI,N
299840,301669,NA,NA
300080,301511,CHI,N
301202,301416,OCH,NA
304493,305512,MAL,NA
304493,309299,NA,NA
305164,305993,OCH,NA
305648,305872,CHI,N
306055,309012,FEM,NA
316496,319012,NA,NA
316546,317010,OCH,NA
317223,318548,MAL,NA
317660,318944,FEM,NA
321295,322464,NA,NA
321319,322386,FEM,NA
324000,325011,MAL,NA
324010,328914,NA,NA
325539,328874,FEM,NA
329957,331511,NA,NA
329992,331494,FEM,NA
333647,345036,NA,NA
333950,341778,FEM,NA
340640,340859,MAL,NA
340991,341131,MAL,NA
341132,341674,OCH,NA
343221,345541,MAL,NA
343222,343511,FEM,NA
343924,344491,FEM,NA
353008,355600,MAL,NA
353336,355162,NA,NA
363668,371214,NA,NA
363822,364510,FEM,NA
364130,365991,OCH,NA
365173,367510,FEM,NA
368012,369085,MAL,NA
369267,370440,OCH,NA
369492,370648,FEM,NA
371834,372855,NA,NA
371993,372511,CHI,N
373012,373208,NA,NA
373469,377492,NA,NA
373511,376510,FEM,NA
376059,377510,MAL,NA
377706,378010,MAL,NA
377706,383406,NA,NA
379218,383344,FEM,NA
380867,380992,CHI,N
384575,388493,NA,NA
384872,385717,CHI,N
385747,387667,FEM,NA
386988,388439,MAL,NA
387961,388187,FEM,NA
389510,394120,NA,NA
389706,389895,OCH,NA
389733,390982,FEM,NA
391534,393822,MAL,NA
394991,399822,NA,NA
395034,397992,FEM,NA
396011,399990,MAL,NA
399929,410493,NA,NA
400120,403301,FEM,NA
401586,402300,MAL,NA
402530,404054,MAL,NA
403721,405493,FEM,NA
406492,409708,FEM,NA
407329,409017,MAL,NA
409511,410184,CHI,N
411998,416040,NA,NA
412007,416011,FEM,NA
415022,415859,MAL,NA
419259,420405,NA,NA
419462,420010,OCH,NA
423011,424032,NA,NA
423245,423922,OCH,NA
426279,429279,NA,NA
426511,428492,FEM,NA
428250,428805,MAL,NA
430097,433013,NA,NA
430208,432962,FEM,NA
433637,436511,NA,NA
433715,434512,CHI,C
433991,434247,OCH,NA
434584,436673,MAL,NA
442970,447187,NA,NA
442992,443991,FEM,NA
443617,449594,MAL,NA
447992,449123,NA,NA
450628,453510,MAL,NA
450772,453511,NA,NA
452512,453013,FEM,NA
455510,456870,MAL,NA
456492,456693,NA,NA
457993,462050,NA,NA
458212,459012,CHI,N
458241,461970,FEM,NA
463928,475492,NA,NA
463992,465499,OCH,NA
465510,465655,FEM,NA
465666,465798,OCH,NA
465991,466948,CHI,N
466925,470489,MAL,NA
470502,475281,FEM,NA
471758,472516,MAL,NA
474058,474444,MAL,NA
476493,487492,NA,NA
476511,479915,FEM,NA
480085,480750,FEM,NA
480762,481526,CHI,N
480941,486991,FEM,NA
483011,483305,OCH,NA
488177,504753,NA,NA
488634,488882,MAL,NA
488683,489491,FEM,NA
489061,489177,MAL,NA
489799,490108,MAL,NA
490477,490923,MAL,NA
490492,492775,FEM,NA
491189,491511,MAL,NA
493077,496722,FEM,NA
494834,495511,OCH,NA
496749,497011,OCH,NA
497629,503485,FEM,NA
504993,516320,NA,NA
505511,507507,FEM,NA
505933,507561,MAL,NA
507718,510087,OCH,NA
507742,509710,CHI,N
508354,508880,FEM,NA
510833,512991,FEM,NA
513511,514631,OCH,NA
513980,514372,FEM,NA
514802,516071,MAL,NA
515621,516158,FEM,NA
516881,517949,MAL,NA
516920,517884,NA,NA
520587,522016,FEM,NA
520589,522344,NA,NA
524757,525358,MAL,NA
525960,531706,NA,NA
526510,527227,FEM,NA
528162,528982,MAL,NA
528404,529492,OCH,NA
529187,532736,MAL,NA
531838,533050,NA,NA
532227,532932,FEM,NA
535135,536466,NA,NA
535317,535673,MAL,NA
535643,535974,CHI,N
537941,540120,NA,NA
537992,539909,MAL,NA
539200,540010,FEM,NA
549011,549347,NA,NA
550704,554457,MAL,NA
550992,553618,NA,NA
553883,562012,NA,NA
555014,556310,MAL,NA
556492,562094,MAL,NA
559853,560820,FEM,NA
568510,569011,NA,NA
570491,572511,MAL,NA
571474,572829,NA,NA
572003,572545,FEM,NA
579425,580277,NA,NA
579472,579816,MAL,NA
579844,580004,OCH,NA
581033,581966,MAL,NA
581232,581510,NA,NA
584918,586432,NA,NA
584938,588168,MAL,NA
586940,589610,NA,NA
588494,588693,OCH,NA
588710,589356,MAL,NA
590968,591511,MAL,NA
593416,601830,NA,NA
593492,595991,FEM,NA
595439,596168,MAL,NA
596455,596563,MAL,NA
596511,596987,FEM,NA
597733,599010,FEM,NA
598332,599010,CHI,N
601012,603656,MAL,NA
602492,604105,NA,NA
604992,605748,NA,NA
607385,625539,NA,NA
607439,608759,MAL,NA
608499,612233,FEM,NA
611132,611493,CHI,N
613092,613932,CHI,N
613209,613452,OCH,NA
613914,618639,FEM,NA
614723,615012,MAL,NA
616867,617699,CHI,N
619669,620503,OCH,NA
619859,621930,CHI,N
621511,621639,OCH,NA
622235,623803,OCH,NA
622492,622980,CHI,N
623511,623811,CHI,N
624473,625511,CHI,N
630295,636039,NA,NA
630492,631800,CHI,N
631668,635171,FEM,NA
635588,635914,CHI,N
637511,638758,NA,NA
637646,638490,FEM,NA
639203,644527,NA,NA
639633,639743,FEM,NA
639993,644510,FEM,NA
643493,644067,MAL,NA
649843,652340,NA,NA
649991,651601,CHI,N
651618,651733,FEM,NA
653246,660443,FEM,NA
653246,660511,NA,NA
659492,659779,OCH,NA
664271,681510,NA,NA
664283,669459,FEM,NA
669036,670011,OCH,NA
669170,670012,CHI,N
670012,672555,FEM,NA
673370,674593,CHI,N
676510,681510,FEM,NA
684222,697513,NA,NA
684253,690011,FEM,NA
684794,685223,OCH,NA
690324,690992,FEM,NA
690491,694492,MAL,NA
694872,695751,OCH,NA
695010,695380,FEM,NA
696011,697288,CHI,N
696322,696774,OCH,NA
697857,714081,NA,NA
698060,698735,CHI,N
698075,698419,OCH,NA
699060,700017,MAL,NA
700321,701482,CHI,C
700993,703494,FEM,NA
703539,706080,CHI,N
705854,706991,FEM,NA
707422,708311,CHI,N
707462,707715,FEM,NA
707992,714065,FEM,NA
709553,710010,CHI,N
710492,710939,MAL,NA
718214,719012,NA,NA
721011,721342,NA,NA
721492,727074,NA,NA
722787,724351,FEM,NA
724493,725055,CHI,N
725819,726670,OCH,NA
727259,731159,NA,NA
727579,730981,CHI,N
729103,730924,OCH,NA
731271,754081,NA,NA
