segment_onset,segment_offset,speaker_type,vcm_type
624488,625146,NA,NA
624515,625080,OCH,NA
674492,675208,NA,NA
675511,678660,NA,NA
675518,677153,CHI,N
760583,761084,NA,NA
760639,761074,OCH,NA
823586,824570,NA,NA
823687,824511,CHI,N
823939,824439,OCH,NA
825103,826139,NA,NA
825226,825741,CHI,N
831268,831894,NA,NA
837714,838492,NA,NA
837749,838017,CHI,N
839584,840296,NA,NA
840974,841992,NA,NA
841062,841934,OCH,NA
841166,841514,CHI,N
844757,845886,NA,NA
844973,845694,OCH,NA
849575,850777,NA,NA
849631,850510,CHI,N
1321817,1322494,NA,NA
1321942,1322094,OCH,NA
1324083,1324265,OCH,NA
1326556,1327391,OCH,NA
1326569,1327414,NA,NA
1328304,1329013,NA,NA
1334011,1334129,NA,NA
1334325,1335154,NA,NA
1334563,1334850,FEM,NA
1335439,1336875,NA,NA
1338496,1339522,NA,NA
1338869,1339331,FEM,NA
1341340,1342054,NA,NA
1355003,1355167,NA,NA
1358011,1359069,NA,NA
1366397,1367101,OCH,NA
1366492,1366956,NA,NA
1382753,1383492,CHI,N
1382756,1383510,NA,NA
1385578,1386380,NA,NA
1385660,1386286,CHI,N
1386021,1386256,OCH,NA
1387069,1389205,NA,NA
1387117,1387355,CHI,N
1387760,1389161,CHI,N
1390863,1391195,NA,NA
1393752,1395011,NA,NA
1393841,1394946,CHI,N
1654062,1654713,NA,NA
1654091,1654763,OCH,NA
1673300,1674010,NA,NA
1673669,1673949,OCH,NA
1725125,1726089,NA,NA
1725253,1726083,OCH,NA
1725351,1726011,CHI,N
1726988,1727434,NA,NA
1727099,1727479,OCH,NA
1729050,1729207,OCH,NA
1888350,1889256,CHI,N
1888360,1889246,NA,NA
1946492,1947685,CHI,N
1946511,1947664,NA,NA
1949525,1950183,CHI,N
1949591,1950143,NA,NA
1964377,1964828,NA,NA
1964491,1964616,CHI,N
2023326,2023998,NA,NA
2023527,2023662,CHI,N
2053991,2054226,CHI,N
2053991,2054308,NA,NA
2056342,2057419,NA,NA
2056382,2057359,CHI,N
2056499,2057287,OCH,NA
2084651,2086119,NA,NA
2084780,2085511,CHI,N
2313623,2314377,NA,NA
2313667,2314384,OCH,NA
2330422,2331289,NA,NA
2332307,2332683,NA,NA
2642807,2643011,CHI,N
2642890,2643012,NA,NA
2667212,2667787,OCH,NA
2667220,2667510,NA,NA
2668513,2668697,OCH,NA
2669370,2670511,OCH,NA
2669414,2670496,NA,NA
2669655,2670011,CHI,N
2704651,2709531,NA,NA
2704673,2705908,FEM,NA
2706991,2707796,OCH,NA
2706991,2707803,CHI,N
2708105,2709445,CHI,N
2708183,2709508,OCH,NA
2710036,2711511,NA,NA
2710037,2711056,FEM,NA
