segment_onset,segment_offset,speaker_type,vcm_type
1011,2493,FEM,NA
1011,3206,NA,NA
4511,6511,OCH,NA
4528,11005,NA,NA
6045,6163,CHI,N
6492,10611,FEM,NA
9106,9833,OCH,NA
15321,29293,NA,NA
15355,17993,FEM,NA
18510,25943,FEM,NA
19229,19404,CHI,N
26576,26809,CHI,N
27545,28510,OCH,NA
28011,29012,CHI,N
31465,33836,NA,NA
31492,33510,FEM,NA
37511,41991,NA,NA
37987,40010,CHI,N
39589,39759,OCH,NA
39781,39882,MAL,NA
40184,41338,OCH,NA
40492,41012,FEM,NA
43558,44493,NA,NA
48770,78053,NA,NA
48922,49265,FEM,NA
49066,51013,CHI,N
50995,51493,FEM,NA
51408,52444,OCH,NA
52495,59959,FEM,NA
56040,56163,OCH,NA
60257,62431,FEM,NA
61715,63085,CHI,N
62993,64063,FEM,NA
64655,67060,FEM,NA
67012,68504,CHI,N
67493,68511,OCH,NA
70011,70512,FEM,NA
72887,73211,FEM,NA
73332,74319,FEM,NA
74491,74950,FEM,NA
75359,77440,CHI,Y
75531,76012,OCH,NA
78798,82068,NA,NA
78892,79511,OCH,NA
79684,79895,OCH,NA
80749,81286,FEM,NA
81511,81670,FEM,NA
82321,87011,NA,NA
82971,86010,CHI,Y
83840,86046,OCH,NA
88012,94021,NA,NA
88526,88899,OCH,NA
88992,93638,CHI,Y
94127,110099,NA,NA
95185,95453,OCH,NA
96285,96457,OCH,NA
98083,98993,CHI,N
99190,100032,OCH,NA
100249,100700,OCH,NA
101010,106233,CHI,Y
105511,105946,OCH,NA
106483,106993,FEM,NA
106491,106952,MAL,NA
107080,107195,MAL,NA
110511,121510,NA,NA
112334,113493,OCH,NA
114161,114284,OCH,NA
115928,116313,MAL,NA
116993,117270,FEM,NA
117511,119492,OCH,NA
119348,121400,CHI,Y
121895,123010,NA,NA
121993,122737,FEM,NA
124050,124852,NA,NA
124158,124720,OCH,NA
124357,124492,CHI,N
129511,130152,NA,NA
129857,130016,FEM,NA
132261,141779,NA,NA
132293,136819,CHI,Y
136510,139223,OCH,NA
138723,141533,CHI,Y
139330,139485,OCH,NA
140285,140844,OCH,NA
142174,142493,NA,NA
143102,156232,NA,NA
146394,147413,CHI,Y
147624,150491,OCH,NA
147709,148011,CHI,N
149199,154677,CHI,Y
155670,155925,OCH,NA
159442,180632,NA,NA
159705,160717,CHI,Y
159911,161011,OCH,NA
162400,165270,CHI,Y
162493,164226,OCH,NA
164376,164492,OCH,NA
164793,164962,OCH,NA
165466,166895,CHI,Y
165620,171761,OCH,NA
167057,167492,CHI,Y
170512,171661,CHI,N
171877,173510,CHI,Y
171973,174511,OCH,NA
174850,176592,FEM,NA
176953,177520,FEM,NA
177491,179492,CHI,Y
177728,177914,FEM,NA
179194,180510,FEM,NA
181992,184505,NA,NA
182245,182461,CHI,N
182500,184393,OCH,NA
183082,183492,CHI,N
183646,183798,CHI,N
185576,200887,NA,NA
185723,195011,CHI,Y
188492,189013,OCH,NA
193161,193941,OCH,NA
194493,194964,OCH,NA
195110,195211,OCH,NA
196800,196911,MAL,NA
197115,198465,FEM,NA
198615,201165,MAL,NA
203511,213518,NA,NA
203690,204915,FEM,NA
204798,207935,CHI,Y
206081,206229,OCH,NA
206493,208702,OCH,NA
207696,209203,FEM,NA
209510,213530,CHI,Y
209535,209992,OCH,NA
214927,219647,NA,NA
214991,219512,CHI,C
219768,226125,NA,NA
220992,222070,MAL,NA
222119,225992,CHI,C
225415,226011,OCH,NA
235049,235660,NA,NA
240017,240643,NA,NA
245374,247613,NA,NA
245492,247662,FEM,NA
249860,252084,NA,NA
249974,252011,FEM,NA
256859,259488,MAL,NA
257492,262099,NA,NA
259492,260790,FEM,NA
260493,262741,MAL,NA
263512,269121,NA,NA
263717,266510,FEM,NA
265493,266180,MAL,NA
267121,267676,CHI,N
267548,268830,MAL,NA
268012,268188,FEM,NA
270859,271568,NA,NA
270992,271378,FEM,NA
271163,271501,OCH,NA
274992,282108,NA,NA
275219,275992,CHI,Y
277250,280196,CHI,C
280397,281492,CHI,N
281834,281961,MAL,NA
282992,286934,NA,NA
283115,286851,CHI,N
288510,289712,NA,NA
288676,289344,OCH,NA
288735,289275,CHI,N
289865,294011,NA,NA
290181,290755,CHI,N
290316,292790,MAL,NA
295694,300034,NA,NA
296317,296992,CHI,N
296418,296737,OCH,NA
298492,299599,CHI,N
300682,301992,NA,NA
300756,301639,CHI,N
313025,313751,NA,NA
317505,318546,NA,NA
319012,319672,NA,NA
319375,319491,MAL,NA
320139,320860,NA,NA
321092,321338,NA,NA
322122,324071,NA,NA
322294,323335,FEM,NA
324282,324493,NA,NA
326511,326641,NA,NA
327232,328373,NA,NA
327491,328011,CHI,N
332453,334281,NA,NA
332512,333724,CHI,N
334927,337438,NA,NA
335144,335492,CHI,N
335468,336511,OCH,NA
336393,337066,CHI,N
336641,336985,OCH,NA
338899,342826,NA,NA
338992,339260,CHI,N
340175,342624,CHI,Y
349372,350992,FEM,NA
349436,357104,NA,NA
351400,354048,CHI,C
354336,354512,CHI,N
354341,355178,OCH,NA
354883,354993,CHI,N
355382,355878,FEM,NA
356260,356545,MAL,NA
356680,356960,MAL,NA
357988,359610,NA,NA
358012,358908,CHI,N
358764,359562,MAL,NA
361601,374645,NA,NA
361653,363011,CHI,N
362944,364839,MAL,NA
363992,371510,FEM,NA
370356,370700,MAL,NA
371449,372883,MAL,NA
372995,374510,FEM,NA
375236,375501,NA,NA
375666,375892,NA,NA
378554,387012,NA,NA
378773,380116,FEM,NA
380492,384893,CHI,Y
380778,380911,MAL,NA
382863,382983,OCH,NA
385366,386621,CHI,N
387526,389511,MAL,NA
388150,388980,NA,NA
391939,393490,MAL,NA
392492,400555,NA,NA
393010,394907,FEM,NA
395528,398790,FEM,NA
399857,400370,OCH,NA
400823,403884,NA,NA
401011,402992,OCH,NA
401012,402672,CHI,C
404067,404185,NA,NA
406492,411492,NA,NA
406510,408030,FEM,NA
408294,411229,FEM,NA
413326,424794,NA,NA
413422,414119,FEM,NA
415493,416986,CHI,N
415493,417397,OCH,NA
417007,419493,FEM,NA
420051,424577,FEM,NA
421867,422993,CHI,N
425689,427012,NA,NA
425748,427012,CHI,N
430491,431505,NA,NA
430529,431304,FEM,NA
433225,434752,NA,NA
433784,434552,CHI,N
