segment_onset,segment_offset,speaker_type,vcm_type
24492,26768,FEM,NA
24492,28095,NA,NA
26651,27010,OCH,NA
27257,27493,OCH,NA
33510,35511,NA,NA
33787,35512,FEM,NA
37368,38991,NA,NA
37392,38025,FEM,NA
38377,38974,CHI,N
39326,39493,NA,NA
40011,42266,NA,NA
40777,42314,FEM,NA
42878,46511,FEM,NA
42884,46510,NA,NA
53894,55293,MAL,NA
54020,57511,NA,NA
55671,57512,FEM,NA
65991,67992,NA,NA
66012,67993,FEM,NA
98569,103794,NA,NA
98582,103830,FEM,NA
105511,111492,NA,NA
105531,107078,FEM,NA
107011,108442,OCH,NA
107106,107492,CHI,N
108800,110477,CHI,N
110033,111356,FEM,NA
112305,132012,NA,NA
112492,115437,CHI,N
115005,118032,FEM,NA
117011,117112,OCH,NA
117975,120511,OCH,NA
118992,120992,CHI,N
120746,122383,FEM,NA
121530,128010,OCH,NA
125012,128011,CHI,N
127992,129256,FEM,NA
129362,129487,FEM,NA
130297,130726,OCH,NA
130607,131987,MAL,NA
133186,153510,NA,NA
134241,135993,CHI,N
134242,137517,OCH,NA
136492,137096,CHI,Y
137012,139553,FEM,NA
137904,138010,CHI,N
138215,138321,CHI,N
139492,140992,CHI,N
140510,144012,FEM,NA
144879,144992,CHI,N
145344,148992,CHI,N
149133,153510,FEM,NA
157135,159992,NA,NA
157167,159076,FEM,NA
158816,159992,OCH,NA
162839,168772,NA,NA
162965,164492,CHI,N
163045,168804,OCH,NA
166011,166122,FEM,NA
166391,166690,FEM,NA
175011,199512,NA,NA
175296,176492,FEM,NA
176324,178992,CHI,Y
179250,179425,FEM,NA
179391,184011,CHI,Y
182851,183990,FEM,NA
184992,189493,FEM,NA
189491,190011,OCH,NA
189493,190428,CHI,N
190092,191493,FEM,NA
191249,195991,CHI,N
193992,194275,OCH,NA
194545,195105,OCH,NA
195510,197473,FEM,NA
197498,198050,CHI,N
198033,199508,FEM,NA
202900,208739,NA,NA
202967,207010,CHI,N
207011,208511,FEM,NA
209105,228992,NA,NA
209240,213012,CHI,N
213511,214989,FEM,NA
214846,216328,CHI,N
216145,221803,FEM,NA
222519,225266,CHI,Y
222659,224272,OCH,NA
225511,228511,FEM,NA
229112,244414,NA,NA
229321,233992,CHI,Y
230533,231270,OCH,NA
232104,232614,OCH,NA
233850,236246,FEM,NA
236485,239619,FEM,NA
240138,240609,CHI,N
240584,241245,FEM,NA
240953,241393,OCH,NA
241969,242992,OCH,NA
242568,244058,CHI,Y
243427,244011,FEM,NA
246959,258517,NA,NA
247072,247771,CHI,N
247845,248010,FEM,NA
248010,254991,CHI,Y
252231,253493,OCH,NA
254060,255992,OCH,NA
255012,255992,FEM,NA
255822,256792,CHI,N
256487,258546,FEM,NA
261893,262975,NA,NA
261993,262842,FEM,NA
263159,264011,NA,NA
263491,263881,OCH,NA
271735,273946,NA,NA
271828,272204,CHI,N
272567,273892,FEM,NA
275992,277511,OCH,NA
276011,277515,NA,NA
278419,289011,NA,NA
278566,279492,FEM,NA
280511,280896,FEM,NA
281510,283510,OCH,NA
282057,283682,CHI,N
284511,289012,FEM,NA
295302,298491,NA,NA
295496,295930,OCH,NA
296968,298333,FEM,NA
303168,306584,NA,NA
303296,304508,OCH,NA
304493,306012,FEM,NA
306921,307151,NA,NA
307279,354492,NA,NA
307483,308511,CHI,N
308450,312011,FEM,NA
311899,314012,CHI,Y
314992,315107,FEM,NA
315510,317491,CHI,N
315510,318011,OCH,NA
318311,318991,FEM,NA
319012,319304,OCH,NA
319417,322070,OCH,NA
321511,321990,CHI,N
322265,322511,OCH,NA
322296,323511,CHI,N
322643,322778,OCH,NA
323443,325510,FEM,NA
325510,326091,CHI,N
325782,327314,OCH,NA
326369,327491,CHI,N
328011,330510,FEM,NA
330197,331512,CHI,N
331761,335065,FEM,NA
335411,338707,FEM,NA
338492,342010,OCH,NA
339010,341992,CHI,N
342227,343992,FEM,NA
343580,346712,CHI,N
345197,345432,OCH,NA
346985,348752,FEM,NA
348511,350863,CHI,N
349512,350886,OCH,NA
350774,354276,FEM,NA
355345,366079,NA,NA
355470,360102,CHI,N
356992,357510,OCH,NA
359512,364492,OCH,NA
360467,362266,CHI,N
363511,365092,CHI,N
365011,365953,FEM,NA
366992,377510,NA,NA
367214,375012,CHI,N
367386,367631,FEM,NA
368012,370511,OCH,NA
374645,377323,FEM,NA
392334,433820,NA,NA
392992,397511,FEM,NA
397011,398214,CHI,N
397511,401011,OCH,NA
398631,398992,CHI,N
398949,399511,FEM,NA
399470,409992,CHI,N
401655,405010,OCH,NA
405174,405512,OCH,NA
408993,410011,OCH,NA
409767,412590,FEM,NA
412148,412340,CHI,N
413475,414432,FEM,NA
414021,414337,CHI,N
414492,417918,CHI,N
414825,415211,MAL,NA
415473,417803,OCH,NA
418130,422011,FEM,NA
422078,428366,CHI,N
423090,423210,OCH,NA
423492,423781,OCH,NA
425949,428018,OCH,NA
428844,431161,CHI,N
429492,429622,OCH,NA
429992,430357,OCH,NA
430010,432730,FEM,NA
433018,433772,OCH,NA
434992,436906,NA,NA
435002,436835,FEM,NA
453892,481530,NA,NA
453939,456511,FEM,NA
454840,455132,OCH,NA
455492,458551,OCH,NA
457993,458749,CHI,N
459091,465991,FEM,NA
466054,466992,OCH,NA
466162,466405,FEM,NA
466992,467534,FEM,NA
467918,471084,CHI,N
467993,468277,OCH,NA
468410,468511,OCH,NA
468492,468949,FEM,NA
468826,468991,OCH,NA
470510,471715,FEM,NA
471511,474511,CHI,N
473857,481493,FEM,NA
483715,484491,OCH,NA
483816,484449,NA,NA
487475,489886,NA,NA
487492,488300,CHI,N
488511,489834,CHI,N
490511,515731,NA,NA
490882,493012,CHI,N
492195,494441,FEM,NA
493417,497265,CHI,Y
497389,498525,FEM,NA
498493,503012,CHI,Y
502511,503763,FEM,NA
502870,502971,MAL,NA
503133,511010,CHI,Y
510992,512992,OCH,NA
512492,513089,FEM,NA
513510,515511,OCH,NA
514153,515508,CHI,N
516829,518992,NA,NA
517011,519011,OCH,NA
517200,517301,CHI,N
526195,528512,NA,NA
526211,528010,CHI,N
527572,528185,FEM,NA
529644,572125,NA,NA
530673,531446,OCH,NA
530793,531011,CHI,N
532327,542042,CHI,Y
532347,534991,OCH,NA
541846,542875,FEM,NA
542626,544747,CHI,Y
544511,546161,FEM,NA
546416,547342,CHI,N
546546,547012,OCH,NA
547012,548122,FEM,NA
548119,551639,CHI,N
549129,551011,OCH,NA
551799,559356,FEM,NA
556875,558316,MAL,NA
560491,561510,FEM,NA
560513,569011,CHI,Y
563458,564511,FEM,NA
567133,567491,OCH,NA
568011,569992,OCH,NA
568102,568218,FEM,NA
569511,572010,FEM,NA
573176,583357,NA,NA
573333,575036,CHI,N
573350,574992,OCH,NA
574992,577144,FEM,NA
577279,579512,CHI,N
577469,577930,OCH,NA
578261,578511,OCH,NA
579130,581012,FEM,NA
581141,582091,CHI,C
582123,583331,FEM,NA
583598,619010,NA,NA
583640,588011,OCH,NA
586243,586493,CHI,N
586853,588510,CHI,Y
588851,592010,CHI,Y
590492,592868,OCH,NA
593278,603384,CHI,Y
598992,599859,OCH,NA
599748,600992,FEM,NA
603401,604992,FEM,NA
604876,605991,CHI,N
605043,605921,OCH,NA
607012,607950,CHI,Y
607670,608860,FEM,NA
608484,609880,CHI,Y
610011,612492,FEM,NA
610799,611196,CHI,Y
612563,614912,CHI,N
614181,615521,FEM,NA
614588,614752,OCH,NA
616013,616222,OCH,NA
616680,619010,FEM,NA
624191,626206,NA,NA
624267,626010,OCH,NA
624416,625511,CHI,N
627345,628658,NA,NA
629621,630839,NA,NA
648010,650563,FEM,NA
648010,650585,NA,NA
655511,657669,NA,NA
655992,657391,MAL,NA
655992,657492,FEM,NA
659662,662829,OCH,NA
659780,672495,NA,NA
660423,663277,CHI,N
663230,665493,OCH,NA
665511,666279,FEM,NA
666510,668155,OCH,NA
667462,672147,FEM,NA
668852,670518,OCH,NA
672931,674875,NA,NA
673404,674904,OCH,NA
676001,684492,NA,NA
676762,679511,CHI,N
677219,679938,OCH,NA
679560,680512,FEM,NA
680992,682749,CHI,C
681011,682135,OCH,NA
682616,684492,FEM,NA
688993,691874,NA,NA
689086,689992,CHI,N
689200,691218,OCH,NA
690512,690661,FEM,NA
691011,691710,FEM,NA
695167,697403,FEM,NA
695167,697492,NA,NA
698095,700186,NA,NA
698174,699991,OCH,NA
698296,699946,CHI,N
700547,703689,NA,NA
700971,702054,FEM,NA
701701,703510,CHI,N
703868,713510,NA,NA
704086,704538,CHI,N
704098,706884,OCH,NA
706706,706991,FEM,NA
707346,707577,OCH,NA
707915,708992,OCH,NA
708067,710011,CHI,C
709493,709771,OCH,NA
709980,712780,OCH,NA
712279,713511,FEM,NA
714992,733043,NA,NA
714992,718011,CHI,N
719511,720993,CHI,Y
719992,723504,OCH,NA
722194,723792,CHI,N
723992,726044,FEM,NA
726364,727457,OCH,NA
727010,730606,FEM,NA
731452,733011,FEM,NA
736511,740011,OCH,NA
736786,739768,NA,NA
742800,749491,NA,NA
742827,744189,OCH,NA
743011,746492,CHI,Y
744512,745042,OCH,NA
745511,748012,FEM,NA
748508,749512,OCH,NA
748643,748992,CHI,N
750011,751999,NA,NA
750268,752011,FEM,NA
756010,757991,NA,NA
756926,757510,CHI,N
757056,757491,OCH,NA
758982,761528,NA,NA
759993,761066,FEM,NA
760639,761010,CHI,N
763511,766010,NA,NA
763874,764031,FEM,NA
764049,766010,OCH,NA
764178,764492,FEM,NA
766581,768410,OCH,NA
767011,768138,NA,NA
768550,768992,NA,NA
768558,768992,OCH,NA
770496,773896,NA,NA
770502,773803,CHI,Y
777504,779510,NA,NA
778120,779011,FEM,NA
782880,785825,NA,NA
782992,785685,CHI,N
783042,784139,OCH,NA
787011,791716,NA,NA
787992,789602,CHI,C
788511,789206,OCH,NA
790371,791512,CHI,N
792678,811127,NA,NA
792691,794627,CHI,N
795214,795361,CHI,N
796011,797510,FEM,NA
797114,799161,CHI,C
799119,800076,FEM,NA
800012,803819,CHI,N
802010,802493,OCH,NA
803036,804011,OCH,NA
804548,805992,CHI,N
805542,805874,MAL,NA
806762,807788,CHI,N
807717,807992,FEM,NA
808664,809049,CHI,N
808790,810992,FEM,NA
812334,823424,NA,NA
812492,816792,CHI,N
812727,813755,OCH,NA
815991,820750,OCH,NA
817324,817992,CHI,N
818130,819183,CHI,N
820312,823135,CHI,C
824799,828491,NA,NA
824945,828011,CHI,N
825749,827919,OCH,NA
833011,837010,OCH,NA
833234,834101,NA,NA
834261,834492,NA,NA
835733,847151,NA,NA
837010,839011,FEM,NA
838981,845154,OCH,NA
839803,840930,CHI,N
841011,841991,FEM,NA
844493,845166,FEM,NA
845492,847151,FEM,NA
851492,854511,NA,NA
851599,852743,FEM,NA
853190,854511,FEM,NA
