segment_onset,segment_offset,speaker_type,vcm_type
5991,9511,NA,NA
6026,6515,FEM,NA
6716,9011,FEM,NA
12312,13011,NA,NA
21490,23280,NA,NA
21492,23223,FEM,NA
24011,24497,NA,NA
24064,24292,FEM,NA
27886,30011,NA,NA
27894,30010,FEM,NA
33730,34518,NA,NA
33780,34011,CHI,N
33991,34572,OCH,NA
43480,44822,NA,NA
43492,44714,FEM,NA
47073,49493,NA,NA
47299,47881,FEM,NA
48257,49011,FEM,NA
54290,55702,NA,NA
54493,55684,CHI,N
63511,65511,FEM,NA
63511,65573,NA,NA
68708,71511,CHI,N
68710,71677,NA,NA
73776,75192,CHI,N
73811,78018,NA,NA
75492,78042,FEM,NA
87011,92492,FEM,NA
87011,92492,NA,NA
93992,96554,NA,NA
93992,96619,FEM,NA
97986,100161,NA,NA
97991,99567,FEM,NA
99475,99738,MAL,NA
117632,120875,NA,NA
117637,120455,CHI,N
121049,123989,NA,NA
121510,124490,MAL,NA
127244,127492,NA,NA
147511,148010,NA,NA
170993,171511,NA,NA
179773,181511,NA,NA
179992,180945,OCH,NA
180593,181234,FEM,NA
183455,183916,NA,NA
186465,188492,NA,NA
186492,188318,CHI,N
204155,205011,CHI,N
204155,205011,NA,NA
220997,221387,NA,NA
247990,248430,NA,NA
247992,248383,FEM,NA
264355,267533,NA,NA
264431,266491,FEM,NA
266988,267511,FEM,NA
268993,271992,FEM,NA
268993,271992,NA,NA
284492,286451,FEM,NA
284492,286470,NA,NA
287992,292992,FEM,NA
287992,293156,NA,NA
293510,296510,FEM,NA
293510,297493,NA,NA
296121,297306,MAL,NA
300095,300228,NA,NA
300424,303217,NA,NA
300505,303011,FEM,NA
305345,306531,NA,NA
305492,306012,FEM,NA
308490,313016,NA,NA
308570,309037,FEM,NA
308645,311627,MAL,NA
311011,313011,FEM,NA
317010,317153,NA,NA
317311,319611,NA,NA
317399,319512,FEM,NA
320399,322491,MAL,NA
321492,323991,NA,NA
321992,323992,FEM,NA
328992,340011,NA,NA
328992,331493,FEM,NA
331334,334012,CHI,N
335585,335791,FEM,NA
335927,338158,FEM,NA
337510,337731,MAL,NA
337993,340511,MAL,NA
350992,351362,NA,NA
351493,352992,NA,NA
352090,352510,FEM,NA
355492,357510,FEM,NA
355492,357686,NA,NA
368992,370919,NA,NA
369105,369311,FEM,NA
369492,369993,FEM,NA
373012,375987,MAL,NA
374002,375094,NA,NA
389327,391178,NA,NA
389343,391010,FEM,NA
396986,399895,FEM,NA
396993,400162,NA,NA
400299,403768,NA,NA
400412,403720,FEM,NA
412810,418492,NA,NA
412837,414492,CHI,N
414504,418011,FEM,NA
417374,417806,CHI,N
420535,427992,NA,NA
420879,421011,CHI,N
421991,422253,FEM,NA
422493,422891,FEM,NA
423011,425492,FEM,NA
425976,426992,CHI,N
429011,435159,NA,NA
429879,435011,FEM,NA
429992,430470,CHI,N
438510,439938,FEM,NA
438510,440037,NA,NA
440972,442109,NA,NA
440978,442105,FEM,NA
442493,443754,FEM,NA
442505,443747,NA,NA
449493,450257,CHI,C
449493,450273,NA,NA
458168,461511,FEM,NA
458171,461656,NA,NA
467802,471913,FEM,NA
467816,475511,NA,NA
473180,473988,MAL,NA
473946,475492,FEM,NA
477433,484639,NA,NA
477492,481942,FEM,NA
478742,478953,CHI,N
479783,480053,MAL,NA
481957,484492,CHI,C
492492,493520,NA,NA
492752,493479,CHI,N
498511,500720,FEM,NA
498511,500754,NA,NA
503047,503444,NA,NA
506993,509735,FEM,NA
506993,509747,NA,NA
513513,515011,MAL,NA
513810,517799,NA,NA
514983,517805,FEM,NA
519991,521992,MAL,NA
520511,521475,NA,NA
522011,525992,NA,NA
522249,525992,FEM,NA
529139,529510,NA,NA
530511,530923,NA,NA
531930,534510,NA,NA
532533,533993,CHI,N
542800,544992,MAL,NA
543041,544675,NA,NA
572493,575252,NA,NA
572741,572876,FEM,NA
572992,574511,FEM,NA
573127,574020,OCH,NA
582984,585011,MAL,NA
583134,584059,NA,NA
587906,589534,NA,NA
588011,589511,FEM,NA
591011,592010,NA,NA
591492,591846,FEM,NA
596730,597884,NA,NA
596994,597622,MAL,NA
603492,606464,FEM,NA
603509,606462,NA,NA
608902,611492,NA,NA
608924,611403,FEM,NA
644730,652492,NA,NA
644826,645012,CHI,N
644993,652381,FEM,NA
678085,678225,NA,NA
679011,681492,NA,NA
679492,681451,FEM,NA
700993,701671,NA,NA
701077,701511,FEM,NA
708478,709300,MAL,NA
710492,711493,FEM,NA
710492,711493,NA,NA
713968,715470,NA,NA
713969,715304,FEM,NA
715758,718250,NA,NA
716511,718858,MAL,NA
719936,724960,NA,NA
719992,721134,FEM,NA
721992,724493,FEM,NA
724223,724431,OCH,NA
728511,733843,FEM,NA
728511,733992,NA,NA
734511,736185,NA,NA
734749,736388,FEM,NA
739493,744382,NA,NA
739511,741992,FEM,NA
741493,742544,OCH,NA
742853,743884,CHI,N
743050,743737,OCH,NA
744512,750992,NA,NA
744992,749353,FEM,NA
749930,750511,CHI,N
751987,756940,NA,NA
752168,753012,OCH,NA
752304,752491,CHI,N
753815,755153,FEM,NA
755970,756512,OCH,NA
757439,762086,NA,NA
758356,758633,FEM,NA
758619,760347,OCH,NA
759491,760510,CHI,C
760556,760990,FEM,NA
762468,769949,NA,NA
762661,765439,FEM,NA
764660,764862,OCH,NA
764993,768012,OCH,NA
765492,766992,CHI,Y
770511,770869,NA,NA
770992,780012,NA,NA
771179,773040,FEM,NA
772011,772921,OCH,NA
773984,775596,FEM,NA
776285,776420,CHI,N
776512,777511,FEM,NA
778012,779873,FEM,NA
784011,787992,NA,NA
784178,787966,FEM,NA
795012,796919,OCH,NA
795263,814789,NA,NA
797502,800011,OCH,NA
797808,798059,CHI,N
798343,798492,CHI,N
800651,804230,FEM,NA
803539,805957,CHI,N
805582,808935,FEM,NA
807030,807651,CHI,N
808657,809680,CHI,C
808945,809492,OCH,NA
809575,814680,FEM,NA
815510,816762,NA,NA
815513,816694,CHI,C
817948,823513,NA,NA
818287,823326,FEM,NA
818309,818483,CHI,N
824511,843087,NA,NA
824632,825992,FEM,NA
825513,827044,CHI,N
826011,826991,OCH,NA
827911,832533,FEM,NA
832511,834492,CHI,C
833792,836205,FEM,NA
836372,843046,FEM,NA
844012,849012,NA,NA
844015,846511,FEM,NA
846798,848887,FEM,NA
851011,857896,NA,NA
851135,852671,FEM,NA
853355,857790,FEM,NA
853381,853550,MAL,NA
861492,863780,NA,NA
861492,863829,FEM,NA
867117,870760,NA,NA
867159,869511,FEM,NA
874010,875510,NA,NA
874133,875510,FEM,NA
888492,889010,NA,NA
888553,888923,FEM,NA
892239,892511,NA,NA
894993,898511,FEM,NA
894993,898992,NA,NA
919304,921511,NA,NA
919492,920530,OCH,NA
920511,921512,FEM,NA
926454,944362,NA,NA
926471,937048,FEM,NA
937737,941330,FEM,NA
941571,944011,CHI,Y
950511,951689,NA,NA
951797,951994,NA,NA
997993,1005492,NA,NA
998085,1005491,FEM,NA
998627,998792,OCH,NA
1007993,1011012,NA,NA
1008001,1010956,FEM,NA
1014512,1017467,FEM,NA
1014512,1017511,NA,NA
1021148,1022960,NA,NA
1021175,1022960,FEM,NA
1026489,1028840,NA,NA
1026520,1028444,FEM,NA
1027510,1028949,MAL,NA
1032902,1048567,NA,NA
1032991,1043011,CHI,N
1037219,1037567,MAL,NA
1037991,1038971,OCH,NA
1043341,1046849,FEM,NA
1047207,1047506,CHI,N
1047603,1048511,MAL,NA
1049510,1056844,NA,NA
1049586,1056756,FEM,NA
1062511,1069308,NA,NA
1062656,1064566,FEM,NA
1064011,1064376,CHI,N
1065012,1066767,FEM,NA
1066080,1066510,CHI,N
1067011,1069274,FEM,NA
1070950,1071492,NA,NA
1112511,1114992,FEM,NA
1112511,1115667,NA,NA
1115146,1115450,FEM,NA
1125163,1128012,NA,NA
1125208,1126992,FEM,NA
1126013,1128068,MAL,NA
1142583,1142704,NA,NA
1142993,1143889,MAL,NA
1142993,1145207,NA,NA
1158011,1160991,NA,NA
1158233,1160511,FEM,NA
1159476,1160045,MAL,NA
1163992,1164775,NA,NA
1164002,1164674,FEM,NA
1167910,1168816,FEM,NA
1167931,1168861,NA,NA
1169512,1174510,FEM,NA
1169512,1174534,NA,NA
1176010,1176386,NA,NA
1179510,1182272,NA,NA
1179684,1182087,FEM,NA
1184298,1197514,NA,NA
1184311,1187286,FEM,NA
1187511,1196806,FEM,NA
1192511,1192859,OCH,NA
1196805,1197011,CHI,N
1200012,1200243,NA,NA
1200493,1205184,NA,NA
1200992,1205126,FEM,NA
1206492,1207955,FEM,NA
1206492,1208995,NA,NA
1212992,1219992,FEM,NA
1212992,1220238,NA,NA
1221153,1238011,NA,NA
1221171,1230732,FEM,NA
1231099,1236492,FEM,NA
1237052,1237405,OCH,NA
1238510,1238993,NA,NA
1240010,1244664,NA,NA
1240232,1240996,FEM,NA
1242034,1244511,FEM,NA
1242493,1242670,OCH,NA
1246992,1249012,NA,NA
1247088,1248949,FEM,NA
1261992,1267519,FEM,NA
1261992,1267647,NA,NA
1271265,1287274,NA,NA
1271992,1276866,FEM,NA
1277011,1287215,FEM,NA
1290273,1292340,NA,NA
1290317,1292258,FEM,NA
1300345,1302510,FEM,NA
1300425,1302511,NA,NA
1315443,1324694,NA,NA
1315492,1317681,FEM,NA
1316520,1316981,CHI,C
1316993,1317277,OCH,NA
1318310,1320492,FEM,NA
1321010,1323604,FEM,NA
1325266,1340924,NA,NA
1325492,1327011,CHI,N
1327992,1331387,FEM,NA
1331512,1333856,FEM,NA
1333992,1334144,OCH,NA
1333992,1334330,CHI,N
1334684,1335511,OCH,NA
1334991,1339814,CHI,N
1339727,1340512,FEM,NA
1342243,1342992,NA,NA
1349492,1350511,NA,NA
1349512,1350130,FEM,NA
1356011,1366992,FEM,NA
1356011,1374884,NA,NA
1360147,1360677,CHI,N
1366578,1367307,CHI,Y
1367967,1374746,FEM,NA
1372992,1373296,CHI,N
1376278,1377274,FEM,NA
1376286,1377312,NA,NA
1378510,1381013,FEM,NA
1378510,1381188,NA,NA
1382952,1385993,FEM,NA
1382955,1386011,NA,NA
1387052,1388010,NA,NA
1387171,1387657,FEM,NA
1387204,1387887,CHI,C
1390623,1395792,NA,NA
1390947,1395797,CHI,N
1398939,1402314,FEM,NA
1398963,1402492,NA,NA
1405104,1408992,NA,NA
1405283,1408709,FEM,NA
1405566,1406511,CHI,N
