segment_onset,segment_offset,speaker_type,vcm_type
32996,35485,MAL,NA
33492,34511,NA,NA
36011,38510,MAL,NA
36992,37961,NA,NA
44619,45011,MAL,NA
45492,46093,NA,NA
45564,46085,FEM,NA
47719,50011,MAL,NA
48399,49511,NA,NA
54489,55891,MAL,NA
54987,55208,NA,NA
70900,71695,NA,NA
71012,71537,CHI,N
75249,76184,MAL,NA
75526,75963,NA,NA
76432,76931,NA,NA
96728,97607,MAL,NA
100492,101364,MAL,NA
100492,101462,NA,NA
111956,113163,MAL,NA
111993,113054,NA,NA
120963,122213,MAL,NA
121227,122022,NA,NA
146011,151011,MAL,NA
146492,150512,NA,NA
157120,158490,MAL,NA
158012,158123,NA,NA
159011,160253,NA,NA
159011,160445,MAL,NA
190006,190477,NA,NA
210337,211117,MAL,NA
249161,252011,MAL,NA
249929,251512,NA,NA
252190,252340,MAL,NA
265796,265990,MAL,NA
268512,271992,MAL,NA
269011,271984,NA,NA
314732,316063,NA,NA
314818,316003,CHI,N
316162,317512,MAL,NA
316383,317169,NA,NA
318011,319889,NA,NA
318062,319886,MAL,NA
318467,318729,CHI,N
319012,319512,FEM,NA
320720,323054,MAL,NA
321492,322511,NA,NA
327296,328172,MAL,NA
328492,329547,MAL,NA
332993,335492,MAL,NA
333492,334992,NA,NA
338742,338936,MAL,NA
341886,343487,MAL,NA
341933,343511,NA,NA
342510,343011,FEM,NA
348011,350510,MAL,NA
348982,350408,NA,NA
364812,366000,MAL,NA
364917,365624,NA,NA
377956,381231,MAL,NA
378476,380314,NA,NA
400672,403382,MAL,NA
401034,403010,NA,NA
413944,414810,FEM,NA
413947,415803,NA,NA
415012,415798,CHI,N
419011,421510,MAL,NA
419511,421033,NA,NA
425491,427011,MAL,NA
426126,426575,NA,NA
441970,442453,NA,NA
441977,442092,MAL,NA
469012,471697,MAL,NA
469511,471165,NA,NA
473011,476045,MAL,NA
473992,475514,NA,NA
484417,487488,MAL,NA
485011,487011,NA,NA
492961,494225,MAL,NA
493493,493915,NA,NA
494878,497787,MAL,NA
495555,497487,NA,NA
501404,505511,MAL,NA
501498,502192,NA,NA
503493,505147,NA,NA
511010,513010,MAL,NA
511280,512566,NA,NA
515513,516649,MAL,NA
527511,530486,MAL,NA
528147,529516,NA,NA
531492,533731,MAL,NA
532221,533205,NA,NA
552511,553215,MAL,NA
569575,569978,MAL,NA
574413,576651,NA,NA
574493,576012,FEM,NA
582901,584000,NA,NA
582917,583992,FEM,NA
592839,594165,NA,NA
593166,593335,FEM,NA
600964,604511,NA,NA
600993,602512,FEM,NA
601013,602414,MAL,NA
602492,602917,CHI,N
603334,604277,OCH,NA
603339,604240,CHI,N
606935,607615,MAL,NA
607407,608085,NA,NA
609076,611511,NA,NA
610379,610492,FEM,NA
612544,613457,NA,NA
613006,613214,FEM,NA
614424,616896,NA,NA
614464,616406,FEM,NA
622510,625011,MAL,NA
623374,625085,NA,NA
626992,629353,MAL,NA
627492,629011,NA,NA
641010,645489,MAL,NA
641512,645012,NA,NA
650012,651862,MAL,NA
650513,651342,NA,NA
658711,660621,MAL,NA
658992,660342,NA,NA
662992,663989,NA,NA
666993,667120,MAL,NA
678989,681991,NA,NA
678991,681586,FEM,NA
683011,683797,FEM,NA
683011,683963,NA,NA
685830,689060,NA,NA
685982,689011,FEM,NA
690992,691539,MAL,NA
696492,697013,NA,NA
699011,701718,MAL,NA
699511,701217,NA,NA
701838,701987,MAL,NA
716259,717486,MAL,NA
716492,717796,NA,NA
750251,750448,MAL,NA
763049,763317,MAL,NA
767991,769250,NA,NA
768010,769124,CHI,N
770615,772677,MAL,NA
771559,772025,NA,NA
773992,774993,NA,NA
774127,774422,MAL,NA
776395,777510,MAL,NA
779806,780675,MAL,NA
781832,782715,NA,NA
781881,782510,CHI,N
792835,793493,CHI,N
792842,793512,NA,NA
796011,798488,MAL,NA
796598,798010,NA,NA
804511,808492,MAL,NA
805116,810219,NA,NA
808913,809186,MAL,NA
810164,814995,MAL,NA
810491,814511,NA,NA
819992,823011,MAL,NA
820511,822506,NA,NA
836126,837022,MAL,NA
839423,840488,MAL,NA
839501,840468,NA,NA
842677,845318,NA,NA
843144,843976,CHI,N
843529,843759,MAL,NA
843991,845503,MAL,NA
846992,849900,MAL,NA
847349,847764,NA,NA
847992,855061,NA,NA
850492,851206,FEM,NA
851511,851752,MAL,NA
851992,852708,FEM,NA
853144,854049,FEM,NA
854088,854493,CHI,N
854354,854511,FEM,NA
857993,859480,NA,NA
858050,859012,CHI,N
858727,859012,FEM,NA
862010,863012,NA,NA
862161,862512,CHI,N
862174,862339,OCH,NA
865492,872276,NA,NA
866492,867108,CHI,N
867095,871219,MAL,NA
871148,871833,CHI,N
872512,872755,MAL,NA
872870,874988,MAL,NA
873852,874512,NA,NA
876032,887510,NA,NA
876720,878011,CHI,N
