segment_onset,segment_offset,speaker_type,vcm_type
4359,17928,NA,NA
4455,5511,CHI,C
4853,6071,OCH,NA
5414,13011,FEM,NA
12992,14992,CHI,C
13075,13191,OCH,NA
13411,13959,OCH,NA
14170,15400,OCH,NA
14826,15477,FEM,NA
15744,17666,FEM,NA
18168,20232,NA,NA
18299,20150,FEM,NA
20436,22368,NA,NA
20770,22074,FEM,NA
21020,22169,CHI,N
23510,26352,NA,NA
23682,26282,FEM,NA
24557,24719,OCH,NA
24992,25993,OCH,NA
33262,35694,NA,NA
33306,35663,FEM,NA
37493,40347,NA,NA
37511,40336,FEM,NA
44746,46196,NA,NA
44758,46012,FEM,NA
47731,53992,NA,NA
47751,53883,FEM,NA
56908,70513,NA,NA
56992,58992,CHI,C
57512,58958,FEM,NA
59206,61992,CHI,C
62107,64512,CHI,C
63197,63492,FEM,NA
64511,67091,FEM,NA
64731,64844,CHI,N
66744,66975,CHI,N
67213,70493,FEM,NA
69407,70072,CHI,N
72287,73571,NA,NA
72802,73511,FEM,NA
72993,73120,MAL,NA
74959,76419,NA,NA
74993,76159,FEM,NA
76589,76732,NA,NA
77034,79501,NA,NA
77510,79344,FEM,NA
77525,78511,OCH,NA
86493,89250,FEM,NA
86493,89340,NA,NA
91511,94012,NA,NA
91800,93493,FEM,NA
92828,93511,CHI,N
94701,95992,NA,NA
94772,95768,FEM,NA
97991,108010,NA,NA
98221,99419,OCH,NA
98633,99608,CHI,N
100951,102235,FEM,NA
101321,102492,CHI,N
103213,104492,FEM,NA
104011,106603,CHI,C
106010,107709,FEM,NA
107170,107366,CHI,N
109510,114579,NA,NA
109735,112180,FEM,NA
110302,110511,CHI,N
112327,113687,FEM,NA
112511,114374,CHI,C
115992,122523,NA,NA
116011,119254,FEM,NA
119782,122511,CHI,C
124187,127532,NA,NA
124237,125511,CHI,N
125498,127493,FEM,NA
126149,126375,MAL,NA
135373,136758,NA,NA
135493,136492,FEM,NA
137386,142492,NA,NA
137698,140683,FEM,NA
140886,142239,CHI,C
144502,147141,NA,NA
144867,146992,FEM,NA
147511,149315,FEM,NA
147511,149511,NA,NA
149011,149284,CHI,N
151511,157559,NA,NA
151742,153011,FEM,NA
152511,154155,CHI,N
154121,155338,FEM,NA
154992,157732,CHI,Y
158012,158491,CHI,N
158066,158463,NA,NA
159492,159725,NA,NA
159992,165681,NA,NA
160341,162609,FEM,NA
160981,161119,OCH,NA
163419,165601,FEM,NA
167640,169530,NA,NA
167792,169397,FEM,NA
176992,178766,FEM,NA
176992,178992,NA,NA
193803,194546,NA,NA
193992,194130,CHI,N
196118,205011,NA,NA
196165,204964,FEM,NA
202775,203011,CHI,N
208511,211047,NA,NA
208862,210936,FEM,NA
211484,223492,NA,NA
