segment_onset,segment_offset,speaker_type,vcm_type
3890,5967,NA,NA
3950,5842,OCH,NA
6286,8085,NA,NA
6510,7624,CHI,N
7190,7349,OCH,NA
8264,11016,NA,NA
8503,8900,OCH,NA
9620,10943,OCH,NA
10810,10942,CHI,N
14158,14511,NA,NA
14266,14492,FEM,NA
19992,21511,MAL,NA
20010,21510,NA,NA
21614,21992,NA,NA
24270,26023,NA,NA
24511,25993,CHI,N
28355,30009,NA,NA
28492,29511,FEM,NA
33730,37529,NA,NA
33882,34225,OCH,NA
34822,35629,CHI,N
35265,35511,OCH,NA
36492,37010,CHI,N
53511,57013,NA,NA
54300,54496,CHI,N
54363,55011,OCH,NA
55011,57512,MAL,NA
55176,55328,OCH,NA
97524,98164,MAL,NA
109929,118529,NA,NA
109968,111512,CHI,N
111993,117511,FEM,NA
113592,114957,MAL,NA
118824,119988,MAL,NA
118829,119507,NA,NA
120629,121189,NA,NA
124011,127028,MAL,NA
124099,126558,NA,NA
130368,131573,NA,NA
130493,131100,FEM,NA
133993,135512,NA,NA
134242,135496,MAL,NA
134492,134992,FEM,NA
137992,139992,NA,NA
138468,139634,FEM,NA
142493,143882,NA,NA
142982,143574,MAL,NA
146456,147011,NA,NA
149992,151511,FEM,NA
149992,151705,NA,NA
153510,156105,NA,NA
153846,155993,FEM,NA
158011,163492,NA,NA
158492,162993,FEM,NA
160481,161451,MAL,NA
162027,162486,MAL,NA
166796,168510,MAL,NA
166992,168882,NA,NA
167896,168701,FEM,NA
173657,181148,NA,NA
173990,178946,MAL,NA
180120,180510,FEM,NA
180993,185539,MAL,NA
181511,185510,NA,NA
196751,197480,NA,NA
202596,202993,NA,NA
202703,202993,FEM,NA
216250,216993,MAL,NA
216363,218023,NA,NA
217512,218012,FEM,NA
222441,223011,NA,NA
222541,222720,OCH,NA
226527,226993,NA,NA
232592,232794,NA,NA
247992,250992,NA,NA
248403,249021,OCH,NA
248408,250293,CHI,N
249175,250012,OCH,NA
254404,254991,NA,NA
265992,266380,OCH,NA
273606,273972,MAL,NA
274992,280011,MAL,NA
275343,280436,NA,NA
278993,280011,FEM,NA
292030,292734,NA,NA
293011,293318,NA,NA
295512,297264,MAL,NA
295993,297390,NA,NA
307493,308991,NA,NA
308509,308831,OCH,NA
309859,311012,OCH,NA
309982,310854,NA,NA
314251,315493,NA,NA
314268,314999,OCH,NA
318548,319660,MAL,NA
318966,319493,NA,NA
322250,323823,MAL,NA
322491,324992,NA,NA
323011,324692,FEM,NA
325485,331280,NA,NA
325794,328006,FEM,NA
328057,331049,CHI,C
328300,328470,OCH,NA
332053,336511,NA,NA
332350,333201,CHI,N
333492,333992,FEM,NA
335080,336356,CHI,N
346113,346218,NA,NA
350960,352669,NA,NA
351689,352572,OCH,NA
355011,360160,NA,NA
355278,356512,FEM,NA
355310,355524,MAL,NA
356992,357687,OCH,NA
362546,365011,MAL,NA
363012,364993,NA,NA
367511,370493,MAL,NA
368164,370012,NA,NA
393491,395992,NA,NA
394794,396023,MAL,NA
402297,404084,NA,NA
440294,442010,MAL,NA
440492,442011,NA,NA
444140,445011,NA,NA
447679,450236,MAL,NA
448747,449992,NA,NA
451011,453104,NA,NA
451438,453011,FEM,NA
483992,488312,NA,NA
484361,485860,CHI,N
485050,485252,OCH,NA
487011,487264,FEM,NA
487492,487647,FEM,NA
502558,506490,MAL,NA
502740,506012,NA,NA
503493,504011,FEM,NA
521512,523512,MAL,NA
522200,522831,NA,NA
547992,549367,NA,NA
548011,548887,CHI,N
549595,549992,NA,NA
