segment_onset,segment_offset,speaker_type,vcm_type
10103,11553,NA,NA
10112,11011,OCH,NA
11011,11389,FEM,NA
11153,11327,OCH,NA
16890,19992,NA,NA
16981,19534,OCH,NA
17012,19012,CHI,N
20635,23011,NA,NA
20753,23011,FEM,NA
24492,28316,NA,NA
24654,28250,FEM,NA
30512,32395,NA,NA
30765,32177,CHI,N
32815,33004,NA,NA
34412,36992,NA,NA
34511,36992,FEM,NA
39272,40627,NA,NA
39282,40511,FEM,NA
40011,40269,CHI,N
50011,51535,FEM,NA
50011,51612,NA,NA
56891,58951,FEM,NA
56901,59795,NA,NA
58813,59579,CHI,N
63253,64493,NA,NA
63394,64077,FEM,NA
69512,70663,NA,NA
69539,70492,CHI,N
76511,84520,NA,NA
76712,77183,CHI,N
77112,78013,FEM,NA
78585,78821,FEM,NA
79010,79170,FEM,NA
79596,80931,FEM,NA
80011,80689,OCH,NA
81992,82492,FEM,NA
82492,83192,CHI,N
83261,84511,FEM,NA
87492,88479,OCH,NA
87492,91164,NA,NA
88992,91098,FEM,NA
93000,103123,NA,NA
93012,94511,CHI,N
94011,95395,FEM,NA
96491,100630,FEM,NA
100590,101619,CHI,N
101868,103034,FEM,NA
105011,109463,NA,NA
105054,107648,FEM,NA
107938,109214,CHI,N
112644,116923,NA,NA
112982,113345,FEM,NA
113263,114588,CHI,N
114855,115808,CHI,N
115035,115511,MAL,NA
116495,116672,CHI,N
117607,118010,MAL,NA
117686,126500,NA,NA
120611,126082,CHI,Y
128959,133014,NA,NA
128993,131744,CHI,N
131492,132992,FEM,NA
134371,138348,FEM,NA
134374,142319,NA,NA
138512,139950,CHI,C
139511,141951,FEM,NA
142945,146190,NA,NA
143456,146045,FEM,NA
148492,149493,NA,NA
156342,156734,NA,NA
157456,161199,NA,NA
157493,159879,CHI,Y
159902,161011,FEM,NA
163672,164413,NA,NA
166263,167313,NA,NA
166511,167010,FEM,NA
174442,175497,NA,NA
174493,175021,FEM,NA
178983,188492,NA,NA
179008,179523,FEM,NA
179511,179923,CHI,N
180652,182316,CHI,N
182157,184398,FEM,NA
184533,188343,FEM,NA
190011,199010,NA,NA
190234,196015,FEM,NA
196285,198923,FEM,NA
205141,206292,MAL,NA
205176,206511,NA,NA
205492,206391,FEM,NA
211493,213403,NA,NA
211992,213300,CHI,Y
214454,216541,NA,NA
214512,214917,OCH,NA
214628,215799,CHI,N
215069,215511,OCH,NA
217510,221916,NA,NA
217644,219748,FEM,NA
218012,219742,NA,J
220511,221839,CHI,N
222770,222876,NA,NA
223008,223992,NA,NA
223138,223634,FEM,NA
225492,230511,NA,NA
225511,230054,FEM,NA
229650,229766,MAL,NA
231302,239645,NA,NA
231763,237259,FEM,NA
237470,239542,CHI,C
240246,241993,FEM,NA
240287,242061,NA,NA
242742,243425,NA,NA
242872,243255,CHI,N
244158,246824,NA,NA
244259,246492,FEM,NA
247492,248601,NA,NA
247560,248512,FEM,NA
247823,247990,CHI,N
254885,260493,NA,NA
255012,260417,FEM,NA
255255,255512,CHI,N
267992,269067,NA,NA
267994,269074,FEM,NA
271986,274117,NA,NA
272511,272843,NA,J
273512,273878,FEM,NA
275456,280785,NA,NA
275511,275638,FEM,NA
275992,279326,FEM,NA
276259,276387,MAL,NA
279555,280613,FEM,NA
293993,296040,NA,NA
294020,295692,CHI,N
301487,302537,NA,NA
301779,301958,FEM,NA
301992,302512,OCH,NA
307992,309593,NA,NA
308011,309511,FEM,NA
314012,317011,NA,NA
314278,315417,FEM,NA
