segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
7331,8354,FEM,14.09,6.77,4.47,20200828_120831_022875.txt
31646,32561,FEM,9.5,4.35,2.88,20200828_120831_022875.txt
71911,73516,FEM,14.9,7.04,4.74,20200828_120831_022875.txt
72608,73604,MAL,9.82,4.44,2.99,20200828_120831_022875.txt
167992,169323,FEM,13.91,6.46,4.36,20200828_120831_022875.txt
177960,178962,FEM,13.11,6.26,4.09,20200828_120831_022875.txt
186010,186236,FEM,9.92,4.78,2.95,20200828_120831_022875.txt
203992,204991,FEM,9.25,4.21,2.86,20200828_120831_022875.txt
212136,213012,FEM,11.36,5.3,3.49,20200828_120831_022875.txt
224492,227582,FEM,26.99,13.39,9.07,20200828_120831_022875.txt
231010,231221,FEM,13.81,6.9,4.24,20200828_120831_022875.txt
231493,233511,FEM,21.97,10.87,7.16,20200828_120831_022875.txt
245697,246492,FEM,13.23,6.49,4.15,20200828_120831_022875.txt
249011,253500,FEM,35.93,18.04,12.23,20200828_120831_022875.txt
255493,256993,FEM,16.51,7.92,5.26,20200828_120831_022875.txt
263233,266492,FEM,27.19,13.41,9.16,20200828_120831_022875.txt
289114,290491,FEM,15.91,7.64,5.09,20200828_120831_022875.txt
322139,323278,FEM,11.72,5.52,3.7,20200828_120831_022875.txt
326648,331030,FEM,35.89,17.98,12.25,20200828_120831_022875.txt
331341,331442,FEM,7.44,3.45,2.1,20200828_120831_022875.txt
331552,332492,FEM,12.29,5.91,3.86,20200828_120831_022875.txt
334805,337866,FEM,25.11,12.21,8.38,20200828_120831_022875.txt
357826,359755,FEM,17.01,8.18,5.55,20200828_120831_022875.txt
361775,362011,FEM,7.74,3.58,2.22,20200828_120831_022875.txt
364510,364785,FEM,11.93,5.9,3.63,20200828_120831_022875.txt
697511,698029,FEM,13.31,6.52,4.13,20200828_120831_022875.txt
699705,700491,FEM,16.36,8.18,5.14,20200828_120831_022875.txt
728695,729512,FEM,12.75,6.11,3.89,20200828_120831_022875.txt
733992,737993,FEM,27.39,12.91,9.3,20200828_120831_022875.txt
739115,741663,FEM,19.36,8.97,6.33,20200828_120831_022875.txt
745823,749407,FEM,33.1,15.99,10.82,20200828_120831_022875.txt
748136,748416,MAL,8.52,3.98,2.49,20200828_120831_022875.txt
750511,751821,FEM,17.71,8.74,5.62,20200828_120831_022875.txt
756511,757510,FEM,13.68,6.61,4.33,20200828_120831_022875.txt
762492,763855,FEM,14.27,6.72,4.54,20200828_120831_022875.txt
782396,784492,FEM,18.01,8.53,5.91,20200828_120831_022875.txt
786491,788010,FEM,18.06,8.72,5.77,20200828_120831_022875.txt
843483,843991,FEM,10.54,5.02,3.2,20200828_120831_022875.txt
847010,853571,FEM,58.65,29.25,19.62,20200828_120831_022875.txt
855610,856110,MAL,10.6,5.12,3.22,20200828_120831_022875.txt
856813,856936,MAL,11.75,5.82,3.54,20200828_120831_022875.txt
871012,871586,FEM,11.3,5.52,3.47,20200828_120831_022875.txt
883450,888735,FEM,51.88,26.32,17.25,20200828_120831_022875.txt
889988,897457,FEM,80.0,40.36,26.09,20200828_120831_022875.txt
890992,891512,MAL,8.18,3.8,2.42,20200828_120831_022875.txt
895226,895464,MAL,12.26,6.11,3.73,20200828_120831_022875.txt
895676,896408,MAL,13.97,6.78,4.28,20200828_120831_022875.txt
909061,909415,FEM,9.89,4.73,2.96,20200828_120831_022875.txt
913933,916274,FEM,15.02,6.52,4.95,20200828_120831_022875.txt
916770,917312,FEM,8.72,3.92,2.6,20200828_120831_022875.txt
919014,920492,FEM,14.08,6.5,4.49,20200828_120831_022875.txt
1039070,1040378,FEM,13.33,6.19,4.16,20200828_120831_022875.txt
1039784,1040356,MAL,9.4,4.37,2.84,20200828_120831_022875.txt
1040975,1042016,MAL,11.51,5.29,3.62,20200828_120831_022875.txt
1041991,1043012,FEM,11.76,5.43,3.64,20200828_120831_022875.txt
1044492,1045807,FEM,16.39,7.88,5.18,20200828_120831_022875.txt
1106050,1106222,FEM,10.71,5.23,3.2,20200828_120831_022875.txt
1106865,1106966,MAL,12.47,6.24,3.78,20200828_120831_022875.txt
1108077,1108234,MAL,9.12,4.38,2.67,20200828_120831_022875.txt
1110993,1111992,FEM,10.08,4.5,2.98,20200828_120831_022875.txt
1152993,1154014,FEM,8.13,3.62,2.49,20200828_120831_022875.txt
1226402,1227300,FEM,11.98,5.8,3.75,20200828_120831_022875.txt
1247992,1249011,FEM,15.51,7.59,4.89,20200828_120831_022875.txt
1273003,1275327,FEM,22.08,10.81,7.25,20200828_120831_022875.txt
1296101,1299992,FEM,33.35,16.52,11.22,20200828_120831_022875.txt
1319510,1319642,FEM,9.87,4.81,2.92,20200828_120831_022875.txt
1325528,1326421,FEM,8.39,3.74,2.55,20200828_120831_022875.txt
1335589,1336011,FEM,9.26,4.35,2.76,20200828_120831_022875.txt
1337310,1338010,FEM,10.15,4.69,3.11,20200828_120831_022875.txt
1338292,1338451,FEM,10.31,5.0,3.07,20200828_120831_022875.txt
1339492,1344011,FEM,42.46,21.45,14.15,20200828_120831_022875.txt
1346760,1348685,FEM,18.79,9.04,6.14,20200828_120831_022875.txt
1349992,1351163,FEM,14.61,7.08,4.62,20200828_120831_022875.txt
1356991,1357413,FEM,10.86,5.29,3.3,20200828_120831_022875.txt
1370491,1372011,FEM,18.25,8.95,5.84,20200828_120831_022875.txt
1374395,1374965,MAL,11.99,5.84,3.7,20200828_120831_022875.txt
1375152,1375889,MAL,12.89,6.17,3.97,20200828_120831_022875.txt
1375512,1376335,FEM,12.57,5.96,3.93,20200828_120831_022875.txt
1376492,1384332,FEM,59.03,29.65,20.54,20200828_120831_022875.txt
1386077,1387311,FEM,14.55,6.97,4.51,20200828_120831_022875.txt
1390215,1390330,FEM,10.07,4.91,2.98,20200828_120831_022875.txt
1390468,1391327,FEM,12.16,5.85,3.8,20200828_120831_022875.txt
1392010,1394511,FEM,22.52,10.95,7.48,20200828_120831_022875.txt
1413379,1413511,FEM,11.6,5.74,3.49,20200828_120831_022875.txt
1441230,1441832,FEM,11.31,5.44,3.48,20200828_120831_022875.txt
