segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
15419,17041,FEM,14.19,6.62,4.55,20211022_110857_045737_2.txt
20085,20795,FEM,12.09,5.85,3.75,20211022_110857_045737_2.txt
25000,25861,MAL,15.4,7.54,4.83,20211022_110857_045737_2.txt
49354,52287,FEM,30.76,15.16,9.98,20211022_110857_045737_2.txt
51492,51629,MAL,9.81,4.77,2.9,20211022_110857_045737_2.txt
51821,52310,MAL,11.01,5.3,3.36,20211022_110857_045737_2.txt
54511,54629,FEM,14.03,7.08,4.3,20211022_110857_045737_2.txt
55018,57492,FEM,26.14,12.64,8.47,20211022_110857_045737_2.txt
76493,77549,FEM,12.29,5.69,3.88,20211022_110857_045737_2.txt
108282,109845,FEM,17.44,8.17,5.58,20211022_110857_045737_2.txt
110346,112012,FEM,16.4,7.51,5.3,20211022_110857_045737_2.txt
111491,111638,MAL,12.97,6.5,3.95,20211022_110857_045737_2.txt
141998,142511,FEM,11.95,5.85,3.67,20211022_110857_045737_2.txt
145074,145992,FEM,14.3,6.95,4.52,20211022_110857_045737_2.txt
146743,146876,FEM,13.41,6.73,4.09,20211022_110857_045737_2.txt
146985,147937,FEM,12.8,6.02,4.03,20211022_110857_045737_2.txt
153147,154863,MAL,18.82,9.06,6.06,20211022_110857_045737_2.txt
153492,153838,FEM,9.13,4.35,2.71,20211022_110857_045737_2.txt
154246,154371,FEM,13.19,6.63,4.02,20211022_110857_045737_2.txt
157847,158581,FEM,14.59,7.06,4.48,20211022_110857_045737_2.txt
166771,168727,FEM,20.38,9.82,6.67,20211022_110857_045737_2.txt
170993,172301,FEM,16.26,7.73,5.19,20211022_110857_045737_2.txt
217598,219447,FEM,19.07,9.57,6.22,20211022_110857_045737_2.txt
256780,258950,FEM,23.04,11.49,7.39,20211022_110857_045737_2.txt
259991,262956,FEM,29.2,13.88,9.36,20211022_110857_045737_2.txt
294992,295492,FEM,4.68,1.69,1.25,20211022_110857_045737_2.txt
303590,304759,FEM,14.31,6.79,4.52,20211022_110857_045737_2.txt
305993,307097,FEM,13.95,6.63,4.39,20211022_110857_045737_2.txt
335355,335456,FEM,7.18,3.3,2.02,20211022_110857_045737_2.txt
371491,372510,FEM,11.83,5.7,3.67,20211022_110857_045737_2.txt
392511,393282,FEM,11.06,5.31,3.37,20211022_110857_045737_2.txt
434931,436511,FEM,15.01,7.08,4.77,20211022_110857_045737_2.txt
519946,523076,FEM,33.47,17.08,11.02,20211022_110857_045737_2.txt
798010,800010,FEM,17.04,8.06,5.57,20211022_110857_045737_2.txt
802511,809011,FEM,49.33,24.05,16.87,20211022_110857_045737_2.txt
881356,883086,FEM,18.97,9.4,6.17,20211022_110857_045737_2.txt
885892,886445,FEM,10.65,5.13,3.25,20211022_110857_045737_2.txt
887492,890978,FEM,33.31,16.65,11.03,20211022_110857_045737_2.txt
890264,890728,MAL,10.66,5.19,3.24,20211022_110857_045737_2.txt
891137,892492,FEM,15.79,7.74,5.04,20211022_110857_045737_2.txt
916653,918238,FEM,19.49,9.6,6.26,20211022_110857_045737_2.txt
918986,920012,FEM,17.2,8.49,5.4,20211022_110857_045737_2.txt
980993,982559,FEM,18.42,8.99,5.95,20211022_110857_045737_2.txt
1029491,1031302,FEM,17.73,8.44,5.82,20211022_110857_045737_2.txt
1033992,1044510,FEM,74.14,36.44,26.02,20211022_110857_045737_2.txt
1049492,1051993,FEM,24.57,12.09,8.16,20211022_110857_045737_2.txt
1056755,1058120,FEM,19.34,9.73,6.23,20211022_110857_045737_2.txt
1066240,1067728,FEM,17.22,8.43,5.54,20211022_110857_045737_2.txt
1089248,1089769,FEM,9.36,4.35,2.81,20211022_110857_045737_2.txt
1099492,1101131,FEM,13.99,6.47,4.55,20211022_110857_045737_2.txt
1120892,1125011,FEM,34.9,17.5,11.87,20211022_110857_045737_2.txt
1123693,1124066,MAL,9.25,4.4,2.75,20211022_110857_045737_2.txt
1125195,1125389,FEM,9.03,4.32,2.65,20211022_110857_045737_2.txt
1127959,1130492,FEM,23.48,11.75,7.86,20211022_110857_045737_2.txt
1134577,1135244,FEM,13.66,6.68,4.27,20211022_110857_045737_2.txt
1170359,1170492,FEM,10.13,4.94,3.0,20211022_110857_045737_2.txt
1191842,1192073,FEM,13.24,6.62,4.06,20211022_110857_045737_2.txt
1226011,1227547,FEM,14.27,6.56,4.62,20211022_110857_045737_2.txt
1229212,1231365,FEM,13.54,5.53,4.43,20211022_110857_045737_2.txt
1229553,1229669,MAL,11.19,5.53,3.35,20211022_110857_045737_2.txt
1229838,1230233,MAL,7.54,3.3,2.18,20211022_110857_045737_2.txt
1239943,1241389,FEM,15.45,7.38,4.94,20211022_110857_045737_2.txt
1240559,1240723,MAL,10.32,5.03,3.07,20211022_110857_045737_2.txt
1247511,1248750,FEM,13.82,6.57,4.37,20211022_110857_045737_2.txt
1258011,1258647,FEM,11.55,5.59,3.56,20211022_110857_045737_2.txt
1259012,1260060,FEM,15.32,7.56,4.84,20211022_110857_045737_2.txt
1313992,1315018,FEM,17.06,8.4,5.36,20211022_110857_045737_2.txt
1516492,1517992,FEM,18.98,9.32,6.08,20211022_110857_045737_2.txt
1521492,1524261,FEM,27.15,13.13,8.85,20211022_110857_045737_2.txt
1527245,1528467,FEM,18.11,8.95,5.74,20211022_110857_045737_2.txt
1614241,1615618,FEM,16.18,7.76,5.17,20211022_110857_045737_2.txt
1617992,1618417,FEM,11.92,5.79,3.65,20211022_110857_045737_2.txt
1622012,1626329,FEM,41.26,20.57,13.66,20211022_110857_045737_2.txt
1627651,1629492,FEM,20.39,9.96,6.6,20211022_110857_045737_2.txt
1701493,1703859,FEM,23.17,11.21,7.62,20211022_110857_045737_2.txt
1704011,1705747,MAL,19.71,9.59,6.36,20211022_110857_045737_2.txt
1705011,1706010,FEM,14.67,7.18,4.66,20211022_110857_045737_2.txt
1706948,1708219,FEM,18.02,8.82,5.72,20211022_110857_045737_2.txt
1741345,1741492,FEM,12.63,6.32,3.84,20211022_110857_045737_2.txt
1747492,1748965,FEM,18.7,9.18,6.03,20211022_110857_045737_2.txt
1790178,1792642,FEM,23.51,11.25,7.75,20211022_110857_045737_2.txt
1798112,1798905,MAL,17.95,9.07,5.67,20211022_110857_045737_2.txt
1819351,1820082,FEM,13.91,6.82,4.31,20211022_110857_045737_2.txt
1826992,1829491,FEM,27.35,14.16,9.09,20211022_110857_045737_2.txt
1843909,1846491,MAL,27.39,13.39,8.96,20211022_110857_045737_2.txt
1874991,1875924,MAL,15.39,7.64,4.84,20211022_110857_045737_2.txt
1877992,1878993,FEM,17.98,8.89,5.61,20211022_110857_045737_2.txt
1878992,1879517,MAL,13.36,6.61,4.14,20211022_110857_045737_2.txt
1880084,1880216,MAL,13.05,6.57,3.98,20211022_110857_045737_2.txt
1880368,1880587,MAL,13.55,6.83,4.16,20211022_110857_045737_2.txt
1881011,1883512,FEM,30.58,15.39,9.9,20211022_110857_045737_2.txt
1885152,1885496,MAL,12.86,6.44,3.95,20211022_110857_045737_2.txt
1888993,1890677,FEM,19.93,9.9,6.48,20211022_110857_045737_2.txt
1916330,1916804,MAL,13.71,6.89,4.25,20211022_110857_045737_2.txt
1916948,1917250,MAL,14.09,7.1,4.35,20211022_110857_045737_2.txt
1918861,1919755,MAL,14.72,7.23,4.66,20211022_110857_045737_2.txt
1920858,1921989,MAL,15.72,7.77,5.04,20211022_110857_045737_2.txt
1962966,1964011,FEM,14.62,7.03,4.6,20211022_110857_045737_2.txt
1970387,1971081,FEM,12.34,6.06,3.83,20211022_110857_045737_2.txt
1973307,1974223,FEM,12.95,6.17,4.08,20211022_110857_045737_2.txt
1974395,1977876,FEM,32.42,15.92,10.68,20211022_110857_045737_2.txt
1976449,1976621,MAL,9.83,4.67,2.91,20211022_110857_045737_2.txt
1979492,1981529,FEM,21.87,10.92,7.13,20211022_110857_045737_2.txt
1992492,1993761,FEM,16.37,7.97,5.17,20211022_110857_045737_2.txt
2003511,2004159,FEM,13.12,6.43,4.09,20211022_110857_045737_2.txt
2012511,2013210,FEM,12.71,6.2,3.96,20211022_110857_045737_2.txt
2040378,2041613,FEM,19.32,9.59,6.15,20211022_110857_045737_2.txt
2055902,2056052,MAL,12.34,6.14,3.74,20211022_110857_045737_2.txt
2064012,2067512,FEM,30.49,14.8,10.2,20211022_110857_045737_2.txt
2070510,2075238,FEM,40.97,20.66,14.0,20211022_110857_045737_2.txt
2074381,2074484,MAL,12.77,6.41,3.88,20211022_110857_045737_2.txt
2075492,2076926,FEM,20.54,10.26,6.58,20211022_110857_045737_2.txt
2076008,2076734,MAL,15.23,7.66,4.8,20211022_110857_045737_2.txt
2090377,2091901,FEM,18.75,9.42,6.11,20211022_110857_045737_2.txt
2153318,2158011,FEM,37.7,18.59,12.9,20211022_110857_045737_2.txt
2160304,2162147,FEM,20.11,9.91,6.56,20211022_110857_045737_2.txt
2163407,2166229,FEM,29.15,14.67,9.69,20211022_110857_045737_2.txt
2175979,2176102,MAL,16.14,8.28,5.0,20211022_110857_045737_2.txt
2202078,2205021,FEM,27.47,13.47,9.15,20211022_110857_045737_2.txt
2233511,2234512,FEM,15.66,7.74,4.99,20211022_110857_045737_2.txt
2282511,2284836,FEM,23.57,11.46,7.8,20211022_110857_045737_2.txt
2310344,2310491,FEM,11.95,5.96,3.61,20211022_110857_045737_2.txt
2378968,2379699,MAL,10.85,5.15,3.29,20211022_110857_045737_2.txt
2428265,2428489,FEM,12.66,6.34,3.86,20211022_110857_045737_2.txt
2433998,2435063,FEM,16.66,8.24,5.28,20211022_110857_045737_2.txt
2436326,2437727,FEM,17.98,8.9,5.78,20211022_110857_045737_2.txt
2452992,2455491,FEM,24.55,12.1,8.15,20211022_110857_045737_2.txt
2460763,2461782,FEM,14.91,7.31,4.69,20211022_110857_045737_2.txt
2491511,2492797,FEM,16.52,8.04,5.27,20211022_110857_045737_2.txt
2523012,2526566,FEM,29.16,14.27,9.76,20211022_110857_045737_2.txt
