segment_onset,segment_offset,speaker_type,phonemes,syllables,words,raw_filename
25993,26336,FEM,10.84,5.28,3.28,20200304_101532_024883_2.txt
27493,28998,MAL,18.65,9.31,6.02,20200304_101532_024883_2.txt
29012,32195,FEM,33.4,16.74,10.96,20200304_101532_024883_2.txt
32348,32493,FEM,11.82,5.9,3.57,20200304_101532_024883_2.txt
34631,35794,MAL,11.78,5.45,3.67,20200304_101532_024883_2.txt
40993,42529,FEM,16.21,7.95,5.21,20200304_101532_024883_2.txt
42491,44011,MAL,13.94,6.48,4.46,20200304_101532_024883_2.txt
47147,49489,MAL,22.12,10.74,7.27,20200304_101532_024883_2.txt
49493,50511,FEM,9.13,4.12,2.82,20200304_101532_024883_2.txt
50510,56465,MAL,41.32,19.62,14.27,20200304_101532_024883_2.txt
72510,74285,MAL,22.12,11.25,7.22,20200304_101532_024883_2.txt
90789,91493,MAL,12.39,5.95,3.8,20200304_101532_024883_2.txt
94492,94691,FEM,10.96,5.37,3.29,20200304_101532_024883_2.txt
94993,97511,FEM,25.17,12.38,8.05,20200304_101532_024883_2.txt
131012,132052,FEM,8.06,3.5,2.47,20200304_101532_024883_2.txt
153719,154137,FEM,9.06,4.33,2.7,20200304_101532_024883_2.txt
158522,158746,FEM,7.87,3.67,2.27,20200304_101532_024883_2.txt
160306,160492,FEM,7.26,3.35,2.06,20200304_101532_024883_2.txt
160913,161208,FEM,8.87,4.2,2.61,20200304_101532_024883_2.txt
169035,171011,MAL,18.51,8.95,6.11,20200304_101532_024883_2.txt
171992,174992,MAL,23.55,11.24,7.91,20200304_101532_024883_2.txt
188492,191011,MAL,18.96,8.68,6.24,20200304_101532_024883_2.txt
192152,196492,MAL,37.81,18.75,12.72,20200304_101532_024883_2.txt
198070,198207,MAL,11.77,5.84,3.55,20200304_101532_024883_2.txt
198318,202488,MAL,35.47,17.77,11.97,20200304_101532_024883_2.txt
204589,207986,MAL,24.71,11.67,8.25,20200304_101532_024883_2.txt
241491,241729,FEM,12.83,6.4,3.92,20200304_101532_024883_2.txt
241993,242511,FEM,12.39,6.0,3.82,20200304_101532_024883_2.txt
267511,269786,FEM,21.76,10.89,7.14,20200304_101532_024883_2.txt
272162,272488,MAL,7.59,3.51,2.19,20200304_101532_024883_2.txt
303129,304012,FEM,9.5,4.47,2.92,20200304_101532_024883_2.txt
304946,305845,FEM,11.83,5.71,3.65,20200304_101532_024883_2.txt
327566,328012,FEM,7.33,3.33,2.12,20200304_101532_024883_2.txt
329068,329493,FEM,8.25,3.86,2.43,20200304_101532_024883_2.txt
330775,330878,FEM,6.79,3.09,1.89,20200304_101532_024883_2.txt
334392,335011,FEM,6.5,2.85,1.88,20200304_101532_024883_2.txt
344380,344913,FEM,9.76,4.67,2.95,20200304_101532_024883_2.txt
444987,446065,MAL,14.83,7.21,4.73,20200304_101532_024883_2.txt
466568,467511,MAL,17.0,8.55,5.43,20200304_101532_024883_2.txt
492492,492824,FEM,3.96,1.44,0.98,20200304_101532_024883_2.txt
494993,498680,MAL,28.92,13.75,9.55,20200304_101532_024883_2.txt
501992,505733,MAL,30.84,14.84,10.19,20200304_101532_024883_2.txt
526510,528511,FEM,21.93,10.68,6.88,20200304_101532_024883_2.txt
528216,529441,MAL,10.74,4.83,3.34,20200304_101532_024883_2.txt
549595,551011,FEM,19.92,9.95,6.43,20200304_101532_024883_2.txt
625509,626083,MAL,14.73,7.36,4.61,20200304_101532_024883_2.txt
681259,682563,MAL,20.3,10.21,6.48,20200304_101532_024883_2.txt
754750,755012,FEM,10.71,5.22,3.22,20200304_101532_024883_2.txt
777323,777510,MAL,12.71,6.35,3.87,20200304_101532_024883_2.txt
780511,791193,MAL,84.8,43.2,29.45,20200304_101532_024883_2.txt
792511,796583,MAL,36.73,18.28,12.22,20200304_101532_024883_2.txt
808010,813025,MAL,41.45,20.69,14.1,20200304_101532_024883_2.txt
815493,817990,MAL,19.84,9.52,6.58,20200304_101532_024883_2.txt
826511,826700,FEM,5.29,2.22,1.4,20200304_101532_024883_2.txt
827238,828024,FEM,9.34,4.22,2.85,20200304_101532_024883_2.txt
859012,859512,FEM,14.21,7.1,4.43,20200304_101532_024883_2.txt
895998,896474,FEM,10.28,4.93,3.11,20200304_101532_024883_2.txt
908992,911103,FEM,21.05,10.12,6.92,20200304_101532_024883_2.txt
917924,921010,FEM,30.06,14.79,9.72,20200304_101532_024883_2.txt
920501,923154,MAL,23.73,11.74,7.8,20200304_101532_024883_2.txt
929664,932023,MAL,21.96,10.82,7.27,20200304_101532_024883_2.txt
933863,936011,FEM,23.14,11.52,7.36,20200304_101532_024883_2.txt
934084,937010,MAL,29.12,14.61,9.49,20200304_101532_024883_2.txt
940513,941298,FEM,7.19,3.21,2.14,20200304_101532_024883_2.txt
964511,966492,MAL,23.76,11.88,7.54,20200304_101532_024883_2.txt
964788,964992,FEM,8.58,4.08,2.5,20200304_101532_024883_2.txt
965512,967056,FEM,19.41,9.54,6.12,20200304_101532_024883_2.txt
967343,967470,FEM,9.27,4.46,2.72,20200304_101532_024883_2.txt
1012011,1013511,FEM,20.58,10.24,6.66,20200304_101532_024883_2.txt
1021683,1024511,MAL,21.74,10.3,7.27,20200304_101532_024883_2.txt
1025011,1028931,MAL,34.92,17.03,11.43,20200304_101532_024883_2.txt
1035511,1037988,MAL,19.33,8.96,6.41,20200304_101532_024883_2.txt
1037919,1039784,FEM,16.84,7.86,5.27,20200304_101532_024883_2.txt
1041260,1041975,FEM,11.15,5.25,3.44,20200304_101532_024883_2.txt
1043309,1044775,FEM,12.82,6.12,4.07,20200304_101532_024883_2.txt
1045565,1050541,FEM,47.91,23.81,15.72,20200304_101532_024883_2.txt
1050665,1051110,FEM,13.81,6.85,4.28,20200304_101532_024883_2.txt
1068491,1069011,FEM,9.07,4.11,2.72,20200304_101532_024883_2.txt
1070501,1074490,MAL,35.7,17.5,11.75,20200304_101532_024883_2.txt
1081492,1089492,MAL,70.24,34.37,23.3,20200304_101532_024883_2.txt
1089992,1091011,FEM,13.75,6.53,4.31,20200304_101532_024883_2.txt
1091499,1093993,MAL,23.78,11.72,7.9,20200304_101532_024883_2.txt
1093492,1093725,FEM,12.5,6.21,3.81,20200304_101532_024883_2.txt
1095992,1096701,MAL,8.42,3.8,2.53,20200304_101532_024883_2.txt
1101011,1104011,MAL,23.6,11.38,7.92,20200304_101532_024883_2.txt
1105174,1111992,MAL,59.55,29.75,20.07,20200304_101532_024883_2.txt
1117493,1120012,MAL,16.37,7.35,5.43,20200304_101532_024883_2.txt
1122110,1123188,FEM,15.33,7.56,4.84,20200304_101532_024883_2.txt
1124035,1126808,MAL,21.84,10.51,7.25,20200304_101532_024883_2.txt
